epoch,warmup_scale,lambda_rate,lambda_persist,train_task_loss,train_rate_loss,train_p32_loss,train_p84_loss,train_persist_loss,train_weighted_rate_loss,train_weighted_persist_loss,train_total_loss,train_accuracy,val_accuracy,train_ba,val_ba,val_task_loss,best_so_far,patience_counter,long_weight_fro,long_weight_mean_abs,long_weight_positive_mean,long_weight_negative_abs_mean
1,0.1,0.03422979430138782,0.007834248172791502,2.766592908028686,0.31209197666066446,0.2999060555600053,4.793428102581924,2.696620056838464,0.0010682844243087707,0.0021125990765172467,2.7697738304400814,0.10499139414802065,0.10317460317460317,0.10499169246963662,0.10436507936507937,2.4236385822296143,True,0,6.541988372802734,0.04423423856496811,0.043993644416332245,0.044469546526670456
2,0.2,0.03422979430138782,0.007834248172791502,2.474853727370244,0.29661893536835243,0.28559564969625817,4.565976389098701,2.568583844245609,0.0020306410417024836,0.004024584667850125,2.4809089757489255,0.11015490533562823,0.047619047619047616,0.10985219089196302,0.05793650793650793,2.482652425765991,False,0,6.553400993347168,0.044284332543611526,0.043942950665950775,0.04461520165205002
3,0.3,0.03422979430138782,0.007834248172791502,2.473057435014367,0.2837803311479276,0.27355047203792765,4.373815740037087,2.460458281938878,0.002914122862439994,0.00578275223450155,2.4817542233688696,0.12048192771084337,0.03968253968253968,0.12288821229618789,0.04107142857142857,2.4871010780334473,False,0,6.563019275665283,0.044329505413770676,0.0437910333275795,0.04485013708472252
4,0.4,0.03422979430138782,0.007834248172791502,2.449327301445598,0.271406321332705,0.2614812645516174,4.1804099218365245,2.3516861949237815,0.0037160730550447143,0.0073694773932050095,2.4604128437075063,0.12048192771084337,0.10317460317460317,0.12292681168962599,0.09523809523809523,2.395463466644287,False,0,6.570711135864258,0.044364459812641144,0.043740253895521164,0.04496504366397858
5,0.5,0.03422979430138782,0.007834248172791502,2.4119664104382883,0.25883728201643735,0.2490773188934474,3.981690247169665,2.23992245989289,0.004429973254746496,0.00877405431204942,2.425170451966908,0.13080895008605853,0.10317460317460317,0.1307086012274244,0.10019841269841269,2.3906662464141846,False,0,6.5768327713012695,0.04438770189881325,0.04367440566420555,0.045071329921483994
6,0.6,0.03422979430138782,0.007834248172791502,2.3926511791610063,0.24263391860483435,0.2329522487987955,3.7231583164398927,2.094531389604132,0.004983185674264232,0.009845447117421077,2.407479835664549,0.1359724612736661,0.14285714285714285,0.13735035826568678,0.1363095238095238,2.3901638984680176,True,0,6.583608627319336,0.04441095516085625,0.043668877333402634,0.04511766880750656
7,0.7,0.03422979430138782,0.007834248172791502,2.3739944821585888,0.23213944285338595,0.22262120336653238,3.5571628683815724,2.00120265245848,0.005562259878950408,0.010974542718707694,2.390531337199646,0.1342512908777969,0.11904761904761904,0.13405329688617074,0.11686507936507935,2.36568284034729,False,0,6.590460777282715,0.04444241523742676,0.043649010360240936,0.04519542679190636
8,0.8,0.03422979430138782,0.007834248172791502,2.3607632953821076,0.22553041769694954,0.2159992053514914,3.4509785306638365,1.941488499485482,0.0061758879120117,0.012168082238692732,2.3791073218064955,0.1927710843373494,0.12698412698412698,0.19339666922894339,0.12380952380952381,2.346710443496704,False,0,6.5977959632873535,0.04447726905345917,0.04358672350645065,0.045321024954319
9,0.9,0.03422979430138782,0.007834248172791502,2.3426562131169333,0.21647452361715025,0.2071940932749881,3.3093842114105487,1.8618862115988017,0.006668890544282282,0.013127830926258367,2.362452895629016,0.18588640275387264,0.15079365079365079,0.18605332815386907,0.14464285714285713,2.349914312362671,True,0,6.605127811431885,0.04451098293066025,0.04361405968666077,0.045355189591646194
10,1.0,0.03422979430138782,0.007834248172791502,2.318904066249959,0.21137472684535225,0.20233265475951867,3.231589983334435,1.8181276413741907,0.00723531296101628,0.014243663482611644,2.3403830199972075,0.18588640275387264,0.1349206349206349,0.18436590064078337,0.13214285714285715,2.3560593128204346,False,0,6.612778663635254,0.04454967379570007,0.043538130819797516,0.04549899324774742
