epoch,warmup_scale,lambda_rate,lambda_persist,train_task_loss,train_rate_loss,train_p32_loss,train_p84_loss,train_persist_loss,train_weighted_rate_loss,train_weighted_persist_loss,train_total_loss,train_accuracy,val_accuracy,train_ba,val_ba,val_task_loss,best_so_far,patience_counter,long_weight_fro,long_weight_mean_abs,long_weight_positive_mean,long_weight_negative_abs_mean
1,0.1,0.03616618448836308,0.007874806970056335,2.7589311862361203,0.31416654258504795,0.3003998248486839,4.8030810462833475,2.7019403444510113,0.0011362205041097974,0.0021277258530092422,2.762195164898792,0.10327022375215146,0.07142857142857142,0.10611860787859977,0.08604497354497354,2.5161495208740234,True,0,6.5101542472839355,0.04405241459608078,0.04379282146692276,0.04431603476405144
2,0.2,0.03616618448836308,0.007874806970056335,2.4484245325735228,0.31453427821141305,0.30147311342767924,4.821588558912688,2.7122674070414083,0.0022751010077558267,0.0042717163651386555,2.4549712921378943,0.1566265060240964,0.09523809523809523,0.158971976496449,0.10687830687830686,2.482654571533203,True,0,6.5201005935668945,0.04409383609890938,0.043773353099823,0.044419825077056885
3,0.3,0.03616618448836308,0.007874806970056335,2.41786777583334,0.3166136231254177,0.304325443434428,4.867383393896631,2.7380171211984603,0.003435211865273072,0.006468407195798809,2.42777138363679,0.153184165232358,0.07142857142857142,0.15843434208784687,0.0796957671957672,2.5073306560516357,False,0,6.530597686767578,0.04414574056863785,0.043845951557159424,0.04444950819015503
4,0.4,0.03616618448836308,0.007874806970056335,2.3901437116777218,0.3117022343018379,0.29966751541204995,4.79310261608196,2.696218853768301,0.0045092322325843695,0.008492880966514349,2.4031458610922045,0.1721170395869191,0.06349206349206349,0.17531392894486322,0.05787037037037037,2.513439416885376,False,0,6.538885593414307,0.04418628662824631,0.04378480091691017,0.04459240287542343
5,0.5,0.03616618448836308,0.007874806970056335,2.3306073055004703,0.3011187813060419,0.28907313937779755,4.623585320175617,2.600865819162838,0.005445158593164253,0.010240658784281981,2.3462931490190675,0.19104991394148021,0.06349206349206349,0.19293044566172993,0.05555555555555555,2.5000407695770264,False,0,6.5451884269714355,0.04421205073595047,0.043756332248449326,0.044671680778265
6,0.6,0.03616618448836308,0.007874806970056335,2.286059566290982,0.2934634379798902,0.2814228944544538,4.501146061285022,2.5319959276104136,0.006368071464388896,0.011963388305510076,2.304391020957041,0.21686746987951808,0.0873015873015873,0.21613849257495651,0.08366402116402116,2.5081658363342285,False,0,6.551375865936279,0.04423610866069794,0.043741244822740555,0.04473230242729187
7,0.7,0.03616618448836308,0.007874806970056335,2.257042572133102,0.28233429389443127,0.2705659519579653,4.326695882925273,2.4339138989604483,0.007147667976817607,0.013416620894702289,2.2776068442865003,0.24612736660929432,0.1111111111111111,0.2488564999607464,0.11084656084656085,2.4664056301116943,True,0,6.557034969329834,0.044259212911129,0.04367607459425926,0.04484221339225769
8,0.8,0.03616618448836308,0.007874806970056335,2.203386264906077,0.27092245157019407,0.2592959737408387,4.1457799937762,2.3321859930960938,0.007838585159120995,0.014692411293145814,2.2259172543806383,0.25989672977624784,0.12698412698412698,0.26389147090715986,0.1296957671957672,2.4671356678009033,True,0,6.563049793243408,0.04428258538246155,0.04373137280344963,0.04483097791671753
9,0.9,0.03616618448836308,0.007874806970056335,2.16036471196173,0.26804255808282024,0.25647704754659517,4.1005523286875265,2.306753173752619,0.008724669098738652,0.016348711838512945,2.1854381130402345,0.29604130808950085,0.14285714285714285,0.29595183852621076,0.1451058201058201,2.4485294818878174,True,0,6.570862770080566,0.044312771409749985,0.043785687536001205,0.04483536258339882
10,1.0,0.03616618448836308,0.007874806970056335,2.1141440416982786,0.26833743949560207,0.25686032857213703,4.1066954419042485,2.3102080268006318,0.009704741045011915,0.01819244317915579,2.142041265861918,0.3218588640275387,0.12698412698412698,0.3224505327332383,0.13260582010582012,2.4538843631744385,False,0,6.579081058502197,0.04434745013713837,0.04385250061750412,0.044836267828941345
11,1.0,0.03616618448836308,0.007874806970056335,2.0811528178787886,0.2631188826491213,0.25146689810974465,4.020267912524908,2.261600860424994,0.009516005704047963,0.017809671085334277,2.108478467764009,0.33390705679862304,0.1349206349206349,0.3334454966915316,0.13736772486772486,2.459305763244629,False,0,6.587075710296631,0.04437778890132904,0.043865371495485306,0.04488152638077736
12,1.0,0.03616618448836308,0.007874806970056335,2.0323810171137167,0.25957894643284574,0.2479501237865159,3.963334571884339,2.2296174122421344,0.009387979888246618,0.017557807427008673,2.05932680793145,0.33562822719449226,0.14285714285714285,0.33459639428060123,0.1406084656084656,2.4466705322265625,False,0,6.596286773681641,0.044418297708034515,0.043821487575769424,0.04500412940979004
13,1.0,0.03616618448836308,0.007874806970056335,1.9932843863245953,0.2550290463918663,0.24355349803853157,3.892475051847054,2.1897910133696668,0.009223427286887744,0.017244182761098143,2.019752000982708,0.36660929432013767,0.1746031746031746,0.3668732368409698,0.18339947089947087,2.412526845932007,True,0,6.606253623962402,0.0444621667265892,0.04380873590707779,0.04510200768709183
14,1.0,0.03616618448836308,0.007874806970056335,1.933896562113409,0.2505501573600785,0.23945417859160345,3.826672069792493,2.152790241520499,0.009061442960611513,0.01695280872836786,1.9599107801401265,0.3993115318416523,0.16666666666666666,0.3989548218267353,0.16653439153439153,2.4138848781585693,False,0,6.616053581237793,0.044501837342977524,0.04382525756955147,0.045166295021772385
