epoch,warmup_scale,lambda_rate,lambda_persist,train_task_loss,train_rate_loss,train_p32_loss,train_p84_loss,train_persist_loss,train_weighted_rate_loss,train_weighted_persist_loss,train_total_loss,train_accuracy,val_accuracy,train_ba,val_ba,val_task_loss,best_so_far,patience_counter,long_weight_fro,long_weight_mean_abs,long_weight_positive_mean,long_weight_negative_abs_mean
1,0.1,0.059851278630770784,0.012956380305971082,2.7709624832960906,0.23520843607730996,0.2233770933393357,3.4735091713332475,1.9601316989596658,0.0014077525450840029,0.0025396212016147355,2.7749098586543703,0.0963855421686747,0.16666666666666666,0.09575385009620269,0.16812169312169312,2.4430198669433594,True,0,6.542090892791748,0.044231489300727844,0.04393204674124718,0.04452485591173172
2,0.2,0.059851278630770784,0.012956380305971082,2.4836997583688025,0.21996026284825987,0.20852929289595395,3.244577125920281,1.8308178215141755,0.002632980552708759,0.004744154450815434,2.4910769007086957,0.11359724612736662,0.1111111111111111,0.11142327679069262,0.11547619047619047,2.457810401916504,False,0,6.553537845611572,0.04427333176136017,0.04384351894259453,0.044691845774650574
3,0.3,0.059851278630770784,0.012956380305971082,2.4662248891315035,0.21187819791845527,0.20091164891773164,3.1250463943678417,1.7634348493845244,0.003804354318505772,0.0068543197975049945,2.4768835369773248,0.11876075731497418,0.11904761904761904,0.11529547798531337,0.1261243386243386,2.437849521636963,False,0,6.563401699066162,0.04431275650858879,0.0438242070376873,0.04478534683585167
4,0.4,0.059851278630770784,0.012956380305971082,2.444355182926749,0.20274891977466117,0.1920349549200777,2.984262208314853,1.6841660489724137,0.004853912686092359,0.00872827839529504,2.457937341959259,0.13080895008605853,0.14285714285714285,0.12642977084130433,0.15099206349206348,2.433194160461426,False,0,6.571771144866943,0.044347189366817474,0.04368161782622337,0.044989604502916336
5,0.5,0.059851278630770784,0.012956380305971082,2.428156678319593,0.19646786035338284,0.18584663540176188,2.8875621038131585,1.6296276921044117,0.00587942613618971,0.01055703761309334,2.4445931554456175,0.1342512908777969,0.14285714285714285,0.13021835108821792,0.14603174603174604,2.430448055267334,False,0,6.578405857086182,0.044373780488967896,0.04361170902848244,0.04510505124926567
6,0.6,0.059851278630770784,0.012956380305971082,2.4094539960772567,0.19045193757534848,0.1802173082215035,2.798973334225443,1.5797039968011302,0.006839274914483195,0.012280347385153611,2.4285736182470536,0.16523235800344235,0.16666666666666666,0.16315813230630102,0.16917989417989418,2.403198003768921,True,0,6.583953857421875,0.04439423233270645,0.04356243461370468,0.04518813267350197
7,0.7,0.059851278630770784,0.012956380305971082,2.3863414253096984,0.1845222489199827,0.1743574322501066,2.706385432750551,1.5275501488818564,0.007730724768498319,0.013854064276560552,2.4079262524997103,0.16523235800344235,0.16666666666666666,0.16389296990365246,0.16917989417989418,2.3661866188049316,True,0,6.589515686035156,0.04441384598612785,0.043382082134485245,0.045398350805044174
8,0.8,0.059851278630770784,0.012956380305971082,2.350668656025819,0.17803236998604827,0.16798418778252888,2.6059962632118525,1.4709823342896164,0.008524371739060147,0.015246884961469859,2.3744399641959473,0.17555938037865748,0.15079365079365079,0.17298027120862858,0.14847883597883596,2.330479860305786,False,0,6.596174716949463,0.04444105923175812,0.04336177557706833,0.04546589031815529
9,0.9,0.059851278630770784,0.012956380305971082,2.34272177658475,0.1753299704363342,0.16535954236368713,2.5653488127171684,1.4480339358472578,0.009444350897688771,0.016885151174528566,2.369051263993045,0.2306368330464716,0.15873015873015872,0.2245884222500482,0.15403439153439155,2.3494741916656494,False,0,6.604315280914307,0.04447617009282112,0.043363332748413086,0.045525141060352325
10,1.0,0.059851278630770784,0.012956380305971082,2.2950342017484,0.17036819583680257,0.16061265661466143,2.492361265287547,1.406793259712587,0.010196754303336041,0.018226947741207897,2.32345784428608,0.22719449225473323,0.14285714285714285,0.22227340717236202,0.14153439153439154,2.3363447189331055,False,0,6.6123576164245605,0.04450647905468941,0.04333966597914696,0.045600175857543945
