epoch,warmup_scale,lambda_rate,lambda_persist,train_task_loss,train_rate_loss,train_p32_loss,train_p84_loss,train_persist_loss,train_weighted_rate_loss,train_weighted_persist_loss,train_total_loss,train_accuracy,val_accuracy,train_ba,val_ba,val_task_loss,best_so_far,patience_counter,long_weight_fro,long_weight_mean_abs,long_weight_positive_mean,long_weight_negative_abs_mean
1,0.1,0.05931624145740976,0.013338364007225227,2.7674853781209343,0.2386425943362323,0.22529446096407976,3.504171049738505,1.9773799638534781,0.0014155381968286587,0.0026375012818512325,2.771538403686681,0.09122203098106713,0.07142857142857142,0.09442333594304075,0.08015873015873017,2.475170850753784,True,0,6.510683536529541,0.04405755549669266,0.04379556328058243,0.044323474168777466
2,0.2,0.05931624145740976,0.013338364007225227,2.4682901246207103,0.2352522853729852,0.22221809615366636,3.457696089440902,1.951066171445863,0.0027908562909388555,0.005204805941601475,2.476285781794694,0.1342512908777969,0.0873015873015873,0.135834846631281,0.0900132275132275,2.4720706939697266,True,0,6.520593643188477,0.04409797117114067,0.04368012771010399,0.04452468454837799
3,0.3,0.05931624145740976,0.013338364007225227,2.4153757686253874,0.23810249790164567,0.22544787929308394,3.5119079673556985,1.9814018493264964,0.004237003513834665,0.00792859815759985,2.4275413216083677,0.153184165232358,0.07142857142857142,0.1560692464596057,0.07612433862433861,2.4671971797943115,False,0,6.530005931854248,0.044136423617601395,0.043667349964380264,0.04461463540792465
4,0.4,0.05931624145740976,0.013338364007225227,2.379868669887418,0.23604665814599154,0.22366966966302382,3.484251289482576,1.9657953474895065,0.00560056028179119,0.010488196922123124,2.3959574071552585,0.18416523235800344,0.0873015873015873,0.1907043234560897,0.08505291005291005,2.4910335540771484,False,0,6.537802219390869,0.04416564479470253,0.04362323135137558,0.04471781849861145
5,0.5,0.05931624145740976,0.013338364007225227,2.333893521107002,0.22842944253127054,0.21616958120193416,3.364582452018987,1.898460807980851,0.006774787952972772,0.012661180516669653,2.3533294406076717,0.20481927710843373,0.07142857142857142,0.21112587284776488,0.06620370370370371,2.491912364959717,False,0,6.544296741485596,0.04419149085879326,0.04371532052755356,0.04467174783349037
6,0.6,0.05931624145740976,0.013338364007225227,2.292752471109676,0.22230695457343597,0.21022996696260424,3.27091131111841,1.8456856260611556,0.00791184769193169,0.01477105682475329,2.3154353352709194,0.22375215146299485,0.0873015873015873,0.22626082297142977,0.08690476190476192,2.498819351196289,False,0,6.551271915435791,0.044224001467227936,0.04366190358996391,0.04479023441672325
7,0.7,0.05931624145740976,0.013338364007225227,2.2440505077014077,0.21743527000927063,0.20554420595632772,3.198522045362016,1.8048052301505346,0.009028210414480578,0.016851205338696707,2.269929930593389,0.24268502581755594,0.1111111111111111,0.24281818827093346,0.10866402116402117,2.454838752746582,True,0,6.558413505554199,0.04425443708896637,0.04368994012475014,0.04481879621744156
8,0.8,0.05931624145740976,0.013338364007225227,2.2001661388476004,0.2097905960171235,0.19806934541761362,3.080162929380617,1.7381507997463574,0.009955191928668913,0.0185472696519452,2.2286685945244953,0.2667814113597246,0.10317460317460317,0.2705377028133329,0.10496031746031746,2.4550962448120117,False,0,6.565272808074951,0.044282034039497375,0.04370638355612755,0.04485473409295082
9,0.9,0.05931624145740976,0.013338364007225227,2.162426232060549,0.20680105493831963,0.19493071127060974,3.029599987496197,1.70973069819649,0.011039995048163064,0.020524508552225033,2.193990739405463,0.2857142857142857,0.11904761904761904,0.2878971340878585,0.1169973544973545,2.4392004013061523,True,0,6.573471546173096,0.04431954026222229,0.04369816929101944,0.044936373829841614
10,1.0,0.05931624145740976,0.013338364007225227,2.103906816336456,0.20574944267584822,0.19433535266148244,3.020853493997439,1.7047620749104249,0.012204283396368799,0.022738737030124707,2.1388499209474574,0.31497418244406195,0.10317460317460317,0.3140430066173789,0.11626984126984126,2.463364601135254,False,0,6.582014083862305,0.04435449838638306,0.04371512308716774,0.044987354427576065
11,1.0,0.05931624145740976,0.013338364007225227,2.0607664466109417,0.2041512056543987,0.19278315853539105,2.9982103964958258,1.691888343651816,0.01210948167987514,0.022567022005144165,2.0954429175890663,0.33390705679862304,0.11904761904761904,0.3353650459577789,0.12162698412698413,2.4678008556365967,True,0,6.590131759643555,0.04438815638422966,0.04369669035077095,0.04507024586200714
12,1.0,0.05931624145740976,0.013338364007225227,2.047240271420569,0.19966411149440247,0.18841742645955536,2.930805196039853,1.6538200191704624,0.011843324485018515,0.02205925277416657,2.0811428322028784,0.3373493975903614,0.10317460317460317,0.3367793563736617,0.10185185185185186,2.443532943725586,False,0,6.598097801208496,0.04441642388701439,0.043723925948143005,0.04509718343615532
13,1.0,0.05931624145740976,0.013338364007225227,2.0039709841322777,0.197039686566581,0.18570324457963855,2.887089321412236,1.6292478843318001,0.011687653447002838,0.021731501018785567,2.0373901397554066,0.35628227194492257,0.1111111111111111,0.355560138927522,0.11283068783068784,2.4462571144104004,False,0,6.606806755065918,0.04445519670844078,0.04372605308890343,0.04517163708806038
14,1.0,0.05931624145740976,0.013338364007225227,1.962459699422275,0.19510850825839116,0.18370881812605308,2.8529682586197187,1.610192945409765,0.011573103083403405,0.021477339269910745,1.9955101220414888,0.37865748709122204,0.10317460317460317,0.3795544063135778,0.10853174603174603,2.426664113998413,False,0,6.6156535148620605,0.04449563845992088,0.04376585781574249,0.045210953801870346
15,1.0,0.05931624145740976,0.013338364007225227,1.9386824326342846,0.1955473382481199,0.18412654425006314,2.8583136261432798,1.61328333913767,0.011599132941840232,0.02151855975774192,1.971800127661372,0.4027538726333907,0.11904761904761904,0.40501328167418266,0.12334656084656086,2.466553211212158,True,0,6.624451160430908,0.044536344707012177,0.043776292353868484,0.04528132826089859
16,1.0,0.05931624145740976,0.013338364007225227,1.8896369322647122,0.1973409805312214,0.18591566753161753,2.887946425124413,1.6298889018172036,0.01170552512005664,0.021740050877407577,1.9230825037225798,0.4165232358003442,0.12698412698412698,0.4133351794748033,0.12718253968253967,2.440842628479004,True,0,6.633522033691406,0.04458058997988701,0.043755318969488144,0.04538910463452339
17,1.0,0.05931624145740976,0.013338364007225227,1.8566111945859742,0.19414541102214852,0.18281690660934646,2.8401477488716376,1.602890761091459,0.011515975979488606,0.021379940247038147,1.8895070961133134,0.43717728055077454,0.15079365079365079,0.43800434740008304,0.15297619047619046,2.4113123416900635,True,0,6.642511367797852,0.044624850153923035,0.04383431002497673,0.04539595544338226
18,1.0,0.05931624145740976,0.013338364007225227,1.8210840059024331,0.1921986137579312,0.18094455605940235,2.8107076134410867,1.5862983625234712,0.011400499254490751,0.02115862467446446,1.8536431245672518,0.4440619621342513,0.16666666666666666,0.4442936555761836,0.16686507936507936,2.3969573974609375,True,0,6.65177583694458,0.044667474925518036,0.04380390793085098,0.0455116406083107
19,1.0,0.05931624145740976,0.013338364007225227,1.801600182938699,0.1904023583087166,0.1790247020694762,2.7809860599636007,1.5695177300251288,0.011293952172163637,0.020934798355613436,1.8338289299848363,0.44922547332185886,0.15079365079365079,0.450285282259127,0.1539021164021164,2.3946917057037354,False,0,6.660522937774658,0.044702254235744476,0.043915677815675735,0.045467618852853775
20,1.0,0.05931624145740976,0.013338364007225227,1.7686514682080372,0.18715708339891418,0.1759342621505363,2.7326651694647417,1.5422668602708696,0.01110145457653191,0.020571316206080777,1.8003242165619657,0.4629948364888124,0.16666666666666666,0.46530318931712844,0.16190476190476188,2.415642261505127,False,0,6.6698384284973145,0.04474734887480736,0.04387805983424187,0.04559256136417389
21,1.0,0.05931624145740976,0.013338364007225227,1.748441236154553,0.18381265264882893,0.17262736811797919,2.680887257170554,1.513070981802095,0.010903075714106711,0.02018189147473818,1.7795262115137096,0.48709122203098104,0.21428571428571427,0.48625429364531225,0.2131613756613757,2.362459659576416,True,0,6.67925500869751,0.04479106515645981,0.04387586563825607,0.04568006098270416
