representation,variant,hidden_cap,output_cap,seed,split,dt_ms,state_beta,output_beta,valid_count_loss,valid_count_accuracy,valid_count_balanced_accuracy,valid_count_macro_f1,full_count_balanced_accuracy,hidden_count_linear_balanced_accuracy,hidden_count_linear_macro_f1,uend_linear_balanced_accuracy,uend_linear_macro_f1,state_tail_event_fraction,output_tail_event_fraction,mean_valid_steps,mean_valid_duration_s,mean_theoretical_output_count_levels,local_fraction_at_cap,local_fraction_ge4,local_fraction_gt1,local_fraction_one,local_fraction_zero,local_mean_events_per_neuron_second,local_mean_events_per_neuron_step,local_pre_reset_membrane_max,local_pre_reset_membrane_mean,state_fraction_at_cap,state_fraction_ge4,state_fraction_gt1,state_fraction_one,state_fraction_zero,state_mean_events_per_neuron_second,state_mean_events_per_neuron_step,state_pre_reset_membrane_max,state_pre_reset_membrane_mean,output_fraction_at_cap,output_fraction_ge4,output_fraction_gt1,output_fraction_one,output_fraction_zero,output_mean_events_per_neuron_second,output_mean_events_per_neuron_step,output_pre_reset_membrane_max,output_pre_reset_membrane_mean
fixed250,multi_ho,31,31,23,train,250.0,0.36787944117144233,0.36787944117144233,0.5949169784117484,0.8623063683304647,0.8605543307517444,0.8638767583245919,0.37576766292175096,1.0,1.0,1.0,1.0,0.6335876281413277,0.7116256747106267,6.895008605851979,1.7237521514629948,214.74526678141135,0.0,0.016473921288362673,0.11396555933402451,0.16185574718268522,0.7241786902004183,1.844754827207214,0.4611887068018035,8.370962452355021,0.11788294701588543,0.059107733496084884,0.3876934987645141,0.46592606693865307,0.04674058758914983,0.4873333422534437,24.742486553224968,6.185621638306242,77.94079631864511,-1.3327856088464314,0.06029820283185595,0.2684715475354876,0.3106111989784569,0.023629845820508397,0.6657589671944176,18.98541968209403,4.746354920523507,68.24114782756864,-6.817363457507398
fixed250,multi_ho,31,31,23,val,250.0,0.36787944117144233,0.36787944117144233,1.6224709749221802,0.48412698412698413,0.4743807118807119,0.4664151893243449,0.2466269841269841,0.5376743626743626,0.5340745325283204,0.5406505531505532,0.5272971275083705,0.7021387815475464,0.7708049416542053,6.134920634920635,1.5337301587301588,191.1825396825397,0.0,0.011127506382763386,0.09075840562582016,0.15355150401592255,0.7556900978088379,1.5369502305984497,0.3842375576496124,4.855253219604492,0.1084117591381073,0.04256953299045563,0.36386239528656006,0.4572990834712982,0.06022598594427109,0.4824749231338501,21.562824249267578,5.3907060623168945,71.61685943603516,-0.8622996211051941,0.03546787425875664,0.26541611552238464,0.3193186819553375,0.03406640887260437,0.6466149091720581,16.256145477294922,4.0640363693237305,62.86422348022461,-5.484928131103516
fixed250,multi_ho,31,31,23,test,250.0,0.36787944117144233,0.36787944117144233,1.8641041664228046,0.3972602739726027,0.3846382783882783,0.3740052844363679,0.27911255411255415,0.47120240870240865,0.4712460573874678,0.4891497391497391,0.4850613492174291,0.715045207983827,0.7911415565503787,5.6438356164383565,1.4109589041095891,175.95890410958904,0.0,0.015879979554869948,0.11685182950268053,0.16780809384502776,0.7153400729780328,1.8862587148196077,0.47156467870490193,6.056576977037404,0.12776472327643879,0.048644339232003855,0.3912639646497491,0.48221367352629363,0.054842275809751796,0.46294404831651137,23.72258677547925,5.930646693869813,74.67222448897688,-0.6753432697629276,0.03633521481940191,0.2679910194383909,0.3169202257509101,0.029534140729332622,0.6535456588823502,16.727312362357363,4.181828090589341,59.98041631097663,-6.025096481793548
fixed250,multi_ho,31,31,37,train,250.0,0.36787944117144233,0.36787944117144233,0.6201018769031137,0.891566265060241,0.8930443657401158,0.8924538435204914,0.28623632613019406,1.0,1.0,1.0,1.0,0.654707726430975,0.6858878865094276,6.895008605851979,1.7237521514629948,214.74526678141135,0.0,0.02129142052732831,0.14702148461095643,0.1799417181700314,0.6730367922947041,2.263274752539735,0.5658186881349337,6.164041010319879,0.22090975452926195,0.09124729007790298,0.3864733283367912,0.4531665559787553,0.03865890562047031,0.5081745452806995,27.421283616871925,6.855320904217981,119.65601590496333,-2.673691751624549,0.07017041009284954,0.31029876948634033,0.3491895797946162,0.020665936790752945,0.6301444796604873,22.045697936092516,5.511424484023129,55.850161370229806,-6.061678780540952
fixed250,multi_ho,31,31,37,val,250.0,0.36787944117144233,0.36787944117144233,1.503635287284851,0.5238095238095238,0.5244528619528619,0.5199132077073253,0.1994047619047619,0.5112313612313611,0.5021669087855655,0.502020202020202,0.5042428940455256,0.720622718334198,0.7504467368125916,6.134920634920635,1.5337301587301588,191.1825396825397,0.0,0.01396749634295702,0.12024983763694763,0.18010187149047852,0.6996482610702515,1.9347105026245117,0.48367762565612793,4.386155605316162,0.2048836052417755,0.06728047877550125,0.366298109292984,0.4461614787578583,0.0488458126783371,0.5049927234649658,24.011844635009766,6.002961158752441,112.99576568603516,-2.015223503112793,0.04452349990606308,0.313173770904541,0.3657826781272888,0.027921518310904503,0.6062958240509033,19.150495529174805,4.787623882293701,59.13136291503906,-4.8038411140441895
fixed250,multi_ho,31,31,37,test,250.0,0.36787944117144233,0.36787944117144233,1.643305484562704,0.4794520547945205,0.46800560550560544,0.4670686286643013,0.22348484848484848,0.449855006105006,0.4444363971733994,0.4934294871794871,0.48961795452079593,0.7313676207032922,0.7715808471588239,5.6438356164383565,1.4109589041095891,175.95890410958904,0.0,0.020999327161642788,0.15875123747407574,0.18769703825859174,0.6535517540696549,2.390039411309647,0.5975098528274118,4.5634908512847066,0.24588194428241417,0.07572643800753437,0.39682789779689215,0.472308000473127,0.041809876742836545,0.48588209854413383,26.39654125579416,6.59913531394854,114.38759518976082,-1.8468368624987668,0.044010742656784514,0.3101791457770622,0.3593147584836777,0.025392181967219263,0.6152930488325146,19.690918830976095,4.922729707744024,52.41744556165721,-5.19849988532393
fixed250,multi_ho,31,31,53,train,250.0,0.36787944117144233,0.36787944117144233,0.7686783829367304,0.8003442340791739,0.7995451178266494,0.7980137530537469,0.3440815549463348,1.0,1.0,1.0,1.0,0.6937143084514572,0.7420582432755094,6.895008605851979,1.7237521514629948,214.74526678141135,0.0,0.01677985960960696,0.12577778090708433,0.1761220675378576,0.6981001615319112,2.004343351275498,0.5010858378188745,5.980657783514866,0.17862580242132362,0.10387744903307979,0.42643722112125454,0.5027785884944174,0.04771992232067039,0.44950148950550517,30.514913693557713,7.628728423389428,158.9212854487145,1.389608803796686,0.06570153417973018,0.29865915060248516,0.3435502918677568,0.026207530479910247,0.6302421809063515,20.887627248714796,5.221906812178699,57.705158062933236,-5.7072210270853745
fixed250,multi_ho,31,31,53,val,250.0,0.36787944117144233,0.36787944117144233,1.5091559886932373,0.5158730158730159,0.5052308802308803,0.4873338127245548,0.24345238095238095,0.4932659932659933,0.49706048041288325,0.515614478114478,0.522391805725139,0.7584184408187866,0.7900270819664001,6.134920634920635,1.5337301587301588,191.1825396825397,0.0,0.010187581181526184,0.10300776362419128,0.17159201204776764,0.7254002094268799,1.7061772346496582,0.42654430866241455,4.374832630157471,0.16745829582214355,0.07806435972452164,0.3969214856624603,0.4848197102546692,0.05808335915207863,0.4570969343185425,26.526479721069336,6.631619930267334,150.67359924316406,1.228026270866394,0.040965933352708817,0.3090772032737732,0.3702026605606079,0.03438982367515564,0.5954074859619141,19.22941017150879,4.807352542877197,52.266815185546875,-4.433047771453857
fixed250,multi_ho,31,31,53,test,250.0,0.36787944117144233,0.36787944117144233,1.7886760202172685,0.4520547945205479,0.4467032967032967,0.4141154113774082,0.21374458874458876,0.4411609224109225,0.4425592838963582,0.4933774558774558,0.47919385202756676,0.774979784064097,0.8148133215838915,5.6438356164383565,1.4109589041095891,175.95890410958904,0.0,0.017265426097055003,0.13284474111174885,0.181935847417949,0.6852194291271575,2.0906788372013665,0.5226697093003416,5.169473158170099,0.1957323332763698,0.07870300604056006,0.4189497718255814,0.505904395286351,0.05410412413208452,0.4399914717021054,27.687830049697666,6.921957512424417,145.75396205954357,1.4844795204188725,0.0388313052691009,0.3090845521998732,0.37001054499247304,0.032608621843057135,0.5973808340830346,18.741052314026714,4.6852630785066784,50.71368450008026,-4.48981161640115
fixed250,multi_ho,31,31,71,train,250.0,0.36787944117144233,0.36787944117144233,1.15646086297224,0.7125645438898451,0.7120597548027643,0.7075273774340164,0.3030268639466753,1.0,1.0,1.0,1.0,0.7025019590087274,0.6700712255684727,6.895008605851979,1.7237521514629948,214.74526678141135,0.0,0.015035755935537016,0.1142645110977291,0.1642118867826544,0.7215236185339765,1.8334827919630092,0.4583706979907523,6.443806155002877,0.15770833525107772,0.09619025376957173,0.40728454730391705,0.4877806498754045,0.05294338426522257,0.45927597097603673,28.611737535250167,7.152934383812542,98.01805181716682,-0.2632450792239578,0.07567794713321528,0.47971871084887885,0.5422353899417358,0.03452892763068877,0.42323568406901135,32.82226875029414,8.205567187573536,43.406467562493276,1.3757022635661798
fixed250,multi_ho,31,31,71,val,250.0,0.36787944117144233,0.36787944117144233,1.5956816673278809,0.5158730158730159,0.5127104377104377,0.5002929218881904,0.20932539682539683,0.5433080808080809,0.5530129837814812,0.517015392015392,0.5273259305767046,0.7811805009841919,0.7444972991943359,6.134920634920635,1.5337301587301588,191.1825396825397,0.0,0.009945019148290157,0.08935357630252838,0.15920116007328033,0.7514452338218689,1.527854084968567,0.3819635212421417,4.531351566314697,0.1451238989830017,0.06069089472293854,0.3573334515094757,0.45471176505088806,0.07106039673089981,0.4742278456687927,22.724409103393555,5.681102275848389,95.55518341064453,-0.08963674306869507,0.045924969017505646,0.45429062843322754,0.5408581495285034,0.04570935666561127,0.4134325087070465,27.50107765197754,6.875269412994385,39.829471588134766,1.4451227188110352
fixed250,multi_ho,31,31,71,test,250.0,0.36787944117144233,0.36787944117144233,1.8171173644392458,0.4315068493150685,0.4251193251193251,0.39025308519217644,0.19047619047619047,0.5124521312021312,0.505373657498436,0.5091221278721277,0.48903302795296383,0.7926516802343604,0.7550315848768574,5.6438356164383565,1.4109589041095891,175.95890410958904,0.0,0.015139522872967263,0.1217190124196549,0.16931707054784853,0.7089639142768024,1.9191381114802948,0.4797845278700737,4.786579380296681,0.17494876886883828,0.06319166875559173,0.38427143390864543,0.48028204579875894,0.06421404821823722,0.4555039022066822,24.43780300715198,6.109450751787995,89.8239786853529,0.11340676686943393,0.050950271932229604,0.47938561602814556,0.5572214428692648,0.04248671999124631,0.4002918637778661,29.712082640765466,7.4280206601913665,42.99715640446911,1.773298444813245
repeat4,binary,1,1,11,train,62.5,0.7788007830714049,0.7788007830714049,1.1330757310386368,0.5869191049913941,0.5928138614326454,0.6448946706532136,0.589638970286056,0.7560797129784246,0.8040486422082908,0.5930809205354887,0.6371138202839343,0.05340401780200087,0.05824271494301481,27.580034423407916,1.7237521514629948,28.580034423407916,0.012563053058482796,0.0,0.0,0.012563053058482796,0.987436933997576,0.20100884893572474,0.012563053058482796,1.4750044692609068,0.036520271069929645,0.04000960417386792,0.0,0.0,0.04000960417386792,0.9599903882473143,0.6401536667818867,0.04000960417386792,4.765971442303026,-0.06433522839759591,0.028827593884656843,0.0,0.0,0.028827593884656843,0.9711724151432412,0.4612415021545095,0.028827593884656843,3.8332689149039134,-0.25394871112811995
repeat4,binary,1,1,11,val,62.5,0.7788007830714049,0.7788007830714049,2.9566640853881836,0.1746031746031746,0.19259259259259257,0.15709210803604393,0.19259259259259257,0.16527777777777777,0.13599775404695313,0.15634920634920635,0.144818162291236,0.027505923062562943,0.023977432399988174,24.53968253968254,1.5337301587301588,25.53968253968254,0.0068422541953623295,0.0,0.0,0.0068422541953623295,0.9931577444076538,0.10947606712579727,0.0068422541953623295,1.079484462738037,0.03494568541646004,0.023851875215768814,0.0,0.0,0.023851875215768814,0.9761481285095215,0.381630003452301,0.023851875215768814,3.2725939750671387,-0.03362821787595749,0.018650280311703682,0.0,0.0,0.018650280311703682,0.9813497066497803,0.2984044849872589,0.018650280311703682,2.7968873977661133,-0.14607392251491547
repeat4,binary,1,1,11,test,62.5,0.7788007830714049,0.7788007830714049,3.348879487547156,0.1780821917808219,0.16866466866466867,0.15706926028327825,0.16866466866466867,0.1579254079254079,0.12992940620376903,0.19149322899322896,0.16537580011311895,0.030062051668559034,0.02964293793456195,22.575342465753426,1.4109589041095891,23.575342465753426,0.01148407467105107,0.0,0.0,0.01148407467105107,0.988515947779564,0.1837451947368171,0.01148407467105107,1.0980612611117428,0.04312017917224806,0.03488772964002947,0.0,0.0,0.03488772964002947,0.9651122852547528,0.5582036742404715,0.03488772964002947,3.7073080768323923,-0.05346301989629865,0.024618309259108486,0.0,0.0,0.024618309259108486,0.975381709941446,0.3938929481457358,0.024618309259108486,2.5180340123503178,-0.214920980983401
repeat4,binary,1,1,23,train,62.5,0.7788007830714049,0.7788007830714049,1.1103702722030744,0.5989672977624785,0.5971587302218738,0.6419916334119603,0.58697469382816,0.7925044146657975,0.8305869249939469,0.5823403648636514,0.6184092260759142,0.04965604313692517,0.04175716576049435,27.580034423407916,1.7237521514629948,28.580034423407916,0.013400275771555822,0.0,0.0,0.013400275771555822,0.9865997319787791,0.21440441234489316,0.013400275771555822,1.6904606579092818,0.03061590069286179,0.047981603343597586,0.0,0.0,0.047981603343597586,0.9520184000675116,0.7677056534975614,0.047981603343597586,4.161815441413919,-0.0748326354972672,0.025630312287304776,0.0,0.0,0.025630312287304776,0.9743696883089982,0.4100849965968764,0.025630312287304776,4.081590914274862,-0.37934906578105
repeat4,binary,1,1,23,val,62.5,0.7788007830714049,0.7788007830714049,2.587111234664917,0.21428571428571427,0.22391173641173642,0.20095008763739416,0.22391173641173642,0.20625300625300624,0.20677038931514635,0.2104256854256854,0.22120352844037053,0.021508656442165375,0.014124293811619282,24.53968253968254,1.5337301587301588,25.53968253968254,0.008247089572250843,0.0,0.0,0.008247089572250843,0.9917529225349426,0.1319534331560135,0.008247089572250843,1.0920119285583496,0.029010649770498276,0.03241480141878128,0.0,0.0,0.03241480141878128,0.9675852060317993,0.5186368227005005,0.03241480141878128,3.424135208129883,-0.04441239312291145,0.018811987712979317,0.0,0.0,0.018811987712979317,0.9811879992485046,0.30099180340766907,0.018811987712979317,2.715613603591919,-0.23744884133338928
repeat4,binary,1,1,23,test,62.5,0.7788007830714049,0.7788007830714049,2.942377181902324,0.1917808219178082,0.18736263736263736,0.15792095039824117,0.18736263736263736,0.14677822177822178,0.1429821161357664,0.1390942390942391,0.13032826378414614,0.03587067885043686,0.028535858026310187,22.575342465753426,1.4109589041095891,23.575342465753426,0.01203661286654844,0.0,0.0,0.01203661286654844,0.9879633792459148,0.19258580586477503,0.01203661286654844,1.2762265883079946,0.032555354554971605,0.04694628297057871,0.0,0.0,0.04694628297057871,0.9530537389729121,0.7511405275292593,0.04694628297057871,3.7051160139580297,-0.05842643493965064,0.02414837521692253,0.0,0.0,0.02414837521692253,0.9758516288783452,0.3863740034707605,0.02414837521692253,3.1148741539210487,-0.3391497170884315
repeat4,binary,1,1,37,train,62.5,0.7788007830714049,0.7788007830714049,1.0423153603959208,0.6196213425129088,0.6142892325377661,0.6677029656122864,0.6142892325377661,0.7828088168228154,0.8226022331219321,0.6105352994251231,0.6674227407184699,0.04015430410371744,0.03484788366950882,27.580034423407916,1.7237521514629948,28.580034423407916,0.015108026641063558,0.0,0.0,0.015108026641063558,0.9848919797066772,0.24172842625701693,0.015108026641063558,1.407421382897487,0.03735547723078687,0.044136457908225346,0.0,0.0,0.044136457908225346,0.9558635381741286,0.7061833265316055,0.044136457908225346,4.727476725685001,-0.08714026699993574,0.027853885995746685,0.0,0.0,0.027853885995746685,0.9721461063613169,0.44566217593194696,0.027853885995746685,4.140244804027774,-0.31377049270061946
repeat4,binary,1,1,37,val,62.5,0.7788007830714049,0.7788007830714049,3.0563817024230957,0.19047619047619047,0.1973605098605099,0.17853794119616903,0.1973605098605099,0.1823112073112073,0.16812470868198423,0.13138528138528138,0.12424247235392748,0.020778987556695938,0.027729636058211327,24.53968253968254,1.5337301587301588,25.53968253968254,0.009288081899285316,0.0,0.0,0.009288081899285316,0.9907119274139404,0.14860931038856506,0.009288081899285316,1.128037929534912,0.03487006947398186,0.027505457401275635,0.0,0.0,0.027505457401275635,0.9724945425987244,0.44008731842041016,0.027505457401275635,3.565652847290039,-0.048246633261442184,0.015119663439691067,0.0,0.0,0.015119663439691067,0.9848803281784058,0.24191461503505707,0.015119663439691067,2.6934895515441895,-0.1892288476228714
repeat4,binary,1,1,37,test,62.5,0.7788007830714049,0.7788007830714049,3.5028464271597666,0.11643835616438356,0.11522158397158395,0.1091891843147551,0.11522158397158395,0.14935758685758685,0.13140830639400433,0.1480949605949606,0.13233281267572558,0.021551401698834276,0.02268033648190433,22.575342465753426,1.4109589041095891,23.575342465753426,0.014412824900131928,0.0,0.0,0.014412824900131928,0.985587184559809,0.23060519840211086,0.014412824900131928,1.0900320941454744,0.0423744469370744,0.042743758579129223,0.0,0.0,0.042743758579129223,0.957256214259422,0.6839001372660676,0.042743758579129223,4.094757158462316,-0.07930227122843674,0.02807045017994226,0.0,0.0,0.02807045017994226,0.9719295632349302,0.44912720287907615,0.02807045017994226,3.0312547373445065,-0.2950180607707533
repeat4,binary,1,1,53,train,62.5,0.7788007830714049,0.7788007830714049,1.0491551678890616,0.6333907056798623,0.6300831359945039,0.6810241580868501,0.6279998026611705,0.7818864988798708,0.8200644196548043,0.5827865750001624,0.625930402750657,0.06000140258038926,0.037625249286892336,27.580034423407916,1.7237521514629948,28.580034423407916,0.01542848758655961,0.0,0.0,0.01542848758655961,0.984571515487927,0.24685580138495375,0.01542848758655961,1.4937303609979338,0.0456668364265597,0.05759122854871307,0.0,0.0,0.05759122854871307,0.9424087720155305,0.9214596567794091,0.05759122854871307,5.073780519416533,-0.08047873139535293,0.03199192845036569,0.0,0.0,0.03199192845036569,0.9680080572832472,0.5118708552058511,0.03199192845036569,3.961235602012805,-0.2893369115773659
repeat4,binary,1,1,53,val,62.5,0.7788007830714049,0.7788007830714049,2.9356930255889893,0.19047619047619047,0.1943783068783069,0.19640430035650625,0.20132275132275135,0.15634920634920635,0.14287249987714384,0.10866402116402117,0.10738774430955937,0.02832113206386566,0.018390804529190063,24.53968253968254,1.5337301587301588,25.53968253968254,0.00965192448347807,0.0,0.0,0.00965192448347807,0.9903481006622314,0.1544307917356491,0.00965192448347807,1.0333137512207031,0.042696207761764526,0.040917083621025085,0.0,0.0,0.040917083621025085,0.9590829014778137,0.6546733379364014,0.040917083621025085,4.297550201416016,-0.05132512375712395,0.02301638573408127,0.0,0.0,0.02301638573408127,0.9769836068153381,0.3682621717453003,0.02301638573408127,2.9940147399902344,-0.18130633234977722
repeat4,binary,1,1,53,test,62.5,0.7788007830714049,0.7788007830714049,3.5607939060420204,0.1095890410958904,0.10538905538905537,0.09360226480166511,0.10538905538905537,0.17290556665556664,0.15538394347757392,0.22414807414807414,0.21073778059126178,0.05113080871125607,0.01543734171619154,22.575342465753426,1.4109589041095891,23.575342465753426,0.015442022683787835,0.0,0.0,0.015442022683787835,0.9845579748284327,0.24707236294060536,0.015442022683787835,1.129468217287978,0.04985310050518545,0.06272464870692115,0.0,0.0,0.06272464870692115,0.9372753664238812,1.0035943793107385,0.06272464870692115,4.2654945817712235,-0.07113303172669999,0.03522922822006353,0.0,0.0,0.03522922822006353,0.9647707865662771,0.5636676515210165,0.03522922822006353,2.307125111148782,-0.27758803432934903
repeat4,binary,1,1,71,train,62.5,0.7788007830714049,0.7788007830714049,1.6106685211244016,0.41480206540447506,0.4117875314083754,0.4545870348277134,0.4133296213938616,0.7027653523633721,0.7557529102617928,0.47995737494884194,0.522879187587311,0.04714496676423771,0.024685166354600514,27.580034423407916,1.7237521514629948,28.580034423407916,0.012171761943876949,0.0,0.0,0.012171761943876949,0.9878282441329628,0.19474819110203118,0.012171761943876949,1.5989503538341818,0.03118166292211275,0.03546683528747493,0.0,0.0,0.03546683528747493,0.9645331756383334,0.5674693645995988,0.03546683528747493,3.5365377945661955,-0.022256481764187295,0.0181446298411863,0.0,0.0,0.0181446298411863,0.9818553738873099,0.2903140774589808,0.0181446298411863,2.667584197656628,-0.11054963060685156
repeat4,binary,1,1,71,val,62.5,0.7788007830714049,0.7788007830714049,2.524571180343628,0.15873015873015872,0.17652116402116402,0.13905973017226214,0.17652116402116402,0.1579064454064454,0.1455566556766247,0.19876142376142378,0.2039945916544382,0.020842721685767174,0.01508620660752058,24.53968253968254,1.5337301587301588,25.53968253968254,0.00742844445630908,0.0,0.0,0.00742844445630908,0.9925715327262878,0.11885511130094528,0.00742844445630908,0.9292155504226685,0.029644468799233437,0.021959390491247177,0.0,0.0,0.021959390491247177,0.9780406355857849,0.35135024785995483,0.021959390491247177,2.342257022857666,-0.010600799694657326,0.012316731736063957,0.0,0.0,0.012316731736063957,0.9876832962036133,0.19706770777702332,0.012316731736063957,1.9648001194000244,-0.07066001743078232
repeat4,binary,1,1,71,test,62.5,0.7788007830714049,0.7788007830714049,2.7618931613556326,0.10273972602739725,0.09902597402597402,0.06030662885501595,0.09902597402597402,0.15048493173493172,0.13768306498569657,0.18113275613275615,0.16169514698926465,0.036630074633923294,0.014563326966272641,22.575342465753426,1.4109589041095891,23.575342465753426,0.012268317748524556,0.0,0.0,0.012268317748524556,0.9877316625150916,0.1962930839763929,0.012268317748524556,1.1910910671704436,0.036287120352052664,0.03333302580891815,0.0,0.0,0.03333302580891815,0.9666669932130265,0.5333284129426904,0.03333302580891815,3.421937485263772,-0.016718452818666216,0.015508660249258966,0.0,0.0,0.015508660249258966,0.9844913613306333,0.24813856398814346,0.015508660249258966,1.6137143030558547,-0.09631840073286671
repeat4,multi_h,31,1,11,train,62.5,0.7788007830714049,0.7788007830714049,1.4691288208592164,0.47332185886402756,0.4770699835094235,0.53983368018281,0.47274782453830816,0.6946390699287347,0.7371974326541162,0.5497297533514536,0.5866550144596081,0.813059357993574,0.012007991683135601,27.580034423407916,1.7237521514629948,28.580034423407916,0.0,0.0,9.989388090366094e-05,0.009694780703961028,0.9902053127600691,0.15840983547257476,0.009900614717035922,1.4254316306975952,0.025192954768258405,0.021403827952948783,0.06374692348779376,0.08174766665532954,0.02739451813436211,0.8908578113311334,20.88702465457883,1.3054390409111771,103.10458594632436,-1.602168038872146,0.012375122494033814,0.0,0.0,0.012375122494033814,0.9876248654933476,0.19800195990454103,0.012375122494033814,6.911849122859935,-11.940637946334025
repeat4,multi_h,31,1,11,val,62.5,0.7788007830714049,0.7788007830714049,2.4406497478485107,0.1746031746031746,0.1939814814814815,0.15918162719633308,0.1939814814814815,0.1683862433862434,0.13921591113061166,0.14801587301587302,0.12255270529264335,0.8815510869026184,0.0,24.53968253968254,1.5337301587301588,25.53968253968254,0.0,0.0,0.0,0.005336351692676544,0.994663655757904,0.08538162708282471,0.005336351692676544,0.9968839287757874,0.024170581251382828,0.007478978019207716,0.02615368366241455,0.03581571578979492,0.017851006239652634,0.9463332891464233,8.20941162109375,0.5130882263183594,101.4088134765625,-0.5522260665893555,0.006818671710789204,0.0,0.0,0.006818671710789204,0.9931813478469849,0.10909874737262726,0.006818671710789204,4.289148807525635,-4.371798992156982
repeat4,multi_h,31,1,11,test,62.5,0.7788007830714049,0.7788007830714049,2.9276766156497067,0.1232876712328767,0.12180527805527804,0.0982682776161037,0.12180527805527804,0.16622058497058495,0.14131669545344286,0.16617063492063494,0.1486209594687137,0.9270035706154288,0.00757418838265824,22.575342465753426,1.4109589041095891,23.575342465753426,0.0,0.0,9.421341293427634e-06,0.008586638833536473,0.9914039414222926,0.13768769999685354,0.008605481249803346,0.9726829259362939,0.030881293602798083,0.006901132733854529,0.03407167199335686,0.050390225994617566,0.03173626130064056,0.9178735336212263,9.631739599247501,0.6019837249529688,88.9686749863298,-0.5506437889568202,0.012034828972377598,0.0,0.0,0.012034828972377598,0.9879651657522541,0.19255726355804156,0.012034828972377598,4.779879393642896,-4.711990004124707
repeat4,multi_h,31,1,23,train,62.5,0.7788007830714049,0.7788007830714049,1.284678703946624,0.5507745266781411,0.5499588439399044,0.5842648818498144,0.544015638094969,0.7752288941506343,0.8116902044323443,0.6132288529590437,0.6491107697746358,0.7691303967608848,0.012736162072986928,27.580034423407916,1.7237521514629948,28.580034423407916,0.0,2.010713015617274e-06,0.00022974554224904761,0.012778277066496174,0.9869919849139688,0.2119330905134214,0.013245818157088838,1.661939200558884,0.024306699489331493,0.060217177062559864,0.12366531199411764,0.1442662005067487,0.027768289372196706,0.827965508639915,46.5595427232437,2.9099714202027314,271.6615052740258,-2.547427499561014,0.015662934656756677,0.0,0.0,0.015662934656756677,0.9843370577964848,0.2506069545081068,0.015662934656756677,12.367144550185605,-29.910925761762872
repeat4,multi_h,31,1,23,val,62.5,0.7788007830714049,0.7788007830714049,2.9519922733306885,0.15873015873015872,0.17248677248677247,0.14895457488673264,0.17248677248677247,0.11051587301587303,0.08679799929049038,0.14482323232323233,0.1419726335481687,0.8566663861274719,0.012987012974917889,24.53968253968254,1.5337301587301588,25.53968253968254,0.0,0.0,4.0426908526569605e-05,0.008176342584192753,0.9917832016944885,0.13211514055728912,0.00825719628483057,1.1523629426956177,0.02276000566780567,0.029089687392115593,0.06731585413217545,0.08265028893947601,0.02671208046376705,0.8906376361846924,24.177433013916016,1.511089563369751,269.83026123046875,-1.1997634172439575,0.01228978019207716,0.0,0.0,0.01228978019207716,0.9877102375030518,0.19663648307323456,0.01228978019207716,4.715717792510986,-14.445152282714844
repeat4,multi_h,31,1,23,test,62.5,0.7788007830714049,0.7788007830714049,2.9092262444430834,0.17123287671232876,0.16486985236985238,0.13268143621084796,0.16486985236985238,0.18749791874791877,0.17372613395172873,0.21188464313464314,0.198350455782099,0.8770296777764411,0.01655099801208875,22.575342465753426,1.4109589041095891,23.575342465753426,0.0,0.0,0.00015074146069484214,0.012280551292486999,0.987568687086236,0.20131254456427,0.012582034035266875,1.172190744582921,0.02618271893222038,0.037712926968010395,0.09344828415866176,0.11598717155930115,0.036812082953649024,0.8472007692676701,32.596277808489866,2.0372673630306166,239.66202189824352,-1.5201425483986124,0.018228066102792956,0.0,0.0,0.018228066102792956,0.9817719149262938,0.2916490576446873,0.018228066102792956,12.085235332789486,-18.42694706132967
repeat4,multi_h,31,1,37,train,62.5,0.7788007830714049,0.7788007830714049,1.4801212614867034,0.4750430292598967,0.46966427922893556,0.5014910501081506,0.46966427922893556,0.7819990750252378,0.8167728635783532,0.5555410959769841,0.5841128986228952,0.7632671912647976,0.002783470330262964,27.580034423407916,1.7237521514629948,28.580034423407916,0.0,2.017784695399095e-06,0.0003307535695877862,0.016629934031997202,0.9830393054604325,0.27679208213408923,0.017299505133380577,1.540644734328462,0.03976707584296775,0.05819135824805077,0.12833387793238932,0.15424358408750644,0.03265417792967388,0.8131022298397583,46.279583889933335,2.8924739931208334,209.1942909227591,-1.7705012451145612,0.015262418062700256,0.0,0.0,0.015262418062700256,0.9847375795681177,0.2441986890032041,0.015262418062700256,7.785631552415542,-23.132370599165636
repeat4,multi_h,31,1,37,val,62.5,0.7788007830714049,0.7788007830714049,2.7776670455932617,0.15873015873015872,0.1629389129389129,0.13769128012628254,0.1629389129389129,0.12364718614718613,0.12388846991788167,0.17421236171236168,0.16604860400655033,0.8493508696556091,0.003514938522130251,24.53968253968254,1.5337301587301588,25.53968253968254,0.0,0.0,0.00011117399844806641,0.011471135541796684,0.9884176850318909,0.1870957314968109,0.011693483218550682,1.2238017320632935,0.037227462977170944,0.027189621701836586,0.06924118846654892,0.08784514665603638,0.032144445925951004,0.8800104260444641,23.636117935180664,1.4772573709487915,207.13636779785156,-0.7739342451095581,0.015281370840966702,0.0,0.0,0.015281370840966702,0.9847186207771301,0.24450193345546722,0.015281370840966702,3.087007522583008,-10.821951866149902
