condition,architecture_family,beta,tau_mem_ms,shift_syn,tau_syn_ms,seed,probe_type,probe_C,val_ba,test_ba,test_accuracy,test_macro_f1
lif_beta050,lif,0.5,22.542110013890053,[],[],37,phase_contextual,0.01,0.3341269841269841,0.3219178082191781,0.3219178082191781,0.29878644161057394
lif_beta050,lif,0.5,22.542110013890053,[],[],37,phase_synaptic_state,0.001,0.1,0.1,0.1,0.01818181818181818
lif_beta050,lif,0.5,22.542110013890053,[],[],37,phase_membrane,0.1,0.35873015873015873,0.3547945205479452,0.3547945205479452,0.3392099343205815
lif_beta050,lif,0.5,22.542110013890053,[],[],37,phase_spike,0.01,0.3341269841269841,0.3219178082191781,0.3219178082191781,0.29878644161057394
lif_beta050,lif,0.5,22.542110013890053,[],[],37,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
lif_beta050,lif,0.5,22.542110013890053,[],[],53,phase_contextual,1.0,0.3214285714285714,0.34315068493150686,0.34315068493150686,0.32438473456600475
lif_beta050,lif,0.5,22.542110013890053,[],[],53,phase_synaptic_state,0.001,0.1,0.1,0.1,0.01818181818181818
lif_beta050,lif,0.5,22.542110013890053,[],[],53,phase_membrane,0.01,0.3396825396825397,0.34315068493150686,0.34315068493150686,0.32150796750873273
lif_beta050,lif,0.5,22.542110013890053,[],[],53,phase_spike,1.0,0.3214285714285714,0.34315068493150686,0.34315068493150686,0.32438473456600475
lif_beta050,lif,0.5,22.542110013890053,[],[],53,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
lif_beta050,lif,0.5,22.542110013890053,[],[],71,phase_contextual,0.1,0.3253968253968254,0.3267123287671233,0.3267123287671233,0.30243899782401656
lif_beta050,lif,0.5,22.542110013890053,[],[],71,phase_synaptic_state,0.001,0.1,0.1,0.1,0.01818181818181818
lif_beta050,lif,0.5,22.542110013890053,[],[],71,phase_membrane,0.1,0.3325396825396825,0.3582191780821918,0.3582191780821918,0.33407750720479024
lif_beta050,lif,0.5,22.542110013890053,[],[],71,phase_spike,0.1,0.3253968253968254,0.3267123287671233,0.3267123287671233,0.30243899782401656
lif_beta050,lif,0.5,22.542110013890053,[],[],71,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],11,phase_contextual,0.01,0.31746031746031744,0.32123287671232875,0.32123287671232875,0.3000963402973577
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],11,phase_synaptic_state,1.0,0.33015873015873015,0.3191780821917808,0.31917808219178084,0.2962052923010272
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],11,phase_membrane,10.0,0.3285714285714286,0.32671232876712325,0.3267123287671233,0.3062395168735681
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],11,phase_spike,0.01,0.31746031746031744,0.32123287671232875,0.32123287671232875,0.3000963402973577
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],11,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],23,phase_contextual,0.001,0.3238095238095238,0.31232876712328766,0.31232876712328766,0.2806816076190168
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],23,phase_synaptic_state,1.0,0.33650793650793653,0.3472602739726028,0.34726027397260273,0.32462763864112537
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],23,phase_membrane,10.0,0.33095238095238094,0.3458904109589041,0.3458904109589041,0.3262450498197369
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],23,phase_spike,0.001,0.3238095238095238,0.31232876712328766,0.31232876712328766,0.2806816076190168
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],23,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],37,phase_contextual,0.001,0.31349206349206354,0.2965753424657534,0.2965753424657534,0.2633563641197749
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],37,phase_synaptic_state,1.0,0.3619047619047619,0.3458904109589041,0.3458904109589041,0.3249105602546697
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],37,phase_membrane,1.0,0.35,0.3397260273972603,0.33972602739726027,0.3166442671155958
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],37,phase_spike,0.001,0.31349206349206354,0.2965753424657534,0.2965753424657534,0.2633563641197749
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],37,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],53,phase_contextual,0.01,0.29999999999999993,0.30342465753424663,0.3034246575342466,0.2796713943716575
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],53,phase_synaptic_state,10.0,0.3333333333333333,0.32191780821917804,0.3219178082191781,0.30303541336429773
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],53,phase_membrane,10.0,0.32142857142857145,0.3061643835616438,0.3061643835616438,0.2860294568917697
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],53,phase_spike,0.01,0.29999999999999993,0.30342465753424663,0.3034246575342466,0.2796713943716575
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],53,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],71,phase_contextual,0.01,0.3103174603174603,0.3136986301369863,0.3136986301369863,0.28465186613477383
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],71,phase_synaptic_state,0.1,0.33492063492063495,0.34383561643835614,0.34383561643835614,0.3157673512464686
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],71,phase_membrane,10.0,0.3396825396825397,0.33493150684931505,0.33493150684931505,0.310700542942132
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],71,phase_spike,0.01,0.3103174603174603,0.3136986301369863,0.3136986301369863,0.28465186613477383
syn_single_s4,syn,0.5,22.542110013890053,[4],[242.10347130039656],71,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],11,phase_contextual,0.001,0.3142857142857143,0.3047945205479452,0.3047945205479452,0.27837002148547424
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],11,phase_synaptic_state,10.0,0.3253968253968254,0.30890410958904113,0.3089041095890411,0.28730139041292496
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],11,phase_membrane,1.0,0.32301587301587303,0.3027397260273973,0.30273972602739724,0.2790781427929959
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],11,phase_spike,0.001,0.3142857142857143,0.3047945205479452,0.3047945205479452,0.27837002148547424
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],11,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],23,phase_contextual,1.0,0.3095238095238095,0.31301369863013695,0.313013698630137,0.2882975039147135
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],23,phase_synaptic_state,1.0,0.34523809523809523,0.3547945205479452,0.3547945205479452,0.3323458396443083
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],23,phase_membrane,0.1,0.3396825396825397,0.34520547945205476,0.3452054794520548,0.32097650906416914
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],23,phase_spike,1.0,0.3095238095238095,0.31301369863013695,0.313013698630137,0.2882975039147135
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],23,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],37,phase_contextual,0.01,0.31666666666666665,0.3068493150684931,0.30684931506849317,0.2858183172811632
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],37,phase_synaptic_state,10.0,0.3563492063492063,0.32876712328767127,0.3287671232876712,0.3067257817951775
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],37,phase_membrane,1.0,0.35396825396825393,0.3198630136986301,0.3198630136986301,0.29371695425515604
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],37,phase_spike,0.01,0.31666666666666665,0.3068493150684931,0.30684931506849317,0.2858183172811632
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],37,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],53,phase_contextual,0.01,0.3111111111111111,0.3136986301369863,0.3136986301369863,0.2876220847199093
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],53,phase_synaptic_state,10.0,0.3404761904761905,0.310958904109589,0.31095890410958904,0.28981589279818176
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],53,phase_membrane,10.0,0.34365079365079365,0.30410958904109586,0.3041095890410959,0.28076084877454804
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],53,phase_spike,0.01,0.3111111111111111,0.3136986301369863,0.3136986301369863,0.2876220847199093
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],53,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],71,phase_contextual,0.001,0.30317460317460315,0.30753424657534245,0.30753424657534245,0.27352177620181506
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],71,phase_synaptic_state,10.0,0.33730158730158727,0.33219178082191775,0.3321917808219178,0.30518339542560796
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],71,phase_membrane,10.0,0.3325396825396825,0.3226027397260274,0.3226027397260274,0.29443964689880736
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],71,phase_spike,0.001,0.30317460317460315,0.30753424657534245,0.30753424657534245,0.27352177620181506
syn_single_s5,syn,0.5,22.542110013890053,[5],[492.1461612435418],71,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],11,phase_contextual,0.001,0.3031746031746031,0.3020547945205479,0.30205479452054795,0.271054716243197
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],11,phase_synaptic_state,10.0,0.32857142857142857,0.3054794520547945,0.30547945205479454,0.28380296067884975
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],11,phase_membrane,10.0,0.3246031746031746,0.29657534246575346,0.2965753424657534,0.27414522178673517
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],11,phase_spike,0.001,0.3031746031746031,0.3020547945205479,0.30205479452054795,0.271054716243197
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],11,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],23,phase_contextual,0.01,0.3206349206349206,0.2904109589041096,0.29041095890410956,0.2642590344462262
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],23,phase_synaptic_state,10.0,0.34285714285714286,0.3486301369863013,0.34863013698630135,0.3262602990493284
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],23,phase_membrane,0.1,0.33650793650793653,0.35684931506849316,0.35684931506849316,0.33382602398030525
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],23,phase_spike,0.01,0.3206349206349206,0.2904109589041096,0.29041095890410956,0.2642590344462262
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],23,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],37,phase_contextual,0.001,0.30238095238095236,0.30753424657534245,0.30753424657534245,0.2717277022422443
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],37,phase_synaptic_state,10.0,0.3555555555555555,0.33287671232876714,0.33287671232876714,0.308760301567519
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],37,phase_membrane,10.0,0.3531746031746032,0.32739726027397265,0.3273972602739726,0.3028078002321134
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],37,phase_spike,0.001,0.30238095238095236,0.30753424657534245,0.30753424657534245,0.2717277022422443
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],37,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],53,phase_contextual,10.0,0.3007936507936507,0.2904109589041096,0.29041095890410956,0.26025756628141283
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],53,phase_synaptic_state,10.0,0.3396825396825397,0.32191780821917804,0.3219178082191781,0.30031039021776607
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],53,phase_membrane,10.0,0.326984126984127,0.31917808219178084,0.31917808219178084,0.29442996274086813
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],53,phase_spike,10.0,0.3007936507936507,0.2904109589041096,0.29041095890410956,0.26025756628141283
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],53,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],71,phase_contextual,0.001,0.3119047619047619,0.31438356164383563,0.31438356164383563,0.2704377412190561
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],71,phase_synaptic_state,10.0,0.3436507936507936,0.3246575342465753,0.32465753424657534,0.2975534305520349
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],71,phase_membrane,10.0,0.33809523809523806,0.32602739726027397,0.32602739726027397,0.2985844889481479
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],71,phase_spike,0.001,0.3119047619047619,0.31438356164383563,0.31438356164383563,0.2704377412190561
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],71,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",11,phase_contextual,0.01,0.32619047619047625,0.3157534246575343,0.31575342465753425,0.2906768925272929
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",11,phase_synaptic_state,10.0,0.34285714285714286,0.3486301369863014,0.34863013698630135,0.3313583047747036
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",11,phase_membrane,1.0,0.3373015873015873,0.3321917808219178,0.3321917808219178,0.3150543828178742
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",11,phase_spike,0.01,0.32619047619047625,0.3157534246575343,0.31575342465753425,0.2906768925272929
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",11,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",23,phase_contextual,0.1,0.32619047619047614,0.3116438356164383,0.3116438356164384,0.2877443739243809
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",23,phase_synaptic_state,0.1,0.376984126984127,0.3767123287671233,0.3767123287671233,0.3618566533384079
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",23,phase_membrane,0.1,0.35555555555555557,0.3561643835616438,0.3561643835616438,0.3370021052945031
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",23,phase_spike,0.1,0.32619047619047614,0.3116438356164383,0.3116438356164384,0.2877443739243809
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",23,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",37,phase_contextual,1.0,0.3261904761904762,0.3198630136986302,0.3198630136986301,0.3001542511543588
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",37,phase_synaptic_state,10.0,0.3706349206349206,0.37465753424657533,0.37465753424657533,0.36283228487637154
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",37,phase_membrane,10.0,0.3738095238095238,0.36575342465753424,0.36575342465753424,0.3525874577952221
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",37,phase_spike,1.0,0.3261904761904762,0.3198630136986302,0.3198630136986301,0.3001542511543588
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",37,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",53,phase_contextual,10.0,0.3103174603174603,0.30068493150684933,0.30068493150684933,0.27980780649254794
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",53,phase_synaptic_state,1.0,0.3428571428571428,0.3410958904109589,0.3410958904109589,0.3252443957860865
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",53,phase_membrane,10.0,0.33888888888888885,0.34589041095890405,0.3458904109589041,0.3295301704526531
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",53,phase_spike,10.0,0.3103174603174603,0.30068493150684933,0.30068493150684933,0.27980780649254794
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",53,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",71,phase_contextual,1.0,0.3087301587301587,0.3308219178082192,0.3308219178082192,0.3082350563100464
