architecture,seed,sample_index,label,length,routing_disagreement_rate,mean_abs_bin_error,within1_bin_accuracy
rsnn64_progress,53,0,8,57,0.9298245614035088,1.8245614035087718,0.45614035087719296
rsnn64_progress,53,1,1,102,0.7254901960784313,1.0490196078431373,0.7843137254901961
rsnn64_progress,53,2,11,70,0.7285714285714285,0.9428571428571428,0.8428571428571429
rsnn64_progress,53,3,4,114,0.7894736842105263,1.368421052631579,0.5877192982456141
rsnn64_progress,53,4,5,109,0.5137614678899083,0.6513761467889908,0.8807339449541285
rsnn64_progress,53,5,2,72,0.7777777777777778,1.2361111111111112,0.6527777777777778
rsnn64_progress,53,6,7,93,0.6989247311827957,1.1935483870967742,0.6451612903225806
rsnn64_progress,53,7,3,95,0.5894736842105263,0.8,0.8315789473684211
rsnn64_progress,53,8,6,102,0.5784313725490197,0.7941176470588235,0.8333333333333334
rsnn64_progress,53,9,0,109,0.6880733944954128,1.18348623853211,0.6513761467889908
rsnn64_progress,53,10,9,108,0.6481481481481481,1.0462962962962963,0.7129629629629629
rsnn64_progress,53,11,0,104,0.4423076923076923,0.6634615384615384,0.8846153846153846
rsnn64_progress,53,12,5,114,0.7719298245614035,1.5,0.47368421052631576
rsnn64_progress,53,13,6,102,0.5,0.7156862745098039,0.8725490196078431
rsnn64_progress,53,14,4,115,0.9130434782608695,1.9478260869565218,0.3130434782608696
rsnn64_progress,53,15,3,95,0.631578947368421,0.9368421052631579,0.8
rsnn64_progress,53,16,8,58,0.8793103448275862,1.6896551724137931,0.39655172413793105
rsnn64_progress,53,17,7,91,0.8351648351648352,1.5494505494505495,0.4945054945054945
rsnn64_progress,53,18,1,119,0.8823529411764706,1.5210084033613445,0.5210084033613446
rsnn64_progress,53,19,11,86,0.7674418604651163,1.5348837209302326,0.4883720930232558
rsnn64_progress,53,20,9,103,0.7766990291262136,1.2524271844660195,0.6310679611650486
rsnn64_progress,53,21,2,70,0.8714285714285714,1.7714285714285714,0.38571428571428573
rsnn64_progress,53,22,10,61,0.5901639344262295,0.8524590163934426,0.8032786885245902
rsnn64_progress,53,23,9,108,0.7685185185185185,1.8518518518518519,0.4722222222222222
rsnn64_progress,53,24,11,94,0.8723404255319149,1.5319148936170213,0.46808510638297873
rsnn64_progress,53,25,2,76,0.6710526315789473,1.1973684210526316,0.6052631578947368
rsnn64_progress,53,26,0,119,0.8823529411764706,1.781512605042017,0.36134453781512604
rsnn64_progress,53,27,10,77,0.8181818181818182,1.3376623376623376,0.6493506493506493
rsnn64_progress,53,28,6,110,0.8,1.2818181818181817,0.6363636363636364
rsnn64_progress,53,29,1,126,0.8968253968253969,2.246031746031746,0.4365079365079365
rsnn64_progress,53,30,7,98,0.7142857142857143,1.1428571428571428,0.673469387755102
rsnn64_progress,53,31,5,113,0.6902654867256637,1.345132743362832,0.5663716814159292
rsnn64_progress,53,32,4,125,0.776,1.576,0.56
rsnn64_progress,53,33,8,46,0.9565217391304348,3.5869565217391304,0.08695652173913043
rsnn64_progress,53,34,1,77,0.7142857142857143,1.2857142857142858,0.5844155844155844
rsnn64_progress,53,35,11,58,0.9482758620689655,2.1724137931034484,0.1724137931034483
rsnn64_progress,53,36,4,88,0.8181818181818182,1.2840909090909092,0.6477272727272727
rsnn64_progress,53,37,5,112,0.6785714285714286,1.0446428571428572,0.7321428571428571
rsnn64_progress,53,38,2,60,1.0,2.7,0.21666666666666667
rsnn64_progress,53,39,7,49,0.9183673469387755,1.9387755102040816,0.22448979591836735
rsnn64_progress,53,40,3,83,0.6746987951807228,1.1566265060240963,0.6265060240963856
rsnn64_progress,53,41,6,87,0.8735632183908046,1.6551724137931034,0.42528735632183906
rsnn64_progress,53,42,0,84,0.5595238095238095,0.8095238095238095,0.8571428571428571
rsnn64_progress,53,43,9,71,0.7887323943661971,1.352112676056338,0.6056338028169014
rsnn64_progress,53,44,5,113,0.6283185840707964,1.0884955752212389,0.6637168141592921
rsnn64_progress,53,45,8,52,0.9038461538461539,1.3461538461538463,0.6730769230769231
rsnn64_progress,53,46,3,78,0.8589743589743589,1.3461538461538463,0.6410256410256411
rsnn64_progress,53,47,4,94,0.6276595744680851,1.0957446808510638,0.6808510638297872
rsnn64_progress,53,48,6,87,0.7931034482758621,1.2988505747126438,0.632183908045977
rsnn64_progress,53,49,1,102,0.6862745098039216,0.9803921568627451,0.8137254901960784
rsnn64_progress,53,50,10,55,0.8181818181818182,1.4363636363636363,0.509090909090909
rsnn64_progress,53,51,0,131,0.7938931297709924,1.8244274809160306,0.5038167938931297
rsnn64_progress,53,52,9,80,0.675,1.0625,0.7125
rsnn64_progress,53,53,7,62,0.9516129032258065,2.1451612903225805,0.25806451612903225
rsnn64_progress,53,54,6,75,0.84,1.32,0.6266666666666667
rsnn64_progress,53,55,4,94,0.8404255319148937,1.297872340425532,0.648936170212766
rsnn64_progress,53,56,3,79,0.4810126582278481,0.6455696202531646,0.8987341772151899
rsnn64_progress,53,57,8,57,0.9298245614035088,2.473684210526316,0.19298245614035087
rsnn64_progress,53,58,7,50,0.84,2.68,0.3
rsnn64_progress,53,59,1,124,0.8387096774193549,1.4516129032258065,0.5645161290322581
rsnn64_progress,53,60,11,62,0.8387096774193549,2.0806451612903225,0.4032258064516129
rsnn64_progress,53,61,9,86,0.6627906976744186,1.0813953488372092,0.6976744186046512
rsnn64_progress,53,62,2,54,0.8333333333333334,1.3888888888888888,0.5740740740740741
rsnn64_progress,53,63,10,54,0.9814814814814815,1.9259259259259258,0.3148148148148148
rsnn64_progress,53,64,8,54,1.0,2.814814814814815,0.16666666666666666
rsnn64_progress,53,65,1,81,0.7160493827160493,1.3209876543209877,0.5555555555555556
rsnn64_progress,53,66,11,68,0.9117647058823529,1.8529411764705883,0.36764705882352944
rsnn64_progress,53,67,4,83,0.7228915662650602,1.4578313253012047,0.5180722891566265
rsnn64_progress,53,68,5,74,0.7972972972972973,1.4324324324324325,0.5540540540540541
rsnn64_progress,53,69,2,57,0.8070175438596491,1.6491228070175439,0.43859649122807015
rsnn64_progress,53,70,7,48,0.9791666666666666,2.25,0.1875
rsnn64_progress,53,71,3,68,0.7941176470588235,1.25,0.6470588235294118
rsnn64_progress,53,72,6,76,0.5921052631578947,1.381578947368421,0.618421052631579
rsnn64_progress,53,73,0,72,0.75,1.3888888888888888,0.5
rsnn64_progress,53,74,9,65,0.8307692307692308,1.676923076923077,0.5230769230769231
rsnn64_progress,53,75,8,67,0.9402985074626866,1.9701492537313432,0.22388059701492538
rsnn64_progress,53,76,1,122,0.7622950819672131,0.9508196721311475,0.8524590163934426
rsnn64_progress,53,77,11,81,0.7283950617283951,1.4444444444444444,0.5308641975308642
rsnn64_progress,53,78,4,121,0.6859504132231405,1.0743801652892562,0.7272727272727273
rsnn64_progress,53,79,5,119,0.7310924369747899,1.2436974789915967,0.5966386554621849
rsnn64_progress,53,80,2,75,0.9733333333333334,2.6933333333333334,0.2
rsnn64_progress,53,81,7,95,0.8526315789473684,1.4105263157894736,0.5578947368421052
rsnn64_progress,53,82,3,93,0.5483870967741935,0.956989247311828,0.7311827956989247
rsnn64_progress,53,83,6,103,0.7864077669902912,1.1650485436893203,0.7281553398058253
rsnn64_progress,53,84,0,90,0.6555555555555556,0.9333333333333333,0.8222222222222222
rsnn64_progress,53,85,9,91,0.8241758241758241,1.4285714285714286,0.5494505494505495
rsnn64_progress,53,86,6,83,0.6746987951807228,1.2891566265060241,0.6144578313253012
rsnn64_progress,53,87,4,93,0.6881720430107527,0.9354838709677419,0.8279569892473119
