architecture,seed,sample_index,label,length,routing_disagreement_rate,mean_abs_bin_error,within1_bin_accuracy
rsnn64_progress,71,43,9,71,0.6056338028169014,0.9436619718309859,0.7887323943661971
rsnn64_progress,71,44,5,113,0.7787610619469026,1.3893805309734513,0.5398230088495575
rsnn64_progress,71,45,8,52,0.7692307692307693,1.2115384615384615,0.6730769230769231
rsnn64_progress,71,46,3,78,0.8589743589743589,1.3461538461538463,0.6153846153846154
rsnn64_progress,71,47,4,94,0.851063829787234,1.4361702127659575,0.5425531914893617
rsnn64_progress,71,48,6,87,0.7586206896551724,1.1149425287356323,0.7471264367816092
rsnn64_progress,71,49,1,102,0.9117647058823529,1.696078431372549,0.4215686274509804
rsnn64_progress,71,50,10,55,1.0,1.9454545454545455,0.32727272727272727
rsnn64_progress,71,51,0,131,0.9236641221374046,1.816793893129771,0.44274809160305345
rsnn64_progress,71,52,9,80,0.7,1.075,0.725
rsnn64_progress,71,53,7,62,1.0,2.5,0.16129032258064516
rsnn64_progress,71,54,6,75,0.8133333333333334,1.5866666666666667,0.44
rsnn64_progress,71,55,4,94,0.8617021276595744,1.2659574468085106,0.6595744680851063
rsnn64_progress,71,56,3,79,0.6455696202531646,0.8607594936708861,0.8734177215189873
rsnn64_progress,71,57,8,57,0.9122807017543859,2.8421052631578947,0.19298245614035087
rsnn64_progress,71,58,7,50,0.82,2.6,0.28
rsnn64_progress,71,59,1,124,0.8790322580645161,1.7903225806451613,0.4435483870967742
rsnn64_progress,71,60,11,62,0.6774193548387096,1.0,0.7903225806451613
rsnn64_progress,71,61,9,86,0.7441860465116279,1.2209302325581395,0.6395348837209303
rsnn64_progress,71,62,2,54,0.6851851851851852,1.2222222222222223,0.6481481481481481
rsnn64_progress,71,63,10,54,1.0,2.1296296296296298,0.24074074074074073
rsnn64_progress,71,64,8,54,0.9814814814814815,2.5,0.2222222222222222
rsnn64_progress,71,65,1,81,0.4691358024691358,0.8024691358024691,0.7777777777777778
rsnn64_progress,71,66,11,68,0.75,1.161764705882353,0.6911764705882353
rsnn64_progress,71,67,4,83,0.7349397590361446,1.2771084337349397,0.5662650602409639
rsnn64_progress,71,68,5,74,0.6891891891891891,1.054054054054054,0.7432432432432432
rsnn64_progress,71,69,2,57,0.9473684210526315,2.210526315789474,0.2631578947368421
rsnn64_progress,71,70,7,48,0.9583333333333334,2.1458333333333335,0.1875
rsnn64_progress,71,71,3,68,0.75,1.25,0.6029411764705882
rsnn64_progress,71,72,6,76,0.7236842105263158,1.144736842105263,0.7105263157894737
rsnn64_progress,71,73,0,72,0.7222222222222222,1.1111111111111112,0.7222222222222222
rsnn64_progress,71,74,9,65,0.8923076923076924,1.7846153846153847,0.4
rsnn64_progress,71,75,8,67,0.8805970149253731,1.507462686567164,0.5522388059701493
rsnn64_progress,71,76,1,122,0.7295081967213115,1.0245901639344261,0.7622950819672131
rsnn64_progress,71,77,11,81,0.8024691358024691,1.308641975308642,0.6049382716049383
rsnn64_progress,71,78,4,121,0.859504132231405,1.56198347107438,0.512396694214876
rsnn64_progress,71,79,5,119,0.7310924369747899,1.218487394957983,0.6134453781512605
rsnn64_progress,71,80,2,75,0.9066666666666666,2.453333333333333,0.30666666666666664
rsnn64_progress,71,81,7,95,0.7894736842105263,1.1473684210526316,0.7473684210526316
rsnn64_progress,71,82,3,93,0.8709677419354839,1.5053763440860215,0.5698924731182796
rsnn64_progress,71,83,6,103,0.7184466019417476,1.0776699029126213,0.7475728155339806
rsnn64_progress,71,84,0,90,0.6333333333333333,0.9,0.8333333333333334
rsnn64_progress,71,85,9,91,0.7252747252747253,1.1758241758241759,0.6593406593406593
rsnn64_progress,71,86,6,83,0.7349397590361446,1.216867469879518,0.6385542168674698
rsnn64_progress,71,87,4,93,0.8924731182795699,1.4301075268817205,0.6129032258064516
rsnn64_progress,71,88,3,83,0.6506024096385542,1.036144578313253,0.7228915662650602
rsnn64_progress,71,89,8,59,0.9322033898305084,2.7457627118644066,0.11864406779661017
rsnn64_progress,71,90,7,86,0.7790697674418605,1.4883720930232558,0.47674418604651164
rsnn64_progress,71,91,1,103,0.7378640776699029,1.2524271844660195,0.6019417475728155
rsnn64_progress,71,92,11,72,0.7916666666666666,1.2777777777777777,0.625
rsnn64_progress,71,93,9,82,0.8048780487804879,1.329268292682927,0.6341463414634146
rsnn64_progress,71,94,2,63,0.8571428571428571,2.111111111111111,0.31746031746031744
rsnn64_progress,71,95,10,57,0.9824561403508771,2.263157894736842,0.21052631578947367
rsnn64_progress,71,96,9,100,0.66,1.17,0.62
rsnn64_progress,71,97,2,64,0.84375,2.171875,0.28125
rsnn64_progress,71,98,0,100,0.5,0.77,0.83
rsnn64_progress,71,99,10,69,0.5362318840579711,0.8405797101449275,0.7971014492753623
rsnn64_progress,71,100,6,104,0.6057692307692307,0.9326923076923077,0.7788461538461539
rsnn64_progress,71,101,1,113,0.7079646017699115,1.2566371681415929,0.6460176991150443
rsnn64_progress,71,102,7,90,0.8333333333333334,1.4333333333333333,0.6
rsnn64_progress,71,103,5,104,0.47115384615384615,0.6442307692307693,0.875
rsnn64_progress,71,104,4,106,0.7641509433962265,1.4811320754716981,0.5566037735849056
rsnn64_progress,71,105,1,99,0.8080808080808081,1.7676767676767677,0.5353535353535354
rsnn64_progress,71,106,11,59,0.9152542372881356,1.6440677966101696,0.5254237288135594
rsnn64_progress,71,107,4,93,0.7419354838709677,1.1720430107526882,0.6344086021505376
rsnn64_progress,71,108,2,56,0.8035714285714286,1.3035714285714286,0.625
rsnn64_progress,71,109,7,48,0.9791666666666666,2.8958333333333335,0.16666666666666666
rsnn64_progress,71,110,3,70,0.9,1.6142857142857143,0.4714285714285714
rsnn64_progress,71,111,6,88,0.4772727272727273,0.6818181818181818,0.8977272727272727
rsnn64_progress,71,112,0,81,0.6790123456790124,0.9506172839506173,0.7901234567901234
rsnn64_progress,71,113,9,76,0.5921052631578947,0.868421052631579,0.8289473684210527
rsnn64_progress,71,114,6,76,0.7894736842105263,1.381578947368421,0.5263157894736842
rsnn64_progress,71,115,4,83,0.8192771084337349,1.2650602409638554,0.6626506024096386
rsnn64_progress,71,116,3,66,0.7424242424242424,1.303030303030303,0.5757575757575758
rsnn64_progress,71,117,8,46,0.9565217391304348,2.891304347826087,0.17391304347826086
rsnn64_progress,71,118,7,44,0.9090909090909091,2.522727272727273,0.22727272727272727
rsnn64_progress,71,119,1,87,0.6781609195402298,1.2298850574712643,0.6551724137931034
rsnn64_progress,71,120,11,55,0.9454545454545454,2.0,0.3090909090909091
rsnn64_progress,71,121,9,92,0.5869565217391305,0.7934782608695652,0.8913043478260869
rsnn64_progress,71,122,2,53,0.5660377358490566,0.7924528301886793,0.8867924528301887
rsnn64_progress,71,123,10,53,0.9622641509433962,2.7735849056603774,0.11320754716981132
rsnn64_progress,71,124,8,56,0.8928571428571429,2.892857142857143,0.23214285714285715
rsnn64_progress,71,125,1,83,0.7349397590361446,1.1566265060240963,0.6867469879518072
rsnn64_progress,71,126,11,65,0.8,1.2307692307692308,0.676923076923077
rsnn64_progress,71,127,4,82,0.7317073170731707,1.0609756097560976,0.7804878048780488
rsnn64_progress,71,128,5,81,0.8271604938271605,1.3333333333333333,0.6049382716049383
rsnn64_progress,71,129,2,55,0.6363636363636364,1.0545454545454545,0.6909090909090909
rsnn64_progress,71,130,7,94,0.9468085106382979,1.6702127659574468,0.4574468085106383
rsnn64_progress,71,131,3,79,0.759493670886076,1.1518987341772151,0.7215189873417721
rsnn64_progress,71,132,6,86,0.5581395348837209,0.9418604651162791,0.7209302325581395
rsnn64_progress,71,133,0,88,0.6477272727272727,1.0227272727272727,0.7272727272727273
rsnn64_progress,71,134,9,83,0.6626506024096386,1.108433734939759,0.6626506024096386
rsnn64_progress,71,135,2,59,0.847457627118644,1.9152542372881356,0.288135593220339
rsnn64_progress,71,136,5,94,0.7978723404255319,1.2872340425531914,0.6170212765957447
rsnn64_progress,71,137,8,61,0.7704918032786885,1.4918032786885247,0.5573770491803278
rsnn64_progress,71,138,3,72,0.7083333333333334,1.1944444444444444,0.6805555555555556
rsnn64_progress,71,139,4,91,0.7692307692307693,1.1538461538461537,0.7252747252747253
rsnn64_progress,71,140,6,86,0.6627906976744186,0.9767441860465116,0.7906976744186046
rsnn64_progress,71,141,1,89,0.6629213483146067,1.0561797752808988,0.7078651685393258
rsnn64_progress,71,142,10,57,0.9649122807017544,1.8421052631578947,0.2807017543859649
rsnn64_progress,71,143,0,88,0.5568181818181818,0.7840909090909091,0.875
rsnn64_progress,71,144,9,79,0.8734177215189873,1.5949367088607596,0.5316455696202531
rsnn64_progress,71,145,7,86,0.9534883720930233,2.058139534883721,0.3488372093023256
