architecture,seed,sample_index,label,length,routing_disagreement_rate,mean_abs_bin_error,within1_bin_accuracy
gru64_progress,71,54,6,75,0.5733333333333334,0.76,0.84
gru64_progress,71,55,4,94,0.6276595744680851,0.6914893617021277,0.9468085106382979
gru64_progress,71,56,3,79,0.7215189873417721,0.7848101265822784,0.9493670886075949
gru64_progress,71,57,8,57,0.8771929824561403,1.5614035087719298,0.543859649122807
gru64_progress,71,58,7,50,0.96,2.52,0.22
gru64_progress,71,59,1,124,0.6290322580645161,0.7580645161290323,0.8790322580645161
gru64_progress,71,60,11,62,0.8709677419354839,1.4838709677419355,0.5
gru64_progress,71,61,9,86,0.5116279069767442,0.5697674418604651,0.9534883720930233
gru64_progress,71,62,2,54,0.9074074074074074,1.2777777777777777,0.6666666666666666
gru64_progress,71,63,10,54,0.9074074074074074,2.388888888888889,0.37037037037037035
gru64_progress,71,64,8,54,0.9074074074074074,2.0,0.3888888888888889
gru64_progress,71,65,1,81,0.6172839506172839,0.6419753086419753,0.9876543209876543
gru64_progress,71,66,11,68,0.8382352941176471,1.1470588235294117,0.7058823529411765
gru64_progress,71,67,4,83,0.3132530120481928,0.3373493975903614,0.9879518072289156
gru64_progress,71,68,5,74,0.40540540540540543,0.4864864864864865,0.9324324324324325
gru64_progress,71,69,2,57,0.8947368421052632,1.7543859649122806,0.42105263157894735
gru64_progress,71,70,7,48,0.9375,1.3958333333333333,0.6458333333333334
gru64_progress,71,71,3,68,0.8235294117647058,1.161764705882353,0.6764705882352942
gru64_progress,71,72,6,76,0.6710526315789473,0.7894736842105263,0.8947368421052632
gru64_progress,71,73,0,72,0.6111111111111112,0.75,0.875
gru64_progress,71,74,9,65,0.8307692307692308,1.1538461538461537,0.7076923076923077
gru64_progress,71,75,8,67,0.7761194029850746,1.164179104477612,0.7014925373134329
gru64_progress,71,76,1,122,0.7540983606557377,0.9508196721311475,0.8114754098360656
gru64_progress,71,77,11,81,0.5061728395061729,0.7407407407407407,0.7901234567901234
gru64_progress,71,78,4,121,0.7024793388429752,0.9504132231404959,0.7851239669421488
gru64_progress,71,79,5,119,0.7142857142857143,0.8067226890756303,0.9159663865546218
gru64_progress,71,80,2,75,0.7066666666666667,0.9733333333333334,0.7466666666666667
gru64_progress,71,81,7,95,0.6,0.8947368421052632,0.7473684210526316
gru64_progress,71,82,3,93,0.4946236559139785,0.6344086021505376,0.8709677419354839
gru64_progress,71,83,6,103,0.4563106796116505,0.5048543689320388,0.9611650485436893
gru64_progress,71,84,0,90,0.4888888888888889,0.5111111111111111,0.9888888888888889
gru64_progress,71,85,9,91,0.7032967032967034,0.9340659340659341,0.7912087912087912
gru64_progress,71,86,6,83,0.5542168674698795,0.6024096385542169,0.963855421686747
gru64_progress,71,87,4,93,0.6774193548387096,0.7634408602150538,0.9247311827956989
gru64_progress,71,88,3,83,0.5783132530120482,0.6626506024096386,0.927710843373494
gru64_progress,71,89,8,59,0.8813559322033898,1.5423728813559323,0.576271186440678
gru64_progress,71,90,7,86,0.3488372093023256,0.37209302325581395,0.9883720930232558
gru64_progress,71,91,1,103,0.6699029126213593,0.7281553398058253,0.9514563106796117
gru64_progress,71,92,11,72,0.4722222222222222,0.6805555555555556,0.8055555555555556
gru64_progress,71,93,9,82,0.524390243902439,0.5609756097560976,0.975609756097561
gru64_progress,71,94,2,63,0.8571428571428571,1.5238095238095237,0.4603174603174603
gru64_progress,71,95,10,57,0.8771929824561403,1.3333333333333333,0.5614035087719298
gru64_progress,71,96,9,100,0.63,0.71,0.93
gru64_progress,71,97,2,64,0.828125,1.21875,0.640625
gru64_progress,71,98,0,100,0.43,0.46,0.98
gru64_progress,71,99,10,69,0.6956521739130435,0.9855072463768116,0.7391304347826086
gru64_progress,71,100,6,104,0.3269230769230769,0.34615384615384615,0.9903846153846154
gru64_progress,71,101,1,113,0.5132743362831859,0.5486725663716814,0.9734513274336283
gru64_progress,71,102,7,90,0.4,0.4222222222222222,0.9888888888888889
gru64_progress,71,103,5,104,0.7596153846153846,0.9423076923076923,0.8269230769230769
gru64_progress,71,104,4,106,0.7358490566037735,0.9245283018867925,0.8207547169811321
gru64_progress,71,105,1,99,0.5151515151515151,0.5959595959595959,0.9292929292929293
gru64_progress,71,106,11,59,0.8813559322033898,1.3559322033898304,0.5423728813559322
gru64_progress,71,107,4,93,0.6774193548387096,0.8064516129032258,0.8817204301075269
gru64_progress,71,108,2,56,0.8928571428571429,1.0714285714285714,0.8392857142857143
gru64_progress,71,109,7,48,0.9375,1.875,0.3958333333333333
gru64_progress,71,110,3,70,0.8428571428571429,1.2571428571428571,0.6142857142857143
gru64_progress,71,111,6,88,0.14772727272727273,0.17045454545454544,0.9886363636363636
gru64_progress,71,112,0,81,0.3333333333333333,0.35802469135802467,0.9876543209876543
gru64_progress,71,113,9,76,0.34210526315789475,0.3684210526315789,0.9868421052631579
gru64_progress,71,114,6,76,0.7368421052631579,0.9736842105263158,0.7763157894736842
gru64_progress,71,115,4,83,0.24096385542168675,0.26506024096385544,0.9879518072289156
gru64_progress,71,116,3,66,0.7878787878787878,1.4696969696969697,0.5454545454545454
gru64_progress,71,117,8,46,0.9347826086956522,2.0652173913043477,0.2826086956521739
gru64_progress,71,118,7,44,0.9318181818181818,2.0,0.3409090909090909
gru64_progress,71,119,1,87,0.21839080459770116,0.2413793103448276,0.9885057471264368
gru64_progress,71,120,11,55,0.8909090909090909,1.690909090909091,0.4909090909090909
gru64_progress,71,121,9,92,0.3695652173913043,0.391304347826087,0.9891304347826086
gru64_progress,71,122,2,53,0.8679245283018868,1.2075471698113207,0.6792452830188679
gru64_progress,71,123,10,53,0.9056603773584906,1.9056603773584906,0.37735849056603776
gru64_progress,71,124,8,56,0.8928571428571429,2.267857142857143,0.4107142857142857
gru64_progress,71,125,1,83,0.6506024096385542,0.8192771084337349,0.8433734939759037
gru64_progress,71,126,11,65,0.8307692307692308,1.5384615384615385,0.49230769230769234
gru64_progress,71,127,4,82,0.4146341463414634,0.43902439024390244,0.9878048780487805
gru64_progress,71,128,5,81,0.3333333333333333,0.4567901234567901,0.8888888888888888
gru64_progress,71,129,2,55,0.9090909090909091,2.0,0.4
gru64_progress,71,130,7,94,0.3723404255319149,0.43617021276595747,0.9468085106382979
gru64_progress,71,131,3,79,0.43037974683544306,0.5443037974683544,0.8987341772151899
gru64_progress,71,132,6,86,0.5348837209302325,0.627906976744186,0.9186046511627907
gru64_progress,71,133,0,88,0.5909090909090909,0.7045454545454546,0.8977272727272727
gru64_progress,71,134,9,83,0.6626506024096386,1.1566265060240963,0.6144578313253012
gru64_progress,71,135,2,59,0.8813559322033898,1.5084745762711864,0.5254237288135594
gru64_progress,71,136,5,94,0.30851063829787234,0.3829787234042553,0.9361702127659575
gru64_progress,71,137,8,61,0.8360655737704918,1.819672131147541,0.47540983606557374
gru64_progress,71,138,3,72,0.5277777777777778,0.7638888888888888,0.7777777777777778
gru64_progress,71,139,4,91,0.3626373626373626,0.38461538461538464,0.989010989010989
gru64_progress,71,140,6,86,0.4186046511627907,0.5,0.9302325581395349
gru64_progress,71,141,1,89,0.19101123595505617,0.21348314606741572,0.9887640449438202
gru64_progress,71,142,10,57,0.8947368421052632,1.7894736842105263,0.3684210526315789
gru64_progress,71,143,0,88,0.36363636363636365,0.38636363636363635,0.9886363636363636
gru64_progress,71,144,9,79,0.26582278481012656,0.2911392405063291,0.9873417721518988
gru64_progress,71,145,7,86,0.627906976744186,0.8488372093023255,0.813953488372093
