architecture,seed,sample_index,label,length,routing_disagreement_rate,mean_abs_bin_error,within1_bin_accuracy
rsnn64_progress,23,70,7,48,0.9583333333333334,2.9166666666666665,0.20833333333333334
rsnn64_progress,23,71,3,68,0.8529411764705882,1.5735294117647058,0.4852941176470588
rsnn64_progress,23,72,6,76,0.9210526315789473,1.8026315789473684,0.39473684210526316
rsnn64_progress,23,73,0,72,0.9166666666666666,1.6805555555555556,0.375
rsnn64_progress,23,74,9,65,0.8307692307692308,1.8,0.4
rsnn64_progress,23,75,8,67,0.7611940298507462,1.1791044776119404,0.7014925373134329
rsnn64_progress,23,76,1,122,0.7049180327868853,1.0,0.7622950819672131
rsnn64_progress,23,77,11,81,0.9506172839506173,1.8641975308641976,0.37037037037037035
rsnn64_progress,23,78,4,121,0.7851239669421488,1.4049586776859504,0.5702479338842975
rsnn64_progress,23,79,5,119,0.5378151260504201,0.865546218487395,0.773109243697479
rsnn64_progress,23,80,2,75,0.9066666666666666,2.546666666666667,0.30666666666666664
rsnn64_progress,23,81,7,95,0.7473684210526316,1.3894736842105264,0.5473684210526316
rsnn64_progress,23,82,3,93,0.7741935483870968,1.2258064516129032,0.6989247311827957
rsnn64_progress,23,83,6,103,0.7572815533980582,1.0485436893203883,0.8155339805825242
rsnn64_progress,23,84,0,90,0.7,1.0222222222222221,0.7777777777777778
rsnn64_progress,23,85,9,91,0.5494505494505495,0.8241758241758241,0.8351648351648352
rsnn64_progress,23,86,6,83,0.7590361445783133,1.2048192771084338,0.6626506024096386
rsnn64_progress,23,87,4,93,0.5376344086021505,0.8064516129032258,0.7526881720430108
rsnn64_progress,23,88,3,83,0.6987951807228916,0.9759036144578314,0.8072289156626506
rsnn64_progress,23,89,8,59,0.8983050847457628,2.2542372881355934,0.1694915254237288
rsnn64_progress,23,90,7,86,0.7790697674418605,1.127906976744186,0.7558139534883721
rsnn64_progress,23,91,1,103,0.6116504854368932,0.883495145631068,0.8349514563106796
rsnn64_progress,23,92,11,72,0.9583333333333334,1.8333333333333333,0.3888888888888889
rsnn64_progress,23,93,9,82,0.8048780487804879,1.4390243902439024,0.5487804878048781
rsnn64_progress,23,94,2,63,0.9523809523809523,2.0,0.20634920634920634
rsnn64_progress,23,95,10,57,0.9649122807017544,2.1403508771929824,0.2631578947368421
rsnn64_progress,23,96,9,100,0.72,1.19,0.64
rsnn64_progress,23,97,2,64,0.90625,2.0625,0.28125
rsnn64_progress,23,98,0,100,0.61,1.16,0.62
rsnn64_progress,23,99,10,69,0.7971014492753623,1.434782608695652,0.5507246376811594
rsnn64_progress,23,100,6,104,0.6730769230769231,1.0480769230769231,0.7307692307692307
rsnn64_progress,23,101,1,113,0.6637168141592921,1.0176991150442478,0.7522123893805309
rsnn64_progress,23,102,7,90,0.8333333333333334,1.4333333333333333,0.5777777777777777
rsnn64_progress,23,103,5,104,0.7019230769230769,1.0,0.75
rsnn64_progress,23,104,4,106,0.8207547169811321,1.349056603773585,0.5849056603773585
rsnn64_progress,23,105,1,99,0.6666666666666666,1.1818181818181819,0.6262626262626263
rsnn64_progress,23,106,11,59,0.9830508474576272,2.694915254237288,0.22033898305084745
rsnn64_progress,23,107,4,93,0.7096774193548387,1.032258064516129,0.7419354838709677
rsnn64_progress,23,108,2,56,0.8928571428571429,1.625,0.375
rsnn64_progress,23,109,7,48,0.9791666666666666,2.3125,0.16666666666666666
rsnn64_progress,23,110,3,70,0.9,1.3428571428571427,0.6571428571428571
rsnn64_progress,23,111,6,88,0.5454545454545454,0.75,0.8977272727272727
rsnn64_progress,23,112,0,81,0.5555555555555556,0.8148148148148148,0.8024691358024691
rsnn64_progress,23,113,9,76,0.6973684210526315,1.0921052631578947,0.7105263157894737
rsnn64_progress,23,114,6,76,0.9736842105263158,1.894736842105263,0.3157894736842105
rsnn64_progress,23,115,4,83,0.7108433734939759,1.2771084337349397,0.5903614457831325
rsnn64_progress,23,116,3,66,0.8484848484848485,1.5151515151515151,0.5
rsnn64_progress,23,117,8,46,0.9782608695652174,2.391304347826087,0.2391304347826087
rsnn64_progress,23,118,7,44,0.9545454545454546,2.4318181818181817,0.18181818181818182
rsnn64_progress,23,119,1,87,0.7586206896551724,1.3333333333333333,0.6781609195402298
rsnn64_progress,23,120,11,55,0.8181818181818182,1.490909090909091,0.4909090909090909
rsnn64_progress,23,121,9,92,0.5760869565217391,0.782608695652174,0.8804347826086957
rsnn64_progress,23,122,2,53,0.7547169811320755,1.0943396226415094,0.7358490566037735
rsnn64_progress,23,123,10,53,0.9811320754716981,2.169811320754717,0.2641509433962264
rsnn64_progress,23,124,8,56,0.8928571428571429,2.8392857142857144,0.25
rsnn64_progress,23,125,1,83,0.8313253012048193,1.5421686746987953,0.4939759036144578
rsnn64_progress,23,126,11,65,0.9692307692307692,1.6,0.47692307692307695
rsnn64_progress,23,127,4,82,0.7682926829268293,1.2195121951219512,0.6707317073170732
rsnn64_progress,23,128,5,81,0.5555555555555556,0.8395061728395061,0.8271604938271605
rsnn64_progress,23,129,2,55,0.9454545454545454,2.0,0.2909090909090909
rsnn64_progress,23,130,7,94,0.8191489361702128,1.297872340425532,0.6276595744680851
rsnn64_progress,23,131,3,79,0.8227848101265823,1.481012658227848,0.5443037974683544
rsnn64_progress,23,132,6,86,0.686046511627907,1.127906976744186,0.6627906976744186
rsnn64_progress,23,133,0,88,0.8636363636363636,1.6363636363636365,0.4431818181818182
rsnn64_progress,23,134,9,83,0.5662650602409639,1.0120481927710843,0.6987951807228916
rsnn64_progress,23,135,2,59,0.9152542372881356,1.7627118644067796,0.3898305084745763
rsnn64_progress,23,136,5,94,0.7340425531914894,1.127659574468085,0.7127659574468085
rsnn64_progress,23,137,8,61,0.9016393442622951,1.8688524590163935,0.45901639344262296
rsnn64_progress,23,138,3,72,0.875,1.4166666666666667,0.6388888888888888
rsnn64_progress,23,139,4,91,0.8241758241758241,1.89010989010989,0.4175824175824176
rsnn64_progress,23,140,6,86,0.6976744186046512,1.1162790697674418,0.7209302325581395
rsnn64_progress,23,141,1,89,0.6629213483146067,1.0898876404494382,0.6966292134831461
rsnn64_progress,23,142,10,57,0.9298245614035088,1.7543859649122806,0.49122807017543857
rsnn64_progress,23,143,0,88,0.7840909090909091,1.2272727272727273,0.6590909090909091
rsnn64_progress,23,144,9,79,0.6075949367088608,0.9240506329113924,0.7848101265822784
rsnn64_progress,23,145,7,86,0.813953488372093,1.5232558139534884,0.5116279069767442
