architecture,seed,sample_index,label,length,routing_disagreement_rate,mean_abs_bin_error,within1_bin_accuracy
rsnn64_progress,11,56,3,79,0.8481012658227848,1.2531645569620253,0.6708860759493671
rsnn64_progress,11,57,8,57,0.8596491228070176,1.263157894736842,0.631578947368421
rsnn64_progress,11,58,7,50,0.78,1.12,0.76
rsnn64_progress,11,59,1,124,0.8145161290322581,1.2903225806451613,0.6048387096774194
rsnn64_progress,11,60,11,62,0.8870967741935484,1.6290322580645162,0.43548387096774194
rsnn64_progress,11,61,9,86,0.8255813953488372,1.2093023255813953,0.6511627906976745
rsnn64_progress,11,62,2,54,0.8888888888888888,2.240740740740741,0.2962962962962963
rsnn64_progress,11,63,10,54,0.8703703703703703,1.7777777777777777,0.3888888888888889
rsnn64_progress,11,64,8,54,0.8888888888888888,2.4074074074074074,0.24074074074074073
rsnn64_progress,11,65,1,81,0.7777777777777778,1.2345679012345678,0.6790123456790124
rsnn64_progress,11,66,11,68,0.7205882352941176,0.9264705882352942,0.7941176470588235
rsnn64_progress,11,67,4,83,0.7710843373493976,1.036144578313253,0.7349397590361446
rsnn64_progress,11,68,5,74,0.972972972972973,2.689189189189189,0.2702702702702703
rsnn64_progress,11,69,2,57,0.9298245614035088,2.4210526315789473,0.2631578947368421
rsnn64_progress,11,70,7,48,0.8958333333333334,2.7291666666666665,0.3125
rsnn64_progress,11,71,3,68,0.6764705882352942,1.1470588235294117,0.6470588235294118
rsnn64_progress,11,72,6,76,0.7105263157894737,1.0789473684210527,0.7236842105263158
rsnn64_progress,11,73,0,72,0.8888888888888888,1.875,0.4861111111111111
rsnn64_progress,11,74,9,65,0.9230769230769231,1.5846153846153845,0.5846153846153846
rsnn64_progress,11,75,8,67,0.6865671641791045,1.0,0.7164179104477612
rsnn64_progress,11,76,1,122,0.7540983606557377,1.0245901639344261,0.7377049180327869
rsnn64_progress,11,77,11,81,0.8024691358024691,1.0740740740740742,0.7283950617283951
rsnn64_progress,11,78,4,121,0.8760330578512396,1.396694214876033,0.512396694214876
rsnn64_progress,11,79,5,119,0.773109243697479,1.0252100840336134,0.7478991596638656
rsnn64_progress,11,80,2,75,0.8933333333333333,2.5866666666666664,0.29333333333333333
rsnn64_progress,11,81,7,95,0.8526315789473684,1.168421052631579,0.6842105263157895
rsnn64_progress,11,82,3,93,0.6021505376344086,0.8279569892473119,0.7741935483870968
rsnn64_progress,11,83,6,103,0.6504854368932039,0.8155339805825242,0.8349514563106796
rsnn64_progress,11,84,0,90,0.8555555555555555,1.1777777777777778,0.7111111111111111
rsnn64_progress,11,85,9,91,0.7252747252747253,0.9230769230769231,0.8021978021978022
rsnn64_progress,11,86,6,83,0.5301204819277109,0.6385542168674698,0.891566265060241
rsnn64_progress,11,87,4,93,0.6666666666666666,1.2473118279569892,0.6666666666666666
rsnn64_progress,11,88,3,83,0.6626506024096386,0.8313253012048193,0.8313253012048193
rsnn64_progress,11,89,8,59,0.7627118644067796,1.0169491525423728,0.7457627118644068
rsnn64_progress,11,90,7,86,0.7790697674418605,1.069767441860465,0.7093023255813954
rsnn64_progress,11,91,1,103,0.7281553398058253,0.941747572815534,0.7864077669902912
rsnn64_progress,11,92,11,72,0.5555555555555556,0.6805555555555556,0.875
rsnn64_progress,11,93,9,82,0.7804878048780488,1.1341463414634145,0.6829268292682927
rsnn64_progress,11,94,2,63,0.9047619047619048,1.8412698412698412,0.31746031746031744
rsnn64_progress,11,95,10,57,0.8947368421052632,1.912280701754386,0.3684210526315789
rsnn64_progress,11,96,9,100,0.61,1.07,0.65
rsnn64_progress,11,97,2,64,0.890625,2.3125,0.296875
rsnn64_progress,11,98,0,100,0.74,0.98,0.76
rsnn64_progress,11,99,10,69,0.8115942028985508,1.1014492753623188,0.7246376811594203
rsnn64_progress,11,100,6,104,0.75,0.9711538461538461,0.7788461538461539
rsnn64_progress,11,101,1,113,0.7256637168141593,1.1061946902654867,0.6637168141592921
rsnn64_progress,11,102,7,90,0.7888888888888889,1.0555555555555556,0.7333333333333333
rsnn64_progress,11,103,5,104,0.7980769230769231,1.2596153846153846,0.5865384615384616
rsnn64_progress,11,104,4,106,0.6981132075471698,0.9150943396226415,0.7830188679245284
rsnn64_progress,11,105,1,99,0.7575757575757576,1.7474747474747474,0.41414141414141414
rsnn64_progress,11,106,11,59,0.864406779661017,1.3559322033898304,0.5423728813559322
rsnn64_progress,11,107,4,93,0.8387096774193549,1.2150537634408602,0.6344086021505376
rsnn64_progress,11,108,2,56,0.9107142857142857,2.0714285714285716,0.26785714285714285
rsnn64_progress,11,109,7,48,0.8958333333333334,2.9375,0.2916666666666667
rsnn64_progress,11,110,3,70,0.8,1.3142857142857143,0.6285714285714286
rsnn64_progress,11,111,6,88,0.625,1.1931818181818181,0.6818181818181818
rsnn64_progress,11,112,0,81,0.6790123456790124,0.8395061728395061,0.8395061728395061
rsnn64_progress,11,113,9,76,0.75,1.3289473684210527,0.618421052631579
rsnn64_progress,11,114,6,76,0.9736842105263158,2.0,0.5131578947368421
rsnn64_progress,11,115,4,83,0.8192771084337349,1.5301204819277108,0.5421686746987951
rsnn64_progress,11,116,3,66,0.7878787878787878,1.6363636363636365,0.5
rsnn64_progress,11,117,8,46,0.9130434782608695,2.5,0.2391304347826087
rsnn64_progress,11,118,7,44,0.8863636363636364,2.590909090909091,0.20454545454545456
rsnn64_progress,11,119,1,87,0.7931034482758621,0.9885057471264368,0.8045977011494253
rsnn64_progress,11,120,11,55,0.9090909090909091,2.672727272727273,0.2
rsnn64_progress,11,121,9,92,0.6195652173913043,1.0,0.7065217391304348
rsnn64_progress,11,122,2,53,0.9245283018867925,1.9245283018867925,0.2641509433962264
rsnn64_progress,11,123,10,53,0.9056603773584906,2.056603773584906,0.22641509433962265
rsnn64_progress,11,124,8,56,0.9107142857142857,2.232142857142857,0.30357142857142855
rsnn64_progress,11,125,1,83,0.8192771084337349,1.8313253012048192,0.5421686746987951
rsnn64_progress,11,126,11,65,0.8923076923076924,1.9846153846153847,0.3076923076923077
rsnn64_progress,11,127,4,82,0.7804878048780488,1.146341463414634,0.6463414634146342
rsnn64_progress,11,128,5,81,0.8395061728395061,1.8271604938271604,0.4074074074074074
rsnn64_progress,11,129,2,55,0.9454545454545454,1.8181818181818181,0.3090909090909091
rsnn64_progress,11,130,7,94,0.7446808510638298,1.202127659574468,0.6063829787234043
rsnn64_progress,11,131,3,79,0.8860759493670886,1.8481012658227849,0.379746835443038
rsnn64_progress,11,132,6,86,0.7558139534883721,1.058139534883721,0.7093023255813954
rsnn64_progress,11,133,0,88,0.875,1.3068181818181819,0.6590909090909091
rsnn64_progress,11,134,9,83,0.7710843373493976,0.9879518072289156,0.7831325301204819
rsnn64_progress,11,135,2,59,0.7627118644067796,1.0169491525423728,0.7457627118644068
rsnn64_progress,11,136,5,94,0.6595744680851063,0.8829787234042553,0.8191489361702128
rsnn64_progress,11,137,8,61,0.8524590163934426,1.9180327868852458,0.3770491803278688
rsnn64_progress,11,138,3,72,0.6944444444444444,1.0555555555555556,0.6944444444444444
rsnn64_progress,11,139,4,91,0.6703296703296703,1.054945054945055,0.7582417582417582
rsnn64_progress,11,140,6,86,0.627906976744186,1.0,0.7093023255813954
rsnn64_progress,11,141,1,89,0.5617977528089888,0.9213483146067416,0.7191011235955056
rsnn64_progress,11,142,10,57,0.9298245614035088,2.43859649122807,0.24561403508771928
rsnn64_progress,11,143,0,88,0.7840909090909091,1.2386363636363635,0.6363636363636364
rsnn64_progress,11,144,9,79,0.5316455696202531,0.6708860759493671,0.8607594936708861
rsnn64_progress,11,145,7,86,0.8023255813953488,1.302325581395349,0.5581395348837209
