,id,seed,method,tmCompress,nwSize,subjSplit,epoch,TrSpk,VaSpk,TeSpk,TrAcc,VaAcc,TeAcc,TrBalAcc,VaBalAcc,TeBalAcc,TrAUCMa,VaAUCMa,TeAUCMa,TrAUCMi,VaAUCMi,TeAUCMi,TrAUCWe,VaAUCWe,TeAUCWe,TrF1Ma,VaF1Ma,TeF1Ma,TrF1Mi,VaF1Mi,TeF1Mi,TrF1We,VaF1We,TeF1We,TrKappa,VaKappa,TeKappa,TrPhi,VaPhi,TePhi
0,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",0,0.0,0.0,0.0,0.5268582136164897,0.6041898405635892,0.659071291029415,0.5268582136164898,0.6041898405635892,0.6368868664207658,0.8465077082002802,0.8849909036654662,0.889391811933726,0.8610289222804047,0.8904303371177329,0.9154655338578277,0.8465077082002803,0.8849909036654661,0.8536865416387901,0.5205291956226309,0.5988484119315197,0.5687216181275097,0.5268582136164897,0.6041898405635892,0.659071291029415,0.5205291956226309,0.5988484119315198,0.6628221170852503,0.4322298563397876,0.5250278086763069,0.5136785562175207,0.4336977764393213,0.5288295163663761,0.5240329286039839
1,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",1,0.0,0.0,0.0,0.5952529668956902,0.5799035965888024,0.665135787167172,0.5952529668956902,0.5799035965888023,0.6257283829886097,0.8817527868473833,0.877626893969858,0.8909941274703593,0.8974950473169205,0.8837270369623399,0.9246489500760531,0.8817527868473833,0.8776268939698582,0.8681447604755776,0.5909294095926891,0.5759092271355408,0.579913889446997,0.5952529668956902,0.5799035965888024,0.665135787167172,0.5909294095926891,0.5759092271355409,0.6668598025535968,0.5143035602748282,0.4958843159065628,0.5175426369414686,0.5154745509072005,0.49944941734471177,0.5267741053416273
2,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",2,0.0,0.0,0.0,0.6067561940453883,0.6186503522432332,0.644928177773843,0.6067561940453883,0.6186503522432333,0.6387657442330136,0.8880374249327305,0.8919140370609128,0.8914176146856146,0.9034800748843383,0.8983838007019431,0.9167415068444437,0.8880374249327306,0.8919140370609127,0.8623118607831072,0.6026120612998573,0.6059135821359202,0.5560885821815912,0.6067561940453883,0.6186503522432332,0.644928177773843,0.6026120612998574,0.6059135821359202,0.650159538891064,0.5281074328544659,0.5423804226918798,0.4990937661988317,0.5291689835364208,0.5498234060205767,0.5101419776498608
3,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",3,0.0,0.0,0.0,0.616984176556319,0.6314423433444568,0.7049755428166707,0.6169841765563189,0.6314423433444568,0.6646783174317649,0.8935719828448883,0.8953097476164139,0.9110939288094643,0.908922175975253,0.9041510678930392,0.936873014700589,0.8935719828448881,0.8953097476164138,0.883180427952747,0.6129862567994667,0.6292880557154659,0.6227362536362958,0.616984176556319,0.6314423433444568,0.7049755428166707,0.6129862567994667,0.6292880557154658,0.7084160091564581,0.5403810118675827,0.5577308120133482,0.5722863737363659,0.5414912919345577,0.5594071594267087,0.5760427900976575
4,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",4,0.0,0.0,0.0,0.6253383302102853,0.6014089729328884,0.6258050950620836,0.6253383302102852,0.6014089729328884,0.6208461063513854,0.896313228881907,0.8760888689818498,0.8852165191888058,0.9113543879205034,0.8904694397392069,0.9148064485207589,0.8963132288819072,0.8760888689818499,0.8516088183423992,0.62191108463293,0.6005802529989169,0.5710285673871613,0.6253383302102853,0.6014089729328884,0.6258050950620836,0.62191108463293,0.6005802529989169,0.6324592246141437,0.5504059962523422,0.521690767519466,0.4655166629215466,0.5513352226186868,0.5236584075857396,0.4693466139319563
5,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",5,0.0,0.0,0.0,0.6263012700395586,0.6509084167593623,0.7243974236958013,0.6263012700395586,0.6509084167593623,0.6744978454194747,0.8974021322199598,0.9039948808114153,0.9078896469944961,0.9121324684284742,0.912434069962519,0.9370280870664331,0.89740213221996,0.9039948808114153,0.8877412440185534,0.6228303465111156,0.6477710645284702,0.626685092296779,0.6263012700395586,0.6509084167593623,0.7243974236958013,0.6228303465111155,0.6477710645284702,0.726598950088743,0.5515615240474704,0.5810901001112347,0.6018592990260692,0.5525934423791345,0.5828547231857281,0.6094994765067567
6,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",6,0.0,0.0,0.0,0.6372319383718509,0.6312569521690767,0.7124676301985348,0.6372319383718509,0.6312569521690767,0.6645607188390527,0.9008769239289727,0.9011645411640585,0.9117022933294202,0.9155250979932471,0.9066988183220097,0.9372152647177583,0.9008769239289727,0.9011645411640586,0.8961098910871981,0.6337627820439039,0.6235479725544587,0.6066896284175675,0.6372319383718509,0.6312569521690767,0.7124676301985348,0.633762782043904,0.6235479725544588,0.7087448138614835,0.564678326046221,0.5575083426028922,0.5827234347394095,0.5656896954057564,0.5602681124851587,0.5942883587115076
7,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",7,0.0,0.0,0.0,0.6395742244430564,0.6242120875046347,0.6972067904650184,0.6395742244430564,0.6242120875046347,0.661944862332765,0.9027180166193235,0.889589367826403,0.9052637001433862,0.9171396920079402,0.8978374810226663,0.9345241899132483,0.9027180166193234,0.889589367826403,0.8820283526756632,0.6362129915162411,0.6245724630917905,0.6137810440743995,0.6395742244430564,0.6242120875046347,0.6972067904650184,0.636212991516241,0.6245724630917905,0.7040277922759409,0.5674890693316677,0.5490545050055617,0.5635407370363226,0.5685290383176055,0.551184197280234,0.5669439428099691
8,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",8,0.0,0.0,0.0,0.648136581303352,0.6514645902855024,0.7061264690909895,0.648136581303352,0.6514645902855024,0.669440588862429,0.9050267890943134,0.9043989882054918,0.9124925726921799,0.9195916816728597,0.9137302615452234,0.9364529305931744,0.9050267890943134,0.9043989882054918,0.8916798463504355,0.6448762102058306,0.6482526805523552,0.6145870764368239,0.648136581303352,0.6514645902855024,0.7061264690909895,0.6448762102058306,0.6482526805523552,0.7087654729821722,0.5777638975640225,0.5817575083426029,0.5775883870406995,0.5787696750427234,0.5828770492766661,0.5859002605200037
9,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",9,0.0,0.0,0.0,0.6471996668748699,0.6323692992213571,0.6917952236559616,0.6471996668748699,0.6323692992213571,0.6580358801615904,0.9051190154907865,0.8973900057040266,0.9108438037033239,0.9194325411966434,0.9076925136472513,0.9353351998655347,0.9051190154907867,0.8973900057040266,0.8942271589155708,0.6439267157303116,0.6272579452722794,0.6046785284807307,0.6471996668748699,0.6323692992213571,0.6917952236559616,0.6439267157303116,0.6272579452722793,0.68422851408374,0.5766396002498437,0.5588431590656284,0.5524984397746248,0.577607615617885,0.5620837947768391,0.5673894154094637
10,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",10,0.0,0.0,0.0,0.6460285238392671,0.6488691138301816,0.717591465439012,0.6460285238392671,0.6488691138301818,0.6552355114519781,0.904739622123535,0.9009763866496908,0.9102008800920823,0.9189396673556056,0.9109557076629315,0.9368415476042399,0.9047396221235349,0.9009763866496906,0.8904651163987403,0.6426308943254301,0.6440063999796249,0.6097611975497295,0.6460285238392671,0.6488691138301816,0.717591465439012,0.6426308943254302,0.6440063999796248,0.7174532917816259,0.5752342286071206,0.5786429365962181,0.5906883202130272,0.5763716336506879,0.5805484916409476,0.5999779523438971
11,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",11,0.0,0.0,0.0,0.6540963980845305,0.617908787541713,0.6920165556317921,0.6540963980845305,0.617908787541713,0.6488263254950916,0.9089591446561025,0.8908316949207765,0.9019017062498415,0.9228776786872699,0.8980656386495712,0.9286510903456291,0.9089591446561026,0.8908316949207767,0.8796609980395536,0.6507584461948555,0.6174862066162857,0.6134753751483077,0.6540963980845305,0.617908787541713,0.6920165556317921,0.6507584461948556,0.6174862066162857,0.6949127592308819,0.5849156777014366,0.5414905450500558,0.5540330693022922,0.5858849839765171,0.5430007998202465,0.5584513212160567
12,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",12,0.0,0.0,0.0,0.653706017072663,0.5324434556915091,0.5054779664018061,0.653706017072663,0.5324434556915091,0.590817812786558,0.9081098083021972,0.8213430611114481,0.8345244941318181,0.9222537297276596,0.8162082857825933,0.7401465164846609,0.9081098083021972,0.821343061111448,0.7575548730320739,0.6508399740260199,0.5340819053243693,0.48774826026688434,0.653706017072663,0.5324434556915091,0.5054779664018061,0.65083997402602,0.5340819053243694,0.5550180777517133,0.5844472204871956,0.43893214682981085,0.3592813264329111,0.5853734429558421,0.4404855947489797,0.38038419664212236
13,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",13,0.0,0.0,0.0,0.6536279408702894,0.6414534668149796,0.708760319603373,0.6536279408702895,0.6414534668149796,0.6642809931826652,0.9088255177965624,0.8957711839835222,0.9027101650104674,0.9227092857963539,0.9067835607176378,0.9335147431396322,0.9088255177965625,0.8957711839835222,0.8856401663232025,0.6499871075935851,0.6399192805745509,0.6233441330335671,0.6536279408702894,0.6414534668149796,0.708760319603373,0.6499871075935851,0.639919280574551,0.7140816411175396,0.5843535290443473,0.5697441601779756,0.5794149562512706,0.5854064252406579,0.5710919345356483,0.5828145494369593
14,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",14,0.0,0.0,0.0,0.6568550905683948,0.6418242491657397,0.7133308249042739,0.6568550905683948,0.6418242491657397,0.6611775293080994,0.9095692834369994,0.8975772322314209,0.912898650792462,0.9236617853245046,0.9067807148909188,0.9392787361738529,0.9095692834369994,0.8975772322314209,0.9048621971572414,0.653748796022766,0.6380833320382419,0.6168163672531124,0.6568550905683948,0.6418242491657397,0.7133308249042739,0.653748796022766,0.6380833320382419,0.7115933792195711,0.5882261086820737,0.5701890989988876,0.5844028681327937,0.5892146403144018,0.5730041466481212,0.5953248081484916
15,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",15,0.0,0.0,0.0,0.6643243805954612,0.6594364108268447,0.6927469511520329,0.6643243805954612,0.6594364108268447,0.6529874923307094,0.9121312008890445,0.9101320917280065,0.9102462857447272,0.9260870062960338,0.9195703757137423,0.9346662039203119,0.9121312008890446,0.9101320917280067,0.8988498909140467,0.6615937761983463,0.657725321509116,0.592830558128119,0.6643243805954612,0.6594364108268447,0.6927469511520329,0.6615937761983461,0.657725321509116,0.7014857757227787,0.5971892567145535,0.5913236929922134,0.5639398804770122,0.5980793508704216,0.5926406919071627,0.5737835790465844
16,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",16,0.0,0.0,0.0,0.6651832188215698,0.6672228401928069,0.722837033266196,0.6651832188215698,0.667222840192807,0.6709404455336493,0.9131021580372874,0.9054536557118835,0.9137003780382345,0.9268372222721815,0.9158657039248626,0.9404270375325522,0.9131021580372873,0.9054536557118835,0.8945753930093931,0.6623283049331331,0.6660297652394046,0.635533781111924,0.6651832188215698,0.6672228401928069,0.722837033266196,0.6623283049331331,0.6660297652394046,0.7253674100521419,0.5982198625858839,0.6006674082313683,0.5973105581610934,0.5990626371229597,0.6019672628122416,0.6016587317185196
17,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",17,0.0,0.0,0.0,0.6657297522381844,0.6742677048572487,0.7204355813284345,0.6657297522381844,0.6742677048572489,0.6748453646141082,0.9138848106007553,0.9099873876259329,0.9145395995186986,0.9277704973168532,0.9199531394074274,0.9399580450643885,0.9138848106007552,0.909987387625933,0.9017710525088642,0.6631486825021183,0.6713624244631914,0.6237931887911402,0.6657297522381844,0.6742677048572487,0.7204355813284345,0.6631486825021183,0.6713624244631914,0.723047278305576,0.5988757026858214,0.6091212458286985,0.5976266259818421,0.5996820726658549,0.611012878321933,0.6070393912765975
18,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",18,0.0,0.0,0.0,0.6703882989798043,0.6264367816091954,0.6280184148203891,0.6703882989798045,0.6264367816091955,0.6339697837120045,0.9142369248451447,0.8982605399729359,0.8999472969166749,0.9279126130465816,0.9011509513103795,0.9125082517266851,0.9142369248451446,0.8982605399729359,0.8719407336007499,0.6679481445370615,0.6182180743780469,0.5510689122038113,0.6703882989798043,0.6264367816091954,0.6280184148203891,0.6679481445370615,0.618218074378047,0.6430975965429561,0.6044659587757653,0.5517241379310345,0.48133253201834714,0.6052879336470883,0.5601423448550501,0.498408295970684
19,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",19,0.0,0.0,0.0,0.6734072454715803,0.6546162402669633,0.7240986255284301,0.6734072454715804,0.6546162402669634,0.6728287066932102,0.9157177908762,0.9041492565999465,0.9199726171846966,0.9296380172628332,0.9141641676321167,0.9427319183259723,0.9157177908762001,0.9041492565999464,0.9106331547126665,0.67139575962872,0.6511049146431002,0.6298420248954674,0.6734072454715803,0.6546162402669633,0.7240986255284301,0.67139575962872,0.6511049146431003,0.7219274444920368,0.6080886945658963,0.585539488320356,0.5990976281653597,0.6087804115974248,0.5873950881221516,0.6102784072886408
20,ykva3dhn,2,"CNNNetANN,nimu,Capture24",1,"(80, 80, 80)","(80, 10, 10)",20,0.0,0.0,0.0,0.67517697272538,0.6725991842788284,0.7384298709634581,0.6751769727253799,0.6725991842788285,0.6819852486170905,0.9161850427291242,0.9103981146604206,0.9209544867463061,0.9299119838474323,0.9207227258785596,0.944083235448723,0.916185042729124,0.9103981146604208,0.910069782163643,0.673041148880297,0.6703921578609001,0.6424158636125764,0.67517697272538,0.6725991842788284,0.7384298709634581,0.6730411488802969,0.6703921578609002,0.740224079174696,0.610212367270456,0.607119021134594,0.620667576144428,0.6109297145110998,0.6085141830171695,0.6282280093937139
