,id,seed,method,tmCompress,nwSize,subjSplit,epoch,TrSpk,VaSpk,TeSpk,TrAcc,VaAcc,TeAcc,TrBalAcc,VaBalAcc,TeBalAcc,TrAUCMa,VaAUCMa,TeAUCMa,TrAUCMi,VaAUCMi,TeAUCMi,TrAUCWe,VaAUCWe,TeAUCWe,TrF1Ma,VaF1Ma,TeF1Ma,TrF1Mi,VaF1Mi,TeF1Mi,TrF1We,VaF1We,TeF1We,TrKappa,VaKappa,TeKappa,TrPhi,VaPhi,TePhi
10,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",10,49890.49931318681,50653.854166666664,49449.45220588235,0.30631868131868134,0.2847222222222222,0.26838235294117646,0.30631868131868134,0.2847222222222222,0.2683823529411765,0.8023099349629962,0.7906263778659612,0.8123686974789917,0.7668184322545586,0.7504753637566137,0.7639856494068215,0.8023099349629962,0.7906263778659612,0.8123686974789917,0.2737293329328546,0.23619415007331543,0.23062550270122067,0.30631868131868134,0.2847222222222222,0.26838235294117646,0.2737293329328546,0.2361941500733154,0.23062550270122065,0.20722135007849296,0.18253968253968256,0.16386554621848737,0.21535442669469007,0.19444321248741425,0.17335002710271896
11,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",11,50006.69093406593,51675.975694444445,49844.0625,0.2918956043956044,0.3090277777777778,0.26838235294117646,0.2918956043956044,0.3090277777777778,0.2683823529411765,0.8250019946693808,0.8023313492063493,0.8362812036579337,0.7730841537534285,0.7584334008487654,0.7733409540286704,0.8250019946693808,0.8023313492063492,0.8362812036579337,0.24814160614055128,0.2717985621052695,0.25314990883530075,0.2918956043956044,0.3090277777777778,0.26838235294117646,0.24814160614055125,0.27179856210526954,0.25314990883530075,0.19073783359497642,0.21031746031746035,0.16386554621848737,0.20450061359843322,0.22617480050430464,0.16936802963113382
12,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",12,50593.11263736264,52111.416666666664,50120.13602941176,0.3269230769230769,0.3090277777777778,0.26838235294117646,0.3269230769230769,0.3090277777777778,0.26838235294117646,0.8305024302620456,0.7964754188712522,0.8252131735046959,0.7753417690776649,0.7563002921075838,0.7724285945996047,0.8305024302620457,0.7964754188712522,0.8252131735046959,0.2955680710013424,0.2566879390881048,0.2144512485554219,0.3269230769230769,0.3090277777777778,0.26838235294117646,0.2955680710013424,0.2566879390881048,0.21445124855542186,0.23076923076923073,0.21031746031746035,0.16386554621848737,0.24328576408233685,0.2291593284435432,0.18066594978496672
13,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",13,51034.37431318681,52854.805555555555,50126.95955882353,0.2932692307692308,0.2708333333333333,0.23897058823529413,0.2932692307692307,0.2708333333333333,0.2389705882352941,0.8122716912208672,0.8062996031746031,0.8158906945130994,0.7694010573904118,0.7590138268849207,0.7664253661023233,0.812271691220867,0.8062996031746031,0.8158906945130994,0.22980402019438997,0.1956869033395101,0.17056071893562835,0.2932692307692308,0.2708333333333333,0.23897058823529413,0.22980402019439,0.1956869033395101,0.17056071893562835,0.1923076923076923,0.16666666666666663,0.13025210084033612,0.20822414777889195,0.18594677039436308,0.15406306429858824
14,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",14,50478.581043956045,50650.54513888889,48992.29779411765,0.3021978021978022,0.3125,0.2647058823529412,0.30219780219780223,0.3125,0.2647058823529412,0.8308434109062053,0.7796654541446209,0.8018799431537321,0.7786224274155986,0.7493834049823633,0.7617119917820069,0.8308434109062053,0.7796654541446207,0.801879943153732,0.24990934487250926,0.26453136569479085,0.21556016087930982,0.3021978021978022,0.3125,0.2647058823529412,0.24990934487250932,0.26453136569479085,0.2155601608793098,0.20251177394034536,0.2142857142857143,0.15966386554621848,0.22100675888474475,0.22989341124597207,0.1723666238593261
15,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",15,49562.02266483517,51235.92013888889,49386.65073529412,0.301510989010989,0.3194444444444444,0.25735294117647056,0.301510989010989,0.3194444444444444,0.25735294117647056,0.8369842971000742,0.7831721230158731,0.8090397923875432,0.7880289782333051,0.756918609457672,0.7657312005684627,0.836984297100074,0.783172123015873,0.8090397923875433,0.25296684848560425,0.27062755098284563,0.20224170870717148,0.301510989010989,0.3194444444444444,0.25735294117647056,0.25296684848560425,0.2706275509828457,0.20224170870717145,0.20172684458398749,0.2222222222222222,0.1512605042016807,0.2220794929771877,0.2436216437753462,0.17059791341467526
16,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",16,50066.381868131866,52102.92361111111,50145.382352941175,0.28846153846153844,0.3055555555555556,0.23161764705882354,0.2884615384615385,0.3055555555555556,0.2316176470588235,0.8300881320406439,0.7593694885361553,0.7604037938704894,0.7868972729095866,0.7438056313381833,0.7459991349480969,0.8300881320406439,0.7593694885361553,0.7604037938704894,0.24074323500871309,0.2597531465096215,0.16769558119577896,0.28846153846153844,0.3055555555555556,0.23161764705882354,0.24074323500871314,0.25975314650962145,0.167695581195779,0.18681318681318682,0.2063492063492064,0.12184873949579833,0.20597402492027458,0.2235484174034838,0.13294327818111865
17,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",17,49521.53502747253,49964.697916666664,48522.19852941176,0.33035714285714285,0.2222222222222222,0.2647058823529412,0.33035714285714285,0.2222222222222222,0.2647058823529412,0.7532607453378647,0.830260692239859,0.8034864681166585,0.7663829743647248,0.7715997712742505,0.7540645853929806,0.7532607453378646,0.8302606922398589,0.8034864681166586,0.28488217893418166,0.1626732471227323,0.20023123565565798,0.33035714285714285,0.2222222222222222,0.2647058823529412,0.2848821789341817,0.1626732471227323,0.20023123565565798,0.23469387755102045,0.11111111111111116,0.15966386554621848,0.24911613495077622,0.11714327657972044,0.16910112917656014
18,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",18,48927.42651098901,50565.79861111111,48314.680147058825,0.301510989010989,0.2743055555555556,0.23529411764705882,0.301510989010989,0.2743055555555556,0.23529411764705882,0.8443395056670174,0.8435777667548501,0.8708137666831438,0.7920914997972984,0.7893673528439153,0.8045301300667326,0.8443395056670175,0.8435777667548501,0.8708137666831438,0.25288712267563573,0.18619434305708815,0.13912963304444034,0.301510989010989,0.2743055555555556,0.23529411764705882,0.2528871226756358,0.18619434305708815,0.13912963304444034,0.20172684458398749,0.17063492063492058,0.12605042016806722,0.21925354896001345,0.20513261807451638,0.16079146978858141
19,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",19,47814.6978021978,48962.61111111111,47076.632352941175,0.29120879120879123,0.3055555555555556,0.22058823529411764,0.2912087912087912,0.3055555555555555,0.22058823529411764,0.871574829213173,0.8522032076719577,0.8883156203657934,0.8087415644353684,0.7941717992173721,0.8052281574394464,0.8715748292131729,0.8522032076719577,0.8883156203657934,0.23159326711563588,0.23113976637107697,0.15916555342986882,0.29120879120879123,0.3055555555555556,0.22058823529411764,0.2315932671156359,0.23113976637107697,0.15916555342986882,0.18995290423861855,0.2063492063492064,0.10924369747899154,0.21971840521252195,0.2437844482955642,0.12465329460960078
20,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",20,47354.17651098901,48686.09375,46668.408088235294,0.3090659340659341,0.3090277777777778,0.23897058823529413,0.3090659340659341,0.3090277777777778,0.2389705882352941,0.8828069742267153,0.8498263888888888,0.8862225037073653,0.8206818507728535,0.8045522969025573,0.8159920677829956,0.8828069742267153,0.8498263888888888,0.8862225037073652,0.25177723754476455,0.22356810945094058,0.16239770375167334,0.3090659340659341,0.3090277777777778,0.23897058823529413,0.25177723754476455,0.22356810945094058,0.16239770375167334,0.2103610675039247,0.21031746031746035,0.13025210084033612,0.2406031051407896,0.2533124828296858,0.1613478559282146
21,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",21,48044.86607142857,49151.27777777778,47036.42647058824,0.28365384615384615,0.2569444444444444,0.23161764705882354,0.28365384615384615,0.2569444444444445,0.23161764705882354,0.8712901845015266,0.8414076278659612,0.8764288803756797,0.8196052010195457,0.8025268339395942,0.8148837200321305,0.8712901845015267,0.8414076278659611,0.8764288803756797,0.23137934458803036,0.17721866531914318,0.13470800442132813,0.28365384615384615,0.2569444444444444,0.23161764705882354,0.23137934458803036,0.17721866531914318,0.13470800442132816,0.18131868131868134,0.1507936507936508,0.12184873949579833,0.20668339961045473,0.18051594533922646,0.1532702977112784
22,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",22,47326.85164835165,48663.01388888889,46791.73897058824,0.3125,0.2881944444444444,0.23529411764705882,0.3125,0.2881944444444444,0.23529411764705882,0.866295155001984,0.84378444664903,0.8689678077113198,0.8194114957109218,0.8093162684634038,0.8192427706376668,0.8662951550019841,0.8437844466490301,0.8689678077113199,0.2492313515532377,0.2253782964287087,0.1728100884676006,0.3125,0.2881944444444444,0.23529411764705882,0.2492313515532377,0.2253782964287087,0.17281008846760057,0.2142857142857143,0.1865079365079365,0.12605042016806722,0.2551718931409247,0.21345947285234118,0.15006285198165742
23,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",23,47937.12156593407,49940.1875,46936.12132352941,0.29395604395604397,0.3368055555555556,0.2647058823529412,0.2939560439560439,0.3368055555555555,0.2647058823529412,0.8684550584815498,0.8346836419753086,0.8664653361344539,0.8267762396061553,0.8058604083994709,0.8131719599604548,0.8684550584815498,0.8346836419753088,0.8664653361344539,0.24695766623100407,0.26711002414427976,0.1868997001201248,0.29395604395604397,0.3368055555555556,0.2647058823529412,0.24695766623100404,0.2671100241442798,0.18689970012012477,0.19309262166405028,0.2420634920634921,0.15966386554621848,0.2161215775773321,0.28365267157754004,0.19477577525775067
24,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",24,47863.06181318681,48563.506944444445,46790.94117647059,0.30563186813186816,0.3611111111111111,0.25,0.30563186813186816,0.3611111111111111,0.25,0.8703489161936964,0.8341944995590829,0.8597611838853187,0.8239966071752032,0.8073381696428571,0.8086371956870984,0.8703489161936964,0.8341944995590829,0.8597611838853189,0.25250900302621015,0.2858123755101021,0.1612887744724129,0.30563186813186816,0.3611111111111111,0.25,0.25250900302621015,0.2858123755101021,0.16128877447241294,0.20643642072213497,0.2698412698412699,0.1428571428571429,0.24187605015189853,0.3164005881908824,0.178277003512243
25,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",25,47304.27472527473,49892.854166666664,46922.63970588235,0.2960164835164835,0.2986111111111111,0.25,0.2960164835164835,0.2986111111111111,0.25,0.8752611938689254,0.8316798941798942,0.8612441300049432,0.8301913022711197,0.8075491553681657,0.8119458261245676,0.8752611938689254,0.8316798941798942,0.8612441300049432,0.22610471525500195,0.24047746664226388,0.14813165619505436,0.2960164835164835,0.2986111111111111,0.25,0.22610471525500198,0.24047746664226388,0.1481316561950544,0.19544740973312402,0.19841269841269837,0.1428571428571429,0.23270060080738617,0.2277349005273145,0.1787376850597622
26,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",26,47771.67582417582,50131.37847222222,47916.91176470588,0.31043956043956045,0.3055555555555556,0.23529411764705882,0.31043956043956045,0.3055555555555555,0.23529411764705882,0.8758800804768231,0.8343322861552028,0.857876606524963,0.8280324769912192,0.8030392278439153,0.8062689230103806,0.8758800804768231,0.8343322861552028,0.8578766065249629,0.252371007332734,0.26181305528381327,0.16302782597565138,0.31043956043956045,0.3055555555555556,0.23529411764705882,0.252371007332734,0.2618130552838133,0.16302782597565138,0.21193092621664045,0.2063492063492064,0.12605042016806722,0.25168934363434525,0.22640764246537076,0.15184521701347192
27,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",27,48423.86607142857,50197.57638888889,47567.13970588235,0.30494505494505497,0.3541666666666667,0.25,0.30494505494505497,0.3541666666666667,0.25,0.870586659219901,0.8346147486772486,0.8745443030153237,0.829955345013111,0.8122468171296295,0.8192939400024716,0.870586659219901,0.8346147486772486,0.8745443030153237,0.2565297145698411,0.2929110048418364,0.1836898576044838,0.30494505494505497,0.3541666666666667,0.25,0.2565297145698411,0.2929110048418364,0.1836898576044838,0.2056514913657771,0.26190476190476186,0.1428571428571429,0.23884087224942827,0.2895036196216344,0.17049354727410967
28,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",28,48265.982142857145,50375.822916666664,48155.51470588235,0.29052197802197804,0.3055555555555556,0.27205882352941174,0.290521978021978,0.3055555555555556,0.2720588235294118,0.8747786995186917,0.8353381283068783,0.8668592436974789,0.830473891664654,0.8046280795304233,0.8166785096391497,0.8747786995186916,0.8353381283068784,0.8668592436974789,0.24899816473719866,0.22900403735005134,0.18294150770120973,0.29052197802197804,0.3055555555555556,0.27205882352941174,0.2489981647371986,0.22900403735005137,0.18294150770120976,0.18916797488226056,0.2063492063492064,0.16806722689075626,0.2197335708030499,0.24884655821614945,0.21071318041367132
29,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",29,48791.5364010989,50346.385416666664,48030.830882352944,0.3125,0.3090277777777778,0.2536764705882353,0.3125,0.3090277777777778,0.2536764705882353,0.8742414865354426,0.8394097222222222,0.8769309194265942,0.8288531217114911,0.8153564883708112,0.8163821135071675,0.8742414865354425,0.8394097222222222,0.8769309194265942,0.27184949980293116,0.2518820651364365,0.17477281985424592,0.3125,0.3090277777777778,0.2536764705882353,0.27184949980293116,0.2518820651364365,0.17477281985424592,0.2142857142857143,0.21031746031746035,0.1470588235294118,0.24467370746372788,0.23838047470786636,0.1779040811702459
30,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",30,48367.83791208791,49314.84027777778,47369.080882352944,0.30357142857142855,0.3472222222222222,0.26838235294117646,0.3035714285714286,0.34722222222222227,0.26838235294117646,0.8721613698311108,0.8338638117283951,0.8695084651507662,0.8324660677087825,0.8068042465828923,0.8193808313766684,0.8721613698311108,0.8338638117283951,0.8695084651507663,0.24555850311538654,0.2892996355278149,0.17857733366590137,0.30357142857142855,0.3472222222222222,0.26838235294117646,0.24555850311538654,0.2892996355278149,0.17857733366590137,0.20408163265306123,0.25396825396825395,0.16386554621848737,0.23911364544900354,0.2958835736492779,0.203517352266586
31,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",31,48454.72458791209,49793.46875,47857.044117647056,0.3083791208791209,0.2986111111111111,0.26838235294117646,0.3083791208791209,0.2986111111111111,0.26838235294117646,0.8781941665085307,0.8375633818342152,0.8737333168561542,0.8320743442928735,0.8053127066798942,0.8235342390632724,0.8781941665085307,0.8375633818342152,0.8737333168561543,0.2606091200281581,0.2216455718241026,0.17648876668546717,0.3083791208791209,0.2986111111111111,0.26838235294117646,0.2606091200281581,0.22164557182410263,0.1764887666854672,0.2095761381475667,0.19841269841269837,0.16386554621848737,0.24524568710648006,0.23702539479163368,0.2053506354195655
32,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",32,48564.132554945056,50310.89236111111,47869.78676470588,0.323489010989011,0.3194444444444444,0.25735294117647056,0.32348901098901095,0.3194444444444445,0.25735294117647056,0.8747199376369313,0.8400435405643738,0.8552582797825012,0.8290354048424103,0.8063082148368607,0.8037693478126545,0.8747199376369313,0.8400435405643738,0.8552582797825012,0.27284617186313875,0.28957224086865874,0.191782668763884,0.323489010989011,0.3194444444444444,0.25735294117647056,0.2728461718631388,0.28957224086865874,0.191782668763884,0.22684458398744112,0.2222222222222222,0.1512605042016807,0.26201215425028695,0.2380082151440787,0.17721201301336065
33,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",33,48496.7760989011,50455.336805555555,47928.54044117647,0.3070054945054945,0.3333333333333333,0.29044117647058826,0.3070054945054945,0.33333333333333337,0.2904411764705882,0.8694704530163714,0.8374462632275133,0.8499289421651014,0.8301946716450739,0.7883752893518519,0.7858378645575878,0.8694704530163713,0.8374462632275131,0.8499289421651013,0.25447147263579073,0.285125109033155,0.22837589109285636,0.3070054945054945,0.3333333333333333,0.29044117647058826,0.25447147263579073,0.285125109033155,0.2283758910928564,0.20800627943485084,0.23809523809523814,0.18907563025210083,0.2430554215040778,0.2609497369512453,0.20795759206632752
34,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",34,48384.55906593407,49526.55902777778,47383.783088235294,0.2925824175824176,0.2604166666666667,0.2426470588235294,0.2925824175824176,0.26041666666666663,0.24264705882352938,0.8596086997774597,0.8385554453262787,0.876436604053386,0.8156756012580433,0.7962342923280423,0.8082394262852199,0.8596086997774597,0.8385554453262787,0.876436604053386,0.23850217472358742,0.22201125733312194,0.13095909848958628,0.2925824175824176,0.2604166666666667,0.2426470588235294,0.2385021747235874,0.22201125733312194,0.1309590984895863,0.1915227629513344,0.15476190476190477,0.134453781512605,0.22252598843824392,0.1736926698833472,0.1710771359428188
35,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",35,48457.52815934066,49817.71527777778,47650.54779411765,0.29876373626373626,0.2986111111111111,0.25735294117647056,0.29876373626373626,0.2986111111111111,0.2573529411764706,0.8757466532682389,0.8355241402116402,0.8711536085022245,0.8325181582301137,0.8115225763337742,0.8214797407933762,0.8757466532682388,0.8355241402116403,0.8711536085022243,0.2489923708997595,0.25883100442275697,0.1655286304428702,0.29876373626373626,0.2986111111111111,0.25735294117647056,0.24899237089975948,0.2588310044227569,0.16552863044287022,0.19858712715855575,0.19841269841269837,0.1512605042016807,0.22565357337734673,0.22455360308474218,0.18718101706382528
36,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",36,48155.046703296706,49596.913194444445,47467.47794117647,0.30425824175824173,0.2847222222222222,0.22058823529411764,0.30425824175824173,0.2847222222222222,0.22058823529411764,0.8705486526816981,0.8317763447971782,0.8752471576866041,0.8325528627818414,0.8139312582671958,0.8169797330696985,0.8705486526816981,0.8317763447971781,0.875247157686604,0.2630631668514659,0.20831038261075574,0.13286448489330346,0.30425824175824173,0.2847222222222222,0.22058823529411764,0.2630631668514659,0.2083103826107557,0.13286448489330346,0.2048665620094191,0.18253968253968256,0.10924369747899154,0.23117347694263327,0.22228642889901334,0.13607437651907095
37,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",37,48100.99587912088,49876.36111111111,47384.75,0.30357142857142855,0.3715277777777778,0.2610294117647059,0.3035714285714286,0.3715277777777778,0.26102941176470584,0.8753458325426535,0.8365644290123457,0.8612673010380623,0.8323524524190486,0.812201175319665,0.814976404164607,0.8753458325426536,0.8365644290123456,0.8612673010380623,0.24956306493382802,0.30069546314294726,0.17626564180077475,0.30357142857142855,0.3715277777777778,0.2610294117647059,0.249563064933828,0.30069546314294726,0.17626564180077472,0.20408163265306123,0.28174603174603174,0.15546218487394958,0.23424923058152708,0.3221636465648401,0.19131988756274662
38,rcl5ylan,9,"SynNetRP,xylo,Realworld",1,"(80, 80, 80)","(10, 2, 2)",38,48648.6510989011,50499.65277777778,47510.158088235294,0.32074175824175827,0.3333333333333333,0.25,0.32074175824175827,0.33333333333333337,0.25,0.8756590495454311,0.8316867835097002,0.8617925111220959,0.8338711303414011,0.8115940531305114,0.8172877147182402,0.875659049545431,0.8316867835097003,0.861792511122096,0.27909693443751693,0.26760123545837833,0.14406622183957526,0.32074175824175827,0.3333333333333333,0.25,0.279096934437517,0.26760123545837833,0.14406622183957526,0.22370486656200939,0.23809523809523814,0.1428571428571429,0.2521510820000414,0.2739190646505321,0.18134365006555467
