,id,seed,method,tmCompress,nwSize,subjSplit,epoch,TrSpk,VaSpk,TeSpk,TrAcc,VaAcc,TeAcc,TrBalAcc,VaBalAcc,TeBalAcc,TrAUCMa,VaAUCMa,TeAUCMa,TrAUCMi,VaAUCMi,TeAUCMi,TrAUCWe,VaAUCWe,TeAUCWe,TrF1Ma,VaF1Ma,TeF1Ma,TrF1Mi,VaF1Mi,TeF1Mi,TrF1We,VaF1We,TeF1We,TrKappa,VaKappa,TeKappa,TrPhi,VaPhi,TePhi
0,hj5fhkbi,10,"SynNetRP,nimu,Realworld",8,"(80, 80, 80)","(10, 2, 2)",0,4709.066891891892,5137.295138888889,4501.935483870968,0.18243243243243243,0.1597222222222222,0.22580645161290322,0.18243243243243246,0.1597222222222222,0.22580645161290322,0.6529878430554106,0.7259837962962963,0.7510963282295229,0.6110414927475738,0.6724778163580247,0.6897356269510926,0.6529878430554106,0.7259837962962963,0.7510963282295228,0.12419777295328804,0.14235934669258982,0.16513064971751412,0.18243243243243243,0.1597222222222222,0.22580645161290322,0.12419777295328804,0.1423593466925898,0.16513064971751412,0.06563706563706562,0.03968253968253965,0.11520737327188935,0.072090691318637,0.05393304727470735,0.1948166955399101
1,hj5fhkbi,10,"SynNetRP,nimu,Realworld",8,"(80, 80, 80)","(10, 2, 2)",1,4925.172972972973,5639.885416666667,4552.560483870968,0.31148648648648647,0.3055555555555556,0.2903225806451613,0.31148648648648647,0.3055555555555556,0.29032258064516125,0.792005634978608,0.7718460648148149,0.7571632971606956,0.7159436306480227,0.6948130235890653,0.7162890683068232,0.792005634978608,0.7718460648148148,0.7571632971606956,0.22918872523499187,0.21332490579582353,0.23045643676711638,0.31148648648648647,0.3055555555555556,0.2903225806451613,0.2291887252349919,0.21332490579582356,0.23045643676711636,0.21312741312741312,0.2063492063492064,0.18894009216589858,0.24511774872850145,0.23026720730264683,0.22014156603188645
2,hj5fhkbi,10,"SynNetRP,nimu,Realworld",8,"(80, 80, 80)","(10, 2, 2)",2,5259.025,6171.805555555556,4942.854838709677,0.3418918918918919,0.3298611111111111,0.4032258064516129,0.3418918918918919,0.3298611111111111,0.40322580645161293,0.8005561932588959,0.7571442350088183,0.8371395124126654,0.7464137991756234,0.7184821773037919,0.8133443121004906,0.8005561932588958,0.7571442350088184,0.8371395124126654,0.28213626131985065,0.2549402766262021,0.3680129547203729,0.3418918918918919,0.3298611111111111,0.4032258064516129,0.28213626131985065,0.25494027662620206,0.3680129547203728,0.24787644787644791,0.23412698412698407,0.3179723502304147,0.2706672943796666,0.25173537407637103,0.3374315110249834
3,hj5fhkbi,10,"SynNetRP,nimu,Realworld",8,"(80, 80, 80)","(10, 2, 2)",3,6541.312162162162,7779.892361111111,7048.508064516129,0.44391891891891894,0.375,0.35080645161290325,0.44391891891891894,0.375,0.35080645161290325,0.8588790044871125,0.879016479276896,0.8413297160695703,0.8533410075133049,0.8633690889550265,0.8320550579753234,0.8588790044871126,0.879016479276896,0.8413297160695704,0.4115693213787914,0.31200173339344095,0.3292065092215568,0.44391891891891894,0.375,0.35080645161290325,0.41156932137879143,0.3120017333934409,0.3292065092215568,0.3644787644787645,0.2857142857142857,0.25806451612903225,0.3743558727497137,0.30153051339888565,0.27232316702791903
4,hj5fhkbi,10,"SynNetRP,nimu,Realworld",8,"(80, 80, 80)","(10, 2, 2)",4,7497.564864864865,7643.225694444444,7244.975806451613,0.5027027027027027,0.4930555555555556,0.46774193548387094,0.5027027027027027,0.4930555555555556,0.467741935483871,0.8808590733590733,0.8738150352733687,0.8695369406867846,0.896423451685276,0.8709025710978836,0.8859563141073288,0.8808590733590732,0.8738150352733687,0.8695369406867846,0.4971396274255244,0.41588113751629285,0.4421420375379067,0.5027027027027027,0.4930555555555556,0.46774193548387094,0.4971396274255243,0.41588113751629285,0.44214203753790676,0.4316602316602317,0.4206349206349206,0.39170506912442393,0.4382878614037094,0.4405989723691892,0.40337170757888996
5,hj5fhkbi,10,"SynNetRP,nimu,Realworld",8,"(80, 80, 80)","(10, 2, 2)",5,7500.148648648648,8264.670138888889,7189.479838709677,0.525,0.4166666666666667,0.5080645161290323,0.525,0.41666666666666663,0.5080645161290323,0.8872881665449233,0.8666225749559082,0.8694904861007879,0.9049445632891578,0.8836228574184304,0.88153383752044,0.8872881665449233,0.8666225749559082,0.8694904861007878,0.5127265816900161,0.38390319896074376,0.47388898023791814,0.525,0.4166666666666667,0.5080645161290323,0.5127265816900161,0.3839031989607437,0.4738889802379182,0.4571428571428572,0.33333333333333337,0.4377880184331797,0.4645141831285514,0.3429421390513275,0.45193282849446137
6,hj5fhkbi,10,"SynNetRP,nimu,Realworld",8,"(80, 80, 80)","(10, 2, 2)",6,7487.838513513513,7625.465277777777,7083.399193548387,0.5263513513513514,0.4826388888888889,0.5120967741935484,0.5263513513513514,0.4826388888888889,0.5120967741935484,0.8875135656892414,0.8670428240740741,0.8592518953471087,0.9063382748095586,0.8914207175925926,0.8770823268173034,0.8875135656892413,0.8670428240740741,0.8592518953471087,0.5132327122353633,0.4258975929172808,0.49536355595060855,0.5263513513513514,0.4826388888888889,0.5120967741935484,0.5132327122353633,0.4258975929172808,0.4953635559506086,0.4586872586872587,0.4087301587301587,0.44239631336405527,0.4657195854417891,0.42995957591270006,0.45672619392785596
7,hj5fhkbi,10,"SynNetRP,nimu,Realworld",8,"(80, 80, 80)","(10, 2, 2)",7,7330.873648648649,7421.013888888889,6957.366935483871,0.5141891891891892,0.4722222222222222,0.4879032258064516,0.5141891891891892,0.4722222222222222,0.4879032258064516,0.8921475529583638,0.8731949955908289,0.8596606957038798,0.9106845781592403,0.8845176091269842,0.8734762895793073,0.8921475529583638,0.8731949955908288,0.8596606957038799,0.48800845364742096,0.40608881574417105,0.47539001587261737,0.5141891891891892,0.4722222222222222,0.4879032258064516,0.48800845364742096,0.406088815744171,0.47539001587261737,0.44478764478764476,0.39682539682539686,0.4147465437788018,0.4591943777838848,0.41982449337052874,0.4260513155273021
8,hj5fhkbi,10,"SynNetRP,nimu,Realworld",8,"(80, 80, 80)","(10, 2, 2)",8,7486.858783783784,7592.326388888889,7236.782258064516,0.5486486486486486,0.4444444444444444,0.5201612903225806,0.5486486486486487,0.4444444444444444,0.5201612903225806,0.8980708024626943,0.8641837522045854,0.8616489519845398,0.9167292666701451,0.872393249834656,0.8716924334770328,0.8980708024626943,0.8641837522045855,0.86164895198454,0.5373620588859525,0.37469313842442764,0.4829948927799156,0.5486486486486486,0.4444444444444444,0.5201612903225806,0.5373620588859523,0.37469313842442764,0.48299489277991553,0.48416988416988416,0.3650793650793651,0.4516129032258065,0.49198417107137626,0.3876580378446962,0.4649813953973153
9,hj5fhkbi,10,"SynNetRP,nimu,Realworld",8,"(80, 80, 80)","(10, 2, 2)",9,7504.860135135135,8049.868055555556,7250.947580645161,0.5331081081081082,0.4895833333333333,0.4435483870967742,0.5331081081081082,0.48958333333333337,0.44354838709677413,0.8940149222581655,0.8826816027336861,0.8581927307863833,0.9110343511948241,0.8945252218364197,0.8679609688568456,0.8940149222581656,0.8826816027336861,0.8581927307863831,0.5104672882334329,0.41939466309318785,0.39369808376425386,0.5331081081081082,0.4895833333333333,0.4435483870967742,0.5104672882334329,0.4193946630931878,0.3936980837642539,0.4664092664092664,0.41666666666666663,0.3640552995391705,0.47861913719578125,0.4336455634708226,0.39067523383606567
