epoch,train_total_loss,val_total_loss,train_wholecount_ce,val_wholecount_ce,train_hce_loss,val_hce_loss,train_cg_loss,val_cg_loss,train_orig_margin,val_orig_margin,train_rev_margin,val_rev_margin,train_mid_gain,val_mid_gain,train_long_gain,val_long_gain,train_accuracy,val_accuracy,train_ba,val_ba
1,3.162464062646416,3.147102117538452,2.4703148638319847,2.456146717071533,0.6921491786042507,0.6909553408622742,0.0,0.0,-2.3962225914001465,-2.387683868408203,-2.3981892585754396,-2.392261266708374,,,,,0.09982788296041308,0.1111111111111111,0.0984633526850508,0.12202380952380953
2,3.1382607609392648,3.1192831993103027,2.447476909410933,2.4285073280334473,0.6907838313181511,0.690775990486145,0.0,0.0,-2.38991641998291,-2.3820316791534424,-2.39463529586792,-2.3869826793670654,,,,,0.10154905335628227,0.1349206349206349,0.10053066037735849,0.15277777777777776
3,3.1180429877184346,3.117384433746338,2.42875064670937,2.427250862121582,0.6892923733248357,0.6901334524154663,0.0,0.0,-2.3844032287597656,-2.378443717956543,-2.392252254486084,-2.3847081661224365,,,,,0.10843373493975904,0.15079365079365079,0.10776729559748427,0.16898148148148148
4,3.1003432085099605,3.092926502227783,2.412428274006934,2.4029672145843506,0.6879149597401053,0.6899593472480774,0.0,0.0,-2.379579019546509,-2.3732340335845947,-2.3902685165405275,-2.379884958267212,,,,,0.12908777969018934,0.1349206349206349,0.12522638597717214,0.14285714285714288
5,3.084793663271118,3.0654456615448,2.398193895303854,2.375929355621338,0.6865997619144683,0.6895163059234619,0.0,0.0,-2.3755671977996826,-2.368762731552124,-2.3890575885772707,-2.376337766647339,,,,,0.1566265060240964,0.16666666666666666,0.15022536687631025,0.17294973544973546
6,3.063577446798039,3.0601048469543457,2.3784920516810195,2.3713018894195557,0.6850853940911219,0.6888028979301453,0.0,0.0,-2.3715359210968017,-2.366715908050537,-2.3882036209106445,-2.3757872581481934,,,,,0.1549053356282272,0.1746031746031746,0.15038313712842014,0.18485449735449735
7,3.0457214242209667,3.06412410736084,2.3622823450938766,2.3759772777557373,0.6834390124437526,0.6881467700004578,0.0,0.0,-2.367531442642212,-2.365344762802124,-2.3876744747161864,-2.375800609588623,,,,,0.16006884681583478,0.16666666666666666,0.15721945609131144,0.1779100529100529
8,3.022657794509205,3.0442209243774414,2.3409487253212067,2.356884241104126,0.6817090691879981,0.687336802482605,0.0,0.0,-2.363186073303223,-2.3615291118621826,-2.387047815322876,-2.37367844581604,,,,,0.18072289156626506,0.19047619047619047,0.17374302307871492,0.20370370370370372
9,3.005830745483635,3.0178916454315186,2.3261961489659373,2.3314943313598633,0.6796346298593662,0.6863972544670105,0.0,0.0,-2.3590046882629396,-2.357722759246826,-2.3873102188110353,-2.3718700408935547,,,,,0.20654044750430292,0.18253968253968253,0.19655730930495086,0.18201058201058198
10,2.982639895453921,2.999096632003784,2.3049208510558086,2.313469409942627,0.6777190050036485,0.6856272220611572,0.0,0.0,-2.3546916961669924,-2.354013681411743,-2.387193489074707,-2.369819402694702,,,,,0.2082616179001721,0.20634920634920634,0.19955838216058344,0.21448412698412697
11,2.9631048323980913,3.0020813941955566,2.2875938390905803,2.317951202392578,0.6755109791501254,0.6841302514076233,0.0,0.0,-2.3498260021209716,-2.3511765003204346,-2.3872634887695314,-2.3701236248016357,,,,,0.20309810671256454,0.20634920634920634,0.19604549669408158,0.21743025493025495
12,2.9463883127485,2.9891247749328613,2.2732061711933444,2.306309223175049,0.6731821294495653,0.6828154921531677,0.0,0.0,-2.3452609539031983,-2.3471310138702393,-2.3877965450286864,-2.368892192840576,,,,,0.22547332185886404,0.16666666666666666,0.21474697181458188,0.1621031746031746
13,2.922264012945704,2.975435733795166,2.251751106084932,2.2939541339874268,0.6705129391765431,0.6814815998077393,0.0,0.0,-2.3409563064575196,-2.343111276626587,-2.389470434188843,-2.367778778076172,,,,,0.25817555938037867,0.19047619047619047,0.24784700680788363,0.18928571428571428
