epoch,train_total_loss,val_total_loss,train_wholecount_ce,val_wholecount_ce,train_hce_loss,val_hce_loss,train_cg_loss,val_cg_loss,train_orig_margin,val_orig_margin,train_rev_margin,val_rev_margin,train_mid_gain,val_mid_gain,train_long_gain,val_long_gain,train_accuracy,val_accuracy,train_ba,val_ba
1,4.067138752305364,3.9753150939941406,2.4747372108564525,2.4662575721740723,0.0,0.0,1.5924014485025981,1.5090574026107788,,,,,-0.09513606280088424,-0.03056447021663189,-0.30891613364219667,-0.20431041717529297,0.09122203098106713,0.09523809523809523,0.0911877452561415,0.11868686868686869
2,3.9050802265305116,3.8328583240509033,2.449288745755378,2.434831380844116,0.0,0.0,1.4557915211954955,1.398026943206787,,,,,-0.07070809528231621,-0.017578095197677612,-0.08174729123711585,-0.005801340099424124,0.11187607573149742,0.1349206349206349,0.11126616002795249,0.1527777777777778
3,3.772809921566673,3.7546780109405518,2.442237332027258,2.4344446659088135,0.0,0.0,1.3305725632764387,1.3202333450317383,,,,,0.01553633064031601,0.028242189437150955,0.09172456488013267,0.1069367378950119,0.12392426850258176,0.1349206349206349,0.12041274704796717,0.15013227513227514
4,3.652357174073973,3.6694788932800293,2.4303461261952806,2.430142641067505,0.0,0.0,1.222011047878692,1.2393362522125244,,,,,0.173645481467247,0.13001832365989685,0.1695223033428192,0.1758410781621933,0.12220309810671257,0.09523809523809523,0.11764334605529574,0.11587301587301586
5,3.49223918964038,3.544539213180542,2.421682949936123,2.428511142730713,0.0,0.0,1.0705561871783047,1.116028070449829,,,,,0.4221837818622589,0.30786678194999695,0.27844194173812864,0.27513331174850464,0.11703958691910499,0.07936507936507936,0.11237625203820172,0.09841269841269841
6,3.24126527436629,3.342228412628174,2.407846298152116,2.4271023273468018,0.0,0.0,0.8334190287401262,0.9151262044906616,,,,,0.7797018051147461,0.5820096731185913,0.5708067715167999,0.5075681209564209,0.12048192771084337,0.07936507936507936,0.11856683061871741,0.10555555555555557
7,2.987562016242548,3.1103570461273193,2.417555619024779,2.441685914993286,0.0,0.0,0.5700063457177141,0.6686711311340332,,,,,1.2388979554176331,0.9530531167984009,1.0455556392669678,0.895125687122345,0.12048192771084337,0.05555555555555555,0.1191193512695085,0.08333333333333333
8,2.7538465415343976,2.858942985534668,2.4231836541384304,2.4463279247283936,0.0,0.0,0.33066293992191914,0.41261518001556396,,,,,1.8230043172836303,1.4500254392623901,1.7360932111740113,1.497351050376892,0.12220309810671257,0.06349206349206349,0.12082634521313766,0.09027777777777778
9,2.6029041030936315,2.6745645999908447,2.4353135264063455,2.453921318054199,0.0,0.0,0.16759057112179196,0.22064335644245148,,,,,2.513785648345947,2.055924892425537,2.5932250738143923,2.2498602867126465,0.12736660929432014,0.07142857142857142,0.12464644907578683,0.09722222222222221
10,2.506420008697116,2.554807424545288,2.424302458557943,2.4454445838928223,0.0,0.0,0.08211756654070905,0.10936282575130463,,,,,3.301164150238037,2.762824535369873,3.408554744720459,3.0090243816375732,0.13080895008605853,0.09523809523809523,0.1272622583275099,0.11944444444444445
11,2.448372824877347,2.4865658283233643,2.405914268477238,2.4306604862213135,0.0,0.0,0.04245859023869653,0.05590526759624481,,,,,4.080023193359375,3.4746594429016113,4.102760601043701,3.660165548324585,0.13769363166953527,0.07936507936507936,0.13380134700496335,0.0992063492063492
12,2.41273398079273,2.425783395767212,2.387474415019129,2.3938727378845215,0.0,0.0,0.02525956043252231,0.031910672783851624,,,,,4.79736099243164,4.136897563934326,4.565836334228516,4.123096466064453,0.1566265060240964,0.11904761904761904,0.15172384830403698,0.13174603174603175
13,2.3833116894129427,2.396925687789917,2.3662095287375524,2.3758890628814697,0.0,0.0,0.017102069474705422,0.02103663980960846,,,,,5.370467185974121,4.654075622558594,4.910419130325318,4.454507350921631,0.16006884681583478,0.15079365079365079,0.15240592915121218,0.14464285714285716
14,2.3572033251829687,2.3527095317840576,2.344761013369142,2.3379788398742676,0.0,0.0,0.012442354523222541,0.014730658382177353,,,,,5.784207153320312,5.028714656829834,5.244244575500488,4.798933506011963,0.16695352839931152,0.15873015873015872,0.15906362549051226,0.14305555555555557
15,2.3363094005650376,2.339468240737915,2.3270331381110028,2.3286125659942627,0.0,0.0,0.009276269775576466,0.01085578091442585,,,,,6.051220035552978,5.278254508972168,5.617868804931641,5.152645111083984,0.1738382099827883,0.1984126984126984,0.16547859664211864,0.19047619047619047
16,2.3149358405508806,2.318037748336792,2.3076236223394817,2.30957293510437,0.0,0.0,0.007312140544546246,0.0084648746997118,,,,,6.247273063659668,5.452993869781494,5.94082612991333,5.472824573516846,0.18932874354561102,0.1984126984126984,0.17934136967155834,0.18472222222222223
17,2.3037349750991534,2.301889657974243,2.2977350427033363,2.2949182987213135,0.0,0.0,0.0059999196702797165,0.006971376016736031,,,,,6.386186981201172,5.575448036193848,6.235955142974854,5.746527671813965,0.21514629948364888,0.20634920634920634,0.20501929572291208,0.1958333333333333
18,2.2905965118112745,2.294996738433838,2.2854466532676025,2.2889740467071533,0.0,0.0,0.005149928430935268,0.0060226796194911,,,,,6.515950679779053,5.685188293457031,6.452165031433106,5.93848991394043,0.22719449225473323,0.2222222222222222,0.2184143238545754,0.2111111111111111
19,2.277753897254931,2.278752565383911,2.2731452800731033,2.2734427452087402,0.0,0.0,0.004608563085370368,0.005309936124831438,,,,,6.647326564788818,5.8010125160217285,6.574781227111816,6.078053951263428,0.21514629948364888,0.20634920634920634,0.2071995108315863,0.19305555555555554
20,2.2716881834906677,2.2675414085388184,2.2675133354692574,2.2627859115600586,0.0,0.0,0.004174851028372096,0.004755592904984951,,,,,6.775085067749023,5.917913436889648,6.669695568084717,6.179946422576904,0.20481927710843373,0.18253968253968253,0.19568060259097997,0.17083333333333336
21,2.2598296964024924,2.26137638092041,2.2561872276299586,2.257195472717285,0.0,0.0,0.003642447702762977,0.004180978052318096,,,,,6.8780820846557615,6.002486705780029,6.860069847106933,6.36956787109375,0.21858864027538727,0.1984126984126984,0.2076862490816893,0.18472222222222223
22,2.2455724098185867,2.2615010738372803,2.24227408041437,2.25771164894104,0.0,0.0,0.0032982910635020336,0.003789524082094431,,,,,6.98708209991455,6.081415176391602,6.981832790374756,6.4967546463012695,0.2512908777969019,0.21428571428571427,0.23774755191814936,0.2027777777777778
23,2.236290649785027,2.261061668395996,2.2332899147795318,2.257584571838379,0.0,0.0,0.0030007736092968725,0.0034770816564559937,,,,,7.071889114379883,6.1453752517700195,7.105336380004883,6.617403984069824,0.24612736660929432,0.23809523809523808,0.23324972226701787,0.2263888888888889
24,2.2176451719976744,2.245492935180664,2.2148100656814704,2.242237091064453,0.0,0.0,0.002835134637987693,0.003255956806242466,,,,,7.181592750549316,6.235604763031006,7.133784198760987,6.645181655883789,0.25817555938037867,0.24603174603174602,0.2479202364841007,0.23425925925925928
25,2.2021076937755906,2.2248458862304688,2.1993415248989034,2.2217557430267334,0.0,0.0,0.0027661696399991654,0.0030902072321623564,,,,,7.308422660827636,6.3487749099731445,7.077203369140625,6.612292289733887,0.2495697074010327,0.2222222222222222,0.23907394693350112,0.21064814814814814
26,2.181936338313065,2.207049608230591,2.179387878838176,2.204179525375366,0.0,0.0,0.0025484698693141366,0.0028700409457087517,,,,,7.350994110107422,6.375166893005371,7.200220680236816,6.75174617767334,0.25817555938037867,0.2222222222222222,0.24544443469480468,0.20925925925925928
27,2.170884868158941,2.2064037322998047,2.1685598733708287,2.2037272453308105,0.0,0.0,0.002325003509142832,0.0026764096692204475,,,,,7.36489896774292,6.377905368804932,7.375266742706299,6.928312301635742,0.28399311531841653,0.25396825396825395,0.27003397090707487,0.2388888888888889
28,2.158183821712632,2.2145915031433105,2.156052591878658,2.2120845317840576,0.0,0.0,0.0021311914057970983,0.0025068947579711676,,,,,7.411608028411865,6.398744583129883,7.519722557067871,7.076186656951904,0.2891566265060241,0.2222222222222222,0.2745655665910938,0.21111111111111114
29,2.1352597325270843,2.191471815109253,2.133232483149806,2.189087390899658,0.0,0.0,0.0020272377242250834,0.002384486608207226,,,,,7.475195121765137,6.4433770179748535,7.559159946441651,7.137115478515625,0.30120481927710846,0.25396825396825395,0.28629943923760975,0.24477513227513228
30,2.118745987263481,2.1750400066375732,2.116703620670995,2.172743797302246,0.0,0.0,0.0020424102767845117,0.002296149730682373,,,,,7.619096565246582,6.553293704986572,7.412969398498535,7.044569969177246,0.32013769363166955,0.23015873015873015,0.308288045682749,0.2175925925925926
31,2.0974655192403087,2.1517908573150635,2.0955001425619995,2.1495954990386963,0.0,0.0,0.001965339743594756,0.002195280510932207,,,,,7.700674152374267,6.610527038574219,7.425306987762451,7.069774627685547,0.3218588640275387,0.2777777777777778,0.3111892256161169,0.265446127946128
32,2.0817645687654793,2.1443986892700195,2.0799790058612,2.142302989959717,0.0,0.0,0.0017854975354729505,0.0020956392399966717,,,,,7.660562229156494,6.568102836608887,7.652286720275879,7.275339603424072,0.33907056798623064,0.2222222222222222,0.3272470575808116,0.20972222222222223
33,2.071966230561524,2.121992826461792,2.0702652071511274,2.119962215423584,0.0,0.0,0.0017010406456749868,0.00203054235316813,,,,,7.6948870658874515,6.585291862487793,7.719630718231201,7.336721420288086,0.3373493975903614,0.2777777777777778,0.3308722036894065,0.26544612794612793
34,2.0573753303176563,2.1134722232818604,2.0557163506489817,2.111518383026123,0.0,0.0,0.0016589886274448438,0.001953769475221634,,,,,7.778411388397217,6.6473798751831055,7.67929162979126,7.327203750610352,0.3270223752151463,0.24603174603174602,0.3177891705761277,0.23257575757575757
35,2.037181066153587,2.096984386444092,2.035537482333881,2.0950980186462402,0.0,0.0,0.0016435985067713421,0.0018862495198845863,,,,,7.856385993957519,6.708968162536621,7.6227165222167965,7.312280654907227,0.3442340791738382,0.2857142857142857,0.33497733958884507,0.26666666666666666
36,2.029496430119631,2.1065573692321777,2.027951422328588,2.104729652404785,0.0,0.0,0.001545031012192997,0.0018276665359735489,,,,,7.852406311035156,6.693973064422607,7.74377851486206,7.434957981109619,0.3459552495697074,0.30158730158730157,0.33163920047785644,0.29527417027417024
37,2.0116285502192484,2.089763641357422,2.0101869549480447,2.088010787963867,0.0,0.0,0.0014415738005920436,0.0017529069446027279,,,,,7.860655403137207,6.696551322937012,7.895212459564209,7.56430196762085,0.3648881239242685,0.30952380952380953,0.35610131376438675,0.29944083694083695
38,2.0069665486143706,2.1005148887634277,2.005584741418415,2.0988311767578125,0.0,0.0,0.0013818407692027194,0.0016836015274748206,,,,,7.930432605743408,6.742921829223633,7.931213855743408,7.590502738952637,0.35456110154905335,0.2777777777777778,0.3452529460954911,0.2724266474266474
39,1.9847697690513992,2.077420711517334,1.9834303507090847,2.075808048248291,0.0,0.0,0.001339425763390596,0.0016127339331433177,,,,,7.982464599609375,6.790011405944824,7.941054630279541,7.624110698699951,0.3648881239242685,0.29365079365079366,0.3539770475841582,0.2871091871091871
40,1.9745277796267642,2.047189235687256,1.9731811726154846,2.045650005340576,0.0,0.0,0.0013465696707145084,0.0015393442008644342,,,,,8.066128921508788,6.864236354827881,7.846007442474365,7.609878063201904,0.37521514629948366,0.30952380952380953,0.3646762364141278,0.2969636844636845
41,1.9658112138150685,2.042829990386963,1.9644334765596767,2.0413239002227783,0.0,0.0,0.0013777308557050307,0.0015061821322888136,,,,,8.162126636505127,6.94432258605957,7.7175548553466795,7.5189528465271,0.3769363166953528,0.35714285714285715,0.3630748079703466,0.34048220298220294
42,1.9550147313053965,2.0469472408294678,1.953688063022397,2.045466184616089,0.0,0.0,0.0013266737886328608,0.0014810129068791866,,,,,8.152307415008545,6.936683177947998,7.801789855957031,7.580848693847656,0.387263339070568,0.30158730158730157,0.37535708212984353,0.29203342953342953
43,1.9463207192347094,2.03548264503479,1.9450537175606943,2.034026861190796,0.0,0.0,0.0012670204305072377,0.0014557787217199802,,,,,8.1178635597229,6.896716117858887,7.935753059387207,7.7167887687683105,0.39070567986230637,0.36507936507936506,0.38426146319210924,0.3639911014911015
44,1.936016624437552,2.0250182151794434,1.934782668563462,2.023611068725586,0.0,0.0,0.001233936509072601,0.0014070830075070262,,,,,8.145470809936523,6.9270195960998535,7.960122871398926,7.759347915649414,0.4165232358003442,0.3333333333333333,0.4081805542252865,0.3276815776815777
45,1.9267963704471949,2.0265278816223145,1.9255848353577973,2.0251526832580566,0.0,0.0,0.0012115073012005338,0.001375205465592444,,,,,8.186801147460937,6.959212779998779,7.960593795776367,7.761299133300781,0.4079173838209983,0.3412698412698413,0.39720461589853273,0.33575036075036074
