epoch,train_total_loss,val_total_loss,train_wholecount_ce,val_wholecount_ce,train_hce_loss,val_hce_loss,train_cg_loss,val_cg_loss,train_orig_margin,val_orig_margin,train_rev_margin,val_rev_margin,train_mid_gain,val_mid_gain,train_long_gain,val_long_gain,train_accuracy,val_accuracy,train_ba,val_ba
1,2.469850975141673,2.4809012413024902,2.469850975141673,2.4809012413024902,0.0,0.0,0.0,0.0,,,,,,,,,0.08950086058519793,0.07936507936507936,0.0918625356125356,0.10879629629629628
2,2.4634054536047985,2.46618390083313,2.4634054536047985,2.46618390083313,0.0,0.0,0.0,0.0,,,,,,,,,0.0981067125645439,0.11904761904761904,0.10405092592592592,0.1359126984126984
3,2.4373253799346557,2.4362144470214844,2.4373253799346557,2.4362144470214844,0.0,0.0,0.0,0.0,,,,,,,,,0.12392426850258176,0.1111111111111111,0.12912633938970416,0.11673280423280423
4,2.398390817970499,2.39724063873291,2.398390817970499,2.39724063873291,0.0,0.0,0.0,0.0,,,,,,,,,0.14113597246127366,0.1349206349206349,0.13999228395061727,0.12533068783068782
5,2.3715993918978615,2.3730547428131104,2.3715993918978615,2.3730547428131104,0.0,0.0,0.0,0.0,,,,,,,,,0.1703958691910499,0.15873015873015872,0.16473765432098764,0.15873015873015872
6,2.3478987754519753,2.355210065841675,2.3478987754519753,2.355210065841675,0.0,0.0,0.0,0.0,,,,,,,,,0.16179001721170397,0.16666666666666666,0.15675154320987655,0.16567460317460317
7,2.3047075558857744,2.3310658931732178,2.3047075558857744,2.3310658931732178,0.0,0.0,0.0,0.0,,,,,,,,,0.1962134251290878,0.19047619047619047,0.194960232668566,0.1951719576719577
8,2.276181779917259,2.31290340423584,2.276181779917259,2.31290340423584,0.0,0.0,0.0,0.0,,,,,,,,,0.22203098106712565,0.21428571428571427,0.2189510540414629,0.21567460317460319
9,2.24409667185785,2.275099039077759,2.24409667185785,2.275099039077759,0.0,0.0,0.0,0.0,,,,,,,,,0.22547332185886404,0.1984126984126984,0.2185246891182426,0.18723544973544973
10,2.2192755196878298,2.267371654510498,2.2192755196878298,2.267371654510498,0.0,0.0,0.0,0.0,,,,,,,,,0.23235800344234078,0.1984126984126984,0.22725516941711912,0.2021164021164021
11,2.196284933878099,2.2279016971588135,2.196284933878099,2.2279016971588135,0.0,0.0,0.0,0.0,,,,,,,,,0.26161790017211706,0.23015873015873015,0.25680902721783233,0.23730158730158732
12,2.1646496617650413,2.215776205062866,2.1646496617650413,2.215776205062866,0.0,0.0,0.0,0.0,,,,,,,,,0.29948364888123924,0.23015873015873015,0.29299520923781003,0.2238095238095238
13,2.1424766436296157,2.1977760791778564,2.1424766436296157,2.1977760791778564,0.0,0.0,0.0,0.0,,,,,,,,,0.29259896729776247,0.23015873015873015,0.28478029581988146,0.21653439153439155
14,2.1154403538794195,2.167522668838501,2.1154403538794195,2.167522668838501,0.0,0.0,0.0,0.0,,,,,,,,,0.3098106712564544,0.24603174603174602,0.2988451083949142,0.24437830687830686
15,2.0856588600834964,2.1480021476745605,2.0856588600834964,2.1480021476745605,0.0,0.0,0.0,0.0,,,,,,,,,0.3253012048192771,0.2619047619047619,0.31459804738430336,0.2604196729196729
16,2.0536930797022097,2.1069252490997314,2.0536930797022097,2.1069252490997314,0.0,0.0,0.0,0.0,,,,,,,,,0.3442340791738382,0.29365079365079366,0.3328775659997913,0.2946789321789322
17,2.0089813795024063,2.0878517627716064,2.0089813795024063,2.0878517627716064,0.0,0.0,0.0,0.0,,,,,,,,,0.38209982788296043,0.30952380952380953,0.37672050074353963,0.3072150072150072
18,1.9780998363347144,2.0608599185943604,1.9780998363347144,2.0608599185943604,0.0,0.0,0.0,0.0,,,,,,,,,0.3717728055077453,0.2777777777777778,0.3722415599144861,0.28515512265512266
19,1.9481826275843557,2.026599645614624,1.9481826275843557,2.026599645614624,0.0,0.0,0.0,0.0,,,,,,,,,0.39070567986230637,0.2698412698412698,0.38213214955451025,0.2673641173641174
20,1.9170112613966872,2.0202455520629883,1.9170112613966872,2.0202455520629883,0.0,0.0,0.0,0.0,,,,,,,,,0.4079173838209983,0.29365079365079366,0.3976844086778016,0.2932900432900433
21,1.8923999436340726,1.9795647859573364,1.8923999436340726,1.9795647859573364,0.0,0.0,0.0,0.0,,,,,,,,,0.42168674698795183,0.3412698412698413,0.4163078230778172,0.33747594997594993
22,1.8675830589924745,1.972931146621704,1.8675830589924745,1.972931146621704,0.0,0.0,0.0,0.0,,,,,,,,,0.4423407917383821,0.30952380952380953,0.43647222510376354,0.3088985088985089
23,1.847361743757934,1.9308773279190063,1.847361743757934,1.9308773279190063,0.0,0.0,0.0,0.0,,,,,,,,,0.46987951807228917,0.3412698412698413,0.46552022424647516,0.33823352573352566
24,1.8188766784799284,1.930692434310913,1.8188766784799284,1.930692434310913,0.0,0.0,0.0,0.0,,,,,,,,,0.4612736660929432,0.3492063492063492,0.45420776845348404,0.3471981721981721
25,1.7995909431920405,1.9158400297164917,1.7995909431920405,1.9158400297164917,0.0,0.0,0.0,0.0,,,,,,,,,0.459552495697074,0.35714285714285715,0.44876981327408266,0.3518278018278018
26,1.7817177907940442,1.87965726852417,1.7817177907940442,1.87965726852417,0.0,0.0,0.0,0.0,,,,,,,,,0.4750430292598967,0.3492063492063492,0.46774240027053504,0.34858104858104855
27,1.7626427584383861,1.884645700454712,1.7626427584383861,1.884645700454712,0.0,0.0,0.0,0.0,,,,,,,,,0.5077452667814114,0.3888888888888889,0.5042699015393483,0.39200336700336696
28,1.744440078940531,1.866499662399292,1.744440078940531,1.866499662399292,0.0,0.0,0.0,0.0,,,,,,,,,0.5249569707401033,0.4126984126984127,0.5215043108963097,0.41468855218855216
29,1.7281266081558857,1.8534491062164307,1.7281266081558857,1.8534491062164307,0.0,0.0,0.0,0.0,,,,,,,,,0.5163511187607573,0.40476190476190477,0.5020224867834155,0.4021584896584896
30,1.7161802004208457,1.8329869508743286,1.7161802004208457,1.8329869508743286,0.0,0.0,0.0,0.0,,,,,,,,,0.5129087779690189,0.4126984126984127,0.5011945782916135,0.4056938431938432
31,1.700626029615353,1.8316084146499634,1.700626029615353,1.8316084146499634,0.0,0.0,0.0,0.0,,,,,,,,,0.53184165232358,0.3888888888888889,0.5199959964850976,0.37729076479076484
