epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,conjunction_firing_fraction,residual_mean_abs_logit
0,0.12853537393467768,0.9744659001970769,3.2441139221191406,0.49065055315055317,0.48412698412698413,0.4686892744487979,0.3617686111842683,0.0
1,0.49766167008322815,0.8779405867108824,3.5749950408935547,0.45037878787878777,0.4444444444444444,0.43352344264989723,0.20602888245105785,1.9326935621796462
2,0.3034979533564408,0.9026219635737137,3.2731943130493164,0.48370610870610875,0.47619047619047616,0.4604849110490592,0.044726922570450356,0.35452209957062253
3,0.13102361958044326,0.968662191233498,3.2463231086730957,0.49065055315055317,0.48412698412698413,0.4686892744487979,0.005385282240365201,0.046557628288470876
4,0.1284412664462285,0.9744659001970769,3.2450320720672607,0.49065055315055317,0.48412698412698413,0.4686892744487979,0.0007825531121060487,0.008306624397398934
5,0.12850080785724668,0.9744659001970769,3.2447426319122314,0.49065055315055317,0.48412698412698413,0.4686892744487979,0.00035664120797120535,0.005226147553277394
6,0.12845481580793344,0.9744659001970769,3.2448863983154297,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.0004903816609604073,0.008432393351559916
7,0.12839893204209726,0.9744659001970769,3.244974136352539,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.0010411179878851726,0.01935753368196033
8,0.12821050160107636,0.9744659001970769,3.2449028491973877,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.0020733199455710647,0.040433464857636305
9,0.12810729088809938,0.9744344773715365,3.244818687438965,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.00282706742164867,0.056430857017557456
10,0.1279680135045938,0.9744344773715365,3.2439334392547607,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.003477251777719252,0.06934849168888475
11,0.1277470518153629,0.9744344773715365,3.2446303367614746,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.003947743832850496,0.07998837869634073
12,0.12771427162030066,0.9744344773715365,3.242633104324341,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.003903163681854095,0.07838471225960544
13,0.12789961423808244,0.9744344773715365,3.240422487258911,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.0031116945395487667,0.06208394570325417
14,0.12756941473935435,0.9744344773715365,3.2386727333068848,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.0033860339302958474,0.06747520285308677
15,0.12735341749636522,0.9744344773715365,3.237128734588623,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.0039511730752348345,0.0782170573239604
16,0.12732966917465968,0.9744344773715365,3.234370470046997,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.004658968703362304,0.0921311756921193
17,0.1270935732146754,0.9744344773715365,3.2325994968414307,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.004170644587832499,0.08045230845294932
18,0.12722354425877178,0.9744344773715365,3.2317166328430176,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.003661059169519796,0.06822959455863509
19,0.1270319220839187,0.9744344773715365,3.2289769649505615,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.004617131946273374,0.08486297647789041
20,0.12658074801457522,0.9744344773715365,3.2267026901245117,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.005202160697041524,0.09437746724123677
21,0.12636455449815873,0.9744344773715365,3.2258450984954834,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.005062933456237381,0.0935039621181589
22,0.12640235920576137,0.9744344773715365,3.2253429889678955,0.4837061087061087,0.47619047619047616,0.4602252221612162,0.0048372893073479065,0.09034938913173776
