epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,conjunction_firing_fraction,residual_mean_abs_logit
0,0.15199688182127455,0.9620857812834321,3.234553575515747,0.5202801827801827,0.5158730158730159,0.5160148394702171,0.530944111579317,0.0
1,0.9562042693057692,0.8220731900316486,4.877438068389893,0.44167869167869167,0.42063492063492064,0.4027212688358077,0.4531490046966904,3.637441806692295
2,0.6184855506670455,0.8540144978461202,3.276024341583252,0.4713383838383838,0.46825396825396826,0.4690880650172157,0.26558179154595735,1.2684578062996033
3,0.2551462756222989,0.9144439273182798,3.2687289714813232,0.48879870129870123,0.48412698412698413,0.4826967557651365,0.05059229874462295,0.34862296291129297
4,0.15367570396339628,0.9604517943553276,3.2412869930267334,0.5202801827801827,0.5158730158730159,0.5160148394702171,0.00458832631024493,0.03543876970886553
5,0.1519503955073693,0.9620857812834321,3.236288070678711,0.5202801827801827,0.5158730158730159,0.5160148394702171,0.0008202747783337723,0.007935800249614412
6,0.1519721599997834,0.9620857812834321,3.2352304458618164,0.5202801827801827,0.5158730158730159,0.5160148394702171,0.00033469405671143884,0.0038184495199294318
7,0.15196962208325193,0.9620857812834321,3.235496997833252,0.5202801827801827,0.5158730158730159,0.5160148394702171,0.0005425061452023527,0.006753329246763199
8,0.15192282597394902,0.9620857812834321,3.235600233078003,0.5202801827801827,0.5158730158730159,0.5160148394702171,0.0010548349574225266,0.013951017743065244
9,0.15181182955813285,0.9620857812834321,3.235456943511963,0.5202801827801827,0.5158730158730159,0.5160148394702171,0.0016549523746817664,0.023806420583573597
10,0.151691404400512,0.9620857812834321,3.233428955078125,0.5110209235209234,0.5079365079365079,0.5068327934460658,0.0022653575190940216,0.03661868181178179
11,0.15149278000074082,0.9620857812834321,3.2313179969787598,0.5110209235209234,0.5079365079365079,0.5068327934460658,0.0028723334211219385,0.05349324241517082
12,0.15118045935634902,0.9636883453859961,3.2272696495056152,0.5110209235209234,0.5079365079365079,0.5079581777236241,0.0033352811430076377,0.0701176022726392
13,0.15071806419326597,0.9636883453859961,3.2224910259246826,0.5110209235209234,0.5079365079365079,0.5079581777236241,0.00366586010885787,0.08625577492688699
14,0.1503748651113034,0.9636883453859961,3.218268871307373,0.5110209235209234,0.5079365079365079,0.5079581777236241,0.003864756167149504,0.10011599303553344
15,0.1500246347586998,0.9653550120526627,3.2142763137817383,0.5110209235209234,0.5079365079365079,0.5079581777236241,0.004026616407690282,0.1156670302941055
16,0.14987698443580208,0.9653550120526627,3.210186243057251,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.0041740738302168375,0.131312092776021
17,0.14963890158165752,0.9653550120526627,3.2061092853546143,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004364053858309192,0.1463937103432953
18,0.14943309223179974,0.9653550120526627,3.2027840614318848,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.0045149405232200865,0.15654411517753802
19,0.1493764495582876,0.9637210251245582,3.200188636779785,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004723438460187868,0.16709211642149263
20,0.14922735695174147,0.9653550120526627,3.199578285217285,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004879811912913704,0.17143285842168898
21,0.1491480529590441,0.9653550120526627,3.1981542110443115,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004937423184970591,0.1754439217703683
22,0.14908398328775382,0.9653550120526627,3.1956138610839844,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004877754367483101,0.17788300690827547
23,0.149147956755506,0.9636883453859961,3.1948540210723877,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004812598762180669,0.17503486108527613
24,0.14894229660961592,0.9636883453859961,3.1930980682373047,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004745385611447634,0.17429727221292163
25,0.14873057797474212,0.9653550120526627,3.191831111907959,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004686402642437012,0.17455485510447669
26,0.14866827087229992,0.9653550120526627,3.19016170501709,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004789965762444035,0.18082668163158275
27,0.14853203399251128,0.9653550120526627,3.18811297416687,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004852377973838995,0.18695189460875497
28,0.14834414670009827,0.9653550120526627,3.187666177749634,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004857864761653937,0.18750292661959533
29,0.14839155089732087,0.9653550120526627,3.1874876022338867,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.005017667456764112,0.19297893463619173
30,0.14825388660939753,0.9653550120526627,3.1870076656341553,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.0047659610657536655,0.1894770627299314
31,0.14833988823804511,0.9653550120526627,3.1865649223327637,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004590383855675533,0.19222766129428118
32,0.14823224855885037,0.9653550120526627,3.185781955718994,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004778306338337284,0.19880837738198578
33,0.14806068282119172,0.9653550120526627,3.184610605239868,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004923706215433237,0.20625624076399224
34,0.14793985812778931,0.9653550120526627,3.1838905811309814,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.00497651654815205,0.20906765246517445
35,0.14791373231427393,0.9653550120526627,3.1830668449401855,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.005033441971732069,0.20700602052073
36,0.14806999638035456,0.9653550120526627,3.1805999279022217,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004834545913440435,0.21177830771794395
37,0.14791623840233545,0.9653550120526627,3.180311679840088,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004737155429725221,0.20975445944165427
38,0.14771345721977713,0.9653550120526627,3.1802978515625,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.005102712667895707,0.213257078140501
39,0.14750051265021405,0.9653550120526627,3.1800119876861572,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.005077336274251602,0.21544713822622147
40,0.14771708292107574,0.9637210251245582,3.178495168685913,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.004896958124835396,0.2158998761858259
41,0.14754312479044607,0.9653550120526627,3.1788997650146484,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.005251541787375999,0.2222656976609003
42,0.14725339553750116,0.9653550120526627,3.1796162128448486,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.005702830085154947,0.22735833869409308
43,0.14755090419683933,0.9653550120526627,3.180196523666382,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.005390083179703274,0.22379151601640004
44,0.14718402481017548,0.9653550120526627,3.1778364181518555,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.00513769094021596,0.22728008694118923
45,0.1469581625496459,0.9653550120526627,3.1778223514556885,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0056781395399877095,0.23823212315796544
46,0.1468103939535901,0.9653550120526627,3.179577589035034,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.005752897023966289,0.23222861718879176
47,0.14709398468472257,0.9653550120526627,3.179408073425293,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.005840685629005355,0.23200468033079116
48,0.14679852458880813,0.9653550120526627,3.1817238330841064,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0067878423755596525,0.2393441982370205
49,0.14659261913800198,0.9653550120526627,3.181161880493164,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.006288544684399965,0.2322816798295924
50,0.1465210921793099,0.9653550120526627,3.1824398040771484,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.006656845316477921,0.23358352095992477
51,0.14657186982245946,0.9653550120526627,3.181859254837036,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0064476615310332715,0.23174729927507026
52,0.14642280204263283,0.9653550120526627,3.1851212978363037,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.006973021464313932,0.23182355285321593
53,0.14591830060937525,0.9653550120526627,3.1844825744628906,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.007143111886577122,0.2302829802982391
54,0.1457251325480499,0.9653550120526627,3.1856868267059326,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.007211696734263893,0.2330028190814629
55,0.14563200749751828,0.9653550120526627,3.189302444458008,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.007801526424370117,0.23711962422365865
56,0.14495928652212664,0.9653550120526627,3.18538236618042,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.008282992055131244,0.2522185391219205
57,0.14483891881476582,0.9653550120526627,3.188241720199585,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.007722653849530331,0.2382593104448268
58,0.1448306455156684,0.9653550120526627,3.190971851348877,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.008005223421999825,0.23824762415002892
59,0.14409689669354647,0.9653550120526627,3.190352201461792,0.504076479076479,0.5,0.5001339399222696,0.008112215784391186,0.2358244436758536
60,0.14392835491700756,0.9653550120526627,3.195349931716919,0.504076479076479,0.5,0.5001339399222696,0.00812867614783601,0.23116807079819776
61,0.14368011033011796,0.9653550120526627,3.1980016231536865,0.504076479076479,0.5,0.5001339399222696,0.00897364147133702,0.22950526646205358
62,0.14396242722997157,0.9653550120526627,3.2003331184387207,0.504076479076479,0.5,0.5001339399222696,0.009813805855499956,0.24245582055793238
63,0.1435614018196083,0.9653550120526627,3.1985604763031006,0.504076479076479,0.5,0.5001339399222696,0.008781603897814063,0.23189944312686012
64,0.141892813389765,0.9653550120526627,3.1917972564697266,0.504076479076479,0.5,0.5001339399222696,0.010474963787200421,0.26124994590799644
65,0.14218178637672005,0.9653550120526627,3.191507577896118,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.011179330172943551,0.2709697541736421
66,0.14075893232929113,0.9653550120526627,3.1939053535461426,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.012507818672636293,0.2892752349692047
67,0.14011060668351114,0.9653550120526627,3.1997923851013184,0.504076479076479,0.5,0.5001339399222696,0.01097083223597577,0.2510528766288959
68,0.1406592664127711,0.9653550120526627,3.2001500129699707,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0100188745500834,0.25191951933361234
69,0.14027046734104878,0.9653550120526627,3.195387840270996,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.011542829865683434,0.2863567291744172
70,0.13876690516783735,0.9653550120526627,3.2071144580841064,0.504076479076479,0.5,0.5001339399222696,0.011238313141954174,0.2635125256089306
71,0.13862318864890508,0.9653550120526627,3.210801839828491,0.504076479076479,0.5,0.5001339399222696,0.01180070889298569,0.2621444217742436
72,0.13749890188444502,0.9669575761552269,3.209064245223999,0.504076479076479,0.5,0.5001339399222696,0.012867203274514969,0.2895386912835338
73,0.1365659401051559,0.9669575761552269,3.2063088417053223,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.012251997190764639,0.29637933155846974
74,0.13660484772951387,0.9669575761552269,3.219284772872925,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.013411766965147924,0.2811346911879444
75,0.13608762071742042,0.9685007860317701,3.2059803009033203,0.5110209235209234,0.5079365079365079,0.5062549324563055,0.01335621323852164,0.30180401272243923
76,0.13464444070387624,0.9685007860317701,3.2236008644104004,0.504076479076479,0.5,0.5001339399222696,0.01288160609252919,0.2835510496109251
77,0.13415498269814838,0.9685007860317701,3.219374895095825,0.5110209235209234,0.5079365079365079,0.5062549324563055,0.01224239531208849,0.28265639209242727
78,0.1344787798142269,0.9685007860317701,3.2202985286712646,0.5026875901875901,0.5,0.4986220822147596,0.014661382890000877,0.308890045004547
79,0.13296062456966473,0.9685007860317701,3.2293615341186523,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.015387010578526907,0.32080082161716683
80,0.13207431512014386,0.9685007860317701,3.2396180629730225,0.504076479076479,0.5,0.5001339399222696,0.012900124001404618,0.28792886885385666
81,0.13210447981517615,0.9685007860317701,3.225179433822632,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.014334919015011851,0.32128284595630785
82,0.13025662197816393,0.9701033501343344,3.23183274269104,0.5110209235209234,0.5079365079365079,0.5062549324563055,0.016050911904134844,0.3239705928419002
83,0.1305115871041654,0.9685007860317701,3.2277519702911377,0.5110209235209234,0.5079365079365079,0.5062549324563055,0.01498647506803617,0.3055476032236896
84,0.12928122046071774,0.9701033501343344,3.2378652095794678,0.504076479076479,0.5,0.4990085556447113,0.015240239004477218,0.308932692916305
85,0.12901913988918529,0.9701033501343344,3.2319672107696533,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.01363672526556053,0.30778119929883846
86,0.1289626787738833,0.9701033501343344,3.2376492023468018,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.015993986480554823,0.32576346018957714
87,0.1272935097886445,0.9701033501343344,3.240095853805542,0.5229256854256854,0.5158730158730159,0.5194583956597687,0.017798453823193748,0.34235353823061343
88,0.1262625803122627,0.9701033501343344,3.250887870788574,0.5145923520923521,0.5079365079365079,0.5118255454182227,0.0187168049337196,0.3564622263429026
89,0.12718889371150538,0.9717373370624389,3.26315975189209,0.504076479076479,0.5,0.4974073303592755,0.015306080458256517,0.3111368815104167
90,0.1266808478280312,0.9717373370624389,3.2359001636505127,0.5229256854256854,0.5158730158730159,0.5194583956597687,0.015877392239487316,0.3467530750093006
91,0.12490209883236024,0.9717373370624389,3.250889539718628,0.5229256854256854,0.5158730158730159,0.5178571703743328,0.018585807874637872,0.3795366640444155
92,0.12343386438853154,0.9717373370624389,3.245858669281006,0.5229256854256854,0.5158730158730159,0.5194583956597687,0.017657169036959002,0.35776281609106314
93,0.12400915793010167,0.9717373370624389,3.252553939819336,0.5229256854256854,0.5158730158730159,0.5203641927612179,0.01635405693091037,0.3363979884556362
94,0.12289095435310764,0.9717373370624389,3.260183572769165,0.515981240981241,0.5079365079365079,0.5121179100584135,0.01882585484154157,0.366216952207858
95,0.12212384667843837,0.9717373370624389,3.2689530849456787,0.515981240981241,0.5079365079365079,0.5121179100584135,0.020056267009042228,0.38567089908337465
96,0.12131889733820897,0.9717373370624389,3.247446060180664,0.5229256854256854,0.5158730158730159,0.5194583956597687,0.01790818957949258,0.38000811218584657
97,0.11977952400706517,0.9717373370624389,3.2738869190216064,0.515981240981241,0.5079365079365079,0.5105166847729777,0.02027848191554736,0.38501868676886986
98,0.11941256457474884,0.9717373370624389,3.26924467086792,0.5229256854256854,0.5158730158730159,0.5194583956597687,0.01923462053375472,0.3890912898633846
99,0.11798585185111082,0.9717373370624389,3.2668001651763916,0.515981240981241,0.5079365079365079,0.5105166847729777,0.020753089061539814,0.4073258253632399
100,0.11761604305901749,0.9717373370624389,3.2751686573028564,0.515981240981241,0.5079365079365079,0.5105166847729777,0.01950621653059433,0.40044701793206433
