epoch,train_objective_loss,train_output_whole_count_ba,val_output_whole_count_loss,val_output_whole_count_ba
1,2.491042340273701,0.07513486847999426,2.4854962825775146,0.08333333333333333
2,2.4844681502619625,0.08965633903133903,2.485089063644409,0.08333333333333333
3,2.4834160148174136,0.08812321937321937,2.484966278076172,0.08333333333333333
4,2.482025529759681,0.09252136752136753,2.4849953651428223,0.08333333333333333
5,2.4792235209486364,0.09506766381766381,2.4842898845672607,0.09722222222222222
6,2.4758618472980753,0.10215633903133903,2.484545946121216,0.09027777777777778
7,2.4725262055914086,0.11298967236467235,2.478444814682007,0.125
8,2.4670437223529653,0.12187856125356127,2.452928304672241,0.14583333333333334
9,2.459132860121341,0.13289358571198193,2.445152759552002,0.15416666666666667
10,2.447179022836603,0.15477785840993388,2.437394380569458,0.14722222222222223
11,2.438842702855752,0.16237404585281942,2.421370506286621,0.14722222222222223
12,2.4248641140489693,0.1665085940439714,2.4344124794006348,0.15152116402116403
13,2.4132394113557063,0.18579110224157394,2.4247775077819824,0.14722222222222223
14,2.4024434315358096,0.19054181449228622,2.4164907932281494,0.15416666666666667
15,2.391744455659246,0.21736597613461583,2.4199345111846924,0.15648148148148147
16,2.3767588750015234,0.23304795619159588,2.397926092147827,0.17731481481481481
17,2.362922486667994,0.23480309425176538,2.3908474445343018,0.17731481481481481
18,2.354365554405777,0.24110113757811058,2.3921167850494385,0.18425925925925926
19,2.3375919751579297,0.26614579233087043,2.380026340484619,0.2050925925925926
20,2.3225182202514807,0.28088280036634167,2.3688719272613525,0.20846560846560847
21,2.3065335176077233,0.3024322144393406,2.3582754135131836,0.1753968253968254
22,2.285423594374665,0.33272200214556674,2.350222110748291,0.19854497354497355
23,2.272315181676369,0.3554636601854597,2.3465588092803955,0.1985449735449735
24,2.2565904705947113,0.3428460860746821,2.322089672088623,0.21150793650793653
25,2.2375594469848474,0.3561403175086224,2.3311269283294678,0.20654761904761906
26,2.224076174622764,0.38934746151765315,2.328050136566162,0.19623015873015873
27,2.208084709673043,0.38194120759803457,2.3066487312316895,0.18895502645502646
28,2.195857356624636,0.4071764855101992,2.3179962635040283,0.19914021164021165
29,2.1811529059418304,0.4227913327946296,2.2972607612609863,0.23128306878306873
30,2.167191317077348,0.43636300278773393,2.29520320892334,0.21441798941798942
31,2.1464145782687374,0.43346099730127924,2.2882325649261475,0.23267195767195767
32,2.127891577459654,0.46244738065429375,2.2839300632476807,0.2341931216931217
33,2.110732419970934,0.4760918329834513,2.266810894012451,0.2648148148148148
34,2.09581595648997,0.47847546980003597,2.2575693130493164,0.26911375661375664
35,2.074629524283483,0.49242196456737797,2.248634099960327,0.2627645502645503
36,2.0600159787885497,0.5070617311448511,2.2316882610321045,0.28234126984126984
37,2.0488818003675817,0.5165539989324867,2.2231786251068115,0.28201058201058204
38,2.032021877482508,0.5068401548128897,2.2210962772369385,0.29933862433862435
39,2.0139975835041826,0.5357975118222246,2.21061372756958,0.2890873015873016
40,1.9974790626877146,0.5349482239938856,2.196286916732788,0.2886904761904762
41,1.9818359024553414,0.5511090576941692,2.2022528648376465,0.28432539682539687
42,1.9645968804876488,0.577756865395436,2.168834686279297,0.27910052910052907
43,1.961768517600895,0.5636668270724666,2.1545679569244385,0.32275132275132273
44,1.9434467896742171,0.5858533787457445,2.1691880226135254,0.2826058201058201
45,1.9303324440054968,0.5828690976258718,2.146761894226074,0.33032708032708036
46,1.9209259830530663,0.5856842034338589,2.134251832962036,0.294510582010582
47,1.9101448206811271,0.5890949330118995,2.1344821453094482,0.28399470899470897
48,1.8951034090399947,0.6134276109263354,2.128044843673706,0.30082972582972584
49,1.8812441429870264,0.6275550063924317,2.1006908416748047,0.3107142857142857
50,1.8687412734696458,0.6210838206623206,2.106307029724121,0.3286375661375662
51,1.8626977523304715,0.6327514880270853,2.091365098953247,0.3352573352573352
