epoch,train_objective_loss,train_output_whole_count_ba,val_output_whole_count_loss,val_output_whole_count_ba
1,2.5360988421612474,0.060124879051765855,2.482395648956299,0.0853174603174603
2,2.4863177823117595,0.08154044374563242,2.4843227863311768,0.09027777777777778
3,2.4823664116982544,0.09311563771076349,2.485062599182129,0.08333333333333333
4,2.4810926840350467,0.0949383723951334,2.4851644039154053,0.08333333333333333
5,2.4791174509439124,0.09632551425397336,2.4850516319274902,0.08333333333333333
6,2.47801082392773,0.09618662536508447,2.484504222869873,0.09027777777777778
7,2.475119425794959,0.10502921795767706,2.485260009765625,0.09027777777777778
8,2.47233000679804,0.10480133132648856,2.4855246543884277,0.08333333333333333
9,2.468661199953798,0.10811214365066567,2.485255241394043,0.09027777777777778
10,2.4645702284913056,0.11801780402802414,2.483062267303467,0.10416666666666667
11,2.4571185378732863,0.12390350346718271,2.477144241333008,0.0992063492063492
12,2.453494128589991,0.1382140089412102,2.4749295711517334,0.0992063492063492
13,2.4439855434398026,0.14274692477915749,2.4740352630615234,0.1388888888888889
14,2.43868539788842,0.15188035307925246,2.4614617824554443,0.1388888888888889
15,2.426654497235244,0.15961417513304305,2.4425830841064453,0.14781746031746032
16,2.4149156749351093,0.16755933182819974,2.4242467880249023,0.14087301587301587
17,2.404172113553177,0.18379739378953217,2.4190618991851807,0.14226190476190476
18,2.3969108717782155,0.20673912361805447,2.4158899784088135,0.14781746031746032
19,2.3801848970469015,0.20902656829543623,2.4129438400268555,0.15152116402116403
20,2.371723245630576,0.2030727794800122,2.398285388946533,0.14226190476190476
21,2.358586307236742,0.2209390286512928,2.4094502925872803,0.1492063492063492
22,2.3496140863316812,0.2374640067014281,2.3999240398406982,0.13392857142857142
23,2.3389578895601675,0.24450701275779888,2.3940343856811523,0.14087301587301587
24,2.3301828724176668,0.24390278673690624,2.388336420059204,0.14087301587301587
25,2.317089919173984,0.2530405378164812,2.390284299850464,0.14781746031746032
26,2.3031503280140653,0.27475524780949306,2.367459774017334,0.15615079365079362
27,2.2995036448545996,0.27134287256535683,2.384432792663574,0.1714285714285714
28,2.290539009846016,0.28710109480549734,2.3708252906799316,0.176984126984127
29,2.276965946420745,0.29721452725314174,2.357630729675293,0.15317460317460316
30,2.2619712845183484,0.305778577907,2.370511293411255,0.19596560846560843
31,2.2540628733610326,0.3101975685452378,2.362623691558838,0.19100529100529098
32,2.2461065269378295,0.3269789555342644,2.359956979751587,0.1896164021164021
33,2.2231805308140085,0.34716308933937495,2.341867446899414,0.19160052910052908
34,2.210576128426189,0.34803922490890676,2.3288474082946777,0.17414021164021162
35,2.202392452144787,0.3574569599516418,2.348339319229126,0.16243386243386243
36,2.1867860533079058,0.36875747823722294,2.3154497146606445,0.21104497354497354
37,2.1737086859094092,0.35855501313302834,2.302863836288452,0.22017195767195766
38,2.158661072102348,0.38554424070332316,2.318258047103882,0.20965608465608465
39,2.147021399923118,0.3873680280852867,2.2934818267822266,0.1783068783068783
40,2.1335816334118736,0.409580428862939,2.3014976978302,0.2033068783068783
41,2.1110971002693635,0.42321353463440964,2.2787747383117676,0.20687830687830688
42,2.0982695405536593,0.437664048888383,2.272771120071411,0.2314153439153439
43,2.0818189938589544,0.4442379846229736,2.2678818702697754,0.267526455026455
44,2.0657528829656657,0.46196136072824007,2.2629597187042236,0.21382275132275133
45,2.0525452183774333,0.4680732656444828,2.2448995113372803,0.2687830687830688
46,2.0610817545662647,0.44508510381521854,2.247959852218628,0.21243386243386245
47,2.0395172397364028,0.4634892392962131,2.2383341789245605,0.24715608465608466
48,2.018521778759981,0.4872606726935251,2.227128505706787,0.27863756613756613
