epoch,train_objective_loss,train_output_whole_count_ba,val_output_whole_count_loss,val_output_whole_count_ba
1,2.578702335308423,0.06549280674211307,2.4832940101623535,0.0853174603174603
2,2.4874466105705695,0.08118599822609256,2.4849069118499756,0.08333333333333333
3,2.4849419708711555,0.08830072210575356,2.4849069118499756,0.08333333333333333
4,2.4843973555376113,0.08487654320987655,2.4849069118499756,0.08333333333333333
5,2.4847160046359145,0.08653549382716048,2.4849069118499756,0.08333333333333333
6,2.4845855798245298,0.08468364197530864,2.4849069118499756,0.08333333333333333
7,2.4842679783727544,0.08622685185185185,2.4849069118499756,0.08333333333333333
8,2.4827302117766283,0.08622685185185185,2.485018253326416,0.08333333333333333
9,2.48299707726234,0.08801697530864198,2.483530282974243,0.09722222222222222
10,2.482694400567401,0.09613251222921033,2.4794812202453613,0.13888888888888887
11,2.4834295123456473,0.10585473445143256,2.4764928817749023,0.13888888888888887
12,2.4798735874655327,0.1061093640810622,2.4767141342163086,0.13194444444444445
13,2.47804578035916,0.12111470596140407,2.471648931503296,0.13888888888888887
14,2.480694048581148,0.12046481078320703,2.468294382095337,0.12698412698412698
15,2.4802349500114453,0.12912231898080953,2.478292942047119,0.13194444444444445
16,2.471064647585923,0.13740163996846388,2.4664855003356934,0.12698412698412698
17,2.4686968166528596,0.14888434213119747,2.4624080657958984,0.13888888888888887
18,2.4704268975840584,0.14898639780322173,2.447075605392456,0.13392857142857142
19,2.4650633901408945,0.15065306446988838,2.452430486679077,0.13392857142857142
20,2.457503099244556,0.15592909521761722,2.4529707431793213,0.14583333333333334
21,2.4543382826032,0.15948619398304933,2.4406731128692627,0.14087301587301587
22,2.4494566507060433,0.1664846507731728,2.4439432621002197,0.14087301587301587
23,2.441647950220026,0.1590980173448727,2.4331247806549072,0.13392857142857142
24,2.445500308593251,0.15069286539805407,2.439291000366211,0.13392857142857142
25,2.4371018807777234,0.181297684961207,2.4496419429779053,0.14583333333333334
26,2.4308672562728857,0.18156599965955314,2.4235453605651855,0.14087301587301587
27,2.4315170334866862,0.18414493946264202,2.433980941772461,0.14087301587301587
28,2.4234306804079195,0.19640986313086758,2.438342571258545,0.14087301587301587
29,2.41832039893802,0.19111015788619376,2.4185729026794434,0.1492063492063492
30,2.412316410964204,0.19509770917720418,2.428731918334961,0.1492063492063492
31,2.4112060747130193,0.2240661999224245,2.42208194732666,0.14781746031746032
32,2.4049271129700074,0.2190892472803775,2.4103381633758545,0.14781746031746032
33,2.4011027743196736,0.21376055925514859,2.4158666133880615,0.16666666666666666
34,2.3920117475079588,0.2329190843138309,2.409846067428589,0.14781746031746032
35,2.3946126332176325,0.2313300708930565,2.400052070617676,0.15476190476190474
36,2.384739932833358,0.24268407517551985,2.401827096939087,0.18055555555555558
37,2.3828703565154346,0.248412877877593,2.389134645462036,0.18194444444444446
38,2.3748112968241286,0.2598701921100645,2.39806866645813,0.18194444444444446
39,2.3622379380946725,0.2602986624284719,2.3933229446411133,0.2041666666666667
40,2.359797432582678,0.27183013584673776,2.3877038955688477,0.1958333333333333
41,2.354909431093121,0.27789966540290256,2.380984306335449,0.18392857142857144
42,2.3515315236405128,0.2798826900942606,2.3799407482147217,0.1958333333333333
43,2.3430039800588114,0.28106921466914997,2.38869047164917,0.19722222222222222
44,2.3317697741693966,0.2890167455333475,2.386131763458252,0.16170634920634921
45,2.3364108774214727,0.2998388687572002,2.379652500152588,0.1630952380952381
46,2.3273332213370606,0.31157095945941676,2.391460657119751,0.17500000000000002
47,2.3133051145097268,0.3169660906210573,2.375521183013916,0.18194444444444446
48,2.3110970092517373,0.3202134275201238,2.36383318901062,0.18750000000000003
49,2.297814473022487,0.3218345258196812,2.3737592697143555,0.20138888888888892
50,2.2960727042462454,0.3269099392834594,2.3627843856811523,0.176984126984127
51,2.2873313455696564,0.3255964638583488,2.3525500297546387,0.20277777777777775
52,2.279186707560659,0.328230111657091,2.3720827102661133,0.21666666666666667
53,2.276796911751752,0.3400772151708611,2.352780818939209,0.225
54,2.2688542865024375,0.34039532022560137,2.345679998397827,0.20277777777777775
55,2.262723693338811,0.34178124140318916,2.353179454803467,0.23750000000000002
56,2.2607177461075905,0.350911107132204,2.3489134311676025,0.21666666666666667
57,2.2546626097569162,0.3502391151859336,2.3501007556915283,0.19444444444444442
58,2.248960768294211,0.3603151880679165,2.3594963550567627,0.20138888888888887
59,2.2396249570042253,0.3577374689460798,2.3383967876434326,0.2291666666666667
60,2.2354359195893068,0.36456969898909414,2.3459484577178955,0.2236111111111111
61,2.232075016182589,0.38034074266431833,2.343334197998047,0.23055555555555554
62,2.2256321139672126,0.3832936154088577,2.3432703018188477,0.22222222222222224
63,2.213557576969035,0.38140733678839484,2.3497560024261475,0.1964285714285714
64,2.2128847026989096,0.3850528061571347,2.3461530208587646,0.20833333333333334
65,2.206974842872554,0.3853448276316385,2.322604179382324,0.23888888888888893
66,2.1983471922127595,0.38349653835086683,2.3367795944213867,0.22003968253968254
67,2.1973694031497084,0.39144822269336693,2.319077491760254,0.23392857142857146
68,2.1897897305874325,0.39689519492955494,2.322542905807495,0.21865079365079365
69,2.182708101715771,0.40594374668644,2.3251922130584717,0.22698412698412698
70,2.183879441525563,0.4016466028302413,2.3034515380859375,0.2150793650793651
71,2.1723420061876357,0.40149755521194663,2.309987783432007,0.22698412698412698
72,2.1736781170364092,0.41200262476113386,2.3049843311309814,0.24444444444444446
73,2.1665091268372003,0.40975194478963445,2.3040213584899902,0.23591269841269843
74,2.167538722082588,0.4293192511644232,2.3065714836120605,0.21031746031746032
75,2.157989554889436,0.427275056706013,2.3036789894104004,0.23750000000000002
76,2.145967149898641,0.4253632234891484,2.2969071865081787,0.21865079365079365
77,2.140056759067739,0.4186306064381351,2.2854673862457275,0.2541666666666667
78,2.1403859465955253,0.42997504685097176,2.2854647636413574,0.2561507936507937
79,2.1327416568532866,0.4301478361596749,2.280203104019165,0.23531746031746034
80,2.12701195201447,0.43886881978238806,2.2851295471191406,0.2422619047619048
81,2.1217076072594385,0.4478860145896772,2.2819108963012695,0.239484126984127
82,2.124552021748843,0.44723245605020484,2.2849836349487305,0.22896825396825402
