epoch,train_objective_loss,train_output_whole_count_ba,val_output_whole_count_loss,val_output_whole_count_ba
1,2.4855857051383197,0.0773630557689936,2.4847075939178467,0.09226190476190477
2,2.4843814020107615,0.08068221523410202,2.48459529876709,0.09656084656084657
3,2.483870160353984,0.08931472746331237,2.484388828277588,0.09656084656084657
4,2.4828142832560713,0.09011617749825296,2.4842031002044678,0.10548941798941801
5,2.48176147564348,0.1037845038434661,2.4837286472320557,0.11243386243386244
6,2.4797893309141807,0.1077677323549965,2.483375072479248,0.09854497354497355
7,2.476623690682311,0.12104230500456915,2.4830985069274902,0.10052910052910052
8,2.4712456397058222,0.11316135166371016,2.482307195663452,0.07738095238095238
9,2.4646877951137784,0.1049026030747729,2.4798030853271484,0.1111111111111111
10,2.4570041182939852,0.10558797640165564,2.4716923236846924,0.10615079365079365
11,2.446261502379189,0.10795229040118977,2.4548959732055664,0.1359126984126984
12,2.4323812413338746,0.13624117525847085,2.439337730407715,0.13392857142857142
13,2.4186488338673997,0.16199424599974913,2.419926404953003,0.17559523809523805
14,2.4057836799326124,0.1658523714813023,2.3977746963500977,0.19642857142857142
15,2.390299088778471,0.18851262789155873,2.3853859901428223,0.189484126984127
16,2.3727924388780446,0.20476206794603022,2.3708815574645996,0.19146825396825398
17,2.361146750835872,0.21957045458617785,2.3547492027282715,0.2045634920634921
18,2.34477794026754,0.2532303369528212,2.331036329269409,0.253505291005291
19,2.329243254128093,0.26346990404773424,2.3195815086364746,0.23591269841269843
20,2.3142054179449296,0.2594245439803616,2.3153927326202393,0.17400793650793647
21,2.3009144804358685,0.26795496694081594,2.291210174560547,0.25965608465608464
22,2.2850735934383897,0.31869578607393073,2.27628231048584,0.27136243386243386
23,2.2672018044581717,0.31382731596105623,2.2585878372192383,0.2358465608465609
24,2.2543885748891124,0.27879080883011703,2.2377126216888428,0.2330687830687831
25,2.2383203165871755,0.3372380798795893,2.227267265319824,0.3187830687830688
26,2.224898255014994,0.3430338843460838,2.203934669494629,0.26917989417989424
27,2.2100835855979724,0.32064365606749073,2.1870336532592773,0.27258898508898505
28,2.205855060157185,0.3636357124825956,2.1799302101135254,0.2990079365079365
29,2.183612617896469,0.38222281181192574,2.160331964492798,0.3102513227513228
30,2.1647960405136346,0.3788661623467857,2.151095390319824,0.27579365079365076
31,2.1526690136750264,0.38538649153151555,2.1384453773498535,0.32738095238095233
32,2.139496050685285,0.4237792785635461,2.1035313606262207,0.35052910052910047
33,2.12599524532456,0.4320088414740191,2.1066746711730957,0.35667989417989415
34,2.1087487855999894,0.42841224546852547,2.079224109649658,0.3477513227513227
35,2.100233775202871,0.41685270889789017,2.0864269733428955,0.32810846560846557
36,2.0918312589806245,0.4510273551177177,2.0632762908935547,0.36640211640211634
37,2.0698492223342395,0.4334923038451524,2.0432727336883545,0.3357142857142857
38,2.059774099652,0.4544961715536078,2.0162813663482666,0.3796957671957672
39,2.0449203936040092,0.5049540766040503,2.027635335922241,0.34338624338624335
40,2.0406154909150325,0.45910899293599067,2.016413927078247,0.3837000962000962
41,2.0305617998471153,0.4708609939836818,2.000746726989746,0.37202380952380953
42,2.0180800673062955,0.5116098539770862,1.9968245029449463,0.38618927368927364
43,2.0048886703747275,0.516656239992169,1.9734679460525513,0.39126984126984127
44,1.994730125400983,0.5092176924520243,1.980290412902832,0.37275132275132267
45,1.9881204844752196,0.5039675132737054,1.956982970237732,0.3920334295334295
46,1.9817994956100253,0.539061190269346,1.9668551683425903,0.43237734487734486
47,1.9627795042967016,0.5601348008402746,1.9430259466171265,0.37120009620009614
48,1.9628586346434234,0.5221704809178555,1.9219924211502075,0.4013227513227513
49,1.9428466730807201,0.5821665139959776,1.9217735528945923,0.43852813852813854
50,1.946000706923808,0.5508284592996995,1.9316918849945068,0.38832972582972586
51,1.931852090379252,0.5574508171898168,1.9062848091125488,0.4045334295334295
52,1.9189888327134046,0.5771841667303326,1.9181969165802002,0.41108104858104855
53,1.90786630499999,0.5952018985073207,1.9010268449783325,0.3807900432900433
54,1.906658382300871,0.5906611669348115,1.8750288486480713,0.4164381914381914
55,1.8946210958461138,0.6176126385362612,1.8834812641143799,0.45182178932178935
56,1.8826810211815235,0.6134574717907305,1.8629515171051025,0.3641233766233766
57,1.87479475586837,0.6167358395959681,1.8652983903884888,0.4011604136604136
58,1.8681684687297644,0.6213578993783112,1.859165072441101,0.45262746512746516
59,1.864633498216455,0.6292018355384178,1.8470202684402466,0.42245670995671
60,1.8554224165704698,0.6029948256910607,1.8521742820739746,0.4147847522847523
61,1.843516660229064,0.6345851547819492,1.823166012763977,0.46405723905723906
62,1.8351564583803004,0.6521910569928753,1.8438218832015991,0.44223184223184225
63,1.8258497080991682,0.6622479762314832,1.821117639541626,0.42295574795574803
64,1.8170132565211101,0.6523885509707937,1.8119957447052002,0.4521524771524772
65,1.8092711751514376,0.6741508083292899,1.8080053329467773,0.42392376142376137
66,1.8011591682745955,0.6580234112396702,1.803693413734436,0.42619648869648863
67,1.793756396552987,0.671964991002791,1.8145058155059814,0.4345298220298221
68,1.789162484585931,0.6766519762672858,1.7845757007598877,0.45202621452621444
69,1.776053454707699,0.6928039577281458,1.8078688383102417,0.47024410774410774
70,1.7774334198021027,0.6916891291949844,1.7908803224563599,0.4612493987493988
71,1.7681987392307355,0.6813665989980464,1.7798585891723633,0.4517917267917267
72,1.7555560290095318,0.6899881308973207,1.7791486978530884,0.41230759980759973
73,1.7455777547445641,0.705841700789556,1.7743918895721436,0.45262145262145265
74,1.7372887659811522,0.7168459080566297,1.7549299001693726,0.47361712361712355
75,1.7265544372663646,0.7170538665133382,1.7575018405914307,0.5013949013949013
76,1.7235972259623253,0.7126492209357798,1.763451337814331,0.4261964886964887
77,1.7122060458549329,0.7336360089880968,1.743576169013977,0.5363155363155363
78,1.7044822010444076,0.7388438996775836,1.752793788909912,0.48552188552188547
79,1.6973645849195076,0.732029370415863,1.7401647567749023,0.4590969215969216
80,1.6905358022338552,0.7390190967520592,1.7343411445617676,0.4958393458393458
81,1.6823826482497066,0.7535993972419076,1.729286551475525,0.47222823472823466
82,1.6770151215453155,0.7556736494912863,1.715600848197937,0.5146885521885521
83,1.6723837003034896,0.7625004390950457,1.7172094583511353,0.4932239057239057
84,1.661805144480707,0.7667120034267051,1.7078262567520142,0.4915103415103415
85,1.6613335153937545,0.7508608520103962,1.7022560834884644,0.5078703703703703
86,1.6546480622841446,0.7740920776722096,1.7082313299179077,0.5183922558922559
87,1.6495597791343466,0.7654131886080483,1.705657720565796,0.5204064454064453
88,1.6390815671667995,0.7655022963631753,1.698054313659668,0.5382996632996632
89,1.633256527314703,0.7845095111348707,1.695169448852539,0.5335377585377584
90,1.6252088368246764,0.7778816261255054,1.7024106979370117,0.4782166907166907
91,1.6192277778651751,0.7866982794911813,1.6839402914047241,0.5293350168350167
92,1.618087454424873,0.7852722116217202,1.702377438545227,0.4666366041366042
93,1.6161927479269582,0.7673232924538671,1.6886054277420044,0.5018278018278017
94,1.60349785748119,0.7976770233469107,1.6775026321411133,0.5311928811928811
95,1.5944110440305095,0.7942153202805121,1.6863658428192139,0.5021524771524771
96,1.5894795132996498,0.7917015265164872,1.6736173629760742,0.5194143819143819
97,1.5868696877139776,0.7979877470445671,1.6727555990219116,0.49719215969215963
98,1.5810377378266773,0.7998031688828354,1.681835651397705,0.5222643097643097
99,1.5689796221646097,0.8187434872066196,1.6682401895523071,0.5332732082732082
100,1.5691959299852434,0.8171638110847234,1.6636935472488403,0.516041366041366
