objective,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,train_output_full_window_firing_rate,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_output_full_window_firing_rate,val_silent_output_fraction
fixed_250ms_ce,23,1,2.4810025269316314,0.08777969018932874,0.08493589743589743,0.01636363636363636,0.00019273807928718575,3.8730802083507797e-05,7.53680472976368e-05,3.193577882960413e-05,2.4833524227142334,0.09523809523809523,0.08333333333333333,0.014492753623188406,2.1947151259766484e-05,0.0,0.0,0.0,1.0
fixed_250ms_ce,23,2,2.479553825473621,0.09294320137693632,0.0904736467236467,0.027158362289835595,0.00019169130085249636,4.370299964828245e-05,9.769932057101066e-05,4.202076161790017e-05,2.483182430267334,0.09523809523809523,0.08333333333333333,0.014492753623188406,2.126130278289878e-05,0.0,0.0,0.0,1.0
fixed_250ms_ce,23,3,2.4776850665908263,0.09466437177280551,0.08862179487179485,0.024102077586314125,0.00020255162711239888,5.482502051685732e-05,0.0001367790487994149,5.938934308663224e-05,2.483020544052124,0.07936507936507936,0.08333333333333333,0.012254901960784314,2.2632999736634185e-05,0.0,0.0,0.0,1.0
fixed_250ms_ce,23,4,2.475419201662126,0.09294320137693632,0.08701923076923075,0.020799199542595768,0.00022060855511079103,7.091923895020685e-05,0.00018562870908492025,8.404152323580034e-05,2.4828298091888428,0.07936507936507936,0.08333333333333333,0.012254901960784314,2.6062242120972697e-05,0.0,0.0,0.0,1.0
fixed_250ms_ce,23,5,2.4719342606818615,0.09294320137693632,0.09016025641025639,0.028860899347187885,0.00024141327650024284,9.054633460063309e-05,0.00025262252890504187,0.00011373619477911647,2.482677698135376,0.09523809523809523,0.08333333333333333,0.014492753623188406,3.0177332982178915e-05,0.0,0.0,0.0,1.0
fixed_250ms_ce,23,6,2.4668525090110895,0.0981067125645439,0.09617877492877493,0.040070627846643114,0.0002653583331937629,0.0001172391846852128,0.0003545089632148101,0.00016416110872059667,2.4825055599212646,0.09523809523809523,0.08333333333333333,0.014492753623188406,3.8407514704591346e-05,0.0,0.0,0.0,1.0
fixed_250ms_ce,23,7,2.461627520710589,0.10327022375215146,0.0978454415954416,0.04085398640576118,0.0002988552431038237,0.00016722285494163164,0.0005820088096873063,0.0002706137048192771,2.4823496341705322,0.07936507936507936,0.08333333333333333,0.012254901960784314,5.006693881134229e-05,0.0,0.0,0.0,1.0
fixed_250ms_ce,23,8,2.4551562770508655,0.10499139414802065,0.09932817735490691,0.04381714648926612,0.00033549248831795265,0.00021367364798097375,0.0008416098614902776,0.00039891709695926564,2.4822139739990234,0.07936507936507936,0.08333333333333333,0.012254901960784314,6.172636291809323e-05,0.0,0.0,0.0,1.0
fixed_250ms_ce,23,9,2.4470395491989057,0.10671256454388985,0.10090050439893207,0.04864404698522482,0.00037644769457517545,0.0002746484918016313,0.0012170543933988757,0.0005776454030407344,2.482109785079956,0.07936507936507936,0.08333333333333333,0.012254901960784314,7.064239311737336e-05,0.0,0.0,0.0,1.0
fixed_250ms_ce,23,10,2.4378417761108344,0.11359724612736662,0.10728052375064955,0.05762316906636481,0.0004102062990939086,0.000327510802753446,0.001600873152784989,0.0007558134323006311,2.4819886684417725,0.07936507936507936,0.08333333333333333,0.012254901960784314,8.367351417785971e-05,2.057545430603108e-06,0.0,0.0,1.0
fixed_250ms_ce,23,11,2.428938701107662,0.12048192771084337,0.11366172886936853,0.07150007375567718,0.00043860016413485857,0.0003777561676185372,0.0019121152740326371,0.0009048470668387837,2.481842279434204,0.07936507936507936,0.08333333333333333,0.012254901960784314,9.396124133087525e-05,2.057545430603108e-06,0.0,0.0,1.0
fixed_250ms_ce,23,12,2.419098105159766,0.12048192771084337,0.11417636360570138,0.07685486714926605,0.00046424623578474885,0.0004395160952652118,0.00234338798912467,0.0010987028471026966,2.481705904006958,0.07936507936507936,0.08333333333333333,0.012254901960784314,9.876218066894918e-05,2.7433939074708104e-06,0.0,0.0,1.0
fixed_250ms_ce,23,13,2.4105943135673535,0.12392426850258176,0.11735125475229065,0.08091072339675882,0.0004923784062170265,0.0005140990587368315,0.002877942843106057,0.0013390616035570855,2.481583833694458,0.07936507936507936,0.08333333333333333,0.012254901960784314,0.00011179330172943552,3.429242384338513e-06,0.0,0.0,1.0
fixed_250ms_ce,23,14,2.398829279586083,0.12220309810671257,0.11529934424449778,0.07965908039840607,0.000545109869864505,0.0006215246955968311,0.003503218494760525,0.0016371288726333907,2.480541467666626,0.07936507936507936,0.08333333333333333,0.012345679012345678,0.0001330546045123343,1.4402818014221754e-05,2.1947151259766484e-05,7.750496031746031e-06,0.9920634920634921
fixed_250ms_ce,23,15,2.3860388031925064,0.1342512908777969,0.12710255791022534,0.09886726858423467,0.0005964020131642856,0.0007442594670641633,0.004329475605875358,0.0019962663152610443,2.4809062480926514,0.07936507936507936,0.08333333333333333,0.01243781094527363,0.00015157251338776228,3.1549029935914315e-05,5.121001960612179e-05,1.808449074074074e-05,0.9841269841269841
fixed_250ms_ce,23,16,2.372113097350076,0.14113597246127366,0.13351874842556496,0.10843024748272183,0.0006478250037684024,0.0008851820138342238,0.00480820227667331,0.002208050953815261,2.4780795574188232,0.0873015873015873,0.09027777777777778,0.0251661918328585,0.00017146211921692563,4.595184795013607e-05,0.00011705147338542124,4.1335978835978834e-05,0.9920634920634921
