objective,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,train_output_full_window_firing_rate,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_output_full_window_firing_rate,val_silent_output_fraction
whole_window_count_ce,11,1,2.484675745135125,0.08433734939759036,0.08490566037735849,0.01586597246874137,0.0002166831359807058,4.252537390925687e-05,6.978522897929333e-06,3.361660929432014e-06,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,4.938109033447459e-05,0.0,0.0,0.0,1.0
whole_window_count_ce,11,2,2.4789041410009545,0.08605851979345955,0.08650822447992258,0.018954509834008298,0.0002160288994590249,4.03009697355419e-05,8.3742274775152e-06,3.361660929432014e-06,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,4.800939338073918e-05,0.0,0.0,0.0,1.0
whole_window_count_ce,11,3,2.4774452852094853,0.08605851979345955,0.08650822447992258,0.01892084456424079,0.00022309465389317836,4.370299964828245e-05,1.3957045795858666e-05,5.602768215720023e-06,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,5.075278728820999e-05,0.0,0.0,0.0,1.0
whole_window_count_ce,11,4,2.4748066440096412,0.08777969018932874,0.0880514343564658,0.021988117306469365,0.0002327773544140553,4.972197564774649e-05,2.791409159171733e-05,1.1205536431440047e-05,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,5.41820296725485e-05,0.0,0.0,0.0,1.0
whole_window_count_ce,11,5,2.4691198692879865,0.08950086058519793,0.0896539984590299,0.025103206536815432,0.00024612377945634517,5.8881286951278745e-05,4.4662546546747727e-05,2.0730242398164085e-05,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,5.898296901062242e-05,0.0,0.0,0.0,1.0
whole_window_count_ce,11,6,2.4568717102175532,0.0963855421686747,0.09631354261857407,0.03811269195463891,0.00026771358467181405,7.078839164587067e-05,5.86195923426064e-05,2.689328743545611e-05,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,6.515560530243175e-05,0.0,0.0,0.0,1.0
whole_window_count_ce,11,7,2.448848108416375,0.0981067125645439,0.09788586966259923,0.041093297693089025,0.00028864915336560205,8.622837355753931e-05,8.653368393432372e-05,4.258103843947218e-05,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,7.88725748397858e-05,1.3716969537354052e-06,0.0,0.0,1.0
whole_window_count_ce,11,8,2.447300837495446,0.0981067125645439,0.09798020928524075,0.04129371470885907,0.00031822064414557756,0.00010075242433885474,0.00011305207094645519,5.546740533562823e-05,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,8.710275656219823e-05,1.3716969537354052e-06,0.0,0.0,1.0
whole_window_count_ce,11,9,2.4432336479784493,0.09982788296041308,0.10006354261857407,0.04526098633087044,0.00034779213492555313,0.0001156690170331787,0.00014096616253817253,7.171543316121629e-05,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,9.876218066894918e-05,3.429242384338513e-06,0.0,0.0,1.0
whole_window_count_ce,11,10,2.435058246175927,0.10327022375215146,0.10320819670662439,0.05145501171665451,0.00037330735927110724,0.0001298005259014856,0.00018562870908492025,9.74881669535284e-05,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.00010424896848389079,4.800939338073918e-06,0.0,0.0,1.0
