epoch,train_loss,val_balanced_accuracy,val_accuracy
1,2.2638526492648654,0.6840728715728716,0.6929133858267716
2,0.32376174746673764,0.737581168831169,0.7401574803149606
3,0.05157380362850709,0.7092983405483405,0.7086614173228346
4,0.014402436407189391,0.7092983405483405,0.7086614173228346
5,0.005808003389246796,0.7092983405483405,0.7086614173228346
6,0.0029819040499695633,0.7092983405483405,0.7086614173228346
7,0.0017956115960680754,0.7023538961038961,0.7007874015748031
8,0.0011987508844465153,0.7023538961038961,0.7007874015748031
9,0.0008652597388303647,0.7023538961038961,0.7007874015748031
10,0.0006630376190949328,0.7023538961038961,0.7007874015748031
11,0.0005374422424548707,0.7023538961038961,0.7007874015748031
12,0.00044825400785391346,0.7023538961038961,0.7007874015748031
13,0.00038918855043143725,0.7023538961038961,0.7007874015748031
14,0.0003449357083014849,0.7023538961038961,0.7007874015748031
15,0.0003100465925121921,0.6954094516594514,0.6929133858267716
16,0.0002850187317605727,0.6954094516594514,0.6929133858267716
17,0.0002657690410086916,0.6954094516594514,0.6929133858267716
18,0.00024952910560724725,0.6954094516594514,0.6929133858267716
19,0.00023674517591757476,0.6954094516594514,0.6929133858267716
20,0.00022669428249125055,0.6954094516594514,0.6929133858267716
21,0.0002191586564041609,0.6954094516594514,0.6929133858267716
22,0.00021230320415538956,0.6954094516594514,0.6929133858267716
23,0.00020636457711907565,0.6954094516594514,0.6929133858267716
24,0.00020169329542816934,0.6954094516594514,0.6929133858267716
25,0.00019787433547023797,0.6954094516594514,0.6929133858267716
26,0.0001945571006095686,0.6954094516594514,0.6929133858267716
27,0.00019168381024076912,0.6954094516594514,0.6929133858267716
28,0.0001893733567671632,0.6954094516594514,0.6929133858267716
29,0.00018736645323295242,0.6954094516594514,0.6929133858267716
30,0.0001855048047459459,0.6954094516594514,0.6929133858267716
31,0.00018383627846912172,0.6954094516594514,0.6929133858267716
32,0.00018236601277898793,0.6954094516594514,0.6929133858267716
