CNN_test_balanced_accuracy,CNN_test_accuracy,CNN_test_macro_f1,kNN_selected_k,kNN_test_balanced_accuracy,kNN_test_accuracy,kNN_test_macro_f1,prototype_test_balanced_accuracy,prototype_test_accuracy,prototype_test_macro_f1,linear_probe_test_balanced_accuracy,linear_probe_test_accuracy,linear_probe_test_macro_f1,retrieval_macro_mAP,retrieval_micro_mAP,SameLabel_macro_at_1,SameLabel_micro_at_1,D_intra_macro,D_inter_centroids,D_inter_over_D_intra,NMI_arithmetic,ARI,silhouette_macro,silhouette_micro
0.5806277056277056,0.5826771653543307,0.546965675073917,15,0.6265031265031266,0.6377952755905512,0.6076256447574367,0.5991462241462242,0.6062992125984252,0.5693377295555154,0.6170334295334295,0.6299212598425197,0.5893913640575236,0.5039978634496437,0.5145850788499843,0.594095719095719,0.5984251968503937,0.06532096691677798,0.09755227714776993,1.493429778382839,0.722913654694956,0.5253176145334353,0.14502002186075538,0.14802837935647017
