CNN_test_balanced_accuracy,CNN_test_accuracy,CNN_test_macro_f1,kNN_selected_k,kNN_test_balanced_accuracy,kNN_test_accuracy,kNN_test_macro_f1,prototype_test_balanced_accuracy,prototype_test_accuracy,prototype_test_macro_f1,linear_probe_test_balanced_accuracy,linear_probe_test_accuracy,linear_probe_test_macro_f1,retrieval_macro_mAP,retrieval_micro_mAP,SameLabel_macro_at_1,SameLabel_micro_at_1,D_intra_macro,D_inter_centroids,D_inter_over_D_intra,NMI_arithmetic,ARI,silhouette_macro,silhouette_micro
0.3055555555555555,0.33070866141732286,0.26249782566429075,20,0.34259259259259256,0.3700787401574803,0.28605252308259826,0.23253367003367006,0.2440944881889764,0.20579777804841745,0.3544973544973545,0.3700787401574803,0.33413626134214375,0.17581386940188856,0.1811357172241012,0.2958152958152958,0.2992125984251969,0.041643960388682504,0.03160655125975609,0.7589708318805041,0.3950455026300395,0.13358190607417206,-0.16519904406812555,-0.15965064479342833
