epoch,split,accuracy,balanced_accuracy,macro_f1,weighted_f1,loss
1,train,0.103125,0.09291187739463602,0.029569892473118278,0.03282930107526881,2.4880537509918215
1,val,0.10344827586206896,0.10897435897435898,0.04042145593869732,0.04139516448672216,2.4868685278399236
2,train,0.09375,0.0860632183908046,0.020717928207179284,0.022787596240375962,2.481596088409424
2,val,0.07586206896551724,0.08333333333333333,0.011752136752136752,0.010698496905393458,2.4829764662117793
3,train,0.090625,0.08380355276907002,0.022571867642290175,0.02404014930423381,2.47696795463562
3,val,0.1103448275862069,0.11188811188811189,0.04520560660911538,0.04669912328714507,2.4799065047296986
4,train,0.1234375,0.11669714385231628,0.04679997248002429,0.05012015894565279,2.472874402999878
4,val,0.13793103448275862,0.13053613053613053,0.06012250161186331,0.0635096378309878,2.4773549688273464
5,train,0.11875,0.11293538836642285,0.04249464990555385,0.045688609603230804,2.4691771507263183
5,val,0.1103448275862069,0.10256410256410257,0.039740896358543415,0.042755722978846715,2.475186749162345
6,train,0.1109375,0.10564607050541715,0.03932755176415148,0.042427304026702986,2.465952205657959
6,val,0.12413793103448276,0.11538461538461538,0.04142167948138097,0.044564013786865045,2.4733304500579836
7,train,0.1265625,0.11941121743753323,0.04393084985190249,0.04750032040328093,2.4629971981048584
7,val,0.1310344827586207,0.1217948717948718,0.04272993088782562,0.04597151185172963,2.4714582920074464
8,train,0.1265625,0.11905236576289208,0.04560057226066148,0.04925837479015562,2.4594799041748048
8,val,0.1310344827586207,0.1217948717948718,0.0390406162464986,0.042002318168646774,2.4689268375265185
9,train,0.13125,0.12341839447102605,0.048354712771890684,0.052233221788436514,2.4561652660369875
9,val,0.1310344827586207,0.1217948717948718,0.04072893223305826,0.043818713299014406,2.4666195178854053
10,train,0.13125,0.12377602068184411,0.04709745365485918,0.05026653444830964,2.45241060256958
10,val,0.1310344827586207,0.1217948717948718,0.03918293183283512,0.04215543010980882,2.463480727425937
11,train,0.1359375,0.12816473541538642,0.05223877161484063,0.055820001119916994,2.4487703800201417
11,val,0.13793103448275862,0.12774725274725274,0.049810606060606055,0.054451410658307206,2.4599981538180646
12,train,0.1515625,0.1425615740773951,0.0705388066663279,0.0748484449044178,2.4449376583099367
12,val,0.14482758620689656,0.1336996336996337,0.057429171634588085,0.06323777303989803,2.457056734479707
13,train,0.1625,0.15222811241906958,0.0756152046290513,0.08025733634560889,2.4408782958984374
13,val,0.16551724137931034,0.15480352980352982,0.07848753191745503,0.0842006203045376,2.453713525574783
14,train,0.165625,0.15480111254143927,0.0769954320255009,0.0819052233303738,2.435768222808838
14,val,0.16551724137931034,0.15318015318015318,0.08000951854581184,0.08675386882829772,2.4491828129209323
15,train,0.1671875,0.15600553425402794,0.07812038592901381,0.08337383283413144,2.4308308601379394
15,val,0.15862068965517243,0.14560439560439561,0.06749330954504906,0.07482038820019073,2.4443066810739453
16,train,0.175,0.1636172729815767,0.08452849969496708,0.08981423081973892,2.425407314300537
16,val,0.15862068965517243,0.14560439560439561,0.06771727371078255,0.07506134275091089,2.4397989075759363
17,train,0.175,0.16369980032853784,0.08648246597180533,0.09140040775172598,2.4187827110290527
17,val,0.15862068965517243,0.14514652014652016,0.06890476537629704,0.07651014472351199,2.43373871836169
18,train,0.184375,0.17167176131774023,0.08790634713947122,0.09311262346981128,2.412411117553711
18,val,0.15862068965517243,0.14514652014652016,0.06672240929498847,0.07393928172426346,2.4279828219578183
19,train,0.1828125,0.17087179680599954,0.09239802515554284,0.09778069533173865,2.405455446243286
19,val,0.15862068965517243,0.14514652014652016,0.06720328282828282,0.07445663531870429,2.421337298689217
20,train,0.1828125,0.17075744574825225,0.0890597715800142,0.09449783644517548,2.398056888580322
