cv_mode,method,rotation,seed,split,user,n,accuracy,balanced_accuracy,macro_f1
cross_user,a2_234x234,1,23,train,user_0,22,0.9545454545454546,0.9583333333333334,0.9555555555555556
cross_user,a2_234x234,1,23,train,user_1,60,1.0,1.0,1.0
cross_user,a2_234x234,1,23,train,user_11,44,0.5909090909090909,0.625,0.5978174603174603
cross_user,a2_234x234,1,23,train,user_14,41,1.0,1.0,1.0
cross_user,a2_234x234,1,23,train,user_15,42,0.9523809523809523,0.9583333333333334,0.9576719576719577
cross_user,a2_234x234,1,23,train,user_16,42,1.0,1.0,1.0
cross_user,a2_234x234,1,23,train,user_18,30,1.0,1.0,1.0
cross_user,a2_234x234,1,23,train,user_19,42,0.9761904761904762,0.9791666666666666,0.9761904761904763
cross_user,a2_234x234,1,23,train,user_20,42,0.9523809523809523,0.9583333333333334,0.9502645502645505
cross_user,a2_234x234,1,23,train,user_3,63,0.9841269841269841,0.9833333333333334,0.9843304843304844
cross_user,a2_234x234,1,23,train,user_4,44,0.9772727272727273,0.9791666666666666,0.978835978835979
cross_user,a2_234x234,1,23,train,user_9,40,0.85,0.8263888888888888,0.835515873015873
cross_user,a2_234x234,1,23,val,user_13,32,0.5625,0.5416666666666666,0.5136904761904763
cross_user,a2_234x234,1,23,val,user_5,42,0.5238095238095238,0.5,0.5177910052910053
cross_user,a2_234x234,1,23,val,user_7,55,0.36363636363636365,0.3527777777777778,0.3384074259074259
cross_user,a2_234x234,1,23,val,user_8,43,0.6976744186046512,0.6527777777777778,0.6583994708994708
cross_user,a2_234x234,1,23,test,user_10,33,0.45454545454545453,0.4444444444444444,0.3823412698412698
cross_user,a2_234x234,1,23,test,user_12,42,0.5238095238095238,0.5,0.46468253968253975
cross_user,a2_234x234,1,23,test,user_2,44,0.6136363636363636,0.5833333333333334,0.514021164021164
cross_user,a2_234x234,1,23,test,user_6,50,0.5,0.5249999999999999,0.4628283753283753
