cv_mode,method,rotation,seed,split,user,n,accuracy,balanced_accuracy,macro_f1
cross_user,a2_234x234,2,37,train,user_1,60,0.75,0.6972222222222223,0.6777269027269028
cross_user,a2_234x234,2,37,train,user_10,33,0.42424242424242425,0.40277777777777773,0.33749999999999997
cross_user,a2_234x234,2,37,train,user_11,44,0.20454545454545456,0.1875,0.2003885003885004
cross_user,a2_234x234,2,37,train,user_12,42,0.7857142857142857,0.7708333333333334,0.7758597883597882
cross_user,a2_234x234,2,37,train,user_15,42,0.42857142857142855,0.43749999999999994,0.3918229918229918
cross_user,a2_234x234,2,37,train,user_18,30,0.4,0.3611111111111111,0.2914141414141414
cross_user,a2_234x234,2,37,train,user_19,42,0.7380952380952381,0.7638888888888888,0.729455266955267
cross_user,a2_234x234,2,37,train,user_2,44,0.6136363636363636,0.5972222222222222,0.5403439153439152
cross_user,a2_234x234,2,37,train,user_20,42,0.5,0.4583333333333333,0.4346741221741221
cross_user,a2_234x234,2,37,train,user_4,44,0.6363636363636364,0.625,0.5578222703222703
cross_user,a2_234x234,2,37,train,user_6,50,0.58,0.5958333333333333,0.5434315684315684
cross_user,a2_234x234,2,37,train,user_9,40,0.325,0.3125,0.2341736694677871
cross_user,a2_234x234,2,37,val,user_0,22,0.45454545454545453,0.4583333333333333,0.376984126984127
cross_user,a2_234x234,2,37,val,user_14,41,0.3902439024390244,0.40277777777777773,0.36402116402116397
cross_user,a2_234x234,2,37,val,user_16,42,0.5238095238095238,0.5277777777777778,0.43143550349432697
cross_user,a2_234x234,2,37,val,user_3,63,0.5714285714285714,0.5486111111111112,0.5007529507529508
cross_user,a2_234x234,2,37,test,user_13,32,0.34375,0.3333333333333333,0.3069444444444444
cross_user,a2_234x234,2,37,test,user_5,42,0.23809523809523808,0.22916666666666666,0.2224206349206349
cross_user,a2_234x234,2,37,test,user_7,55,0.2909090909090909,0.2888888888888889,0.23783068783068786
cross_user,a2_234x234,2,37,test,user_8,43,0.5348837209302325,0.5416666666666666,0.4767255892255892
