cv_mode,method,rotation,seed,split,user,n,accuracy,balanced_accuracy,macro_f1
within_user,a2_234x234,1,23,train,user_0,12,0.75,0.7,0.6799999999999999
within_user,a2_234x234,1,23,train,user_1,36,1.0,1.0,1.0
within_user,a2_234x234,1,23,train,user_10,20,0.95,0.9722222222222222,0.9555555555555556
within_user,a2_234x234,1,23,train,user_11,26,0.5,0.47222222222222227,0.45714285714285713
within_user,a2_234x234,1,23,train,user_12,25,0.96,0.9166666666666666,0.9047619047619048
within_user,a2_234x234,1,23,train,user_13,20,0.9,0.9166666666666666,0.9111111111111111
within_user,a2_234x234,1,23,train,user_14,24,1.0,1.0,1.0
within_user,a2_234x234,1,23,train,user_15,25,1.0,1.0,1.0
within_user,a2_234x234,1,23,train,user_16,26,0.9230769230769231,0.9166666666666666,0.8888888888888888
within_user,a2_234x234,1,23,train,user_18,18,0.9444444444444444,0.9696969696969696,0.9515151515151515
within_user,a2_234x234,1,23,train,user_19,25,0.96,0.9583333333333334,0.9555555555555556
within_user,a2_234x234,1,23,train,user_2,27,0.9259259259259259,0.9166666666666666,0.888095238095238
within_user,a2_234x234,1,23,train,user_20,25,0.92,0.9444444444444443,0.9380952380952382
within_user,a2_234x234,1,23,train,user_3,38,0.9473684210526315,0.9444444444444443,0.9455026455026457
within_user,a2_234x234,1,23,train,user_4,26,0.9615384615384616,0.9722222222222222,0.9666666666666667
within_user,a2_234x234,1,23,train,user_5,25,0.84,0.8484848484848484,0.7936507936507938
within_user,a2_234x234,1,23,train,user_6,30,0.8333333333333334,0.8472222222222223,0.8305555555555556
within_user,a2_234x234,1,23,train,user_7,33,0.8181818181818182,0.8055555555555557,0.8109126984126984
within_user,a2_234x234,1,23,train,user_8,25,0.92,0.9090909090909091,0.877922077922078
within_user,a2_234x234,1,23,train,user_9,24,0.5833333333333334,0.5972222222222222,0.5365079365079365
within_user,a2_234x234,1,23,val,user_0,5,0.0,0.0,0.0
within_user,a2_234x234,1,23,val,user_1,12,0.5833333333333334,0.5909090909090909,0.5055555555555556
within_user,a2_234x234,1,23,val,user_10,7,0.7142857142857143,0.7142857142857143,0.5833333333333333
within_user,a2_234x234,1,23,val,user_11,9,0.2222222222222222,0.2222222222222222,0.18518518518518517
within_user,a2_234x234,1,23,val,user_12,8,0.375,0.375,0.2962962962962963
within_user,a2_234x234,1,23,val,user_13,6,0.6666666666666666,0.6666666666666666,0.5
within_user,a2_234x234,1,23,val,user_14,8,0.5,0.5,0.4
within_user,a2_234x234,1,23,val,user_15,9,0.6666666666666666,0.6666666666666666,0.6666666666666666
within_user,a2_234x234,1,23,val,user_16,8,0.625,0.625,0.5416666666666666
within_user,a2_234x234,1,23,val,user_18,6,0.16666666666666666,0.16666666666666666,0.0625
within_user,a2_234x234,1,23,val,user_19,8,0.75,0.75,0.6875
within_user,a2_234x234,1,23,val,user_2,8,0.75,0.75,0.6666666666666666
within_user,a2_234x234,1,23,val,user_20,8,0.625,0.625,0.5
within_user,a2_234x234,1,23,val,user_3,12,0.75,0.7272727272727273,0.6363636363636364
within_user,a2_234x234,1,23,val,user_4,9,0.5555555555555556,0.5555555555555556,0.42424242424242425
within_user,a2_234x234,1,23,val,user_5,8,0.125,0.125,0.1111111111111111
within_user,a2_234x234,1,23,val,user_6,10,0.3,0.3,0.19696969696969696
within_user,a2_234x234,1,23,val,user_7,11,0.5454545454545454,0.5454545454545454,0.4393939393939394
within_user,a2_234x234,1,23,val,user_8,9,0.7777777777777778,0.7777777777777778,0.7037037037037037
within_user,a2_234x234,1,23,val,user_9,8,0.25,0.25,0.18518518518518517
within_user,a2_234x234,1,23,test,user_0,5,0.4,0.4,0.23809523809523808
within_user,a2_234x234,1,23,test,user_1,12,0.5833333333333334,0.5454545454545454,0.4393939393939394
within_user,a2_234x234,1,23,test,user_10,6,0.5,0.5,0.4444444444444444
within_user,a2_234x234,1,23,test,user_11,9,0.5555555555555556,0.5555555555555556,0.4074074074074074
within_user,a2_234x234,1,23,test,user_12,9,0.5555555555555556,0.5555555555555556,0.45454545454545453
within_user,a2_234x234,1,23,test,user_13,6,0.5,0.5,0.35714285714285715
within_user,a2_234x234,1,23,test,user_14,9,0.6666666666666666,0.6666666666666666,0.5555555555555556
within_user,a2_234x234,1,23,test,user_15,8,0.375,0.375,0.2962962962962963
within_user,a2_234x234,1,23,test,user_16,8,0.875,0.875,0.8333333333333333
within_user,a2_234x234,1,23,test,user_18,6,0.16666666666666666,0.16666666666666666,0.16666666666666666
within_user,a2_234x234,1,23,test,user_19,9,0.8888888888888888,0.8888888888888888,0.8
within_user,a2_234x234,1,23,test,user_2,9,0.7777777777777778,0.7777777777777778,0.6363636363636364
within_user,a2_234x234,1,23,test,user_20,9,0.5555555555555556,0.5555555555555556,0.4242424242424242
within_user,a2_234x234,1,23,test,user_3,13,0.5384615384615384,0.5833333333333334,0.4777777777777777
within_user,a2_234x234,1,23,test,user_4,9,0.7777777777777778,0.7777777777777778,0.7
within_user,a2_234x234,1,23,test,user_5,9,0.1111111111111111,0.1111111111111111,0.03636363636363637
within_user,a2_234x234,1,23,test,user_6,10,0.6,0.6,0.5
within_user,a2_234x234,1,23,test,user_7,11,0.45454545454545453,0.45454545454545453,0.37878787878787884
within_user,a2_234x234,1,23,test,user_8,9,0.7777777777777778,0.7777777777777778,0.6666666666666666
within_user,a2_234x234,1,23,test,user_9,8,0.5,0.5,0.37037037037037035
