cv_mode,method,rotation,seed,split,user,n,accuracy,balanced_accuracy,macro_f1
cross_user,a2_234x234,0,11,train,user_0,22,0.9090909090909091,0.9166666666666666,0.9111111111111111
cross_user,a2_234x234,0,11,train,user_11,44,0.6818181818181818,0.6875,0.673989898989899
cross_user,a2_234x234,0,11,train,user_13,32,0.96875,0.9722222222222222,0.9714285714285714
cross_user,a2_234x234,0,11,train,user_14,41,1.0,1.0,1.0
cross_user,a2_234x234,0,11,train,user_16,42,0.9761904761904762,0.9791666666666666,0.978835978835979
cross_user,a2_234x234,0,11,train,user_19,42,0.9523809523809523,0.9583333333333334,0.9595238095238096
cross_user,a2_234x234,0,11,train,user_3,63,0.9841269841269841,0.9833333333333334,0.9831649831649832
cross_user,a2_234x234,0,11,train,user_4,44,0.9545454545454546,0.9583333333333334,0.9576719576719577
cross_user,a2_234x234,0,11,train,user_5,42,0.9285714285714286,0.9375,0.9343915343915344
cross_user,a2_234x234,0,11,train,user_7,55,0.8181818181818182,0.8097222222222222,0.8170634920634922
cross_user,a2_234x234,0,11,train,user_8,43,1.0,1.0,1.0
cross_user,a2_234x234,0,11,train,user_9,40,0.8,0.798611111111111,0.7871031746031747
cross_user,a2_234x234,0,11,val,user_10,33,0.48484848484848486,0.4583333333333333,0.41729797979797983
cross_user,a2_234x234,0,11,val,user_12,42,0.4523809523809524,0.4375,0.4287097162097162
cross_user,a2_234x234,0,11,val,user_2,44,0.6136363636363636,0.6041666666666666,0.5801106301106301
cross_user,a2_234x234,0,11,val,user_6,50,0.54,0.5402777777777777,0.48791486291486286
cross_user,a2_234x234,0,11,test,user_1,60,0.6,0.5694444444444445,0.5698051948051948
cross_user,a2_234x234,0,11,test,user_15,42,0.3333333333333333,0.3263888888888889,0.3196428571428571
cross_user,a2_234x234,0,11,test,user_18,30,0.26666666666666666,0.3055555555555555,0.22936507936507936
cross_user,a2_234x234,0,11,test,user_20,42,0.7619047619047619,0.7638888888888888,0.7280002405002405
