epoch,train_total_loss,train_endpoint_loss,train_aux_loss,train_balanced_accuracy,val_total_loss,val_endpoint_loss,val_aux_loss,val_balanced_accuracy
1,4.216844346560217,4.216844346560217,,0.12541384454120305,3.1174418926239014,3.1174418926239014,,0.1523148148148148
2,2.1780093430241703,2.1780093430241703,,0.30970614519795986,1.9531620740890503,1.9531620740890503,,0.29170274170274174
3,1.3678869591727725,1.3678869591727725,,0.509919007672482,1.4692124128341675,1.4692124128341675,,0.4727873977873978
4,0.9886130798293884,0.9886130798293884,,0.6468591283599324,1.3833030462265015,1.3833030462265015,,0.5098905723905723
5,0.8040554039244397,0.8040554039244397,,0.7215703961563401,1.4837799072265625,1.4837799072265625,,0.508543771043771
6,0.716200697237366,0.716200697237366,,0.7549393673556491,1.3776606321334839,1.3776606321334839,,0.5559343434343434
7,0.6311711959297194,0.6311711959297194,,0.7807966090455305,1.3334556818008423,1.3334556818008423,,0.5104858104858105
8,0.5866029984774564,0.5866029984774564,,0.8088515868265519,1.3850247859954834,1.3850247859954834,,0.5137265512265512
9,0.5314700607588697,0.5314700607588697,,0.8080780082874828,1.3174773454666138,1.3174773454666138,,0.5143578643578643
10,0.48947067299726293,0.48947067299726293,,0.8422448680981688,1.33241868019104,1.33241868019104,,0.5438191438191439
11,0.4667502435985408,0.4667502435985408,,0.8491565669281066,1.348073959350586,1.348073959350586,,0.5376683501683502
12,0.43990402603313555,0.43990402603313555,,0.8514765779524246,1.2880491018295288,1.2880491018295288,,0.5591329966329966
13,0.4185041463108358,0.4185041463108358,,0.8627944217814195,1.2763636112213135,1.2763636112213135,,0.5710016835016836
14,0.3990741395704102,0.3990741395704102,,0.8781303680182165,1.3259984254837036,1.3259984254837036,,0.5452441077441078
15,0.3848466507949435,0.3848466507949435,,0.8853696283947318,1.2756444215774536,1.2756444215774536,,0.5452441077441078
16,0.37119232038622674,0.37119232038622674,,0.8856470142106397,1.2808489799499512,1.2808489799499512,,0.5723905723905724
17,0.3498373445565852,0.3498373445565852,,0.8939857256560844,1.3451184034347534,1.3451184034347534,,0.5515572390572391
18,0.3515764328678381,0.3515764328678381,,0.8937214082675519,1.3091362714767456,1.3091362714767456,,0.5515572390572391
19,0.3477410107799734,0.3477410107799734,,0.9046379936858034,1.285038948059082,1.285038948059082,,0.564057239057239
20,0.3334134851490979,0.3334134851490979,,0.8979182817748241,1.3867738246917725,1.3867738246917725,,0.4893217893217893
21,0.31926348061651866,0.31926348061651866,,0.9071247493696565,1.3879151344299316,1.3879151344299316,,0.5444865319865321
22,0.29799863572990626,0.29799863572990626,,0.9155412938598214,1.307393193244934,1.307393193244934,,0.5805976430976432
23,0.286104024072112,0.286104024072112,,0.9211793709360706,1.3205275535583496,1.3205275535583496,,0.5507996632996633
24,0.27783599234283896,0.27783599234283896,,0.9269717545497668,1.3234238624572754,1.3234238624572754,,0.5501683501683502
25,0.26585037747266577,0.26585037747266577,,0.9287043524542554,1.303369164466858,1.303369164466858,,0.5527837902837903
26,0.2590047271085483,0.2590047271085483,,0.9264874865625824,1.363420009613037,1.363420009613037,,0.5577441077441078
27,0.24847819021359574,0.24847819021359574,,0.9379500465815179,1.330416202545166,1.330416202545166,,0.5591329966329966
28,0.23677589381418213,0.23677589381418213,,0.9379072766245323,1.3348870277404785,1.3348870277404785,,0.57996632996633
29,0.23361204777445113,0.23361204777445113,,0.9378145423136578,1.3613522052764893,1.3613522052764893,,0.5577441077441078
30,0.22445248941956616,0.22445248941956616,,0.943098989457061,1.339826226234436,1.339826226234436,,0.5646885521885523
31,0.2213652303984161,0.2213652303984161,,0.9474840652252773,1.3835338354110718,1.3835338354110718,,0.5507996632996633
32,0.21259266866464008,0.21259266866464008,,0.9489934095962568,1.358815312385559,1.358815312385559,,0.5603595478595479
33,0.2071199566382344,0.2071199566382344,,0.9494498916412965,1.3739025592803955,1.3739025592803955,,0.544450456950457
34,0.2040998070098447,0.2040998070098447,,0.9570412813816427,1.3861371278762817,1.3861371278762817,,0.5577441077441078
35,0.20283996861383138,0.20283996861383138,,0.951748630133109,1.3786653280258179,1.3786653280258179,,0.5534151034151035
36,0.1946929843003081,0.1946929843003081,,0.9571914126592249,1.4155833721160889,1.4155833721160889,,0.5375060125060126
37,0.18717690057757594,0.18717690057757594,,0.956939157198636,1.3988975286483765,1.3988975286483765,,0.5540464165464165
38,0.18468563175293748,0.18468563175293748,,0.9586752683097473,1.4488427639007568,1.4488427639007568,,0.5375060125060126
39,0.18188661267650721,0.18188661267650721,,0.9591246147149759,1.415077567100525,1.415077567100525,,0.5671777296777297
40,0.1833121274403984,0.1833121274403984,,0.9553680159216125,1.4346221685409546,1.4346221685409546,,0.5526575276575277
