epoch,train_total_loss,train_endpoint_loss,train_aux_loss,train_balanced_accuracy,val_total_loss,val_endpoint_loss,val_aux_loss,val_balanced_accuracy
1,5.865552745464542,5.865552745464542,,0.12353679588432938,3.383606433868408,3.383606433868408,,0.11421957671957672
2,2.548194465456649,2.548194465456649,,0.2738112514532233,2.08819317817688,2.08819317817688,,0.2607503607503608
3,1.4534800928759288,1.4534800928759288,,0.5047846424422033,1.6747475862503052,1.6747475862503052,,0.40447330447330443
4,1.028608851917024,1.028608851917024,,0.6453350851319506,1.5771205425262451,1.5771205425262451,,0.4856541606541606
5,0.8314831845731621,0.8314831845731621,,0.7098925892086939,1.6240215301513672,1.6240215301513672,,0.5246151996151996
6,0.7237886036529804,0.7237886036529804,,0.736470614033164,1.4729632139205933,1.4729632139205933,,0.495508658008658
7,0.6512893058757159,0.6512893058757159,,0.778372013329177,1.494612455368042,1.494612455368042,,0.5214285714285715
8,0.5867641895445201,0.5867641895445201,,0.7935620476426389,1.5968632698059082,1.5968632698059082,,0.5345959595959596
9,0.5343732456332024,0.5343732456332024,,0.8137796101533005,1.462058424949646,1.462058424949646,,0.5623737373737373
10,0.4928483404924455,0.4928483404924455,,0.8301000699160525,1.5214985609054565,1.5214985609054565,,0.5388888888888889
11,0.46710839159722584,0.46710839159722584,,0.8418727052858483,1.5062720775604248,1.5062720775604248,,0.5643939393939393
12,0.43260335316961684,0.43260335316961684,,0.8551246146342247,1.4517650604248047,1.4517650604248047,,0.5623737373737373
13,0.40948700120034603,0.40948700120034603,,0.8740683354080431,1.506761908531189,1.506761908531189,,0.5561868686868686
14,0.3876090159514685,0.3876090159514685,,0.8770922962018428,1.494335412979126,1.494335412979126,,0.5392255892255892
15,0.36441730550152096,0.36441730550152096,,0.8845429959624761,1.430818796157837,1.430818796157837,,0.5654461279461279
16,0.3525413499949516,0.3525413499949516,,0.894048066739931,1.4707828760147095,1.4707828760147095,,0.5614478114478114
17,0.3342346256140382,0.3342346256140382,,0.9014274768709134,1.4852081537246704,1.4852081537246704,,0.5330387205387205
18,0.3354708855513246,0.3354708855513246,,0.8936361292648214,1.425623893737793,1.425623893737793,,0.5785774410774411
19,0.3289147780602237,0.3289147780602237,,0.8990303289831069,1.4763109683990479,1.4763109683990479,,0.5194444444444445
20,0.32354185292930077,0.32354185292930077,,0.8931694199793937,1.4853451251983643,1.4853451251983643,,0.5253367003367003
21,0.29976610231522643,0.29976610231522643,,0.9153127498717076,1.4877474308013916,1.4877474308013916,,0.5606902356902357
22,0.2799126940319337,0.2799126940319337,,0.9146617518876986,1.5185065269470215,1.5185065269470215,,0.5276515151515152
23,0.267237843416644,0.267237843416644,,0.9254718514766563,1.4683645963668823,1.4683645963668823,,0.5723905723905723
24,0.26508313953466134,0.26508313953466134,,0.923785653293697,1.4993551969528198,1.4993551969528198,,0.5392255892255892
25,0.2561150571770594,0.2561150571770594,,0.9138110483428111,1.513100028038025,1.513100028038025,,0.5355218855218855
26,0.2532507866467133,0.2532507866467133,,0.9177257902886312,1.5187731981277466,1.5187731981277466,,0.5481842231842231
27,0.23918743275118776,0.23918743275118776,,0.931145105032266,1.4907854795455933,1.4907854795455933,,0.5547979797979797
28,0.2326034197195877,0.2326034197195877,,0.9324228282647616,1.528665542602539,1.528665542602539,,0.5623737373737374
29,0.2182324081659317,0.2182324081659317,,0.9288153784536464,1.5105047225952148,1.5105047225952148,,0.5531144781144782
30,0.21790171000407607,0.21790171000407607,,0.9361378428681411,1.515891671180725,1.515891671180725,,0.5531144781144782
31,0.21209454469754652,0.21209454469754652,,0.9437381370599093,1.5664832592010498,1.5664832592010498,,0.5547979797979797
32,0.20263883166284447,0.20263883166284447,,0.945768066040031,1.5411020517349243,1.5411020517349243,,0.5271885521885521
33,0.19784585725060838,0.19784585725060838,,0.9497709486396118,1.5409796237945557,1.5409796237945557,,0.5464646464646464
34,0.19337183434561075,0.19337183434561075,,0.9531398609118257,1.566031813621521,1.566031813621521,,0.5288720538720539
35,0.19160203440772072,0.19160203440772072,,0.9488046460722654,1.5704309940338135,1.5704309940338135,,0.5447811447811448
36,0.1841573038374085,0.1841573038374085,,0.9572668129903147,1.581046462059021,1.581046462059021,,0.5455387205387205
37,0.1797790266765785,0.1797790266765785,,0.9529167226187188,1.581842303276062,1.581842303276062,,0.5302609427609428
38,0.17601668120405145,0.17601668120405145,,0.9588112086338594,1.599095106124878,1.599095106124878,,0.5288720538720539
39,0.17329063457589142,0.17329063457589142,,0.9623677487712818,1.6110692024230957,1.6110692024230957,,0.5364478114478114
40,0.17369704820510648,0.17369704820510648,,0.9590907334416862,1.6187188625335693,1.6187188625335693,,0.539520202020202
41,0.1725602076868182,0.1725602076868182,,0.9558911552848844,1.630466103553772,1.630466103553772,,0.5372053872053872
42,0.15821061476988144,0.15821061476988144,,0.9724359712169554,1.6116691827774048,1.6116691827774048,,0.5370791245791247
