epoch,train_total_loss,train_endpoint_loss,train_aux_loss,train_balanced_accuracy,val_total_loss,val_endpoint_loss,val_aux_loss,val_balanced_accuracy
1,7.19031226737569,4.834180151944317,2.3561320345906505,0.1294509655041934,5.112957954406738,3.131622791290283,1.981334924697876,0.17394179894179893
2,4.204108041247895,2.9637201025235673,1.2403879649873035,0.18292792265555502,3.8125951290130615,2.075821876525879,1.7367732524871826,0.31289682539682534
3,2.67517787166799,1.8553380607122398,0.819839831165931,0.44179312548733324,3.6543965339660645,1.930129051208496,1.7242674827575684,0.3472582972582973
4,2.045254802129355,1.3909495379551347,0.6543053237788649,0.5281382157132369,3.356995105743408,1.8365850448608398,1.5204099416732788,0.41311928811928805
5,1.6781482922230653,1.164028463388269,0.5141198419662844,0.587755532427574,3.335557222366333,1.820883870124817,1.5146733522415161,0.4119829244829245
6,1.446987140404378,1.014336558094123,0.4326505792838571,0.6413780199105494,3.198028564453125,1.6632989645004272,1.5347294807434082,0.4419011544011544
7,1.2839102954339243,0.9279256216835442,0.355984667184636,0.6897503436216769,3.036212205886841,1.535690426826477,1.5005217790603638,0.44392135642135644
8,1.150235492473215,0.8510977250368378,0.29913777754146753,0.7296732734203943,3.0360991954803467,1.5872560739517212,1.4488431215286255,0.46277657527657534
9,1.0365486703107771,0.7744467762169042,0.26210191733045135,0.7397031784216722,3.1061453819274902,1.6298547983169556,1.4762904644012451,0.454443241943242
10,0.9693020161581122,0.7397228903081043,0.22957913267222615,0.7491952569753447,3.0441460609436035,1.5703564882278442,1.4737894535064697,0.4552008177008177
11,0.8997434308935156,0.6968837929264403,0.20285965766430722,0.770987741468487,3.02421498298645,1.5452255010604858,1.4789894819259644,0.4545695045695046
12,0.8410110539290252,0.6600023605532161,0.18100869311933468,0.7892202465686453,3.0303454399108887,1.4984512329101562,1.5318942070007324,0.4905543530543531
13,0.7868294687156218,0.6227533770099974,0.16407608311373273,0.7992486365507007,3.0983142852783203,1.4956544637680054,1.602659821510315,0.47742303992303997
14,0.7478969086878476,0.5987593245383179,0.14913759399814572,0.8129464720252658,3.1001977920532227,1.4846997261047363,1.6154979467391968,0.4843674843674844
15,0.7255433155624469,0.5870462033301336,0.13849709556147893,0.8158169109066186,3.059628486633301,1.4736478328704834,1.5859806537628174,0.4905543530543532
16,0.6855760874313249,0.5567961947642998,0.1287798973348588,0.834621308626573,3.1516339778900146,1.5095618963241577,1.642072081565857,0.5038480038480039
17,0.6623745056930385,0.5413268905088126,0.12104761941605303,0.8430651812210684,3.145942211151123,1.4771933555603027,1.6687489748001099,0.5121452621452621
18,0.6274900482566754,0.5142226440771106,0.11326741238674486,0.8430448973589884,3.280829668045044,1.4933671951293945,1.7874624729156494,0.4635341510341511
19,0.6066757842718836,0.4981317956660988,0.10854398886225926,0.8497151239616972,3.24979305267334,1.4877088069915771,1.7620842456817627,0.4698472823472824
20,0.5795417816831815,0.4768015774617712,0.10274021065891713,0.8603110608549905,3.220708131790161,1.453680157661438,1.7670279741287231,0.49068061568061566
21,0.5631321309047804,0.4671376950769539,0.09599442597921047,0.8551419842720204,3.286686897277832,1.4725912809371948,1.8140956163406372,0.49766113516113514
22,0.5479889915239791,0.45537149208548144,0.09261749539902617,0.8603056780465619,3.2637667655944824,1.4697036743164062,1.7940630912780762,0.5052368927368928
23,0.5221959129873529,0.4329914256750819,0.08920448137488915,0.8774674657622742,3.3253884315490723,1.4776544570922852,1.8477340936660767,0.511550024050024
24,0.4991975882172379,0.413883615791695,0.08531396914267089,0.8806808712798323,3.384565830230713,1.5049717426300049,1.8795939683914185,0.4907166907166907
