epoch,train_total_loss,train_endpoint_loss,train_aux_loss,train_balanced_accuracy,val_total_loss,val_endpoint_loss,val_aux_loss,val_balanced_accuracy
1,8.799616343388253,6.406418623899634,2.393197666962668,0.10933760025001239,5.499888896942139,3.456913709640503,2.0429751873016357,0.15773809523809523
2,5.171310901641846,3.9168390386486216,1.2544718488358384,0.17672595189294824,4.112826347351074,2.34846830368042,1.7643581628799438,0.3121031746031746
3,3.049245453537434,2.2146500305957106,0.8345954289945186,0.437168645911545,3.9232640266418457,2.1058125495910645,1.8174513578414917,0.33988095238095245
4,2.0728559313460595,1.4100820302142538,0.6627739011318056,0.5449346851272653,3.607008457183838,2.0030980110168457,1.6039103269577026,0.4223003848003848
5,1.7905801807541446,1.2750361275549804,0.5155440592519592,0.578395014510218,3.600290298461914,2.053668737411499,1.5466214418411255,0.34603174603174597
6,1.4760596743959569,1.0444964958345213,0.4315631487591131,0.6354959857239433,3.494418144226074,1.907891869544983,1.5865262746810913,0.40932539682539676
7,1.3213330784270767,0.9604514059634709,0.3608816850821451,0.6875358782069217,3.252641439437866,1.6663249731063843,1.586316466331482,0.4686207311207311
8,1.1537219123873161,0.8533166255064553,0.30040531314383684,0.7010170482311876,3.352037191390991,1.812766432762146,1.5392707586288452,0.4626082251082251
9,1.031479354877275,0.768579873591405,0.26289946487150995,0.7290521235718478,3.2749948501586914,1.7408640384674072,1.5341308116912842,0.4071428571428571
10,0.9508578065340367,0.7229789832988417,0.22787882626159262,0.7433804274510688,3.2459521293640137,1.724101185798645,1.5218509435653687,0.42616041366041363
11,0.897680334503187,0.694294101451227,0.20338621966399753,0.7497074417427997,3.2299211025238037,1.724244236946106,1.5056768655776978,0.42830687830687836
12,0.8311837066266294,0.6470428462077746,0.18414085233991198,0.7649079523927216,3.155593156814575,1.6392091512680054,1.5163840055465698,0.48020081770081774
13,0.781041753989694,0.615965093167021,0.16507666561874382,0.7839423777545623,3.2248635292053223,1.6160556077957153,1.6088078022003174,0.46088263588263595
14,0.7454783479441054,0.5941216843058443,0.1513566721019154,0.7976153300786026,3.2602217197418213,1.595536708831787,1.6646850109100342,0.4463624338624339
15,0.7287820601217102,0.5880133476807206,0.1407687174935349,0.8016265736955636,3.2244882583618164,1.5972267389297485,1.6272614002227783,0.4698472823472824
16,0.686326337558267,0.5553818998566593,0.13094442595508135,0.8147155380663847,3.2761316299438477,1.6380293369293213,1.638102412223816,0.46921596921596925
17,0.6681074883769589,0.5456508971532733,0.12245659223675932,0.8197515545490393,3.2718913555145264,1.5865117311477661,1.6853796243667603,0.4996452621452622
18,0.6291541810084949,0.5139629476657217,0.11519121869808631,0.8271856062259721,3.409970283508301,1.6577481031417847,1.7522221803665161,0.4982924482924484
19,0.6181262850556234,0.5092676940555212,0.10885858923042908,0.8312257027203755,3.3326563835144043,1.581067442893982,1.751589059829712,0.46845839345839346
20,0.5911299978188926,0.48806893276675845,0.10306107969682106,0.8449450369369395,3.346259117126465,1.5854980945587158,1.7607611417770386,0.4747715247715248
21,0.5822945717279759,0.4845693166818143,0.09772526470242186,0.8419649092953693,3.3197669982910156,1.5606052875518799,1.7591617107391357,0.4829785954785955
22,0.556722162410027,0.46254089838871654,0.09418126464967268,0.8501193168482648,3.3581690788269043,1.5871983766555786,1.7709705829620361,0.502459114959115
23,0.536166897123734,0.4464462678526847,0.08972063268215849,0.8613855613674289,3.403903007507324,1.5802021026611328,1.8237009048461914,0.5025853775853776
24,0.5187747753425638,0.43230612983802097,0.08646863704088838,0.8624028038264012,3.4522151947021484,1.5984165668487549,1.853798508644104,0.5121813371813372
25,0.506682954792722,0.42226927010614984,0.08441368468657214,0.8704316124309589,3.3975319862365723,1.5459365844726562,1.8515952825546265,0.4988876863876865
26,0.5074389966240027,0.4262390243925039,0.08119997415826263,0.8658108570348181,3.4196619987487793,1.5745062828063965,1.8451558351516724,0.5415464165464167
27,0.4858944368854858,0.4079528474048575,0.07794158632599343,0.8723355432120184,3.472677230834961,1.570548415184021,1.9021289348602295,0.5086099086099086
28,0.47457386037774013,0.3997003358120352,0.07487352709197752,0.870016742158799,3.5406644344329834,1.576454520225525,1.9642099142074585,0.5316257816257817
29,0.45466225980276087,0.3815707365329828,0.07309151234396968,0.8824354651621994,3.49263072013855,1.5575342178344727,1.9350965023040771,0.5276575276575278
30,0.44593435361750566,0.3745357319327927,0.07139861265681492,0.8894795391101318,3.535203695297241,1.575870156288147,1.9593335390090942,0.5465067340067341
31,0.4324739016784858,0.3636601334389639,0.06881377218602139,0.8913616280205225,3.553666591644287,1.5685590505599976,1.985107421875,0.5316257816257817
32,0.43162210190768086,0.3648395892264716,0.0667825075645455,0.8879655030968833,3.513080596923828,1.519283652305603,1.9937970638275146,0.5154220779220778
33,0.4361912892320275,0.37099398013441576,0.06519731320120176,0.8874615830829281,3.6522345542907715,1.6182448863983154,2.033989667892456,0.5074194324194324
34,0.42361261230122405,0.36042064459106393,0.06319196322827043,0.885594737823601,3.639091968536377,1.5835522413253784,2.055539846420288,0.536586099086099
35,0.3964021479816732,0.335054157830762,0.061347980284662644,0.9072010167131777,3.571845531463623,1.5110780000686646,2.060767650604248,0.5606601731601731
36,0.3921881064182715,0.3322770577084382,0.05991105041538787,0.9035661303149264,3.7130126953125,1.6149988174438477,2.0980138778686523,0.510064935064935
37,0.389398724866611,0.3309262045074043,0.05847251780087484,0.9028443480122617,3.6996378898620605,1.5765544176101685,2.1230835914611816,0.512049062049062
38,0.37875067284923825,0.32196526231946304,0.05678541845483337,0.9078706008936758,3.6838464736938477,1.548335313796997,2.1355111598968506,0.5246813371813371
39,0.37149706134082117,0.3151942364833031,0.0563028240368001,0.910671389797637,3.7795395851135254,1.6197082996368408,2.1598312854766846,0.5183982683982684
40,0.3648654610790607,0.309629883649222,0.055235578850065574,0.9098559312430922,3.719142198562622,1.569936990737915,2.149205207824707,0.5044733044733045
41,0.3484365303011646,0.2948219803852797,0.05361455060836575,0.9178692754696719,3.7791037559509277,1.596940279006958,2.1821634769439697,0.5338744588744588
42,0.34345556423709234,0.2905929192208177,0.05286264713218824,0.9156637422592365,3.7809205055236816,1.5719882249832153,2.208932399749756,0.5114177489177488
43,0.34004309363086127,0.2878923914210932,0.05215070296636752,0.9172371891943188,3.822021245956421,1.6141369342803955,2.2078843116760254,0.5401575276575277
44,0.3377310626991029,0.2864020198019359,0.05132903503622738,0.9184040596811579,3.7877986431121826,1.5554137229919434,2.2323849201202393,0.5308982683982684
45,0.3289816564208669,0.27869967418673114,0.050281981144119664,0.9180942615830228,3.8332197666168213,1.595632553100586,2.2375872135162354,0.5378427128427128
46,0.3215052117681749,0.27192947353122565,0.04957574593198202,0.9276871265067701,3.8771159648895264,1.6019368171691895,2.275179147720337,0.5308982683982684
47,0.3193334073289947,0.2706175086420292,0.048715899821864556,0.9231144446549076,3.8789563179016113,1.586051106452942,2.29290509223938,0.5342712842712842
