epoch,train_total_loss,train_endpoint_loss,train_aux_loss,train_balanced_accuracy,val_total_loss,val_endpoint_loss,val_aux_loss,val_balanced_accuracy
1,4.830081333597023,4.830081333597023,,0.13025586286981183,3.1194162368774414,3.1194162368774414,,0.1531084656084656
2,2.9394741128110637,2.9394741128110637,,0.18952936686706215,2.0734827518463135,2.0734827518463135,,0.2926587301587301
3,1.849146571709244,1.849146571709244,,0.44144154219258197,1.9408568143844604,1.9408568143844604,,0.3313852813852814
4,1.3786312245255699,1.3786312245255699,,0.5440207815187155,1.866799235343933,1.866799235343933,,0.39304353054353053
5,1.1520281941878405,1.1520281941878405,,0.596857603778073,1.850799798965454,1.850799798965454,,0.4183321308321309
6,1.0028307713863156,1.0028307713863156,,0.6453713927012784,1.6825820207595825,1.6825820207595825,,0.432972582972583
7,0.9086248373000428,0.9086248373000428,,0.6901835129137082,1.5304571390151978,1.5304571390151978,,0.4737193362193362
8,0.8251045041568513,0.8251045041568513,,0.7211522917578091,1.6182677745819092,1.6182677745819092,,0.4626503126503127
9,0.7468838432159358,0.7468838432159358,,0.7434004229890148,1.665704607963562,1.665704607963562,,0.46063011063011067
10,0.7086311704936002,0.7086311704936002,,0.7510654894907384,1.6019905805587769,1.6019905805587769,,0.48360990860990866
11,0.6675259883350432,0.6675259883350432,,0.7772609904068304,1.5625429153442383,1.5625429153442383,,0.48360990860990866
12,0.6239917788160853,0.6239917788160853,,0.7995150987324856,1.5365474224090576,1.5365474224090576,,0.5070947570947572
13,0.5897583169493946,0.5897583169493946,,0.8129512203633474,1.5395066738128662,1.5395066738128662,,0.5057058682058682
14,0.5662268421736109,0.5662268421736109,,0.8284687700677251,1.5396971702575684,1.5396971702575684,,0.4905543530543532
15,0.5512134154774441,0.5512134154774441,,0.833250378795181,1.4927507638931274,1.4927507638931274,,0.4987614237614239
16,0.5176503195614905,0.5176503195614905,,0.8445152002664412,1.5367348194122314,1.5367348194122314,,0.501827801827802
