variant,rotation,seed,best_epoch,stopped_epoch,model_init_seed,labels_hash,train_sample_hash,val_sample_hash,test_sample_hash,native_train_accuracy,native_train_balanced_accuracy,native_train_macro_f1,native_train_objective_loss,lif_train_accuracy,lif_train_balanced_accuracy,lif_train_macro_f1,native_val_accuracy,native_val_balanced_accuracy,native_val_macro_f1,native_val_objective_loss,lif_val_accuracy,lif_val_balanced_accuracy,lif_val_macro_f1,native_test_accuracy,native_test_balanced_accuracy,native_test_macro_f1,native_test_objective_loss,lif_test_accuracy,lif_test_balanced_accuracy,lif_test_macro_f1,native_test_action0_accuracy,lif_test_action0_accuracy,native_test_action0_balanced_accuracy,lif_test_action0_balanced_accuracy,native_test_action0_macro_f1,lif_test_action0_macro_f1,native_test_action1_accuracy,lif_test_action1_accuracy,native_test_action1_balanced_accuracy,lif_test_action1_balanced_accuracy,native_test_action1_macro_f1,lif_test_action1_macro_f1
masked_accel_reencode,3,23,99,100,3253763832,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,93c5e2be2b79e0c41e39f19439fa5f1c4c73c2e502a5cc1e39f412b96f335706,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,1c4313f1225e4411e8381a7031a0f8d5db3cabe3dbb8086cd02d488c9f1770d0,0.6427184466019418,0.6236171388492404,0.6248330979081108,1.2831239128575742,0.5631067961165048,0.5399966639792445,0.5348177860453978,0.37058823529411766,0.36146978021978016,0.35179975846973527,1.9296109199523925,0.3058823529411765,0.2955357142857143,0.2807447188361511,0.5357142857142857,0.5106735856735856,0.49404164832593445,1.530252252306257,0.38095238095238093,0.3504960317460317,0.313945462332706,0.5520833333333334,0.3645833333333333,0.5152116402116401,0.3310185185185185,0.47582346574993634,0.2863324662666768,0.5138888888888888,0.4027777777777778,0.5029761904761905,0.37797619047619047,0.4940338528573822,0.3426237316323523
masked_accel_reencode,3,37,99,100,2825277461,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,93c5e2be2b79e0c41e39f19439fa5f1c4c73c2e502a5cc1e39f412b96f335706,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,1c4313f1225e4411e8381a7031a0f8d5db3cabe3dbb8086cd02d488c9f1770d0,0.6271844660194175,0.6114085020192016,0.6092222021759165,1.3374394518657795,0.5320388349514563,0.5201484365287594,0.5190136168361249,0.36470588235294116,0.3625114468864468,0.35612143148756426,1.985769370022942,0.31176470588235294,0.3052808302808303,0.2946757387853122,0.43452380952380953,0.41386217948717935,0.389413292822358,1.599051935332162,0.375,0.35087632275132274,0.3326018622918037,0.4166666666666667,0.3958333333333333,0.3959325396825397,0.36620370370370364,0.3744237963917598,0.3494400834554287,0.4583333333333333,0.3472222222222222,0.4365079365079365,0.33035714285714285,0.40063944769827115,0.3016820344406551
masked_accel_reencode,4,11,100,100,3218771927,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,0c648c7adde3456d55fb61985681ecd994eb1ab010cad8befc95e9d68ae076d0,6aa99b2693032130ead2571c5580294337279e52f8d24a4b1ba43044567f3fb7,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,0.9076620825147348,0.9045758026458969,0.9067443813906618,0.590882310581582,0.7642436149312377,0.7453005751236085,0.7452849466760024,0.5229885057471264,0.5081489384798209,0.4975363236712074,1.659826519845546,0.42528735632183906,0.41536019127930884,0.40454470831973616,0.4647058823529412,0.46391178266178273,0.46060627390677694,1.5956187178106869,0.40588235294117647,0.40711614774114774,0.4000641148368523,0.3793103448275862,0.3793103448275862,0.3854166666666667,0.38392857142857145,0.3774949723479135,0.3860314514919778,0.5542168674698795,0.43373493975903615,0.5500992063492064,0.4265873015873016,0.5352987497488777,0.41306276784217966
masked_accel_reencode,4,23,95,100,3253763832,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,0c648c7adde3456d55fb61985681ecd994eb1ab010cad8befc95e9d68ae076d0,6aa99b2693032130ead2571c5580294337279e52f8d24a4b1ba43044567f3fb7,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,0.9076620825147348,0.9055675155724502,0.9098648228050338,0.630345612003199,0.75049115913556,0.7330861764512239,0.7372626154443959,0.5689655172413793,0.5562350027423557,0.5507503010672511,1.5598147189480134,0.5114942528735632,0.4988629222085104,0.49733923065695995,0.4235294117647059,0.41931852869352876,0.43121163310007393,1.667555186327766,0.35294117647058826,0.34492521367521367,0.3357315247115999,0.3448275862068966,0.27586206896551724,0.3422619047619047,0.27132936507936506,0.34820332173273355,0.2578738935356582,0.5060240963855421,0.43373493975903615,0.5034722222222222,0.4290674603174603,0.5089068747156983,0.4003306878306878
masked_accel_reencode,4,37,91,100,2825277461,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,0c648c7adde3456d55fb61985681ecd994eb1ab010cad8befc95e9d68ae076d0,6aa99b2693032130ead2571c5580294337279e52f8d24a4b1ba43044567f3fb7,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,0.8742632612966601,0.8712663993347927,0.8744942109581512,0.6918943489230218,0.7269155206286837,0.7101805916022942,0.7136219263558327,0.5229885057471264,0.5036114824717766,0.49376475119372926,1.6668788975682751,0.39080459770114945,0.38020333424745195,0.3668230749193026,0.4,0.3935248778998779,0.3933679386874113,1.7640236938700957,0.32941176470588235,0.32878128815628815,0.31743785236220373,0.3218390804597701,0.2988505747126437,0.31994047619047616,0.2996031746031746,0.3301630143735407,0.2915600502557024,0.4819277108433735,0.3614457831325301,0.4672619047619047,0.35019841269841273,0.4556779234410813,0.31199494949494944
original,0,11,88,100,3218771927,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,10c1761c0467835296a525fd0bf71bcd5f8dc17f97d72d4befaebc1b8d1c03c6,ce6bd79ae88e137fd8e292b1ddff024da7431459d2b9147ded368304720b60ab,6aa99b2693032130ead2571c5580294337279e52f8d24a4b1ba43044567f3fb7,0.8784313725490196,0.8792010416506272,0.8808289016504283,0.7093724935662513,0.788235294117647,0.7904653855322294,0.7916825427264338,0.5384615384615384,0.5251349345099344,0.5141256670261739,1.5100490771807158,0.47928994082840237,0.48009317071817065,0.46209628814379067,0.47126436781609193,0.45432163832899136,0.4432634128020809,1.549967086178133,0.43103448275862066,0.41723327734357146,0.41696192404498184,0.49473684210526314,0.43157894736842106,0.4719907407407407,0.412962962962963,0.47256825412364517,0.42995949913519566,0.4430379746835443,0.43037974683544306,0.44186507936507935,0.43839285714285703,0.40348424723424725,0.3988697705802968
original,0,23,98,100,3253763832,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,10c1761c0467835296a525fd0bf71bcd5f8dc17f97d72d4befaebc1b8d1c03c6,ce6bd79ae88e137fd8e292b1ddff024da7431459d2b9147ded368304720b60ab,6aa99b2693032130ead2571c5580294337279e52f8d24a4b1ba43044567f3fb7,0.9,0.9012784191932909,0.9023491716477555,0.5769655092089784,0.8450980392156863,0.8460305277637974,0.8479026240290097,0.5384615384615384,0.526138098013098,0.5027758770278793,1.4985022333246716,0.5207100591715976,0.4987706737706737,0.48774699032851193,0.5287356321839081,0.5163764340234929,0.5052903569133456,1.4655468422791054,0.47701149425287354,0.4632410073586544,0.45742397187524125,0.5263157894736842,0.49473684210526314,0.5101851851851852,0.48009259259259257,0.5001144846152586,0.4725418529985093,0.5316455696202531,0.45569620253164556,0.5267857142857143,0.4530753968253968,0.5120003090591326,0.43269898602715945
original,0,37,93,100,2825277461,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,10c1761c0467835296a525fd0bf71bcd5f8dc17f97d72d4befaebc1b8d1c03c6,ce6bd79ae88e137fd8e292b1ddff024da7431459d2b9147ded368304720b60ab,6aa99b2693032130ead2571c5580294337279e52f8d24a4b1ba43044567f3fb7,0.8941176470588236,0.8936412301851345,0.897026559949304,0.6093767042253532,0.8176470588235294,0.8185749070913166,0.8199850679050459,0.5088757396449705,0.49609002109002104,0.4912049880127837,1.5912740907725498,0.46745562130177515,0.45743770118770116,0.4471289984525279,0.47126436781609193,0.45064388226152935,0.4369049134741288,1.607462773377868,0.43103448275862066,0.4096716600393071,0.40428017115581233,0.49473684210526314,0.4842105263157895,0.46458333333333335,0.4576388888888889,0.46185369944231613,0.4550318039448475,0.4430379746835443,0.3670886075949367,0.44384920634920627,0.3617063492063492,0.40436133067712016,0.3377104377104377
original,1,11,100,100,3218771927,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,176951ca26c6a4c5e014ce7766f40c7ef3a29cb27103a328c5cf044d13e3603e,caff9a2cea507f0c294a00a5b33c49b07ef4b074ce4ef38dee4de9bce2debaae,ce6bd79ae88e137fd8e292b1ddff024da7431459d2b9147ded368304720b60ab,0.919921875,0.9200286652798493,0.922740850998513,0.5269151628017426,0.841796875,0.8447004180664176,0.8421079185694302,0.4883720930232558,0.4781204906204906,0.48186493259378443,1.5311139156652052,0.3953488372093023,0.3900853775853776,0.3885865550981125,0.5207100591715976,0.5085993867243866,0.5015412485529401,1.5126578299956914,0.4378698224852071,0.4234231046731047,0.4033773490239007,0.4883720930232558,0.36046511627906974,0.4697420634920635,0.34920634920634913,0.462739230309731,0.3399391787549682,0.5542168674698795,0.5180722891566265,0.5498015873015872,0.5011904761904762,0.5510245156078489,0.48246596398770314
original,1,23,91,100,3253763832,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,176951ca26c6a4c5e014ce7766f40c7ef3a29cb27103a328c5cf044d13e3603e,caff9a2cea507f0c294a00a5b33c49b07ef4b074ce4ef38dee4de9bce2debaae,ce6bd79ae88e137fd8e292b1ddff024da7431459d2b9147ded368304720b60ab,0.91796875,0.9144919356768707,0.9180144661646801,0.5697369799017906,0.87109375,0.8698175021806023,0.8712296832496299,0.47093023255813954,0.4672904641654641,0.4626731004856921,1.5732756104580192,0.4069767441860465,0.4020397426647427,0.39466481484174915,0.5088757396449705,0.5059589715839716,0.48243968793504405,1.4407183206998384,0.4911242603550296,0.48598415473415474,0.47364312512054446,0.5,0.4883720930232558,0.5029761904761906,0.4910714285714286,0.4678873360938578,0.4708961789844143,0.5180722891566265,0.4939759036144578,0.510813492063492,0.48303571428571423,0.5045555808713703,0.48095695154518675
original,1,37,100,100,2825277461,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,176951ca26c6a4c5e014ce7766f40c7ef3a29cb27103a328c5cf044d13e3603e,caff9a2cea507f0c294a00a5b33c49b07ef4b074ce4ef38dee4de9bce2debaae,ce6bd79ae88e137fd8e292b1ddff024da7431459d2b9147ded368304720b60ab,0.916015625,0.9168305872072512,0.9180559241390186,0.5243162587285042,0.8515625,0.8543744977193647,0.8529027220997661,0.5232558139534884,0.5214405964405965,0.5260489648579556,1.4870422801306082,0.4476744186046512,0.4417222823472824,0.4429372865414955,0.4970414201183432,0.4829184704184704,0.4775861672092388,1.442548820958335,0.47337278106508873,0.4702086108336108,0.46499189496797316,0.5116279069767442,0.46511627906976744,0.4995039682539682,0.4637896825396825,0.4950574426757291,0.46022222603104956,0.4819277108433735,0.4819277108433735,0.4696428571428571,0.48005952380952377,0.456346703405527,0.470343447975027
original,2,11,97,100,3218771927,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,d99112eb9d6f7e364119209b28f85c778b00aa97870242756b5b5508ccc2a812,1c4313f1225e4411e8381a7031a0f8d5db3cabe3dbb8086cd02d488c9f1770d0,caff9a2cea507f0c294a00a5b33c49b07ef4b074ce4ef38dee4de9bce2debaae,0.4873294346978557,0.4772952970018007,0.44285405376259895,1.7344702400891636,0.43859649122807015,0.42388369595460085,0.39357482596343446,0.43452380952380953,0.4205484330484331,0.36198093049508145,1.86239302726019,0.44642857142857145,0.43028210215710216,0.3748156861983887,0.29651162790697677,0.29254599567099565,0.2644950983891807,2.0606906414031982,0.26744186046511625,0.2615079365079365,0.23139089487898534,0.22988505747126436,0.25287356321839083,0.22499999999999998,0.2520833333333333,0.20456251945222534,0.20632887276446302,0.36470588235294116,0.2823529411764706,0.3621031746031746,0.2693452380952381,0.3281288783455966,0.2464239464239465
original,2,23,99,100,3253763832,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,d99112eb9d6f7e364119209b28f85c778b00aa97870242756b5b5508ccc2a812,1c4313f1225e4411e8381a7031a0f8d5db3cabe3dbb8086cd02d488c9f1770d0,caff9a2cea507f0c294a00a5b33c49b07ef4b074ce4ef38dee4de9bce2debaae,0.5730994152046783,0.5595893451885254,0.5543627463960002,1.4997778259522734,0.42884990253411304,0.411955716332883,0.38790159550189834,0.49404761904761907,0.4629591473341473,0.40871041388646034,1.7351557470503307,0.4107142857142857,0.3865270146520146,0.33861823483785997,0.3430232558139535,0.33312439874939875,0.32739672295233396,1.9925682711046795,0.28488372093023256,0.27850829725829723,0.24250744207091582,0.3448275862068966,0.27586206896551724,0.3324404761904762,0.2636904761904762,0.30105123920913396,0.21230964251797582,0.3411764705882353,0.29411764705882354,0.3308531746031746,0.29513888888888884,0.3371370913037579,0.2609517797017797
original,2,37,95,100,2825277461,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,d99112eb9d6f7e364119209b28f85c778b00aa97870242756b5b5508ccc2a812,1c4313f1225e4411e8381a7031a0f8d5db3cabe3dbb8086cd02d488c9f1770d0,caff9a2cea507f0c294a00a5b33c49b07ef4b074ce4ef38dee4de9bce2debaae,0.5263157894736842,0.5220837761770161,0.5031384676284608,1.5670959512625056,0.4600389863547758,0.46074831549788214,0.4399532462622499,0.5238095238095238,0.5125585063085064,0.4749688518109571,1.7462499311992101,0.47619047619047616,0.4691175722425722,0.4339309330439696,0.32558139534883723,0.3230113636363637,0.2982535800811262,2.0302285981732746,0.29651162790697677,0.3039908008658009,0.267423172483307,0.2988505747126437,0.3103448275862069,0.2922619047619047,0.30892857142857144,0.2690730565730566,0.264315640070284,0.35294117647058826,0.2823529411764706,0.35019841269841273,0.29712301587301587,0.3205872357726578,0.23665544981334455
original,3,11,99,100,3218771927,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,93c5e2be2b79e0c41e39f19439fa5f1c4c73c2e502a5cc1e39f412b96f335706,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,1c4313f1225e4411e8381a7031a0f8d5db3cabe3dbb8086cd02d488c9f1770d0,0.6194174757281553,0.5978662088297185,0.581263153002765,1.3221473698477144,0.5883495145631068,0.5675506219249843,0.555158197682146,0.49411764705882355,0.48256257631257626,0.4643240668546564,1.7612976046169506,0.40588235294117647,0.3914300976800977,0.36245510937161796,0.5357142857142857,0.4977818477818478,0.45759376360793147,1.4994357767559232,0.5178571428571429,0.4904075091575091,0.4647855215969204,0.5208333333333334,0.5104166666666666,0.48673941798941806,0.48108465608465606,0.45330275231591016,0.4507936507936508,0.5555555555555556,0.5277777777777778,0.511904761904762,0.5019841269841269,0.46714946846525796,0.4818452380952382
original,3,23,89,100,3253763832,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,93c5e2be2b79e0c41e39f19439fa5f1c4c73c2e502a5cc1e39f412b96f335706,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,1c4313f1225e4411e8381a7031a0f8d5db3cabe3dbb8086cd02d488c9f1770d0,0.6757281553398058,0.6559784363811957,0.6486612752491907,1.262139061353739,0.5631067961165048,0.543003583226417,0.5351429985146309,0.4176470588235294,0.4061851343101343,0.4025818523209077,1.8576674797955681,0.37058823529411766,0.3543765262515262,0.3289803937716651,0.5714285714285714,0.5401480463980465,0.5024897909100873,1.5105048701876687,0.49404761904761907,0.46716524216524213,0.4555720720080974,0.5520833333333334,0.4479166666666667,0.5183531746031745,0.4153439153439154,0.47324497668840787,0.4002550081497449,0.5972222222222222,0.5555555555555556,0.5694444444444444,0.5347222222222222,0.5352182539682541,0.5259388215270568
