epoch,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss
1,3.078876000468374,1623.0841207323715,0.055342696491699414,16.230841207323714,0.005534269649169941,19.31525129787688,5.273474954659728,0.046031746031746035,2.4998669624328613
2,2.6247706359922374,655.8478578446038,0.037045185305114046,6.558478578446039,0.0037045185305114047,9.186953210584473,2.500097725489778,0.07837301587301587,2.488408327102661
3,2.5356458981558294,340.26966976093547,0.025862270978995936,3.402696697609355,0.002586227097899594,5.9409286413668765,1.3429646967598712,0.09027777777777778,2.485821485519409
4,2.5066240527338497,212.09702835476952,0.018680596182350448,2.1209702835476953,0.0018680596182350448,4.629462260182261,0.8468913959597,0.08333333333333333,2.48518443107605
5,2.494488408356238,147.60166162960294,0.013838334262319769,1.4760166162960295,0.001383833426231977,3.971888890980443,0.5922659110273459,0.08333333333333333,2.4850308895111084
6,2.49004674245076,101.5297663256962,0.010612321462924632,1.0152976632569621,0.0010612321462924632,3.5064055386180515,0.4081686010451881,0.08333333333333333,2.4849610328674316
7,2.488403237419982,78.76068900497357,0.008566376330770181,0.7876068900497357,0.0008566376330770182,3.2768666801682436,0.31685520892518404,0.08333333333333333,2.4849069118499756
8,2.4863525187907656,60.56810168267938,0.00701927712825151,0.6056810168267938,0.0007019277128251511,3.092735513352281,0.24388454169585436,0.08333333333333333,2.4849069118499756
9,2.4864191463194696,50.51578230209482,0.005882219232702163,0.5051578230209482,0.0005882219232702163,2.9921652437692665,0.20340337456492433,0.08333333333333333,2.4849069118499756
10,2.486036982675838,44.003371732780735,0.005144886878477778,0.4400337173278074,0.0005144886878477778,2.9265851186598026,0.1772090315170905,0.08333333333333333,2.4849069118499756
11,2.485734692539077,38.729933576206335,0.004544976063989578,0.3872993357620634,0.0004544976063989578,2.873488517308194,0.15599164083452027,0.08333333333333333,2.4849069118499756
12,2.4855194526777415,34.756725291582065,0.004034319925787193,0.34756725291582063,0.00040343199257871935,2.8334902137158866,0.13999917986299312,0.08333333333333333,2.4849069118499756
13,2.4853378224495972,31.660305292388863,0.0036240499041871954,0.31660305292388863,0.00036240499041871957,2.8023032526551344,0.12753415453272265,0.08333333333333333,2.4849069118499756
14,2.484999147421727,29.23991178029991,0.0033146918746490488,0.2923991178029991,0.0003314691874649049,2.7777297422931033,0.11779906938567047,0.08333333333333333,2.4849069118499756
15,2.484977769359254,27.285586109259864,0.0030650601388883367,0.27285586109259863,0.00030650601388883367,2.7581401843827686,0.10992547719125945,0.08333333333333333,2.4849069118499756
16,2.4849700197295355,25.645559314195957,0.002861832006451339,0.2564555931419596,0.0002861832006451339,2.7417117658867896,0.10331785667601275,0.08333333333333333,2.4849069118499756
17,2.4848810407668096,23.975264071597493,0.002683430611057345,0.23975264071597494,0.0002683430611057345,2.7249020446803605,0.09659254501093242,0.08333333333333333,2.4849069118499756
18,2.484757279775229,22.886085621871555,0.0024861070780699077,0.22886085621871555,0.0002486107078069908,2.7138667147664317,0.0922059747208982,0.08333333333333333,2.4849069118499756
19,2.484894487410527,21.606216775365624,0.002302692329475781,0.21606216775365625,0.00023026923294757812,2.7011869294302806,0.08704290587887258,0.08333333333333333,2.4849069118499756
20,2.4846018653318107,20.52255622614271,0.0021981604380465775,0.20522556226142713,0.00021981604380465777,2.6900472238839392,0.08268744428306836,0.08333333333333333,2.4849069118499756
21,2.484423907406359,19.481640118124563,0.002079407811940691,0.19481640118124563,0.0002079407811940691,2.679448178631098,0.07849881873260407,0.08333333333333333,2.4849069118499756
22,2.4844344803059983,18.5175219616258,0.0019646770967629043,0.185175219616258,0.00019646770967629045,2.6698061028774345,0.07461323242587696,0.08333333333333333,2.4849069118499756
23,2.4843312516269913,17.606585891644844,0.0018469817357750131,0.17606585891644844,0.00018469817357750132,2.660581793103899,0.07094486976106719,0.08333333333333333,2.4849069118499756
24,2.484316852129675,16.876323141862933,0.001750647518767778,0.16876323141862934,0.0001750647518767778,2.653255131076412,0.06800191208528178,0.08333333333333333,2.4849069118499756
25,2.484098120523607,16.176527371299862,0.0016701789083930691,0.16176527371299862,0.00016701789083930693,2.6460303673440535,0.06518755852112045,0.08333333333333333,2.4849069118499756
26,2.4838929278920316,15.566654454820538,0.0015976146447012223,0.1556665445482054,0.00015976146447012224,2.63971921211676,0.0627347114132324,0.08333333333333333,2.4849069118499756
27,2.48394523389163,14.997511628983148,0.0015221074697995966,0.14997511628983148,0.00015221074697995967,2.634072538086962,0.060439064834615926,0.08333333333333333,2.4849069118499756
28,2.483813293214099,14.551703710769416,0.0014490611670280706,0.14551703710769417,0.00014490611670280707,2.629475173769637,0.058644481701725586,0.08333333333333333,2.4849069118499756
29,2.4838614037032793,14.035241955939341,0.001409073918096067,0.14035241955939343,0.00014090739180960672,2.624354682978172,0.05656246630417318,0.08333333333333333,2.4849069118499756
30,2.483988309686237,13.556331329214387,0.0013364175811054091,0.13556331329214388,0.0001336417581105409,2.61968529532165,0.05462866090033848,0.08333333333333333,2.4849069118499756
31,2.4835006505404817,13.116145316171565,0.0012819124269499579,0.13116145316171565,0.0001281912426949958,2.614790254944163,0.05286475136450567,0.08333333333333333,2.4849069118499756
32,2.483546146222113,12.747866678155843,0.0012426311430712063,0.12747866678155842,0.00012426311430712063,2.611149153077459,0.05137932713268519,0.08333333333333333,2.4849069118499756
33,2.483745482210038,12.457058744053011,0.0012041645979335637,0.12457058744053011,0.00012041645979335638,2.6084364650581873,0.050202810551012396,0.08333333333333333,2.4849069118499756
34,2.483533960201244,11.95976560169161,0.0011544031327070986,0.11959765601691609,0.00011544031327070986,2.6032470146678195,0.04820272170568036,0.08333333333333333,2.4849069118499756
35,2.4836417487894606,11.652566350060363,0.0011035154905032348,0.11652566350060363,0.00011035154905032349,2.6002778457076947,0.046961690471865734,0.08333333333333333,2.4849069118499756
36,2.483936547412314,11.247498005064342,0.0010614369410008398,0.11247498005064342,0.00010614369410008399,2.596517646579447,0.045323671356269926,0.08333333333333333,2.4849069118499756
37,2.4838499563286103,10.95926029546741,0.00102422312230654,0.1095926029546741,0.000102422312230654,2.5935448861573525,0.044163305833918184,0.08333333333333333,2.4849069118499756
38,2.4837355831198766,10.636463173490384,0.0009866714449086437,0.10636463173490385,9.866714449086438e-05,2.5901989034038815,0.04286418393445237,0.08333333333333333,2.4849069118499756
39,2.483884833560753,10.360199161733078,0.0009454400884748955,0.10360199161733079,9.454400884748955e-05,2.5875813370112093,0.04174772285135497,0.08333333333333333,2.4849069118499756
40,2.4841691565390502,10.101195396121316,0.000925493580104844,0.10101195396121317,9.254935801048441e-05,2.585273654858955,0.040699524447877236,0.08333333333333333,2.4849069118499756
41,2.4840298293995158,9.892547968537794,0.0008948839014306305,0.09892547968537795,8.948839014306306e-05,2.5830447177263216,0.03986061958823445,0.08333333333333333,2.4849069118499756
42,2.4841015556387975,9.645294890346298,0.0008604179061115711,0.09645294890346298,8.604179061115712e-05,2.5806405035435844,0.03886273911585258,0.08333333333333333,2.4849069118499756
43,2.4838100891310253,9.30244632596198,0.0008211945416606168,0.09302446325961981,8.211945416606168e-05,2.5769166749438814,0.037485387116033386,0.08333333333333333,2.4849069118499756
44,2.483956636537168,9.00840939342873,0.0007819876648051257,0.0900840939342873,7.819876648051258e-05,2.5741189170417194,0.03629785293935775,0.08333333333333333,2.4849069118499756
45,2.4841277373637265,8.816632736980813,0.00075847231249987,0.08816632736980813,7.584723124998701e-05,2.5723699033773295,0.03552239817373678,0.08333333333333333,2.4849069118499756
46,2.483898886304714,8.587881192488021,0.0007302796058581177,0.08587881192488021,7.302796058581177e-05,2.5698507562561823,0.03460359854395531,0.08333333333333333,2.4849069118499756
47,2.483841972383903,8.383046202733471,0.0007097699438789202,0.08383046202733471,7.097699438789202e-05,2.5677434987742807,0.03377889574077734,0.08333333333333333,2.4849069118499756
48,2.48402111419507,8.293484835534416,0.0007006673177579184,0.08293484835534416,7.006673177579183e-05,2.5670260492577612,0.03341554329501628,0.08333333333333333,2.4849069118499756
49,2.484300261315298,8.124380549957747,0.0006781779161514955,0.08124380549957748,6.781779161514955e-05,2.565611842577306,0.03273019149792412,0.08333333333333333,2.4849069118499756
50,2.4845965359994753,7.969490544521049,0.0006552975652951798,0.07969490544521049,6.552975652951799e-05,2.564357011125338,0.03210196667591138,0.08333333333333333,2.4849069118499756
