epoch,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss
1,2.856729069182877,3242.3008144464015,0.05843876406114401,32.42300814446401,0.005843876406114401,35.28557947129268,11.351742232295729,0.06349206349206349,2.4906976222991943
2,2.561837165162814,1327.890248283872,0.045019527823502346,13.27890248283872,0.004501952782350235,15.845241528575063,5.185108802485837,0.06646825396825397,2.487192153930664
3,2.5116901746510227,674.9512568619904,0.037378509886396113,6.749512568619904,0.0037378509886396116,9.264940279896617,2.688727490263344,0.09166666666666667,2.4849281311035156
4,2.4933226243969497,471.98933744184325,0.031808188072888245,4.719893374418432,0.0031808188072888245,7.216396790568472,1.8942892295649356,0.08333333333333333,2.4854238033294678
5,2.4878553991268504,331.85366038652376,0.02641243742788515,3.3185366038652377,0.0026412437427885153,5.809033155030925,1.3349561428584809,0.07142857142857142,2.485111713409424
6,2.486548064292606,240.73742447293358,0.02210289961538196,2.407374244729336,0.002210289961538196,4.896132632500128,0.9690480426632625,0.08333333333333333,2.4849069118499756
7,2.4860959803996523,183.33679981855434,0.018868718357202108,1.8333679981855435,0.001886871835720211,4.3213507685932155,0.7382075690119725,0.08333333333333333,2.484947443008423
8,2.4861223623797732,149.9503839331937,0.016265798404992343,1.499503839331937,0.0016265798404992344,3.98725263264011,0.603803916447427,0.09027777777777778,2.4839792251586914
9,2.486492349030434,126.62409992841764,0.014563480728721044,1.2662409992841763,0.0014563480728721045,3.7541896771645997,0.5098336006750095,0.08333333333333333,2.4849069118499756
10,2.486386439886438,107.06587279643126,0.012978739534759583,1.0706587279643127,0.0012978739534759585,3.558343091643,0.43113032822313363,0.08333333333333333,2.4849610328674316
11,2.486292857926807,93.3109698008342,0.01171389104487461,0.933109698008342,0.0011713891044874611,3.4205740015190766,0.3757727429953199,0.08333333333333333,2.4849069118499756
12,2.485888835690313,83.32027072873666,0.010760765251817371,0.8332027072873666,0.001076076525181737,3.320167633013963,0.3356058291242437,0.08333333333333333,2.4849610328674316
13,2.485040042158248,74.07218279157367,0.00987388846975801,0.7407218279157367,0.000987388846975801,3.2267492240144136,0.29846972450332865,0.08333333333333333,2.4849069118499756
14,2.4850095061139683,67.40859049076468,0.00910319406026253,0.6740859049076469,0.000910319406026253,3.160005698310734,0.27162722019893804,0.08333333333333333,2.4849069118499756
15,2.4848250780581607,61.21761448083769,0.008422417130975274,0.6121761448083769,0.0008422417130975274,3.0978434163814157,0.24670484531673176,0.08333333333333333,2.4849610328674316
16,2.4844146086714147,56.642233416874106,0.007830964507160006,0.5664223341687411,0.0007830964507160006,3.0516200652426164,0.22830546424889214,0.08333333333333333,2.4849367141723633
17,2.4846343788961125,52.33711574902428,0.0072775461250938565,0.5233711574902428,0.0007277546125093857,3.0087332622935152,0.2109360300872927,0.08333333333333333,2.4849069118499756
18,2.4846302568399556,48.53783175785242,0.006779216560126377,0.48537831757852423,0.0006779216560126377,2.970686489866851,0.19562517919777775,0.08333333333333333,2.4849069118499756
19,2.4846438618822475,45.587846687041136,0.006387485820389707,0.4558784668704114,0.0006387485820389707,2.9411611195890917,0.18373547310181296,0.09027777777777778,2.4846255779266357
20,2.4849091897527855,42.49877642107913,0.0059532564631927755,0.4249877642107913,0.0005953256463192776,2.9104922786226783,0.17126705942097234,0.08333333333333333,2.4849069118499756
21,2.4846771083477237,39.03035652699035,0.0055086942783936785,0.39030356526990356,0.0005508694278393678,2.8755315745348775,0.15730592654659092,0.08333333333333333,2.4849069118499756
22,2.484767344650426,37.037839065525496,0.005197665767131851,0.37037839065525496,0.0005197665767131851,2.85566553519638,0.14926876676421738,0.08333333333333333,2.4849069118499756
23,2.4844094627695528,34.935150717704104,0.0048758349811783295,0.34935150717704105,0.000487583498117833,2.8342485382716953,0.14081378126984256,0.09027777777777778,2.4845967292785645
24,2.4845695372497767,33.03999677910862,0.004608420727264758,0.3303999677910862,0.0004608420727264758,2.815430386341377,0.13316625069389268,0.09027777777777778,2.484626293182373
25,2.4847968219684855,31.342873834291545,0.00430876330878079,0.31342873834291546,0.000430876330878079,2.798656460750534,0.12631198329735074,0.09027777777777778,2.4845967292785645
26,2.4846158557012035,29.658460016299852,0.0040870305718196855,0.29658460016299854,0.0004087030571819686,2.781609226216958,0.11953288575322388,0.09027777777777778,2.484626293182373
27,2.484457208859941,28.287762036216854,0.0038937100436916756,0.28287762036216857,0.0003893710043691676,2.7677242058279594,0.11401564508994795,0.09027777777777778,2.4842820167541504
28,2.4845911221331862,26.854775420564792,0.003647583906287119,0.2685477542056479,0.0003647583906287119,2.7535036775618535,0.10823209911713659,0.08333333333333333,2.4849069118499756
29,2.484739010592541,25.780079367238766,0.0035365111079939003,0.2578007936723877,0.00035365111079939003,2.742893431149744,0.10389600021678913,0.08333333333333333,2.4849069118499756
30,2.484809372798506,24.309103317392058,0.003323434484183224,0.24309103317392058,0.0003323434484183224,2.7282327062702016,0.09796460818569126,0.08333333333333333,2.4849069118499756
31,2.4847349570663373,23.572578522096197,0.0031987511754843845,0.235725785220962,0.0003198751175484385,2.720780526504254,0.09499832554261782,0.08333333333333333,2.4849069118499756
32,2.484234646142247,22.484721690980578,0.003055751148175301,0.22484721690980577,0.0003055751148175301,2.7093874845980777,0.09063265918711089,0.09027777777777778,2.4845967292785645
33,2.484239482633423,21.54535554567426,0.002934481255331825,0.21545355545674258,0.00029344812553318256,2.699986486549837,0.08684629847102047,0.09027777777777778,2.4845967292785645
34,2.4843081278973314,20.512356093336095,0.0027990568478923556,0.20512356093336095,0.00027990568478923557,2.6897115637636433,0.08268035044107011,0.08333333333333333,2.4849069118499756
35,2.484668253210859,19.72768322654107,0.0026584126254809754,0.1972768322654107,0.0002658412625480975,2.682210920599775,0.07950464746055358,0.08333333333333333,2.4849069118499756
36,2.4846982213182827,18.999198864331138,0.0025473172185708497,0.18999198864331138,0.00025473172185708497,2.6749449814453388,0.07656733471006032,0.08333333333333333,2.4849069118499756
