epoch,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss
1,2.494957651821143,22.653848108038844,4.960977757742737e-05,0.22653848108038843,4.960977757742738e-06,2.721501104187432,0.09080051594975387,0.08333333333333333,2.4849069118499756
2,2.487666199416589,13.134221966623645,3.1009222890108924e-05,0.13134221966623646,3.1009222890108925e-06,2.619011510875262,0.05279861125231704,0.08333333333333333,2.4849069118499756
3,2.486219967909401,8.915407600173031,2.472334706911572e-05,0.08915407600173031,2.472334706911572e-06,2.575376590229763,0.035860281667436975,0.08333333333333333,2.4849069118499756
4,2.485800753772361,6.461723691625152,2.093265727647258e-05,0.06461723691625151,2.093265727647258e-06,2.550420138593795,0.02599537798188982,0.08333333333333333,2.4849069118499756
5,2.485144721045962,4.882417083812458,1.788274392736783e-05,0.04882417083812458,1.788274392736783e-06,2.533970688378339,0.01964712907824827,0.08333333333333333,2.4849069118499756
6,2.484748885471521,3.9687142749661626,1.5936159865314337e-05,0.039687142749661626,1.5936159865314338e-06,2.524437641317791,0.015972936580316278,0.08333333333333333,2.4849069118499756
7,2.4849939715636578,3.2904979973364616,1.3019836613883964e-05,0.03290497997336462,1.3019836613883965e-06,2.517900244504367,0.013241996694390393,0.08333333333333333,2.4849069118499756
8,2.484865808240723,2.737421676337001,1.0017121983861864e-05,0.02737421676337001,1.0017121983861863e-06,2.5122410204652663,0.011016779411098245,0.08333333333333333,2.4849069118499756
9,2.4849090896251895,2.3807919316776034,8.643197923356795e-06,0.023807919316776033,8.643197923356795e-07,2.5087178077632095,0.00958134997210685,0.08333333333333333,2.4849069118499756
10,2.48490961488471,2.0928969481725908,7.1223344913471914e-06,0.020928969481725908,7.122334491347191e-07,2.5058393884648966,0.00842271348213448,0.08333333333333333,2.4849069118499756
11,2.4849066734313965,1.8789317199572433,6.21538740555207e-06,0.018789317199572435,6.21538740555207e-07,2.5036966406745056,0.007561627540871001,0.08333333333333333,2.4849069118499756
12,2.4849507636334525,1.6939819860376302,5.146451372316223e-06,0.016939819860376303,5.146451372316223e-07,2.501891181719283,0.006817171089838282,0.08333333333333333,2.4849069118499756
13,2.4849066209054445,1.5665054109954177,4.651382232075403e-06,0.01566505410995418,4.651382232075403e-07,2.5005721278527107,0.006304268786755948,0.08333333333333333,2.4849069118499756
14,2.4849066734313965,1.4695583444454174,4.157200204513558e-06,0.014695583444454175,4.157200204513558e-07,2.4996026358382837,0.0059141050734839015,0.08333333333333333,2.4849069118499756
15,2.4849066734313965,1.3788600208016557,3.7067512586462775e-06,0.013788600208016557,3.7067512586462776e-07,2.4986956985394846,0.005549090044537284,0.08333333333333333,2.4849069118499756
16,2.4849066209054445,1.301452715507678,3.5041347197160053e-06,0.013014527155076781,3.5041347197160054e-07,2.4979214491819555,0.005237572091866543,0.08333333333333333,2.4849069118499756
17,2.4849066209054445,1.2400378534592778,3.3408966895103494e-06,0.012400378534592778,3.3408966895103494e-07,2.497307300977986,0.0049904139334391515,0.08333333333333333,2.4849069118499756
18,2.4849066734313965,1.1829591121607927,3.095110263695864e-06,0.011829591121607927,3.0951102636958645e-07,2.496736510485257,0.004760702186170413,0.08333333333333333,2.4849069118499756
19,2.4849066734313965,1.1371129548077739,2.942037651858436e-06,0.011371129548077738,2.942037651858436e-07,2.4962780943425713,0.0045761975181708445,0.08333333333333333,2.4849069118499756
20,2.4849066734313965,1.0936441386628275,2.667893148760717e-06,0.010936441386628274,2.667893148760717e-07,2.4958434383963555,0.0044012551026074145,0.08333333333333333,2.4849069118499756
21,2.4849065683794924,1.0518550499376045,2.5063672201221023e-06,0.010518550499376045,2.5063672201221024e-07,2.495425317045333,0.0042330771184518985,0.08333333333333333,2.4849069118499756
22,2.4849066734313965,1.0089322151087237,2.4482213945754484e-06,0.010089322151087236,2.448221394575448e-07,2.4949962013559785,0.004060340406786407,0.08333333333333333,2.4849069118499756
23,2.4849067017461675,0.9764108978942831,2.251661565364516e-06,0.009764108978942832,2.2516615653645162e-07,2.494671069406191,0.003929457044901476,0.08333333333333333,2.4849069118499756
24,2.4849066209054445,0.9435063386127583,2.1655312185029633e-06,0.009435063386127584,2.1655312185029634e-07,2.4943419303007666,0.0037970360173177967,0.08333333333333333,2.4849069118499756
25,2.4849067017461675,0.916883007179234,2.0286642486940754e-06,0.00916883007179234,2.0286642486940755e-07,2.4940757476524316,0.0036898902207370774,0.08333333333333333,2.4849069118499756
