epoch,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss
1,2.580735899289996,659.0071208382637,0.006676294496234846,6.590071208382637,0.0006676294496234846,9.171474371432437,2.553821504806239,0.08333333333333333,2.485788583755493
2,2.522146700992026,175.84156866286995,0.004215884419949966,1.7584156866286995,0.0004215884419949966,4.280983751283865,0.6973572450717866,0.08333333333333333,2.4852232933044434
3,2.502406463770776,91.91222233205983,0.003164382100028343,0.9191222233205982,0.00031643821000283434,3.4218450630798602,0.3674217897220165,0.08333333333333333,2.4849677085876465
4,2.491007353886064,51.00028348256306,0.002392872419807797,0.5100028348256307,0.0002392872419807797,3.001249503350709,0.20483364742846494,0.08333333333333333,2.4849367141723633
5,2.4879004265888627,27.69643693618643,0.0019223024566111231,0.2769643693618643,0.00019223024566111232,2.7650570286736023,0.11140180557287507,0.08333333333333333,2.4849069118499756
6,2.4855613568974033,18.85968169410955,0.0015233368107891944,0.1885968169410955,0.00015233368107891944,2.6743105319609124,0.07593823829711456,0.08333333333333333,2.4849069118499756
7,2.4853519786040263,14.565306795648782,0.0012244095131370163,0.14565306795648783,0.00012244095131370164,2.6311275146504074,0.05865386881325388,0.08333333333333333,2.4849069118499756
8,2.486628950565489,11.545773852507548,0.0010418800645942276,0.11545773852507547,0.00010418800645942276,2.6021908597568637,0.046473329486996735,0.08333333333333333,2.4849069118499756
9,2.4862987687378455,8.963500846889056,0.0009033101099493582,0.08963500846889057,9.033101099493582e-05,2.576024177767939,0.036087915341499376,0.08333333333333333,2.4849069118499756
10,2.4857351127466933,7.86142402220511,0.0007645928575625249,0.0786142402220511,7.64592857562525e-05,2.5644258866006453,0.03165691271941503,0.08333333333333333,2.4849069118499756
11,2.485471034008952,6.394711062748133,0.0007090277121468045,0.06394711062748133,7.090277121468045e-05,2.5494890693132723,0.025756893772943257,0.08333333333333333,2.4849069118499756
12,2.485255635338683,5.558625760874526,0.0006612981603732941,0.05558625760874526,6.612981603732941e-05,2.540907965264509,0.02239302333065566,0.08333333333333333,2.4849069118499756
13,2.4856219209615213,6.434342832450407,0.0006232537415757031,0.06434342832450407,6.232537415757032e-05,2.550027642931257,0.025911323502388225,0.08333333333333333,2.4849069118499756
14,2.485032869082925,5.128578083855765,0.0005566004444099642,0.05128578083855765,5.566004444099642e-05,2.536374343241759,0.020660266317501733,0.08333333333333333,2.4849069118499756
15,2.4850359681140946,4.0499162981719445,0.00046147472443934306,0.04049916298171945,4.6147472443934306e-05,2.5255813056958933,0.016315784147355183,0.08333333333333333,2.4849069118499756
16,2.485165783952723,3.6900923682982665,0.00041903095813179567,0.036900923682982666,4.190309581317957e-05,2.522108498620905,0.01486533695954774,0.08333333333333333,2.4849069118499756
17,2.4849066734313965,3.8779163438563913,0.00040017076077804504,0.03877916343856391,4.0017076077804504e-05,2.523725799357009,0.015621987308294555,0.08333333333333333,2.4849069118499756
18,2.4849066492202154,3.256599120962435,0.00035742351427841,0.032565991209624355,3.5742351427841e-05,2.5175084017229983,0.013119902742134357,0.08333333333333333,2.4849069118499756
19,2.4849067017461675,3.238811591816441,0.0003661908779478441,0.03238811591816441,3.661908779478441e-05,2.51733146436038,0.01304867300779302,0.08333333333333333,2.4849069118499756
20,2.4849066734313965,2.819873207407441,0.0003275409195689956,0.02819873207407441,3.275409195689956e-05,2.5131381415664227,0.011361185700808062,0.08333333333333333,2.4849069118499756
21,2.4848664988749203,2.78724525635501,0.00032192702355462793,0.0278724525635501,3.21927023554628e-05,2.512771078723638,0.011229836805534634,0.08333333333333333,2.4849069118499756
22,2.484865941607398,2.6356660860130585,0.00028100915620040963,0.026356660860130585,2.8100915620040963e-05,2.5112506809825534,0.010618183192081172,0.08333333333333333,2.4849069118499756
23,2.4847381439143326,2.6778547259082894,0.0002810867900419948,0.026778547259082894,2.8108679004199484e-05,2.511544761887516,0.010788523532647679,0.08333333333333333,2.4849069118499756
24,2.4849066209054445,2.533281141427216,0.00025077061008563,0.02533281141427216,2.5077061008563002e-05,2.5102644360619446,0.01020476514567814,0.08333333333333333,2.4849069118499756
25,2.4846298091382866,2.4897036562688175,0.00024819560151121604,0.024897036562688175,2.4819560151121607e-05,2.509551767638136,0.010030410176670397,0.08333333333333333,2.4849069118499756
26,2.484710226370833,2.311881669211921,0.00024753956033468725,0.02311881669211921,2.4753956033468725e-05,2.5078538059162394,0.009314394251097913,0.08333333333333333,2.4849069118499756
27,2.48473717218422,2.143064305622278,0.00023926654572597835,0.02143064305622278,2.3926654572597837e-05,2.5061917321407035,0.00863454290094418,0.08333333333333333,2.4849069118499756
28,2.4847045818827853,2.064411522189024,0.00020623847015888115,0.02064411522189024,2.0623847015888115e-05,2.505369380501174,0.008316779072885767,0.08333333333333333,2.4849069118499756
29,2.4846648964742375,1.918646170432309,0.00018898515002965316,0.01918646170432309,1.8898515002965316e-05,2.5038702167865536,0.007729557513602192,0.08333333333333333,2.4849069118499756
30,2.4845877358507167,1.8685571425137544,0.00019161499855481248,0.018685571425137545,1.916149985548125e-05,2.503292513796467,0.007528304456750678,0.08333333333333333,2.4849069118499756
31,2.484624532331903,1.948643228478358,0.0001915842997242429,0.01948643228478358,1.915842997242429e-05,2.5041301270975715,0.007850518442901052,0.08333333333333333,2.4849069118499756
32,2.4845335573830005,1.8458670609584158,0.00019224142267662477,0.018458670609584157,1.922414226766248e-05,2.5030114486582717,0.0074371685167798195,0.08333333333333333,2.4849069118499756
33,2.48478367816971,1.8066724647548236,0.00018182374357058315,0.018066724647548237,1.8182374357058315e-05,2.502868549343641,0.007278262160522008,0.08333333333333333,2.4849069118499756
34,2.484697147408779,1.7396770524896565,0.00017755719380839545,0.017396770524896566,1.7755719380839544e-05,2.5021116368331517,0.007008711811191367,0.08333333333333333,2.4849069118499756
35,2.4848668587597635,1.7391473067196634,0.0001731654197625714,0.017391473067196635,1.7316541976257142e-05,2.5022757073893196,0.00700592450167004,0.08333333333333333,2.4849069118499756
36,2.484909562358758,1.6517587818089943,0.00015902021295727045,0.016517587818089943,1.5902021295727044e-05,2.5014430504042187,0.006653557976448663,0.08333333333333333,2.4849069118499756
37,2.4848643133028854,1.482112107301538,0.00015814811447668856,0.01482112107301538,1.5814811447668856e-05,2.4997012836797716,0.005970923967571401,0.08333333333333333,2.4849069118499756
38,2.48466079944998,1.462917575942875,0.00014113593601631504,0.01462917575942875,1.4113593601631504e-05,2.4993040828409376,0.005893476226723548,0.08333333333333333,2.4849069118499756
39,2.484748097582241,1.456717127674418,0.00013981155375396515,0.01456717127674418,1.3981155375396516e-05,2.4993292333336994,0.005868261835599197,0.08333333333333333,2.4849069118499756
40,2.484744263187743,1.3712030916944429,0.0001276119620623003,0.013712030916944428,1.276119620623003e-05,2.4984690277178396,0.0055236236245668055,0.08333333333333333,2.4849069118499756
41,2.4848655981369148,1.3418595228671206,0.00011748266096534239,0.013418595228671207,1.174826609653424e-05,2.498295910797513,0.005404857109711467,0.08333333333333333,2.4849069118499756
42,2.484692104917385,1.2728940492652985,0.00012138221588371668,0.012728940492652985,1.2138221588371668e-05,2.4974332364619087,0.005127829999147919,0.08333333333333333,2.4849069118499756
43,2.4848657840295423,1.2592291091272219,0.00011666138660469856,0.01259229109127222,1.1666138660469857e-05,2.497469715325229,0.005072288938476865,0.08333333333333333,2.4849069118499756
44,2.484667942979455,1.3291158653577715,0.0001195059545468545,0.013291158653577715,1.195059545468545e-05,2.497971030397793,0.005354079319379861,0.08333333333333333,2.4849069118499756
45,2.484541513012937,1.2561573725764394,0.0001225911930083015,0.012561573725764394,1.2259119300830151e-05,2.497115342013807,0.0050608262245605525,0.08333333333333333,2.4849069118499756
46,2.484502304441547,1.1979710271969926,0.0001182760773122927,0.011979710271969925,1.182760773122927e-05,2.4964938204793223,0.004826535221264988,0.08333333333333333,2.4849069118499756
47,2.4843172271978013,1.2288957226912454,0.00011782358838859409,0.012288957226912454,1.1782358838859409e-05,2.4966179885470314,0.004951356232241725,0.08333333333333333,2.4849069118499756
48,2.4847474147448647,1.2132941317230002,0.00010823185806870314,0.012132941317230002,1.0823185806870315e-05,2.4968911296529326,0.00488732352873131,0.08333333333333333,2.4849069118499756
49,2.484785128378417,1.1591231041233634,0.00010318886365197685,0.011591231041233633,1.0318886365197686e-05,2.4963866498917597,0.004669035481216864,0.08333333333333333,2.4849069118499756
50,2.4845551779676427,1.3528154848364669,0.00011814746760447443,0.013528154848364669,1.1814746760447443e-05,2.4980951365012927,0.005449655421297894,0.08333333333333333,2.4849069118499756
51,2.484703636415649,1.1198647719857615,0.00010418879997210413,0.011198647719857615,1.0418879997210414e-05,2.495912723820304,0.004511228798306365,0.08333333333333333,2.4849069118499756
52,2.484667942979455,1.141410174960729,0.00010975469122183943,0.01141410174960729,1.0975469122183944e-05,2.4960930113538,0.004598231023590723,0.08333333333333333,2.4849069118499756
53,2.484470708029611,1.0719166873038943,9.499938832944089e-05,0.010719166873038944,9.49993883294409e-06,2.495199449706611,0.004318290723733507,0.08333333333333333,2.4849069118499756
54,2.4847475727330797,1.0212833432035069,8.511379210473953e-05,0.010212833432035068,8.511379210473954e-06,2.4949688800641057,0.004113635092518735,0.08333333333333333,2.4849069118499756
55,2.4849066734313965,1.0228240178086876,8.888777628617735e-05,0.010228240178086876,8.888777628617735e-06,2.4951437594763384,0.004119723716456155,0.08333333333333333,2.4849069118499756
56,2.4847451561289278,1.0451867668641004,8.993868297799999e-05,0.010451867668641004,8.993868297799999e-06,2.495205995343023,0.004210033979193323,0.08333333333333333,2.4849069118499756
57,2.484786021319601,0.992502430937992,8.110780007492784e-05,0.00992502430937992,8.110780007492785e-06,2.4947190805884936,0.003997581684765033,0.08333333333333333,2.4849069118499756
58,2.4847896456102907,0.9536327727895596,7.191232681600918e-05,0.009536327727895597,7.191232681600918e-06,2.494333209351295,0.003840775406255047,0.08333333333333333,2.4849069118499756
59,2.4847867566829294,0.9209276112549892,6.843068233056783e-05,0.009209276112549892,6.8430682330567834e-06,2.4940028289098954,0.0037090181505498782,0.08333333333333333,2.4849069118499756
60,2.484751014824373,0.9919311563242323,8.353351648881304e-05,0.009919311563242324,8.353351648881303e-06,2.494678673358464,0.003995436506781309,0.08333333333333333,2.4849069118499756
61,2.4846293364047183,0.9531628382800984,7.733944356023725e-05,0.009531628382800984,7.733944356023726e-06,2.494168687400227,0.0038393502754662605,0.08333333333333333,2.4849069118499756
62,2.4845455333000617,0.9195194675261715,7.300170272613877e-05,0.009195194675261715,7.3001702726138775e-06,2.4937479984329407,0.0037038946246685397,0.08333333333333333,2.4849069118499756
63,2.4849066734313965,0.9860999624208,8.186461827993982e-05,0.009860999624208,8.186461827993983e-06,2.4947758414453975,0.003971652614384781,0.08333333333333333,2.4849069118499756
64,2.4849066209054445,0.9214797780148544,7.49460179479945e-05,0.009214797780148543,7.494601794799451e-06,2.4941289059676732,0.0037113235178965983,0.08333333333333333,2.4849069118499756
65,2.4845402523900884,1.025120695363634,8.91579986145065e-05,0.01025120695363634,8.91579986145065e-06,2.494800420308072,0.004129586044592241,0.08333333333333333,2.4849069118499756
66,2.484449960278562,0.9075155506445906,8.328119843874428e-05,0.009075155506445906,8.328119843874429e-06,2.493533400373081,0.003656134666230637,0.08333333333333333,2.4849069118499756
67,2.4849066734313965,0.8620121821684189,5.912582454930433e-05,0.008620121821684189,5.9125824549304335e-06,2.493532706866371,0.0034713715796124717,0.08333333333333333,2.4849069118499756
