epoch,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss
1,2.6344822979629963,883.3279414480606,0.0006169205778033958,8.833279414480607,6.169205778033959e-05,11.467823183680155,3.3529703780391316,0.09027777777777778,2.4872958660125732
2,2.5628515882048877,192.87381764081996,0.0003272453975212951,1.9287381764081997,3.2724539752129514e-05,4.4916224089834245,0.7525878243690777,0.08333333333333333,2.484071969985962
3,2.5445752820952214,106.48524724595929,0.0002657738018828234,1.064852472459593,2.6577380188282342e-05,3.609454260840884,0.41848989783589824,0.08333333333333333,2.4849069118499756
4,2.523444256150579,57.13797638543502,0.00019211073724830302,0.5713797638543502,1.9211073724830304e-05,3.0948432234601597,0.22643613923127553,0.08333333333333333,2.4849069118499756
5,2.506835852966046,29.291737988155187,0.0001257595337852002,0.29291737988155186,1.2575953378520021e-05,2.799765707908932,0.11685246781848145,0.08333333333333333,2.4849069118499756
6,2.4967967753976636,21.79377734763692,9.186006306026215e-05,0.2179377734763692,9.186006306026215e-06,2.7147437434598625,0.08729062838843299,0.08333333333333333,2.4849069118499756
7,2.488990881356848,14.645938972597893,6.947096859290224e-05,0.14645938972597894,6.9470968592902245e-06,2.6354571866086345,0.05884567031559134,0.08333333333333333,2.4849069118499756
8,2.4871744596609355,10.898379458823015,5.237831675612629e-05,0.10898379458823015,5.237831675612629e-06,2.596163493630808,0.043820421199871805,0.08333333333333333,2.4849069118499756
9,2.486250327499311,9.217138418437282,4.385283103299074e-05,0.09217138418437282,4.385283103299074e-06,2.5784260135099113,0.03707421109128106,0.08333333333333333,2.4849069118499756
10,2.4852732520505607,8.10430422255997,3.9088049351779014e-05,0.0810430422255997,3.908804935177902e-06,2.5663201049765294,0.03261088130396297,0.08333333333333333,2.4849069118499756
11,2.48376479206315,7.140628305852106,3.569805565085374e-05,0.07140628305852106,3.569805565085374e-06,2.5551746617906477,0.028750650259749128,0.08333333333333333,2.4849069118499756
12,2.485190103468509,6.49237102813852,3.2758820527866356e-05,0.0649237102813852,3.2758820527866356e-06,2.550117136484169,0.026125561208706426,0.08333333333333333,2.4849069118499756
13,2.4858434536781244,6.9187389511659925,3.174483805296545e-05,0.06918738951165992,3.1744838052965452e-06,2.5550339858010798,0.02783383800499943,0.08333333333333333,2.4849069118499756
14,2.4848153948168337,5.580065500715719,2.790499672462175e-05,0.05580065500715719,2.790499672462175e-06,2.540618781173496,0.02245778323139501,0.08333333333333333,2.4849069118499756
15,2.4851321685745056,5.467684602162924,2.7490498988188662e-05,0.05467684602162924,2.7490498988188664e-06,2.539811704737389,0.02200269094858354,0.08333333333333333,2.4849069118499756
16,2.4853525662381144,4.88087885022779,2.446139363024038e-05,0.0488087885022779,2.4461393630240383e-06,2.534163811120642,0.01963956152728975,0.08333333333333333,2.4849069118499756
17,2.484062896538109,4.481798936085529,2.2428302647763936e-05,0.044817989360855286,2.242830264776394e-06,2.528883137514177,0.01804311487184296,0.08333333333333333,2.4849069118499756
18,2.4841361070458943,3.953833136008652,1.9899314877823783e-05,0.03953833136008652,1.9899314877823783e-06,2.5236764967749328,0.015917131585271787,0.08333333333333333,2.4849069118499756
19,2.4840757313365573,3.7207519051950686,1.8381702629713064e-05,0.03720751905195069,1.8381702629713066e-06,2.52128503285669,0.01497915572895725,0.08333333333333333,2.4849069118499756
20,2.483611698610237,3.5113260081220616,1.7702438188486843e-05,0.035113260081220614,1.7702438188486844e-06,2.5187267046582065,0.014138695813314495,0.08333333333333333,2.4849069118499756
21,2.483442952423621,3.4525325203926758,1.8106532146148953e-05,0.03452532520392676,1.8106532146148953e-06,2.517970107713788,0.0139029309384562,0.08333333333333333,2.4849069118499756
