epoch,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss
1,2.509133756673685,600.363069859306,0.0069209620326103425,6.003630698593061,0.0006920962032610343,8.513456309313618,2.3929863359521133,0.08333333333333333,2.4917666912078857
2,2.4858194948678993,152.19423209369285,0.004139113876721765,1.5219423209369285,0.0004139113876721766,4.008175724755056,0.6124162415925946,0.08333333333333333,2.4861016273498535
3,2.4809630187981715,79.24164484125816,0.0029770200955881875,0.7924164484125816,0.00029770200955881875,3.273677116827382,0.3195187289837747,0.09027777777777778,2.4839725494384766
4,2.4806363529264415,47.96048651217593,0.0023323752009269754,0.4796048651217593,0.00023323752009269755,2.960474452545639,0.19343347205074224,0.08333333333333333,2.486156940460205
5,2.483372195452298,30.091112973973182,0.0018107018753302743,0.30091112973973183,0.00018107018753302744,2.784464413450835,0.12124328382134712,0.08333333333333333,2.4853429794311523
6,2.4818220585841115,19.33584344571716,0.0014546105534755168,0.1933584344571716,0.00014546105534755168,2.675326003059873,0.0779684807954821,0.08333333333333333,2.485921859741211
7,2.4848516327994212,13.402458597994096,0.0011308828141161989,0.13402458597994096,0.00011308828141161989,2.6189892780349915,0.053982166375959345,0.08333333333333333,2.48520827293396
8,2.483100954308567,11.194197633385453,0.0009715422677764229,0.11194197633385454,9.71542267776423e-05,2.5951400607465263,0.04512065059869065,0.08333333333333333,2.4844863414764404
9,2.4830169804945665,8.409779430871987,0.0008947720369510433,0.08409779430871987,8.947720369510433e-05,2.567204168864659,0.033905233904460284,0.08333333333333333,2.485093593597412
10,2.482496422867767,7.657861259841263,0.000844573194877182,0.07657861259841263,8.44573194877182e-05,2.559159499232412,0.030881442249709096,0.08333333333333333,2.484081268310547
11,2.483395816947425,6.242879474019429,0.0007797283550849419,0.0624287947401943,7.79728355084942e-05,2.545902618647853,0.02516987712918665,0.08333333333333333,2.4847707748413086
12,2.484577020556504,5.909073699567076,0.0007154096837691312,0.05909073699567076,7.154096837691313e-05,2.5437393586524792,0.023811810813092166,0.08333333333333333,2.4847424030303955
13,2.484289985515575,4.8932710966021595,0.000608383440160114,0.04893271096602159,6.08383440160114e-05,2.53328349545162,0.019721348794098113,0.08333333333333333,2.485382318496704
14,2.4848670163376196,4.320177633873157,0.0005710741439455537,0.04320177633873157,5.710741439455537e-05,2.5281258482941253,0.01740893314157482,0.08333333333333333,2.4845423698425293
15,2.4827431356229797,3.9438108306333244,0.0004840572180287358,0.03943810830633324,4.840572180287358e-05,2.5222296201833965,0.015904389568769467,0.09027777777777778,2.4845967292785645
