epoch,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss
1,4.0644243457026,4429.727874388178,0.00635290379666446,44.29727874388178,0.000635290379666446,48.36233674146222,10.898939251040202,0.07771164021164022,3.073077440261841
2,3.7133518324046046,1936.287873732654,0.004301840958799429,19.36287873732654,0.00043018409587994294,23.076660875198968,5.214509638555737,0.0671957671957672,2.8633151054382324
3,3.272996126066592,994.5970524641815,0.003186310804569244,9.945970524641815,0.0003186310804569244,13.219284999801452,3.038894264649034,0.07321428571428572,2.6826460361480713
4,2.9303629898983927,613.0791317123965,0.0025113476792962743,6.130791317123965,0.00025113476792962746,9.061405428100166,2.0922467533977698,0.05992063492063491,2.5776925086975098
5,2.7231051125748023,443.1023983980005,0.002053475142464606,4.431023983980005,0.0002053475142464606,7.154334320258766,1.6272707619811084,0.044642857142857144,2.5239622592926025
6,2.595518041600869,333.23880713983164,0.0016900582812893205,3.3323880713983165,0.00016900582812893206,5.928075096077845,1.283966061422938,0.05654761904761905,2.4856691360473633
7,2.530939649181399,260.6865870464279,0.0013852719802220261,2.6068658704642793,0.0001385271980222026,5.137944155018424,1.0300539558521298,0.06845238095238095,2.4720160961151123
8,2.5013436228806305,209.44760638711375,0.0011491836144840552,2.0944760638711375,0.00011491836144840553,4.595934633954257,0.8373863403143249,0.07341269841269842,2.472001791000366
9,2.4884004157914967,175.99896513369325,0.0009713575236736548,1.7599896513369324,9.71357523673655e-05,4.248487330549966,0.707316545970541,0.07341269841269842,2.4761295318603516
10,2.485894354608506,149.81229380937535,0.0008355297255726522,1.4981229380937535,8.355297255726522e-05,3.9841009413313744,0.6026830900069595,0.06646825396825397,2.479637384414673
11,2.484793150486511,129.82197263523963,0.000730243546763201,1.2982197263523962,7.30243546763201e-05,3.783085884612932,0.5224953032621137,0.07837301587301587,2.4815762042999268
