epoch,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss
1,2.827788999692093,1214.6528414859213,0.0030248992516949337,12.146528414859214,0.0003024899251694934,14.974619980318,4.295522369634724,0.0884920634920635,2.53523850440979
2,2.584065716361015,509.7850276139435,0.0017787069210497318,5.097850276139435,0.0001778706921049732,7.682093543973519,1.9728709353455562,0.06984126984126984,2.516268253326416
3,2.5203385422849407,274.6742221484291,0.0011494884448985147,2.746742221484291,0.00011494884448985147,5.267195855894105,1.0898762702880695,0.0992063492063492,2.4853835105895996
4,2.50187558643584,174.56091405766762,0.0007977975895484067,1.7456091405766763,7.977975895484067e-05,4.2475643822740565,0.6977520903917254,0.10416666666666667,2.470829486846924
5,2.4877795348274114,124.64399387011635,0.0005824837082553744,1.2464399387011635,5.824837082553745e-05,3.7342776242714124,0.5010484930926423,0.11805555555555554,2.47519588470459
6,2.4846273112830524,87.66657216372465,0.00042985259894307275,0.8766657216372465,4.298525989430728e-05,3.3613359661397753,0.3528532037444327,0.09722222222222221,2.4829447269439697
7,2.481090390128236,69.08779937428984,0.00033814424821500234,0.6908779937428985,3.3814424821500235e-05,3.172002251915595,0.278471034717929,0.08333333333333333,2.487300395965576
8,2.4785896779748127,54.29082090473011,0.0002679559567473547,0.5429082090473011,2.679559567473547e-05,3.0215246443494053,0.219049974050805,0.08333333333333333,2.4867560863494873
9,2.4790221044405807,45.52121761538691,0.00021937634219738484,0.4552121761538691,2.1937634219738484e-05,2.934256219207317,0.18363455209723414,0.08333333333333333,2.486475944519043
10,2.478285308959357,39.855118218059175,0.0001872542403446408,0.39855118218059177,1.872542403446408e-05,2.8768552859761014,0.16082486796969617,0.08333333333333333,2.4859745502471924
11,2.478844397654837,35.14479876139078,0.00015979514817151012,0.35144798761390783,1.5979514817151014e-05,2.830308416008744,0.14178540914517862,0.08333333333333333,2.485729932785034
12,2.479313722781183,31.78163000228278,0.00014060888225871912,0.3178163000228278,1.4060888225871913e-05,2.7971440375158996,0.1281928777268759,0.08333333333333333,2.485135793685913
