seed,sample_index,boundary_class,boundary_type,offset_steps,offset_ms,layer,state,transition
11,24,random,press,-1,-15.625,L1,pre_reset,0.02001974459452882
11,24,random,press,-1,-15.625,L2,spike50,0.02992742593092934
11,24,random,press,-1,-15.625,L2,syn_current,0.01535608675670197
11,24,random,press,-1,-15.625,L2,pre_reset,0.011143469624582236
11,24,random,press,0,0.0,L1,spike50,0.034639214559496145
11,24,random,press,0,0.0,L1,syn_current,0.0023347108212915524
11,24,random,press,0,0.0,L1,pre_reset,0.01748632920014015
11,24,random,press,0,0.0,L2,spike50,0.02118965506123993
11,24,random,press,0,0.0,L2,syn_current,0.017946102978593337
11,24,random,press,0,0.0,L2,pre_reset,0.009763938863288413
11,24,random,press,1,15.625,L1,spike50,0.06075239573426472
11,24,random,press,1,15.625,L1,syn_current,0.0018004048869302292
11,24,random,press,1,15.625,L1,pre_reset,0.01699010781335486
11,24,random,press,1,15.625,L2,spike50,0.028651607539571078
11,24,random,press,1,15.625,L2,syn_current,0.010365616547358236
11,24,random,press,1,15.625,L2,pre_reset,0.003902302970180682
11,24,random,press,2,31.25,L1,spike50,0.05754190629181699
11,24,random,press,2,31.25,L1,syn_current,0.0013869806218214098
11,24,random,press,2,31.25,L1,pre_reset,0.01754111873119968
11,24,random,press,2,31.25,L2,spike50,0.019231036003280022
11,24,random,press,2,31.25,L2,syn_current,0.010712022596196191
11,24,random,press,2,31.25,L2,pre_reset,0.003546127527606968
11,24,random,press,3,46.875,L1,spike50,0.09049883438139417
11,24,random,press,3,46.875,L1,syn_current,0.20146553838433667
11,24,random,press,3,46.875,L1,pre_reset,0.09121999172560924
11,24,random,press,3,46.875,L2,spike50,0.01670115956776841
11,24,random,press,3,46.875,L2,syn_current,0.018837092999287708
11,24,random,press,3,46.875,L2,pre_reset,0.004481265125809264
11,24,random,press,4,62.5,L1,spike50,0.05449236986923811
11,24,random,press,4,62.5,L1,syn_current,0.03595078989698719
11,24,random,press,4,62.5,L1,pre_reset,0.03616965630530611
11,24,random,press,4,62.5,L2,spike50,0.013226817438759753
11,24,random,press,4,62.5,L2,syn_current,0.006567272722649675
11,24,random,press,4,62.5,L2,pre_reset,0.003556781863012226
11,24,random,press,5,78.125,L1,spike50,0.05582077403343433
11,24,random,press,5,78.125,L1,syn_current,0.08950562144128238
11,24,random,press,5,78.125,L1,pre_reset,0.04659271179996094
11,24,random,press,5,78.125,L2,spike50,0.01010716367010045
11,24,random,press,5,78.125,L2,syn_current,0.025852669626119096
11,24,random,press,5,78.125,L2,pre_reset,0.007199781796535687
11,24,random,press,6,93.75,L1,spike50,0.055352696796565626
11,24,random,press,6,93.75,L1,syn_current,0.0065210020369323995
11,24,random,press,6,93.75,L1,pre_reset,0.021726668645318026
11,24,random,press,6,93.75,L2,spike50,0.019315527331506432
11,24,random,press,6,93.75,L2,syn_current,0.05303527628914739
11,24,random,press,6,93.75,L2,pre_reset,0.012187451437234098
11,24,random,press,7,109.375,L1,spike50,0.022042199050640865
11,24,random,press,7,109.375,L1,syn_current,0.002906353137878126
11,24,random,press,7,109.375,L1,pre_reset,0.01890546042118102
11,24,random,press,7,109.375,L2,spike50,0.015961863873369397
11,24,random,press,7,109.375,L2,syn_current,0.005930333653039299
11,24,random,press,7,109.375,L2,pre_reset,0.003339281514865733
11,24,random,press,8,125.0,L1,spike50,0.015872116749646503
11,24,random,press,8,125.0,L1,syn_current,0.002234676648246281
11,24,random,press,8,125.0,L1,pre_reset,0.009791828719106999
11,24,random,press,8,125.0,L2,spike50,0.01855584095966567
11,24,random,press,8,125.0,L2,syn_current,0.008277716227884313
11,24,random,press,8,125.0,L2,pre_reset,0.004431388485577115
11,24,random,press,9,140.625,L1,spike50,0.05554216556584568
11,24,random,press,9,140.625,L1,syn_current,0.0020883111204059723
11,24,random,press,9,140.625,L1,pre_reset,0.012763682851863911
11,24,random,press,9,140.625,L2,spike50,0.029849565928062538
11,24,random,press,9,140.625,L2,syn_current,0.010442415894733936
11,24,random,press,9,140.625,L2,pre_reset,0.006723463057979107
11,24,random,press,10,156.25,L1,spike50,0.0676763512525379
11,24,random,press,10,156.25,L1,syn_current,0.00128213774276964
11,24,random,press,10,156.25,L1,pre_reset,0.01688574126086695
11,24,random,press,10,156.25,L2,spike50,0.013910052590248911
11,24,random,press,10,156.25,L2,syn_current,0.00438462623262581
11,24,random,press,10,156.25,L2,pre_reset,0.0029900222566445755
11,24,random,press,11,171.875,L1,spike50,0.0398566808694264
11,24,random,press,11,171.875,L1,syn_current,0.0009679012508611029
11,24,random,press,11,171.875,L1,pre_reset,0.011925954123424565
11,24,random,press,11,171.875,L2,spike50,0.01620368253909321
11,24,random,press,11,171.875,L2,syn_current,0.007751341069416218
11,24,random,press,11,171.875,L2,pre_reset,0.004165522248996578
11,24,random,press,12,187.5,L1,spike50,0.0643614773551946
11,24,random,press,12,187.5,L1,syn_current,0.4236624654483754
11,24,random,press,12,187.5,L1,pre_reset,0.2505739900146633
11,24,random,press,12,187.5,L2,spike50,0.02274680898378767
11,24,random,press,12,187.5,L2,syn_current,0.03732603099752452
11,24,random,press,12,187.5,L2,pre_reset,0.014645214152298802
11,24,random,press,13,203.125,L1,spike50,0.07414833030202295
11,24,random,press,13,203.125,L1,syn_current,0.010852097579893805
11,24,random,press,13,203.125,L1,pre_reset,0.030891234292896863
11,24,random,press,13,203.125,L2,spike50,0.02626549821768054
11,24,random,press,13,203.125,L2,syn_current,0.027215133151442528
11,24,random,press,13,203.125,L2,pre_reset,0.013879331925865213
11,24,random,press,14,218.75,L1,spike50,0.029801874012465035
11,24,random,press,14,218.75,L1,syn_current,0.027840484347006145
11,24,random,press,14,218.75,L1,pre_reset,0.023399062014341276
11,24,random,press,14,218.75,L2,spike50,0.036320592210907665
11,24,random,press,14,218.75,L2,syn_current,0.01377758459069156
11,24,random,press,14,218.75,L2,pre_reset,0.012223859595312137
11,24,random,press,15,234.375,L1,spike50,0.016774876274702644
11,24,random,press,15,234.375,L1,syn_current,0.002930803999029896
11,24,random,press,15,234.375,L1,pre_reset,0.010714850406283172
11,24,random,press,15,234.375,L2,spike50,0.029908702865399373
11,24,random,press,15,234.375,L2,syn_current,0.016521037505408898
11,24,random,press,15,234.375,L2,pre_reset,0.009396345139725981
11,24,random,press,16,250.0,L1,spike50,0.055752031622389286
11,24,random,press,16,250.0,L1,syn_current,0.055137175386959725
11,24,random,press,16,250.0,L1,pre_reset,0.0258116078984435
11,24,random,press,16,250.0,L2,spike50,0.026404827409216902
11,24,random,press,16,250.0,L2,syn_current,0.034205429833407575
11,24,random,press,16,250.0,L2,pre_reset,0.010007614613227522
11,24,random,lift,-16,-250.0,L1,spike50,0.08273125801509373
11,24,random,lift,-16,-250.0,L1,syn_current,0.07174146054416042
11,24,random,lift,-16,-250.0,L1,pre_reset,0.04372188715584757
11,24,random,lift,-16,-250.0,L2,spike50,0.013779875516228945
11,24,random,lift,-16,-250.0,L2,syn_current,0.018716942809377746
11,24,random,lift,-16,-250.0,L2,pre_reset,0.003918873457963046
11,24,random,lift,-15,-234.375,L1,spike50,0.04632916803121245
11,24,random,lift,-15,-234.375,L1,syn_current,0.0021638444094222997
11,24,random,lift,-15,-234.375,L1,pre_reset,0.019747135067864408
11,24,random,lift,-15,-234.375,L2,spike50,0.014531880520417317
11,24,random,lift,-15,-234.375,L2,syn_current,0.00520492707840714
11,24,random,lift,-15,-234.375,L2,pre_reset,0.0022483542698430448
11,24,random,lift,-14,-218.75,L1,spike50,0.05862831011303893
11,24,random,lift,-14,-218.75,L1,syn_current,0.02609786899346056
11,24,random,lift,-14,-218.75,L1,pre_reset,0.029817833637660995
11,24,random,lift,-14,-218.75,L2,spike50,0.017284875713324155
11,24,random,lift,-14,-218.75,L2,syn_current,0.005317393983737317
11,24,random,lift,-14,-218.75,L2,pre_reset,0.0017045007833063064
11,24,random,lift,-13,-203.125,L1,spike50,0.06160642699695362
11,24,random,lift,-13,-203.125,L1,syn_current,0.08120598886193209
11,24,random,lift,-13,-203.125,L1,pre_reset,0.04499642478589416
11,24,random,lift,-13,-203.125,L2,spike50,0.0178167906422928
11,24,random,lift,-13,-203.125,L2,syn_current,0.023097375613327586
11,24,random,lift,-13,-203.125,L2,pre_reset,0.006314250826681467
11,24,random,lift,-12,-187.5,L1,spike50,0.037593687203473114
11,24,random,lift,-12,-187.5,L1,syn_current,0.002729610214966205
11,24,random,lift,-12,-187.5,L1,pre_reset,0.01756201009494951
11,24,random,lift,-12,-187.5,L2,spike50,0.01874885759330691
11,24,random,lift,-12,-187.5,L2,syn_current,0.006090306239636356
11,24,random,lift,-12,-187.5,L2,pre_reset,0.0017115914879439753
11,24,random,lift,-11,-171.875,L1,spike50,0.03409353553323846
11,24,random,lift,-11,-171.875,L1,syn_current,0.0020924376083666374
11,24,random,lift,-11,-171.875,L1,pre_reset,0.013029214166786152
11,24,random,lift,-11,-171.875,L2,spike50,0.014570896523261379
11,24,random,lift,-11,-171.875,L2,syn_current,0.004764342239815367
11,24,random,lift,-11,-171.875,L2,pre_reset,0.002050945011817129
11,24,random,lift,-10,-156.25,L1,spike50,0.05797334435091661
11,24,random,lift,-10,-156.25,L1,syn_current,0.015094572418469232
11,24,random,lift,-10,-156.25,L1,pre_reset,0.012583830854560163
11,24,random,lift,-10,-156.25,L2,spike50,0.016621480577606595
11,24,random,lift,-10,-156.25,L2,syn_current,0.012040470239553569
11,24,random,lift,-10,-156.25,L2,pre_reset,0.0028865564041495873
11,24,random,lift,-9,-140.625,L1,spike50,0.05097558499487309
11,24,random,lift,-9,-140.625,L1,syn_current,0.04587026777654035
11,24,random,lift,-9,-140.625,L1,pre_reset,0.02701891160362868
11,24,random,lift,-9,-140.625,L2,spike50,0.015275622532964217
11,24,random,lift,-9,-140.625,L2,syn_current,0.004237684950188392
11,24,random,lift,-9,-140.625,L2,pre_reset,0.0015938780954862786
11,24,random,lift,-8,-125.0,L1,spike50,0.08851789551070366
11,24,random,lift,-8,-125.0,L1,syn_current,0.16596792735175536
11,24,random,lift,-8,-125.0,L1,pre_reset,0.06637899300626982
11,24,random,lift,-8,-125.0,L2,spike50,0.008809492254961748
11,24,random,lift,-8,-125.0,L2,syn_current,0.023073572854699687
11,24,random,lift,-8,-125.0,L2,pre_reset,0.006019286276813585
11,24,random,lift,-7,-109.375,L1,spike50,0.05167221247348264
11,24,random,lift,-7,-109.375,L1,syn_current,0.0251748604226657
11,24,random,lift,-7,-109.375,L1,pre_reset,0.03012760364431366
11,24,random,lift,-7,-109.375,L2,spike50,0.006678428718787099
11,24,random,lift,-7,-109.375,L2,syn_current,0.003545609040367048
11,24,random,lift,-7,-109.375,L2,pre_reset,0.0015212564923250405
11,24,random,lift,-6,-93.75,L1,spike50,0.07390724230454815
11,24,random,lift,-6,-93.75,L1,syn_current,0.002055709873891809
11,24,random,lift,-6,-93.75,L1,pre_reset,0.017060740882359204
11,24,random,lift,-6,-93.75,L2,spike50,0.023348376531193482
11,24,random,lift,-6,-93.75,L2,syn_current,0.01143200468753558
11,24,random,lift,-6,-93.75,L2,pre_reset,0.003823520838000638
11,24,random,lift,-5,-78.125,L1,spike50,0.04879473717030247
11,24,random,lift,-5,-78.125,L1,syn_current,0.03826580572234162
11,24,random,lift,-5,-78.125,L1,pre_reset,0.028731640381894796
11,24,random,lift,-5,-78.125,L2,spike50,0.020642416311874023
11,24,random,lift,-5,-78.125,L2,syn_current,0.004992848391508042
11,24,random,lift,-5,-78.125,L2,pre_reset,0.0020246095431027955
11,24,random,lift,-4,-62.5,L1,spike50,0.05459018949752115
11,24,random,lift,-4,-62.5,L1,syn_current,0.0018132536444116498
11,24,random,lift,-4,-62.5,L1,pre_reset,0.015837323176111306
11,24,random,lift,-4,-62.5,L2,spike50,0.01521341845432067
11,24,random,lift,-4,-62.5,L2,syn_current,0.015616679085523444
11,24,random,lift,-4,-62.5,L2,pre_reset,0.004837501253920351
11,24,random,lift,-3,-46.875,L1,spike50,0.020797206861385864
11,24,random,lift,-3,-46.875,L1,syn_current,0.05584252618229846
11,24,random,lift,-3,-46.875,L1,pre_reset,0.03875423901275232
11,24,random,lift,-3,-46.875,L2,spike50,0.02037016330201835
11,24,random,lift,-3,-46.875,L2,syn_current,0.004083782897406296
11,24,random,lift,-3,-46.875,L2,pre_reset,0.00167146742989277
11,24,random,lift,-2,-31.25,L1,spike50,0.022076969477224373
11,24,random,lift,-2,-31.25,L1,syn_current,0.0019644226269739384
11,24,random,lift,-2,-31.25,L1,pre_reset,0.02107398453390774
11,24,random,lift,-2,-31.25,L2,spike50,0.012811498347131689
11,24,random,lift,-2,-31.25,L2,syn_current,0.005695759860774308
11,24,random,lift,-2,-31.25,L2,pre_reset,0.0023245294474135703
11,24,random,lift,-1,-15.625,L1,spike50,0.08485301644999388
11,24,random,lift,-1,-15.625,L1,syn_current,0.27037385747242404
11,24,random,lift,-1,-15.625,L1,pre_reset,0.1208219905614284
11,24,random,lift,-1,-15.625,L2,spike50,0.010650494294683344
11,24,random,lift,-1,-15.625,L2,syn_current,0.01615024151257649
11,24,random,lift,-1,-15.625,L2,pre_reset,0.0033528151389563554
11,24,random,lift,0,0.0,L1,spike50,0.06879550209867757
11,24,random,lift,0,0.0,L1,syn_current,0.032636829212416396
11,24,random,lift,0,0.0,L1,pre_reset,0.034675322046218926
11,24,random,lift,0,0.0,L2,spike50,0.016229411139563887
11,24,random,lift,0,0.0,L2,syn_current,0.01720131754382237
11,24,random,lift,0,0.0,L2,pre_reset,0.005769989493456862
11,24,random,lift,1,15.625,L1,spike50,0.03976207722462821
11,24,random,lift,1,15.625,L1,syn_current,0.0027339339527240325
11,24,random,lift,1,15.625,L1,pre_reset,0.014428560884034214
11,24,random,lift,1,15.625,L2,spike50,0.014586264736460075
11,24,random,lift,1,15.625,L2,syn_current,0.005885936019260463
11,24,random,lift,1,15.625,L2,pre_reset,0.0019055710325830422
11,24,random,lift,2,31.25,L1,spike50,0.03988986748195322
11,24,random,lift,2,31.25,L1,syn_current,0.0020573141726555333
11,24,random,lift,2,31.25,L1,pre_reset,0.013709004443977046
11,24,random,lift,2,31.25,L2,spike50,0.021084532235450704
11,24,random,lift,2,31.25,L2,syn_current,0.008999935232492318
11,24,random,lift,2,31.25,L2,pre_reset,0.0030029803271753863
11,24,random,lift,3,46.875,L1,spike50,0.06591618568054125
11,24,random,lift,3,46.875,L1,syn_current,0.20359884163306263
11,24,random,lift,3,46.875,L1,pre_reset,0.10721107517039374
11,24,random,lift,3,46.875,L2,spike50,0.016591497021246182
11,24,random,lift,3,46.875,L2,syn_current,0.02854493167771166
11,24,random,lift,3,46.875,L2,pre_reset,0.007450196412363996
11,24,random,lift,4,62.5,L1,spike50,0.04529428320409801
11,24,random,lift,4,62.5,L1,syn_current,0.014749862088116683
11,24,random,lift,4,62.5,L1,pre_reset,0.028659443903812698
11,24,random,lift,4,62.5,L2,spike50,0.016994020448568126
11,24,random,lift,4,62.5,L2,syn_current,0.011461102530737066
11,24,random,lift,4,62.5,L2,pre_reset,0.005597362862920452
11,24,random,lift,5,78.125,L1,spike50,0.04602368464743323
11,24,random,lift,5,78.125,L1,syn_current,0.015897756733501356
11,24,random,lift,5,78.125,L1,pre_reset,0.022502485264169425
11,24,random,lift,5,78.125,L2,spike50,0.03091071537034573
11,24,random,lift,5,78.125,L2,syn_current,0.026094387340997005
11,24,random,lift,5,78.125,L2,pre_reset,0.010138019386427222
11,24,random,lift,6,93.75,L1,spike50,0.029375092204640074
11,24,random,lift,6,93.75,L1,syn_current,0.0020754849762877337
11,24,random,lift,6,93.75,L1,pre_reset,0.016318458527393775
11,24,random,lift,6,93.75,L2,spike50,0.02587775364756606
11,24,random,lift,6,93.75,L2,syn_current,0.014198603028935608
11,24,random,lift,6,93.75,L2,pre_reset,0.003957118697425099
11,24,random,lift,7,109.375,L1,spike50,0.05221336511883845
11,24,random,lift,7,109.375,L1,syn_current,0.0015523632093946693
11,24,random,lift,7,109.375,L1,pre_reset,0.015780414511489815
11,24,random,lift,7,109.375,L2,spike50,0.023074002153963824
11,24,random,lift,7,109.375,L2,syn_current,0.006005577958580588
11,24,random,lift,7,109.375,L2,pre_reset,0.002410280913463847
11,24,random,lift,8,125.0,L1,spike50,0.05269153517165115
11,24,random,lift,8,125.0,L1,syn_current,0.0011591518075274587
11,24,random,lift,8,125.0,L1,pre_reset,0.014526671946762604
11,24,random,lift,8,125.0,L2,spike50,0.011299634524375435
11,24,random,lift,8,125.0,L2,syn_current,0.019128591319838573
11,24,random,lift,8,125.0,L2,pre_reset,0.005201862444028871
11,24,random,lift,9,140.625,L1,spike50,0.12791779589164498
11,24,random,lift,9,140.625,L1,syn_current,0.3950587572533584
11,24,random,lift,9,140.625,L1,pre_reset,0.2214835586244196
11,24,random,lift,9,140.625,L2,spike50,0.02196917828439371
11,24,random,lift,9,140.625,L2,syn_current,0.0530118999761886
11,24,random,lift,9,140.625,L2,pre_reset,0.012520969835140616
11,24,random,lift,10,156.25,L1,spike50,0.11901440212243175
11,24,random,lift,10,156.25,L1,syn_current,0.012575997521759863
11,24,random,lift,10,156.25,L1,pre_reset,0.026791767791981447
11,24,random,lift,10,156.25,L2,spike50,0.023922616074856795
11,24,random,lift,10,156.25,L2,syn_current,0.04599230137123245
11,24,random,lift,10,156.25,L2,pre_reset,0.022228227549852653
11,24,random,lift,11,171.875,L1,spike50,0.04618761806229288
11,24,random,lift,11,171.875,L1,syn_current,0.0027896813869443537
11,24,random,lift,11,171.875,L1,pre_reset,0.01588045138399874
11,24,random,lift,11,171.875,L2,spike50,0.0343278332201854
11,24,random,lift,11,171.875,L2,syn_current,0.01337600709365383
11,24,random,lift,11,171.875,L2,pre_reset,0.010294075236953026
11,24,random,lift,12,187.5,L1,spike50,0.05912909646140285
11,24,random,lift,12,187.5,L1,syn_current,0.0022568226760016907
11,24,random,lift,12,187.5,L1,pre_reset,0.011383684125701343
11,24,random,lift,12,187.5,L2,spike50,0.042235179013484614
11,24,random,lift,12,187.5,L2,syn_current,0.04641034102139263
11,24,random,lift,12,187.5,L2,pre_reset,0.022386178714059235
11,24,random,lift,13,203.125,L1,spike50,0.03181039972658195
11,24,random,lift,13,203.125,L1,syn_current,0.012695348267087847
11,24,random,lift,13,203.125,L1,pre_reset,0.015879632594249626
11,24,random,lift,13,203.125,L2,spike50,0.023769288818429102
11,24,random,lift,13,203.125,L2,syn_current,0.00993560556941031
11,24,random,lift,13,203.125,L2,pre_reset,0.005898411156491035
11,24,random,lift,14,218.75,L1,spike50,0.05365047701833592
11,24,random,lift,14,218.75,L1,syn_current,0.0015803067208409738
11,24,random,lift,14,218.75,L1,pre_reset,0.01982917789023464
11,24,random,lift,14,218.75,L2,spike50,0.018639835238987268
11,24,random,lift,14,218.75,L2,syn_current,0.013197807037999776
11,24,random,lift,14,218.75,L2,pre_reset,0.005960875721919279
11,24,random,lift,15,234.375,L1,spike50,0.053210455426926484
11,24,random,lift,15,234.375,L1,syn_current,0.028367359951280924
11,24,random,lift,15,234.375,L1,pre_reset,0.02236044525893044
11,24,random,lift,15,234.375,L2,spike50,0.013799986078011028
11,24,random,lift,15,234.375,L2,syn_current,0.006670856512531853
11,24,random,lift,15,234.375,L2,pre_reset,0.0031985050786320635
11,24,random,lift,16,250.0,L1,spike50,0.03178567249387443
11,24,random,lift,16,250.0,L1,syn_current,0.001245652338786818
11,24,random,lift,16,250.0,L1,pre_reset,0.017034655158186474
11,24,random,lift,16,250.0,L2,spike50,0.012264641419095224
11,24,random,lift,16,250.0,L2,syn_current,0.011300901808859787
11,24,random,lift,16,250.0,L2,pre_reset,0.005521446513632289
11,25,real,press,-12,-187.5,L1,spike50,
11,25,real,press,-12,-187.5,L1,syn_current,0.004822742863148322
11,25,real,press,-12,-187.5,L1,pre_reset,0.0019020577084070123
11,25,real,press,-12,-187.5,L2,spike50,
11,25,real,press,-12,-187.5,L2,syn_current,
11,25,real,press,-12,-187.5,L2,pre_reset,
11,25,real,press,-11,-171.875,L1,spike50,
11,25,real,press,-11,-171.875,L1,syn_current,0.004469267625114015
11,25,real,press,-11,-171.875,L1,pre_reset,0.002315981916325205
11,25,real,press,-11,-171.875,L2,spike50,
11,25,real,press,-11,-171.875,L2,syn_current,
11,25,real,press,-11,-171.875,L2,pre_reset,
11,25,real,press,-10,-156.25,L1,spike50,
11,25,real,press,-10,-156.25,L1,syn_current,0.00688359138638539
11,25,real,press,-10,-156.25,L1,pre_reset,0.003230140586763519
11,25,real,press,-10,-156.25,L2,spike50,
11,25,real,press,-10,-156.25,L2,syn_current,
11,25,real,press,-10,-156.25,L2,pre_reset,
11,25,real,press,-9,-140.625,L1,spike50,
11,25,real,press,-9,-140.625,L1,syn_current,0.003305331236348019
11,25,real,press,-9,-140.625,L1,pre_reset,0.002807085398538356
11,25,real,press,-9,-140.625,L2,spike50,
11,25,real,press,-9,-140.625,L2,syn_current,
11,25,real,press,-9,-140.625,L2,pre_reset,
11,25,real,press,-8,-125.0,L1,spike50,
11,25,real,press,-8,-125.0,L1,syn_current,0.16018201351728345
11,25,real,press,-8,-125.0,L1,pre_reset,0.04471086382695999
11,25,real,press,-8,-125.0,L2,spike50,
11,25,real,press,-8,-125.0,L2,syn_current,
11,25,real,press,-8,-125.0,L2,pre_reset,
11,25,real,press,-7,-109.375,L1,spike50,
11,25,real,press,-7,-109.375,L1,syn_current,0.5452539298129404
11,25,real,press,-7,-109.375,L1,pre_reset,0.3186415213749392
11,25,real,press,-7,-109.375,L2,spike50,
11,25,real,press,-7,-109.375,L2,syn_current,
11,25,real,press,-7,-109.375,L2,pre_reset,
11,25,real,press,-6,-93.75,L1,spike50,
11,25,real,press,-6,-93.75,L1,syn_current,0.0038553996402139745
11,25,real,press,-6,-93.75,L1,pre_reset,0.012643577868528877
11,25,real,press,-6,-93.75,L2,spike50,
11,25,real,press,-6,-93.75,L2,syn_current,
11,25,real,press,-6,-93.75,L2,pre_reset,
11,25,real,press,-5,-78.125,L1,spike50,
11,25,real,press,-5,-78.125,L1,syn_current,0.0033831688559065043
11,25,real,press,-5,-78.125,L1,pre_reset,0.0023130004571614293
11,25,real,press,-5,-78.125,L2,spike50,
11,25,real,press,-5,-78.125,L2,syn_current,
11,25,real,press,-5,-78.125,L2,pre_reset,
11,25,real,press,-4,-62.5,L1,spike50,
11,25,real,press,-4,-62.5,L1,syn_current,0.29571535602947197
11,25,real,press,-4,-62.5,L1,pre_reset,0.09248562372294689
11,25,real,press,-4,-62.5,L2,spike50,
11,25,real,press,-4,-62.5,L2,syn_current,
11,25,real,press,-4,-62.5,L2,pre_reset,
11,25,real,press,-3,-46.875,L1,spike50,
11,25,real,press,-3,-46.875,L1,syn_current,0.23534488162876877
11,25,real,press,-3,-46.875,L1,pre_reset,0.1417651381614191
11,25,real,press,-3,-46.875,L2,spike50,
11,25,real,press,-3,-46.875,L2,syn_current,
11,25,real,press,-3,-46.875,L2,pre_reset,
11,25,real,press,-2,-31.25,L1,spike50,
11,25,real,press,-2,-31.25,L1,syn_current,0.09583008136024673
11,25,real,press,-2,-31.25,L1,pre_reset,0.027823810251405345
11,25,real,press,-2,-31.25,L2,spike50,
11,25,real,press,-2,-31.25,L2,syn_current,
11,25,real,press,-2,-31.25,L2,pre_reset,
11,25,real,press,-1,-15.625,L1,spike50,
11,25,real,press,-1,-15.625,L1,syn_current,0.004606299971527172
11,25,real,press,-1,-15.625,L1,pre_reset,0.0042039024036280015
11,25,real,press,-1,-15.625,L2,spike50,
11,25,real,press,-1,-15.625,L2,syn_current,
11,25,real,press,-1,-15.625,L2,pre_reset,
11,25,real,press,0,0.0,L1,spike50,
11,25,real,press,0,0.0,L1,syn_current,0.4456715573848208
11,25,real,press,0,0.0,L1,pre_reset,0.2701608325638182
11,25,real,press,0,0.0,L2,spike50,
11,25,real,press,0,0.0,L2,syn_current,
11,25,real,press,0,0.0,L2,pre_reset,
11,25,real,press,1,15.625,L1,spike50,
11,25,real,press,1,15.625,L1,syn_current,0.004760622701290851
11,25,real,press,1,15.625,L1,pre_reset,0.010107981058090187
11,25,real,press,1,15.625,L2,spike50,
11,25,real,press,1,15.625,L2,syn_current,
11,25,real,press,1,15.625,L2,pre_reset,
11,25,real,press,2,31.25,L1,spike50,0.42721383614710773
11,25,real,press,2,31.25,L1,syn_current,0.1062199187156081
11,25,real,press,2,31.25,L1,pre_reset,0.043741981750035186
11,25,real,press,2,31.25,L2,spike50,
11,25,real,press,2,31.25,L2,syn_current,0.6972976793559117
11,25,real,press,2,31.25,L2,pre_reset,0.5194429669388364
11,25,real,press,3,46.875,L1,spike50,0.058445528556613224
11,25,real,press,3,46.875,L1,syn_current,0.0037221727376636204
11,25,real,press,3,46.875,L1,pre_reset,0.015818479936181573
11,25,real,press,3,46.875,L2,spike50,
11,25,real,press,3,46.875,L2,syn_current,0.08679189021119982
11,25,real,press,3,46.875,L2,pre_reset,0.01168792294333143
11,25,real,press,4,62.5,L1,spike50,0.07576246921414209
11,25,real,press,4,62.5,L1,syn_current,0.08053106635524931
11,25,real,press,4,62.5,L1,pre_reset,0.027414243396167604
11,25,real,press,4,62.5,L2,spike50,
11,25,real,press,4,62.5,L2,syn_current,0.1126364309287401
11,25,real,press,4,62.5,L2,pre_reset,0.042262016184219875
11,25,real,press,5,78.125,L1,spike50,0.20386505806418453
11,25,real,press,5,78.125,L1,syn_current,0.12069199747656889
11,25,real,press,5,78.125,L1,pre_reset,0.05296351484473205
11,25,real,press,5,78.125,L2,spike50,0.33599472003408937
11,25,real,press,5,78.125,L2,syn_current,0.28304291344554844
11,25,real,press,5,78.125,L2,pre_reset,0.11636807023616003
11,25,real,press,6,93.75,L1,spike50,0.06112754780988394
11,25,real,press,6,93.75,L1,syn_current,0.0035372514988813997
11,25,real,press,6,93.75,L1,pre_reset,0.02760384207083022
11,25,real,press,6,93.75,L2,spike50,0.15936277363921658
11,25,real,press,6,93.75,L2,syn_current,0.14637984679577498
11,25,real,press,6,93.75,L2,pre_reset,0.10216421233620165
11,25,real,press,7,109.375,L1,spike50,-2.220446049250313e-16
11,25,real,press,7,109.375,L1,syn_current,0.002888281552257177
11,25,real,press,7,109.375,L1,pre_reset,0.016244817721920546
11,25,real,press,7,109.375,L2,spike50,0.04769940102024217
11,25,real,press,7,109.375,L2,syn_current,0.020224010620431665
11,25,real,press,7,109.375,L2,pre_reset,0.02584917168849532
11,25,real,press,8,125.0,L1,spike50,0.06112754780988394
11,25,real,press,8,125.0,L1,syn_current,0.002310640153016963
11,25,real,press,8,125.0,L1,pre_reset,0.008804211285170949
11,25,real,press,8,125.0,L2,spike50,0.04478995270524111
11,25,real,press,8,125.0,L2,syn_current,0.03496041047360032
11,25,real,press,8,125.0,L2,pre_reset,0.026700683077788945
11,25,real,press,9,140.625,L1,spike50,0.2251519438687828
11,25,real,press,9,140.625,L1,syn_current,0.18539041106048637
11,25,real,press,9,140.625,L1,pre_reset,0.0674459709936972
11,25,real,press,9,140.625,L2,spike50,0.049454096006031234
11,25,real,press,9,140.625,L2,syn_current,0.1294166054146476
11,25,real,press,9,140.625,L2,pre_reset,0.06075052200180864
11,25,real,press,10,156.25,L1,spike50,0.3114717184641198
11,25,real,press,10,156.25,L1,syn_current,0.05442739384995554
11,25,real,press,10,156.25,L1,pre_reset,0.025851292834281336
11,25,real,press,10,156.25,L2,spike50,0.05022271354099295
11,25,real,press,10,156.25,L2,syn_current,0.08341198504725433
11,25,real,press,10,156.25,L2,pre_reset,0.06111330917783231
11,25,real,press,11,171.875,L1,spike50,0.12041104056893581
11,25,real,press,11,171.875,L1,syn_current,0.0024928002104256386
11,25,real,press,11,171.875,L1,pre_reset,0.02390265432961014
11,25,real,press,11,171.875,L2,spike50,0.05242545697050449
