seed,sample_index,boundary_class,boundary_type,offset_steps,offset_ms,layer,state,transition
37,0,real,press,-7,-109.375,L2,spike50,0.04163666687969003
37,0,real,press,-7,-109.375,L2,syn_current,0.02106103816725491
37,0,real,press,-7,-109.375,L2,pre_reset,0.011466595005542368
37,0,real,press,-6,-93.75,L1,spike50,0.06464896921342289
37,0,real,press,-6,-93.75,L1,syn_current,0.001595637415938822
37,0,real,press,-6,-93.75,L1,pre_reset,0.01291274948018184
37,0,real,press,-6,-93.75,L2,spike50,0.027343180701134062
37,0,real,press,-6,-93.75,L2,syn_current,0.014358447753200831
37,0,real,press,-6,-93.75,L2,pre_reset,0.008115158779203213
37,0,real,press,-5,-78.125,L1,spike50,0.04681635576881382
37,0,real,press,-5,-78.125,L1,syn_current,0.0012100255124186665
37,0,real,press,-5,-78.125,L1,pre_reset,0.009827468368800552
37,0,real,press,-5,-78.125,L2,spike50,0.024971903345543
37,0,real,press,-5,-78.125,L2,syn_current,0.013303596767300752
37,0,real,press,-5,-78.125,L2,pre_reset,0.008486898001109577
37,0,real,press,-4,-62.5,L1,spike50,0.034572410110160434
37,0,real,press,-4,-62.5,L1,syn_current,0.048661211349138256
37,0,real,press,-4,-62.5,L1,pre_reset,0.020840327213928145
37,0,real,press,-4,-62.5,L2,spike50,0.03275737891959496
37,0,real,press,-4,-62.5,L2,syn_current,0.029587413213319924
37,0,real,press,-4,-62.5,L2,pre_reset,0.014525563059523239
37,0,real,press,-3,-46.875,L1,spike50,0.05593740706011752
37,0,real,press,-3,-46.875,L1,syn_current,0.0016731351166048292
37,0,real,press,-3,-46.875,L1,pre_reset,0.016581675697201703
37,0,real,press,-3,-46.875,L2,spike50,0.02798499347010397
37,0,real,press,-3,-46.875,L2,syn_current,0.010335921527181324
37,0,real,press,-3,-46.875,L2,pre_reset,0.005047969667370644
37,0,real,press,-2,-31.25,L1,spike50,0.0407346942425435
37,0,real,press,-2,-31.25,L1,syn_current,0.0012371931878454312
37,0,real,press,-2,-31.25,L1,pre_reset,0.017717482080800706
37,0,real,press,-2,-31.25,L2,spike50,0.026155123556327764
37,0,real,press,-2,-31.25,L2,syn_current,0.004461915328580979
37,0,real,press,-2,-31.25,L2,pre_reset,0.0036569173738171257
37,0,real,press,-1,-15.625,L1,spike50,0.03286634613419637
37,0,real,press,-1,-15.625,L1,syn_current,0.07005985267881354
37,0,real,press,-1,-15.625,L1,pre_reset,0.032442580484589256
37,0,real,press,-1,-15.625,L2,spike50,0.02843763332254079
37,0,real,press,-1,-15.625,L2,syn_current,0.012014383923678928
37,0,real,press,-1,-15.625,L2,pre_reset,0.005735564546265559
37,0,real,press,0,0.0,L1,spike50,0.09808726957994185
37,0,real,press,0,0.0,L1,syn_current,0.016714269353878097
37,0,real,press,0,0.0,L1,pre_reset,0.016825999380466583
37,0,real,press,0,0.0,L2,spike50,0.012824267495481823
37,0,real,press,0,0.0,L2,syn_current,0.006925822203819876
37,0,real,press,0,0.0,L2,pre_reset,0.0038131897175461837
37,0,real,press,1,15.625,L1,spike50,0.08242710746006221
37,0,real,press,1,15.625,L1,syn_current,0.07351839149562767
37,0,real,press,1,15.625,L1,pre_reset,0.0367922021586401
37,0,real,press,1,15.625,L2,spike50,0.019183504757772973
37,0,real,press,1,15.625,L2,syn_current,0.0045464816881649606
37,0,real,press,1,15.625,L2,pre_reset,0.002402884457759491
37,0,real,press,2,31.25,L1,spike50,0.027471673463867585
37,0,real,press,2,31.25,L1,syn_current,0.0139097151246671
37,0,real,press,2,31.25,L1,pre_reset,0.024130913534559317
37,0,real,press,2,31.25,L2,spike50,0.016503187903761485
37,0,real,press,2,31.25,L2,syn_current,0.009072346987744728
37,0,real,press,2,31.25,L2,pre_reset,0.0043307085776805865
37,0,real,press,3,46.875,L1,spike50,0.036309757650623276
37,0,real,press,3,46.875,L1,syn_current,0.0022010582146689828
37,0,real,press,3,46.875,L1,pre_reset,0.01532890412748733
37,0,real,press,3,46.875,L2,spike50,0.009850139657059276
37,0,real,press,3,46.875,L2,syn_current,0.0024284035690598227
37,0,real,press,3,46.875,L2,pre_reset,0.00156035941504995
37,0,real,press,4,62.5,L1,spike50,0.10127461551954697
37,0,real,press,4,62.5,L1,syn_current,0.23623486556281437
37,0,real,press,4,62.5,L1,pre_reset,0.0993218002449261
37,0,real,press,4,62.5,L2,spike50,0.013559895554741908
37,0,real,press,4,62.5,L2,syn_current,0.01579523478707634
37,0,real,press,4,62.5,L2,pre_reset,0.006137542816309294
37,0,real,press,5,78.125,L1,spike50,0.06759827342916214
37,0,real,press,5,78.125,L1,syn_current,0.004769257076656652
37,0,real,press,5,78.125,L1,pre_reset,0.02769996799250496
37,0,real,press,5,78.125,L2,spike50,0.016538177825977884
37,0,real,press,5,78.125,L2,syn_current,0.01180712584114696
37,0,real,press,5,78.125,L2,pre_reset,0.005246343125675512
37,0,real,press,6,93.75,L1,spike50,0.06682175265737977
37,0,real,press,6,93.75,L1,syn_current,0.0038223292011830834
37,0,real,press,6,93.75,L1,pre_reset,0.01682410548878599
37,0,real,press,6,93.75,L2,spike50,0.021765979022132398
37,0,real,press,6,93.75,L2,syn_current,0.002683341468643796
37,0,real,press,6,93.75,L2,pre_reset,0.002441093192796173
37,0,real,press,7,109.375,L1,spike50,0.09081575150745591
37,0,real,press,7,109.375,L1,syn_current,0.18178084314160903
37,0,real,press,7,109.375,L1,pre_reset,0.08160526555739167
37,0,real,press,7,109.375,L2,spike50,0.028036158779235598
37,0,real,press,7,109.375,L2,syn_current,0.022035965643455002
37,0,real,press,7,109.375,L2,pre_reset,0.008756187751870925
37,0,real,press,8,125.0,L1,spike50,0.07219402143260012
37,0,real,press,8,125.0,L1,syn_current,0.0157185611175098
37,0,real,press,8,125.0,L1,pre_reset,0.035699406915239096
37,0,real,press,8,125.0,L2,spike50,0.01918746382076586
37,0,real,press,8,125.0,L2,syn_current,0.004301942504795209
37,0,real,press,8,125.0,L2,pre_reset,0.002267626889160379
37,0,real,press,9,140.625,L1,spike50,0.03508187076017588
37,0,real,press,9,140.625,L1,syn_current,0.003355702853040765
37,0,real,press,9,140.625,L1,pre_reset,0.017376678302740145
37,0,real,press,9,140.625,L2,spike50,0.01382273534702605
37,0,real,press,9,140.625,L2,syn_current,0.004688151561106579
37,0,real,press,9,140.625,L2,pre_reset,0.0017613907197469025
37,0,real,press,10,156.25,L1,spike50,0.02695158997999847
37,0,real,press,10,156.25,L1,syn_current,0.03222195900442704
37,0,real,press,10,156.25,L1,pre_reset,0.02224644160641931
37,0,real,press,10,156.25,L2,spike50,0.010179697162832957
37,0,real,press,10,156.25,L2,syn_current,0.006313520067065426
37,0,real,press,10,156.25,L2,pre_reset,0.0022712884715891946
37,0,real,press,11,171.875,L1,spike50,0.07784330880252555
37,0,real,press,11,171.875,L1,syn_current,0.002312475382961199
37,0,real,press,11,171.875,L1,pre_reset,0.015789157618123828
37,0,real,press,11,171.875,L2,spike50,0.016316870951365137
37,0,real,press,11,171.875,L2,syn_current,0.0042794046777892
37,0,real,press,11,171.875,L2,pre_reset,0.0021949982555458103
37,0,real,press,12,187.5,L1,spike50,0.05476620875565097
37,0,real,press,12,187.5,L1,syn_current,0.01192855254991887
37,0,real,press,12,187.5,L1,pre_reset,0.00861675022521824
37,0,real,press,12,187.5,L2,spike50,0.02298155515724254
37,0,real,press,12,187.5,L2,syn_current,0.0030923346384321704
37,0,real,press,12,187.5,L2,pre_reset,0.0018790006966307171
37,0,real,press,13,203.125,L1,spike50,0.11759967393388493
37,0,real,press,13,203.125,L1,syn_current,0.3234717731004605
37,0,real,press,13,203.125,L1,pre_reset,0.1710626209939492
37,0,real,press,13,203.125,L2,spike50,0.025424242835769606
37,0,real,press,13,203.125,L2,syn_current,0.008986133929303364
37,0,real,press,13,203.125,L2,pre_reset,0.0038571581810055156
37,0,real,press,14,218.75,L1,spike50,0.060624543041860934
37,0,real,press,14,218.75,L1,syn_current,0.003968135220838054
37,0,real,press,14,218.75,L1,pre_reset,0.02743878025691293
37,0,real,press,14,218.75,L2,spike50,0.020168045232329068
37,0,real,press,14,218.75,L2,syn_current,0.013044806448215374
37,0,real,press,14,218.75,L2,pre_reset,0.004843354835053493
37,0,real,press,15,234.375,L1,spike50,0.04349805323811007
37,0,real,press,15,234.375,L1,syn_current,0.01795672693441608
37,0,real,press,15,234.375,L1,pre_reset,0.02029359451386259
37,0,real,press,15,234.375,L2,spike50,0.024232282801260996
37,0,real,press,15,234.375,L2,syn_current,0.009878730333419461
37,0,real,press,15,234.375,L2,pre_reset,0.0046690207681036044
37,0,real,press,16,250.0,L1,spike50,0.05818179580820004
37,0,real,press,16,250.0,L1,syn_current,0.03275632057385125
37,0,real,press,16,250.0,L1,pre_reset,0.024613773902862124
37,0,real,press,16,250.0,L2,spike50,0.03377760644990391
37,0,real,press,16,250.0,L2,syn_current,0.017082919732889557
37,0,real,press,16,250.0,L2,pre_reset,0.0069317237190302805
37,0,real,lift,-16,-250.0,L1,spike50,0.04349805323811007
37,0,real,lift,-16,-250.0,L1,syn_current,0.01795672693441608
37,0,real,lift,-16,-250.0,L1,pre_reset,0.02029359451386259
37,0,real,lift,-16,-250.0,L2,spike50,0.024232282801260996
37,0,real,lift,-16,-250.0,L2,syn_current,0.009878730333419461
37,0,real,lift,-16,-250.0,L2,pre_reset,0.0046690207681036044
37,0,real,lift,-15,-234.375,L1,spike50,0.05818179580820004
37,0,real,lift,-15,-234.375,L1,syn_current,0.03275632057385125
37,0,real,lift,-15,-234.375,L1,pre_reset,0.024613773902862124
37,0,real,lift,-15,-234.375,L2,spike50,0.03377760644990391
37,0,real,lift,-15,-234.375,L2,syn_current,0.017082919732889557
37,0,real,lift,-15,-234.375,L2,pre_reset,0.0069317237190302805
37,0,real,lift,-14,-218.75,L1,spike50,0.0351411364758607
37,0,real,lift,-14,-218.75,L1,syn_current,0.019441113734772975
37,0,real,lift,-14,-218.75,L1,pre_reset,0.023539441987407983
37,0,real,lift,-14,-218.75,L2,spike50,0.01938505628760523
37,0,real,lift,-14,-218.75,L2,syn_current,0.004026147989632967
37,0,real,lift,-14,-218.75,L2,pre_reset,0.0020746078163176307
37,0,real,lift,-13,-203.125,L1,spike50,0.0152469846816089
37,0,real,lift,-13,-203.125,L1,syn_current,0.0016732835123433043
37,0,real,lift,-13,-203.125,L1,pre_reset,0.01613517359721872
37,0,real,lift,-13,-203.125,L2,spike50,0.028354682670307163
37,0,real,lift,-13,-203.125,L2,syn_current,0.012081418705764069
37,0,real,lift,-13,-203.125,L2,pre_reset,0.005501027790351221
37,0,real,lift,-12,-187.5,L1,spike50,0.06527620606070084
37,0,real,lift,-12,-187.5,L1,syn_current,0.0012216729868186338
37,0,real,lift,-12,-187.5,L1,pre_reset,0.013764884895142937
37,0,real,lift,-12,-187.5,L2,spike50,0.014434495772880584
37,0,real,lift,-12,-187.5,L2,syn_current,0.005507856137905165
37,0,real,lift,-12,-187.5,L2,pre_reset,0.002471194070128746
37,0,real,lift,-11,-171.875,L1,spike50,0.05166978223302743
37,0,real,lift,-11,-171.875,L1,syn_current,0.043756040060395573
37,0,real,lift,-11,-171.875,L1,pre_reset,0.02957302813564522
37,0,real,lift,-11,-171.875,L2,spike50,0.008169205341404973
37,0,real,lift,-11,-171.875,L2,syn_current,0.003951773376328682
37,0,real,lift,-11,-171.875,L2,pre_reset,0.0016963076814650035
37,0,real,lift,-10,-156.25,L1,spike50,0.034878090729324795
37,0,real,lift,-10,-156.25,L1,syn_current,0.0012411314812798002
37,0,real,lift,-10,-156.25,L1,pre_reset,0.017814475871385516
37,0,real,lift,-10,-156.25,L2,spike50,0.008243695756200653
37,0,real,lift,-10,-156.25,L2,syn_current,0.0034659637039193836
37,0,real,lift,-10,-156.25,L2,pre_reset,0.0018588221064665955
37,0,real,lift,-9,-140.625,L1,spike50,0.06333966690255577
37,0,real,lift,-9,-140.625,L1,syn_current,0.13349448723492263
37,0,real,lift,-9,-140.625,L1,pre_reset,0.06197598576407026
37,0,real,lift,-9,-140.625,L2,spike50,0.008369006128191248
37,0,real,lift,-9,-140.625,L2,syn_current,0.01249762026645429
37,0,real,lift,-9,-140.625,L2,pre_reset,0.004992926526633079
37,0,real,lift,-8,-125.0,L1,spike50,0.06653387816268308
37,0,real,lift,-8,-125.0,L1,syn_current,0.09037881905938083
37,0,real,lift,-8,-125.0,L1,pre_reset,0.05064100235562241
37,0,real,lift,-8,-125.0,L2,spike50,0.016154116504462745
37,0,real,lift,-8,-125.0,L2,syn_current,0.013824349663419833
37,0,real,lift,-8,-125.0,L2,pre_reset,0.005804783467417973
37,0,real,lift,-7,-109.375,L1,spike50,0.12300553455649588
37,0,real,lift,-7,-109.375,L1,syn_current,0.1646929085974942
37,0,real,lift,-7,-109.375,L1,pre_reset,0.09693499730079602
37,0,real,lift,-7,-109.375,L2,spike50,0.026521223968837493
37,0,real,lift,-7,-109.375,L2,syn_current,0.04144427822637797
37,0,real,lift,-7,-109.375,L2,pre_reset,0.01648503098013898
37,0,real,lift,-6,-93.75,L1,spike50,0.06332907963082879
37,0,real,lift,-6,-93.75,L1,syn_current,0.030124148579858567
37,0,real,lift,-6,-93.75,L1,pre_reset,0.03272633209356157
37,0,real,lift,-6,-93.75,L2,spike50,0.028937206565772144
37,0,real,lift,-6,-93.75,L2,syn_current,0.0398906295153959
37,0,real,lift,-6,-93.75,L2,pre_reset,0.011074203969783314
37,0,real,lift,-5,-78.125,L1,spike50,0.08150549765959425
37,0,real,lift,-5,-78.125,L1,syn_current,0.00296142425583501
37,0,real,lift,-5,-78.125,L1,pre_reset,0.02468383194006296
37,0,real,lift,-5,-78.125,L2,spike50,0.026903300808217012
37,0,real,lift,-5,-78.125,L2,syn_current,0.05885231422617487
37,0,real,lift,-5,-78.125,L2,pre_reset,0.017979029905791144
37,0,real,lift,-4,-62.5,L1,spike50,0.10442216045410135
37,0,real,lift,-4,-62.5,L1,syn_current,0.19539757492337106
37,0,real,lift,-4,-62.5,L1,pre_reset,0.11792571925170259
37,0,real,lift,-4,-62.5,L2,spike50,0.02629924021325203
37,0,real,lift,-4,-62.5,L2,syn_current,0.08246843979553165
37,0,real,lift,-4,-62.5,L2,pre_reset,0.02230631033864683
37,0,real,lift,-3,-46.875,L1,spike50,0.06950054542018202
37,0,real,lift,-3,-46.875,L1,syn_current,0.0024488990399239574
37,0,real,lift,-3,-46.875,L1,pre_reset,0.03428711508900839
37,0,real,lift,-3,-46.875,L2,spike50,0.03176335112976214
37,0,real,lift,-3,-46.875,L2,syn_current,0.026396836087272613
37,0,real,lift,-3,-46.875,L2,pre_reset,0.01518006925259463
37,0,real,lift,-2,-31.25,L1,spike50,0.07847946045370946
37,0,real,lift,-2,-31.25,L1,syn_current,0.016240353464593404
37,0,real,lift,-2,-31.25,L1,pre_reset,0.024648859374922782
37,0,real,lift,-2,-31.25,L2,spike50,0.02967246330769513
37,0,real,lift,-2,-31.25,L2,syn_current,0.02560274395549278
37,0,real,lift,-2,-31.25,L2,pre_reset,0.012876671726767208
37,0,real,lift,-1,-15.625,L1,spike50,0.06774089420918117
37,0,real,lift,-1,-15.625,L1,syn_current,0.033784711668721434
37,0,real,lift,-1,-15.625,L1,pre_reset,0.030115569714377566
37,0,real,lift,-1,-15.625,L2,spike50,0.033870079164949995
37,0,real,lift,-1,-15.625,L2,syn_current,0.016929082533737927
37,0,real,lift,-1,-15.625,L2,pre_reset,0.00523100805871568
37,0,real,lift,0,0.0,L1,spike50,0.0800781190511698
37,0,real,lift,0,0.0,L1,syn_current,0.0017213450356652338
37,0,real,lift,0,0.0,L1,pre_reset,0.023794390173842217
37,0,real,lift,0,0.0,L2,spike50,0.03876169232572857
37,0,real,lift,0,0.0,L2,syn_current,0.022638679278614182
37,0,real,lift,0,0.0,L2,pre_reset,0.008414741166024253
37,0,real,lift,1,15.625,L1,spike50,0.09448900350257983
37,0,real,lift,1,15.625,L1,syn_current,0.11948780973559192
37,0,real,lift,1,15.625,L1,pre_reset,0.06549522899108595
37,0,real,lift,1,15.625,L2,spike50,0.024578317688978224
37,0,real,lift,1,15.625,L2,syn_current,0.011899307972863316
37,0,real,lift,1,15.625,L2,pre_reset,0.005138980239203672
37,0,real,lift,2,31.25,L1,spike50,0.12473010293123421
37,0,real,lift,2,31.25,L1,syn_current,0.17898182750315883
37,0,real,lift,2,31.25,L1,pre_reset,0.09204895822002357
37,0,real,lift,2,31.25,L2,spike50,0.051054531808200077
37,0,real,lift,2,31.25,L2,syn_current,0.047476330629130925
37,0,real,lift,2,31.25,L2,pre_reset,0.017421910999904644
37,0,real,lift,3,46.875,L1,spike50,0.0899537711082018
37,0,real,lift,3,46.875,L1,syn_current,0.05841102647412433
37,0,real,lift,3,46.875,L1,pre_reset,0.04813449753246357
37,0,real,lift,3,46.875,L2,spike50,0.038372868381111314
37,0,real,lift,3,46.875,L2,syn_current,0.08485547071834909
37,0,real,lift,3,46.875,L2,pre_reset,0.03942848001647048
37,0,real,lift,4,62.5,L1,spike50,0.07697252255970688
37,0,real,lift,4,62.5,L1,syn_current,0.0035791374484170912
37,0,real,lift,4,62.5,L1,pre_reset,0.02466907148648223
37,0,real,lift,4,62.5,L2,spike50,0.0479052066400546
37,0,real,lift,4,62.5,L2,syn_current,0.061371187772202074
37,0,real,lift,4,62.5,L2,pre_reset,0.02399081624277466
37,0,real,lift,5,78.125,L1,spike50,0.018344590630275603
37,0,real,lift,5,78.125,L1,syn_current,0.002728351039342214
37,0,real,lift,5,78.125,L1,pre_reset,0.02524104287930784
37,0,real,lift,5,78.125,L2,spike50,0.04554704960823086
37,0,real,lift,5,78.125,L2,syn_current,0.007911206871417775
37,0,real,lift,5,78.125,L2,pre_reset,0.004637575438542152
37,0,real,lift,6,93.75,L1,spike50,0.08178872750947686
37,0,real,lift,6,93.75,L1,syn_current,0.21716029990090935
37,0,real,lift,6,93.75,L1,pre_reset,0.09512127352142752
37,0,real,lift,6,93.75,L2,spike50,0.027875118816540922
37,0,real,lift,6,93.75,L2,syn_current,0.05650368255596927
37,0,real,lift,6,93.75,L2,pre_reset,0.02386354656348899
37,0,real,lift,7,109.375,L1,spike50,0.07736832457908993
37,0,real,lift,7,109.375,L1,syn_current,0.03196476349194233
37,0,real,lift,7,109.375,L1,pre_reset,0.028252821332703015
37,0,real,lift,7,109.375,L2,spike50,0.026467200671934865
37,0,real,lift,7,109.375,L2,syn_current,0.028547435283312605
37,0,real,lift,7,109.375,L2,pre_reset,0.01666898407518813
37,0,real,lift,8,125.0,L1,spike50,0.08509843855671573
37,0,real,lift,8,125.0,L1,syn_current,0.056168081053108665
37,0,real,lift,8,125.0,L1,pre_reset,0.038647083512166724
37,0,real,lift,8,125.0,L2,spike50,0.03556190589589392
37,0,real,lift,8,125.0,L2,syn_current,0.05466450696281677
37,0,real,lift,8,125.0,L2,pre_reset,0.017830324533971043
37,0,real,lift,9,140.625,L1,spike50,0.023298174559341356
37,0,real,lift,9,140.625,L1,syn_current,0.002377075834193887
37,0,real,lift,9,140.625,L1,pre_reset,0.017684539596473647
37,0,real,lift,9,140.625,L2,spike50,0.03894389941594534
37,0,real,lift,9,140.625,L2,syn_current,0.028475038865107494
37,0,real,lift,9,140.625,L2,pre_reset,0.00826442677408068
37,0,real,lift,10,156.25,L1,spike50,0.033225844205876154
37,0,real,lift,10,156.25,L1,syn_current,0.02245762977807264
37,0,real,lift,10,156.25,L1,pre_reset,0.025540564824204304
37,0,real,lift,10,156.25,L2,spike50,0.014841188610785427
37,0,real,lift,10,156.25,L2,syn_current,0.015318510911086602
37,0,real,lift,10,156.25,L2,pre_reset,0.0063535308914153266
37,0,real,lift,11,171.875,L1,spike50,0.06450482065370622
37,0,real,lift,11,171.875,L1,syn_current,0.03567666512232692
37,0,real,lift,11,171.875,L1,pre_reset,0.02622747255173985
37,0,real,lift,11,171.875,L2,spike50,0.02567288649756405
37,0,real,lift,11,171.875,L2,syn_current,0.047623742950345216
37,0,real,lift,11,171.875,L2,pre_reset,0.014585212344953913
37,0,real,lift,12,187.5,L1,spike50,0.05044811159662366
37,0,real,lift,12,187.5,L1,syn_current,0.09155407815093086
37,0,real,lift,12,187.5,L1,pre_reset,0.05201483290119513
37,0,real,lift,12,187.5,L2,spike50,0.025058314285276384
37,0,real,lift,12,187.5,L2,syn_current,0.032209708837697026
37,0,real,lift,12,187.5,L2,pre_reset,0.01560431188114042
37,0,motion_matched,press,-16,-250.0,L1,spike50,0.036309757650623276
37,0,motion_matched,press,-16,-250.0,L1,syn_current,0.0022010582146689828
37,0,motion_matched,press,-16,-250.0,L1,pre_reset,0.01532890412748733
37,0,motion_matched,press,-16,-250.0,L2,spike50,0.009850139657059276
37,0,motion_matched,press,-16,-250.0,L2,syn_current,0.0024284035690598227
37,0,motion_matched,press,-16,-250.0,L2,pre_reset,0.00156035941504995
37,0,motion_matched,press,-15,-234.375,L1,spike50,0.10127461551954697
37,0,motion_matched,press,-15,-234.375,L1,syn_current,0.23623486556281437
37,0,motion_matched,press,-15,-234.375,L1,pre_reset,0.0993218002449261
37,0,motion_matched,press,-15,-234.375,L2,spike50,0.013559895554741908
37,0,motion_matched,press,-15,-234.375,L2,syn_current,0.01579523478707634
37,0,motion_matched,press,-15,-234.375,L2,pre_reset,0.006137542816309294
37,0,motion_matched,press,-14,-218.75,L1,spike50,0.06759827342916214
37,0,motion_matched,press,-14,-218.75,L1,syn_current,0.004769257076656652
37,0,motion_matched,press,-14,-218.75,L1,pre_reset,0.02769996799250496
37,0,motion_matched,press,-14,-218.75,L2,spike50,0.016538177825977884
37,0,motion_matched,press,-14,-218.75,L2,syn_current,0.01180712584114696
37,0,motion_matched,press,-14,-218.75,L2,pre_reset,0.005246343125675512
37,0,motion_matched,press,-13,-203.125,L1,spike50,0.06682175265737977
37,0,motion_matched,press,-13,-203.125,L1,syn_current,0.0038223292011830834
37,0,motion_matched,press,-13,-203.125,L1,pre_reset,0.01682410548878599
37,0,motion_matched,press,-13,-203.125,L2,spike50,0.021765979022132398
37,0,motion_matched,press,-13,-203.125,L2,syn_current,0.002683341468643796
37,0,motion_matched,press,-13,-203.125,L2,pre_reset,0.002441093192796173
37,0,motion_matched,press,-12,-187.5,L1,spike50,0.09081575150745591
37,0,motion_matched,press,-12,-187.5,L1,syn_current,0.18178084314160903
37,0,motion_matched,press,-12,-187.5,L1,pre_reset,0.08160526555739167
37,0,motion_matched,press,-12,-187.5,L2,spike50,0.028036158779235598
37,0,motion_matched,press,-12,-187.5,L2,syn_current,0.022035965643455002
37,0,motion_matched,press,-12,-187.5,L2,pre_reset,0.008756187751870925
37,0,motion_matched,press,-11,-171.875,L1,spike50,0.07219402143260012
37,0,motion_matched,press,-11,-171.875,L1,syn_current,0.0157185611175098
37,0,motion_matched,press,-11,-171.875,L1,pre_reset,0.035699406915239096
37,0,motion_matched,press,-11,-171.875,L2,spike50,0.01918746382076586
37,0,motion_matched,press,-11,-171.875,L2,syn_current,0.004301942504795209
37,0,motion_matched,press,-11,-171.875,L2,pre_reset,0.002267626889160379
37,0,motion_matched,press,-10,-156.25,L1,spike50,0.03508187076017588
37,0,motion_matched,press,-10,-156.25,L1,syn_current,0.003355702853040765
37,0,motion_matched,press,-10,-156.25,L1,pre_reset,0.017376678302740145
37,0,motion_matched,press,-10,-156.25,L2,spike50,0.01382273534702605
37,0,motion_matched,press,-10,-156.25,L2,syn_current,0.004688151561106579
37,0,motion_matched,press,-10,-156.25,L2,pre_reset,0.0017613907197469025
37,0,motion_matched,press,-9,-140.625,L1,spike50,0.02695158997999847
37,0,motion_matched,press,-9,-140.625,L1,syn_current,0.03222195900442704
37,0,motion_matched,press,-9,-140.625,L1,pre_reset,0.02224644160641931
37,0,motion_matched,press,-9,-140.625,L2,spike50,0.010179697162832957
37,0,motion_matched,press,-9,-140.625,L2,syn_current,0.006313520067065426
37,0,motion_matched,press,-9,-140.625,L2,pre_reset,0.0022712884715891946
37,0,motion_matched,press,-8,-125.0,L1,spike50,0.07784330880252555
37,0,motion_matched,press,-8,-125.0,L1,syn_current,0.002312475382961199
37,0,motion_matched,press,-8,-125.0,L1,pre_reset,0.015789157618123828
37,0,motion_matched,press,-8,-125.0,L2,spike50,0.016316870951365137
37,0,motion_matched,press,-8,-125.0,L2,syn_current,0.0042794046777892
37,0,motion_matched,press,-8,-125.0,L2,pre_reset,0.0021949982555458103
37,0,motion_matched,press,-7,-109.375,L1,spike50,0.05476620875565097
37,0,motion_matched,press,-7,-109.375,L1,syn_current,0.01192855254991887
37,0,motion_matched,press,-7,-109.375,L1,pre_reset,0.00861675022521824
37,0,motion_matched,press,-7,-109.375,L2,spike50,0.02298155515724254
37,0,motion_matched,press,-7,-109.375,L2,syn_current,0.0030923346384321704
37,0,motion_matched,press,-7,-109.375,L2,pre_reset,0.0018790006966307171
37,0,motion_matched,press,-6,-93.75,L1,spike50,0.11759967393388493
37,0,motion_matched,press,-6,-93.75,L1,syn_current,0.3234717731004605
37,0,motion_matched,press,-6,-93.75,L1,pre_reset,0.1710626209939492
37,0,motion_matched,press,-6,-93.75,L2,spike50,0.025424242835769606
37,0,motion_matched,press,-6,-93.75,L2,syn_current,0.008986133929303364
37,0,motion_matched,press,-6,-93.75,L2,pre_reset,0.0038571581810055156
37,0,motion_matched,press,-5,-78.125,L1,spike50,0.060624543041860934
37,0,motion_matched,press,-5,-78.125,L1,syn_current,0.003968135220838054
37,0,motion_matched,press,-5,-78.125,L1,pre_reset,0.02743878025691293
37,0,motion_matched,press,-5,-78.125,L2,spike50,0.020168045232329068
