seed,sample_index,boundary_class,boundary_type,offset_steps,offset_ms,layer,state,transition
23,0,real,press,-3,-46.875,L2,pre_reset,0.0025635282180703767
23,0,real,press,-2,-31.25,L1,spike50,0.04839172268742564
23,0,real,press,-2,-31.25,L1,syn_current,0.001201536676785464
23,0,real,press,-2,-31.25,L1,pre_reset,0.007521553743281784
23,0,real,press,-2,-31.25,L2,spike50,0.026473764145016454
23,0,real,press,-2,-31.25,L2,syn_current,0.006689066199446536
23,0,real,press,-2,-31.25,L2,pre_reset,0.0034138399827610133
23,0,real,press,-1,-15.625,L1,spike50,0.12666912364350624
23,0,real,press,-1,-15.625,L1,syn_current,0.08438878512189507
23,0,real,press,-1,-15.625,L1,pre_reset,0.034275435403053
23,0,real,press,-1,-15.625,L2,spike50,0.017779243775283282
23,0,real,press,-1,-15.625,L2,syn_current,0.029585276856928355
23,0,real,press,-1,-15.625,L2,pre_reset,0.009055069934059246
23,0,real,press,0,0.0,L1,spike50,0.03894128384545181
23,0,real,press,0,0.0,L1,syn_current,0.01761008523830876
23,0,real,press,0,0.0,L1,pre_reset,0.026650010908393473
23,0,real,press,0,0.0,L2,spike50,0.013654704463908263
23,0,real,press,0,0.0,L2,syn_current,0.0030083894781753884
23,0,real,press,0,0.0,L2,pre_reset,0.0028761724082136952
23,0,real,press,1,15.625,L1,spike50,0.08117745749345429
23,0,real,press,1,15.625,L1,syn_current,0.05901099193320347
23,0,real,press,1,15.625,L1,pre_reset,0.028950245051080903
23,0,real,press,1,15.625,L2,spike50,0.0149791629460434
23,0,real,press,1,15.625,L2,syn_current,0.012392469484413415
23,0,real,press,1,15.625,L2,pre_reset,0.004285466107300739
23,0,real,press,2,31.25,L1,spike50,0.0715585853625138
23,0,real,press,2,31.25,L1,syn_current,0.01272391856851951
23,0,real,press,2,31.25,L1,pre_reset,0.0239750262081736
23,0,real,press,2,31.25,L2,spike50,0.012557043932001188
23,0,real,press,2,31.25,L2,syn_current,0.0046187099082630745
23,0,real,press,2,31.25,L2,pre_reset,0.001791893499762831
23,0,real,press,3,46.875,L1,spike50,0.16832065292780907
23,0,real,press,3,46.875,L1,syn_current,0.001840022297583177
23,0,real,press,3,46.875,L1,pre_reset,0.009043325530285862
23,0,real,press,3,46.875,L2,spike50,0.015524579410178707
23,0,real,press,3,46.875,L2,syn_current,0.006474472522483787
23,0,real,press,3,46.875,L2,pre_reset,0.0024055147606429905
23,0,real,press,4,62.5,L1,spike50,0.14501784399831297
23,0,real,press,4,62.5,L1,syn_current,0.1495127087361685
23,0,real,press,4,62.5,L1,pre_reset,0.06651522714915703
23,0,real,press,4,62.5,L2,spike50,0.017832070849852277
23,0,real,press,4,62.5,L2,syn_current,0.024507674513870814
23,0,real,press,4,62.5,L2,pre_reset,0.0075150981399678685
23,0,real,press,5,78.125,L1,spike50,0.055858426573547115
23,0,real,press,5,78.125,L1,syn_current,0.003056048421935853
23,0,real,press,5,78.125,L1,pre_reset,0.01985578252611453
23,0,real,press,5,78.125,L2,spike50,0.01855581281251273
23,0,real,press,5,78.125,L2,syn_current,0.008373046136026074
23,0,real,press,5,78.125,L2,pre_reset,0.0023381612070243474
23,0,real,press,6,93.75,L1,spike50,1.1102230246251565e-16
23,0,real,press,6,93.75,L1,syn_current,0.0023143238732799
23,0,real,press,6,93.75,L1,pre_reset,0.010975365805374948
23,0,real,press,6,93.75,L2,spike50,0.01118675390899404
23,0,real,press,6,93.75,L2,syn_current,0.0037612824907384823
23,0,real,press,6,93.75,L2,pre_reset,0.0017123935567199267
23,0,real,press,7,109.375,L1,spike50,0.18047747386347557
23,0,real,press,7,109.375,L1,syn_current,0.15876206532289705
23,0,real,press,7,109.375,L1,pre_reset,0.05833156776960069
23,0,real,press,7,109.375,L2,spike50,0.0225308836102045
23,0,real,press,7,109.375,L2,syn_current,0.017513699186546328
23,0,real,press,7,109.375,L2,pre_reset,0.0070505044604679545
23,0,real,press,8,125.0,L1,spike50,0.199722390587175
23,0,real,press,8,125.0,L1,syn_current,0.010167889727631718
23,0,real,press,8,125.0,L1,pre_reset,0.015011824680525643
23,0,real,press,8,125.0,L2,spike50,0.021754778381369855
23,0,real,press,8,125.0,L2,syn_current,0.02111986822319134
23,0,real,press,8,125.0,L2,pre_reset,0.007576819479838126
23,0,real,press,9,140.625,L1,spike50,0.04975197917328822
23,0,real,press,9,140.625,L1,syn_current,0.0027836895350168422
23,0,real,press,9,140.625,L1,pre_reset,0.01286963874055902
23,0,real,press,9,140.625,L2,spike50,0.016305025813702856
23,0,real,press,9,140.625,L2,syn_current,0.005596714624346744
23,0,real,press,9,140.625,L2,pre_reset,0.0038183205014716837
23,0,real,press,10,156.25,L1,spike50,0.01066254224223695
23,0,real,press,10,156.25,L1,syn_current,0.026789515284336818
23,0,real,press,10,156.25,L1,pre_reset,0.017137659257994264
23,0,real,press,10,156.25,L2,spike50,0.019255662472461244
23,0,real,press,10,156.25,L2,syn_current,0.0022347385631353855
23,0,real,press,10,156.25,L2,pre_reset,0.001743880857266844
23,0,real,press,11,171.875,L1,spike50,0.09948836545566142
23,0,real,press,11,171.875,L1,syn_current,0.0019890399494501
23,0,real,press,11,171.875,L1,pre_reset,0.007031981549795008
23,0,real,press,11,171.875,L2,spike50,0.02596458176426719
23,0,real,press,11,171.875,L2,syn_current,0.0035839913305427684
23,0,real,press,11,171.875,L2,pre_reset,0.0026774669211924174
23,0,real,press,12,187.5,L1,spike50,0.09895936426041596
23,0,real,press,12,187.5,L1,syn_current,0.012704064384882696
23,0,real,press,12,187.5,L1,pre_reset,0.009544007783293895
23,0,real,press,12,187.5,L2,spike50,0.013279481514085978
23,0,real,press,12,187.5,L2,syn_current,0.0018539888382346215
23,0,real,press,12,187.5,L2,pre_reset,0.0022631238340822257
23,0,real,press,13,203.125,L1,spike50,0.15541378897051483
23,0,real,press,13,203.125,L1,syn_current,0.22477593804626905
23,0,real,press,13,203.125,L1,pre_reset,0.09966483210840127
23,0,real,press,13,203.125,L2,spike50,0.009375867242431224
23,0,real,press,13,203.125,L2,syn_current,0.01698354505970101
23,0,real,press,13,203.125,L2,pre_reset,0.0059834116793936465
23,0,real,press,14,218.75,L1,spike50,0.09379272291593399
23,0,real,press,14,218.75,L1,syn_current,0.0026551411756365884
23,0,real,press,14,218.75,L1,pre_reset,0.018791905181501534
23,0,real,press,14,218.75,L2,spike50,0.01978081531756659
23,0,real,press,14,218.75,L2,syn_current,0.027529042924962388
23,0,real,press,14,218.75,L2,pre_reset,0.010638333851832105
23,0,real,press,15,234.375,L1,spike50,0.04595356155399932
23,0,real,press,15,234.375,L1,syn_current,0.017894323039669313
23,0,real,press,15,234.375,L1,pre_reset,0.018875077237778037
23,0,real,press,15,234.375,L2,spike50,0.02039693236484663
23,0,real,press,15,234.375,L2,syn_current,0.01083323510939549
23,0,real,press,15,234.375,L2,pre_reset,0.005787844288393074
23,0,real,press,16,250.0,L1,spike50,0.03240133305799264
23,0,real,press,16,250.0,L1,syn_current,0.020323046007220458
23,0,real,press,16,250.0,L1,pre_reset,0.015152806304765787
23,0,real,press,16,250.0,L2,spike50,0.01703258163842336
23,0,real,press,16,250.0,L2,syn_current,0.01616957650720785
23,0,real,press,16,250.0,L2,pre_reset,0.006533768582921096
23,0,real,lift,-16,-250.0,L1,spike50,0.04595356155399932
23,0,real,lift,-16,-250.0,L1,syn_current,0.017894323039669313
23,0,real,lift,-16,-250.0,L1,pre_reset,0.018875077237778037
23,0,real,lift,-16,-250.0,L2,spike50,0.02039693236484663
23,0,real,lift,-16,-250.0,L2,syn_current,0.01083323510939549
23,0,real,lift,-16,-250.0,L2,pre_reset,0.005787844288393074
23,0,real,lift,-15,-234.375,L1,spike50,0.03240133305799264
23,0,real,lift,-15,-234.375,L1,syn_current,0.020323046007220458
23,0,real,lift,-15,-234.375,L1,pre_reset,0.015152806304765787
23,0,real,lift,-15,-234.375,L2,spike50,0.01703258163842336
23,0,real,lift,-15,-234.375,L2,syn_current,0.01616957650720785
23,0,real,lift,-15,-234.375,L2,pre_reset,0.006533768582921096
23,0,real,lift,-14,-218.75,L1,spike50,0.03737160628442415
23,0,real,lift,-14,-218.75,L1,syn_current,0.013230579078208349
23,0,real,lift,-14,-218.75,L1,pre_reset,0.014263353644642152
23,0,real,lift,-14,-218.75,L2,spike50,0.013690642079717485
23,0,real,lift,-14,-218.75,L2,syn_current,0.009941339569931928
23,0,real,lift,-14,-218.75,L2,pre_reset,0.0041834062023510254
23,0,real,lift,-13,-203.125,L1,spike50,0.045730398739268985
23,0,real,lift,-13,-203.125,L1,syn_current,0.0014445457232594716
23,0,real,lift,-13,-203.125,L1,pre_reset,0.007300932064984278
23,0,real,lift,-13,-203.125,L2,spike50,0.00922127278461815
23,0,real,lift,-13,-203.125,L2,syn_current,0.002651656659644175
23,0,real,lift,-13,-203.125,L2,pre_reset,0.0016811035711147282
23,0,real,lift,-12,-187.5,L1,spike50,0.048926902034617026
23,0,real,lift,-12,-187.5,L1,syn_current,0.0010932535352333739
23,0,real,lift,-12,-187.5,L1,pre_reset,0.004239644835414835
23,0,real,lift,-12,-187.5,L2,spike50,0.008172988503376666
23,0,real,lift,-12,-187.5,L2,syn_current,0.004733164032115766
23,0,real,lift,-12,-187.5,L2,pre_reset,0.00265912747544661
23,0,real,lift,-11,-171.875,L1,spike50,0.07539163812512872
23,0,real,lift,-11,-171.875,L1,syn_current,0.03103326024561115
23,0,real,lift,-11,-171.875,L1,pre_reset,0.012167561130681626
23,0,real,lift,-11,-171.875,L2,spike50,0.011552894742854147
23,0,real,lift,-11,-171.875,L2,syn_current,0.004297834353680474
23,0,real,lift,-11,-171.875,L2,pre_reset,0.0022849974248752014
23,0,real,lift,-10,-156.25,L1,spike50,0.02737849769748335
23,0,real,lift,-10,-156.25,L1,syn_current,0.001268744471810579
23,0,real,lift,-10,-156.25,L1,pre_reset,0.009413597095356718
23,0,real,lift,-10,-156.25,L2,spike50,0.007932050073582997
23,0,real,lift,-10,-156.25,L2,syn_current,0.004457882727848195
23,0,real,lift,-10,-156.25,L2,pre_reset,0.0027812788005102673
23,0,real,lift,-9,-140.625,L1,spike50,0.046439120708350434
23,0,real,lift,-9,-140.625,L1,syn_current,0.1119248847068871
23,0,real,lift,-9,-140.625,L1,pre_reset,0.0416647553111027
23,0,real,lift,-9,-140.625,L2,spike50,0.014561951582064192
23,0,real,lift,-9,-140.625,L2,syn_current,0.0041048142883615135
23,0,real,lift,-9,-140.625,L2,pre_reset,0.002991821961231933
23,0,real,lift,-8,-125.0,L1,spike50,0.0468574268998152
23,0,real,lift,-8,-125.0,L1,syn_current,0.05892388741984678
23,0,real,lift,-8,-125.0,L1,pre_reset,0.03316012105020538
23,0,real,lift,-8,-125.0,L2,spike50,0.02252990885657402
23,0,real,lift,-8,-125.0,L2,syn_current,0.01726286456444448
23,0,real,lift,-8,-125.0,L2,pre_reset,0.007559431569751585
23,0,real,lift,-7,-109.375,L1,spike50,0.10151325109594922
23,0,real,lift,-7,-109.375,L1,syn_current,0.1272215210273212
23,0,real,lift,-7,-109.375,L1,pre_reset,0.058634788176184394
23,0,real,lift,-7,-109.375,L2,spike50,0.02376668572967744
23,0,real,lift,-7,-109.375,L2,syn_current,0.04125061734763413
23,0,real,lift,-7,-109.375,L2,pre_reset,0.01643888204962418
23,0,real,lift,-6,-93.75,L1,spike50,0.04761011794145553
23,0,real,lift,-6,-93.75,L1,syn_current,0.021800808016912754
23,0,real,lift,-6,-93.75,L1,pre_reset,0.01984451342866722
23,0,real,lift,-6,-93.75,L2,spike50,0.033214703025847725
23,0,real,lift,-6,-93.75,L2,syn_current,0.022795089262888757
23,0,real,lift,-6,-93.75,L2,pre_reset,0.016054178429319443
23,0,real,lift,-5,-78.125,L1,spike50,0.03195865231606876
23,0,real,lift,-5,-78.125,L1,syn_current,0.002311890319419585
23,0,real,lift,-5,-78.125,L1,pre_reset,0.012965161318765794
23,0,real,lift,-5,-78.125,L2,spike50,0.02511229433508655
23,0,real,lift,-5,-78.125,L2,syn_current,0.004588327560391403
23,0,real,lift,-5,-78.125,L2,pre_reset,0.0029398248287079154
23,0,real,lift,-4,-62.5,L1,spike50,0.08747952168081174
23,0,real,lift,-4,-62.5,L1,syn_current,0.15263915107504422
23,0,real,lift,-4,-62.5,L1,pre_reset,0.06015108985252349
23,0,real,lift,-4,-62.5,L2,spike50,0.02925700724332192
23,0,real,lift,-4,-62.5,L2,syn_current,0.027287708786179476
23,0,real,lift,-4,-62.5,L2,pre_reset,0.012014036478705359
23,0,real,lift,-3,-46.875,L1,spike50,0.07177369686953605
23,0,real,lift,-3,-46.875,L1,syn_current,0.002821790955258696
23,0,real,lift,-3,-46.875,L1,pre_reset,0.01423259949121769
23,0,real,lift,-3,-46.875,L2,spike50,0.026362186560556222
23,0,real,lift,-3,-46.875,L2,syn_current,0.036964744684040984
23,0,real,lift,-3,-46.875,L2,pre_reset,0.01679750883076181
23,0,real,lift,-2,-31.25,L1,spike50,0.03709262212536246
23,0,real,lift,-2,-31.25,L1,syn_current,0.013218393839379394
23,0,real,lift,-2,-31.25,L1,pre_reset,0.020215738990805532
23,0,real,lift,-2,-31.25,L2,spike50,0.025028307869865984
23,0,real,lift,-2,-31.25,L2,syn_current,0.012534689578321712
23,0,real,lift,-2,-31.25,L2,pre_reset,0.01260968243462901
23,0,real,lift,-1,-15.625,L1,spike50,0.014606812965711313
23,0,real,lift,-1,-15.625,L1,syn_current,0.028367338894040195
23,0,real,lift,-1,-15.625,L1,pre_reset,0.022502525363757853
23,0,real,lift,-1,-15.625,L2,spike50,0.02864174208707404
23,0,real,lift,-1,-15.625,L2,syn_current,0.005104434684603754
23,0,real,lift,-1,-15.625,L2,pre_reset,0.0031426125761094825
23,0,real,lift,0,0.0,L1,spike50,0.015353844176576481
23,0,real,lift,0,0.0,L1,syn_current,0.001493890565550271
23,0,real,lift,0,0.0,L1,pre_reset,0.01119145724495818
23,0,real,lift,0,0.0,L2,spike50,0.02084757330917164
23,0,real,lift,0,0.0,L2,syn_current,0.011568890534085385
23,0,real,lift,0,0.0,L2,pre_reset,0.00566227799097041
23,0,real,lift,1,15.625,L1,spike50,0.07470547778041026
23,0,real,lift,1,15.625,L1,syn_current,0.07096229432302958
23,0,real,lift,1,15.625,L1,pre_reset,0.03809180209331342
23,0,real,lift,1,15.625,L2,spike50,0.01815850413673248
23,0,real,lift,1,15.625,L2,syn_current,0.024951613422320773
23,0,real,lift,1,15.625,L2,pre_reset,0.009498329343161527
23,0,real,lift,2,31.25,L1,spike50,0.034060670569451834
23,0,real,lift,2,31.25,L1,syn_current,0.12747332659808797
23,0,real,lift,2,31.25,L1,pre_reset,0.07046478714308324
23,0,real,lift,2,31.25,L2,spike50,0.013684779300500605
23,0,real,lift,2,31.25,L2,syn_current,0.010462503995598116
23,0,real,lift,2,31.25,L2,pre_reset,0.005008414866446764
23,0,real,lift,3,46.875,L1,spike50,0.06279216667896947
23,0,real,lift,3,46.875,L1,syn_current,0.05320104759350519
23,0,real,lift,3,46.875,L1,pre_reset,0.03090507382500096
23,0,real,lift,3,46.875,L2,spike50,0.015899094084247833
23,0,real,lift,3,46.875,L2,syn_current,0.08135596633051667
23,0,real,lift,3,46.875,L2,pre_reset,0.022832006663630056
23,0,real,lift,4,62.5,L1,spike50,0.02041959201180643
23,0,real,lift,4,62.5,L1,syn_current,0.0024710224187340923
23,0,real,lift,4,62.5,L1,pre_reset,0.011654510106286042
23,0,real,lift,4,62.5,L2,spike50,0.03330455204885696
23,0,real,lift,4,62.5,L2,syn_current,0.004241988808728614
23,0,real,lift,4,62.5,L2,pre_reset,0.006221336631389018
23,0,real,lift,5,78.125,L1,spike50,0.02936879990856167
23,0,real,lift,5,78.125,L1,syn_current,0.0018221160422416949
23,0,real,lift,5,78.125,L1,pre_reset,0.006603107917824924
23,0,real,lift,5,78.125,L2,spike50,0.023533733053676786
23,0,real,lift,5,78.125,L2,syn_current,0.045846709132266295
23,0,real,lift,5,78.125,L2,pre_reset,0.016885665722261134
23,0,real,lift,6,93.75,L1,spike50,0.05850168703931091
23,0,real,lift,6,93.75,L1,syn_current,0.19697967247008275
23,0,real,lift,6,93.75,L1,pre_reset,0.09597177850043703
23,0,real,lift,6,93.75,L2,spike50,0.03667250499830066
23,0,real,lift,6,93.75,L2,syn_current,0.07189228802079672
23,0,real,lift,6,93.75,L2,pre_reset,0.02140111248107235
23,0,real,lift,7,109.375,L1,spike50,0.05930868316189397
23,0,real,lift,7,109.375,L1,syn_current,0.019844629378024337
23,0,real,lift,7,109.375,L1,pre_reset,0.017193869209421342
23,0,real,lift,7,109.375,L2,spike50,0.029709051774792106
23,0,real,lift,7,109.375,L2,syn_current,0.04654523763080931
23,0,real,lift,7,109.375,L2,pre_reset,0.025728560891158825
23,0,real,lift,8,125.0,L1,spike50,0.042395944191155444
23,0,real,lift,8,125.0,L1,syn_current,0.037063579819952674
23,0,real,lift,8,125.0,L1,pre_reset,0.018412465568864556
23,0,real,lift,8,125.0,L2,spike50,0.032918839198039396
23,0,real,lift,8,125.0,L2,syn_current,0.04351157066075173
23,0,real,lift,8,125.0,L2,pre_reset,0.02281407560287574
23,0,real,lift,9,140.625,L1,spike50,0.036537723893834584
23,0,real,lift,9,140.625,L1,syn_current,0.00221643343953537
23,0,real,lift,9,140.625,L1,pre_reset,0.011600044697679168
23,0,real,lift,9,140.625,L2,spike50,0.04443033669366936
23,0,real,lift,9,140.625,L2,syn_current,0.03122240769780571
23,0,real,lift,9,140.625,L2,pre_reset,0.014231803617966166
23,0,real,lift,10,156.25,L1,spike50,0.0285680424564434
23,0,real,lift,10,156.25,L1,syn_current,0.014942515661266031
23,0,real,lift,10,156.25,L1,pre_reset,0.014907242475971305
23,0,real,lift,10,156.25,L2,spike50,0.02365958121588385
23,0,real,lift,10,156.25,L2,syn_current,0.01820968646179888
23,0,real,lift,10,156.25,L2,pre_reset,0.006420309175861227
23,0,real,lift,11,171.875,L1,spike50,0.04052282885854219
23,0,real,lift,11,171.875,L1,syn_current,0.028158705050059574
23,0,real,lift,11,171.875,L1,pre_reset,0.013814645105413415
23,0,real,lift,11,171.875,L2,spike50,0.02939989628790418
23,0,real,lift,11,171.875,L2,syn_current,0.035253483619739456
23,0,real,lift,11,171.875,L2,pre_reset,0.01333386989779406
23,0,real,lift,12,187.5,L1,spike50,0.0599981861175386
23,0,real,lift,12,187.5,L1,syn_current,0.04825280002010257
23,0,real,lift,12,187.5,L1,pre_reset,0.025031875150924643
23,0,real,lift,12,187.5,L2,spike50,0.02038972378785886
23,0,real,lift,12,187.5,L2,syn_current,0.03494276344905212
23,0,real,lift,12,187.5,L2,pre_reset,0.013134905371074979
23,0,motion_matched,press,-16,-250.0,L1,spike50,0.16832065292780907
23,0,motion_matched,press,-16,-250.0,L1,syn_current,0.001840022297583177
23,0,motion_matched,press,-16,-250.0,L1,pre_reset,0.009043325530285862
23,0,motion_matched,press,-16,-250.0,L2,spike50,0.015524579410178707
23,0,motion_matched,press,-16,-250.0,L2,syn_current,0.006474472522483787
23,0,motion_matched,press,-16,-250.0,L2,pre_reset,0.0024055147606429905
23,0,motion_matched,press,-15,-234.375,L1,spike50,0.14501784399831297
23,0,motion_matched,press,-15,-234.375,L1,syn_current,0.1495127087361685
23,0,motion_matched,press,-15,-234.375,L1,pre_reset,0.06651522714915703
23,0,motion_matched,press,-15,-234.375,L2,spike50,0.017832070849852277
23,0,motion_matched,press,-15,-234.375,L2,syn_current,0.024507674513870814
23,0,motion_matched,press,-15,-234.375,L2,pre_reset,0.0075150981399678685
23,0,motion_matched,press,-14,-218.75,L1,spike50,0.055858426573547115
23,0,motion_matched,press,-14,-218.75,L1,syn_current,0.003056048421935853
23,0,motion_matched,press,-14,-218.75,L1,pre_reset,0.01985578252611453
23,0,motion_matched,press,-14,-218.75,L2,spike50,0.01855581281251273
23,0,motion_matched,press,-14,-218.75,L2,syn_current,0.008373046136026074
23,0,motion_matched,press,-14,-218.75,L2,pre_reset,0.0023381612070243474
23,0,motion_matched,press,-13,-203.125,L1,spike50,1.1102230246251565e-16
23,0,motion_matched,press,-13,-203.125,L1,syn_current,0.0023143238732799
23,0,motion_matched,press,-13,-203.125,L1,pre_reset,0.010975365805374948
23,0,motion_matched,press,-13,-203.125,L2,spike50,0.01118675390899404
23,0,motion_matched,press,-13,-203.125,L2,syn_current,0.0037612824907384823
23,0,motion_matched,press,-13,-203.125,L2,pre_reset,0.0017123935567199267
23,0,motion_matched,press,-12,-187.5,L1,spike50,0.18047747386347557
23,0,motion_matched,press,-12,-187.5,L1,syn_current,0.15876206532289705
23,0,motion_matched,press,-12,-187.5,L1,pre_reset,0.05833156776960069
23,0,motion_matched,press,-12,-187.5,L2,spike50,0.0225308836102045
23,0,motion_matched,press,-12,-187.5,L2,syn_current,0.017513699186546328
23,0,motion_matched,press,-12,-187.5,L2,pre_reset,0.0070505044604679545
23,0,motion_matched,press,-11,-171.875,L1,spike50,0.199722390587175
23,0,motion_matched,press,-11,-171.875,L1,syn_current,0.010167889727631718
23,0,motion_matched,press,-11,-171.875,L1,pre_reset,0.015011824680525643
23,0,motion_matched,press,-11,-171.875,L2,spike50,0.021754778381369855
23,0,motion_matched,press,-11,-171.875,L2,syn_current,0.02111986822319134
23,0,motion_matched,press,-11,-171.875,L2,pre_reset,0.007576819479838126
23,0,motion_matched,press,-10,-156.25,L1,spike50,0.04975197917328822
23,0,motion_matched,press,-10,-156.25,L1,syn_current,0.0027836895350168422
23,0,motion_matched,press,-10,-156.25,L1,pre_reset,0.01286963874055902
23,0,motion_matched,press,-10,-156.25,L2,spike50,0.016305025813702856
23,0,motion_matched,press,-10,-156.25,L2,syn_current,0.005596714624346744
23,0,motion_matched,press,-10,-156.25,L2,pre_reset,0.0038183205014716837
23,0,motion_matched,press,-9,-140.625,L1,spike50,0.01066254224223695
23,0,motion_matched,press,-9,-140.625,L1,syn_current,0.026789515284336818
23,0,motion_matched,press,-9,-140.625,L1,pre_reset,0.017137659257994264
23,0,motion_matched,press,-9,-140.625,L2,spike50,0.019255662472461244
23,0,motion_matched,press,-9,-140.625,L2,syn_current,0.0022347385631353855
23,0,motion_matched,press,-9,-140.625,L2,pre_reset,0.001743880857266844
23,0,motion_matched,press,-8,-125.0,L1,spike50,0.09948836545566142
23,0,motion_matched,press,-8,-125.0,L1,syn_current,0.0019890399494501
23,0,motion_matched,press,-8,-125.0,L1,pre_reset,0.007031981549795008
23,0,motion_matched,press,-8,-125.0,L2,spike50,0.02596458176426719
23,0,motion_matched,press,-8,-125.0,L2,syn_current,0.0035839913305427684
23,0,motion_matched,press,-8,-125.0,L2,pre_reset,0.0026774669211924174
23,0,motion_matched,press,-7,-109.375,L1,spike50,0.09895936426041596
23,0,motion_matched,press,-7,-109.375,L1,syn_current,0.012704064384882696
23,0,motion_matched,press,-7,-109.375,L1,pre_reset,0.009544007783293895
23,0,motion_matched,press,-7,-109.375,L2,spike50,0.013279481514085978
23,0,motion_matched,press,-7,-109.375,L2,syn_current,0.0018539888382346215
23,0,motion_matched,press,-7,-109.375,L2,pre_reset,0.0022631238340822257
23,0,motion_matched,press,-6,-93.75,L1,spike50,0.15541378897051483
23,0,motion_matched,press,-6,-93.75,L1,syn_current,0.22477593804626905
23,0,motion_matched,press,-6,-93.75,L1,pre_reset,0.09966483210840127
23,0,motion_matched,press,-6,-93.75,L2,spike50,0.009375867242431224
23,0,motion_matched,press,-6,-93.75,L2,syn_current,0.01698354505970101
23,0,motion_matched,press,-6,-93.75,L2,pre_reset,0.0059834116793936465
23,0,motion_matched,press,-5,-78.125,L1,spike50,0.09379272291593399
23,0,motion_matched,press,-5,-78.125,L1,syn_current,0.0026551411756365884
23,0,motion_matched,press,-5,-78.125,L1,pre_reset,0.018791905181501534
