epoch,train_ba,val_ba,train_loss,val_loss
1.0,0.09088848200294923,0.08333333333333333,2.504300526076672,2.441076814775636
2.0,0.16186633374196832,0.14097222222222222,2.4420591588113822,2.426505626306026
3.0,0.17010385930254615,0.14171626984126984,2.4169066503936167,2.40835896046204
4.0,0.2132958376192199,0.16409874847374847,2.3904846771090638,2.388286757045949
5.0,0.23067490254569667,0.17280219780219783,2.3666436934003645,2.3563816067735117
6.0,0.2699882815022601,0.17762896825396826,2.3351340452829996,2.3345997855508114
7.0,0.2635112139276919,0.20006105006105004,2.2902031328163894,2.299011157109187
8.0,0.29399312758537494,0.17290313852813852,2.257084959628535,2.3068121791591305
9.0,0.29898624888676634,0.22152777777777777,2.2363389996921317,2.2310591251892453
10.0,0.33057783351786724,0.27380952380952384,2.1932896520577225,2.197512889049462
11.0,0.33432934036644274,0.2742673992673993,2.1581384219375312,2.163520868007953
12.0,0.33656597332812815,0.28071199633699634,2.0961180443857232,2.150456245128925
13.0,0.3624566127768714,0.3176434676434677,2.059224132463044,2.1270128805961837
14.0,0.43097938353004844,0.3432480713730714,2.0315193681155934,2.0921357863048127
15.0,0.43429001888472546,0.32212856587856586,1.9587932179955876,2.073215658142722
16.0,0.43013981516630984,0.3689633283383283,1.909598689920762,2.0029349933714555
17.0,0.42381025098967967,0.33711635586635585,1.8572638521007463,1.992523354186109
18.0,0.4911089876789973,0.4013292263292263,1.8086462217218735,1.9263239908500536
19.0,0.4839268637651238,0.37026272338772337,1.7756195063684501,1.9110561059071467
20.0,0.5375836877448904,0.4002459346209346,1.7435567248101327,1.8837797599431325
21.0,0.6050517817043594,0.46547584360084354,1.7080875705270206,1.8335261464824337
22.0,0.5883947225826089,0.4052329614829615,1.6766194586660348,1.8595592594711032
23.0,0.5748263881333276,0.4619158619158619,1.6178772491567275,1.8227859672004654
24.0,0.5932096625949254,0.4418019480519481,1.5723408451267318,1.8221730071412037
25.0,0.6275792406579915,0.423422064047064,1.5530640690934425,1.803038331883899
26.0,0.5828043758285919,0.3679084804084804,1.5276136921901329,1.8009861559557492
27.0,0.6399530451255533,0.4520025113775114,1.4781956513722738,1.7705712657003008
28.0,0.6331499892982757,0.4318431568431569,1.4537128612106922,1.7560484762022481
29.0,0.6325092666274951,0.466192834942835,1.4128107977848428,1.7895515797406258
30.0,0.7119965846232139,0.4966859529359529,1.3837461125616934,1.7141253334530713
31.0,0.7188499172310809,0.49721389721389725,1.3447023288876403,1.701800826738572
32.0,0.6997234818446101,0.46246878121878116,1.2990193820467182,1.6883485451252502
33.0,0.7122294135575494,0.5196862165612166,1.2797180474973193,1.6470669211720574
34.0,0.7185620602874866,0.5029793123543124,1.2520973546832215,1.6567877037285348
35.0,0.7561543421810271,0.546521534021534,1.2269783749299892,1.624384187382354
36.0,0.7245010433218216,0.48001893939393936,1.1980070960287954,1.6257280985984577
37.0,0.7285852404727605,0.5087752525252526,1.161893733809976,1.664517703140981
38.0,0.7428665210666239,0.469712925962926,1.1824155368056952,1.6606046151832716
39.0,0.7432292595899886,0.5211417055167055,1.1378593603769938,1.6401734711855827
40.0,0.6998712250032494,0.43383873071373075,1.0786342791482515,1.6946422475329517
41.0,0.7850339670182188,0.4918626512376513,1.1263319024852678,1.5701869556889732
42.0,0.7963293719536716,0.5245965839715839,1.0780847100650564,1.6316440366428984
43.0,0.7643017046144278,0.512049408924409,1.0535446540982116,1.6531610439514972
44.0,0.7331323661426618,0.48470418470418464,0.9861993588653265,1.6368897010588788
45.0,0.7450882209097411,0.5095557220557221,1.0044910416883581,1.6700083271286192
46.0,0.7922570663157923,0.5339087995337995,0.9468634158957239,1.4804920846893943
47.0,0.7824997750302339,0.551533189033189,0.9410796172478619,1.5761742634180735
48.0,0.7983059181507116,0.577866230991231,0.9084453898317674,1.5284464514467138
49.0,0.801781262125608,0.5871669996669997,0.893059473177966,1.5300908391997659
50.0,0.8302451210584967,0.5518765956265956,0.857373005736108,1.537658410664846
51.0,0.8496412869234854,0.5512834387834388,0.803906949594909,1.5119661099811983
52.0,0.8407460767396584,0.49583090520590517,0.8072902310128306,1.5893071699424608
53.0,0.8360893189514909,0.5042707292707292,0.7896040444280586,1.5680669165221897
54.0,0.8494403332834141,0.5535495754245754,0.7595595698730618,1.5213009224840874
55.0,0.837699531657896,0.5474161255411255,0.7531068231545243,1.5147186496554041
56.0,0.8520993789167725,0.5271148989898989,0.783874123470456,1.5285693795017943
57.0,0.8647616602117464,0.597946497946498,0.7278470862145517,1.443061092901512
58.0,0.8486023435686718,0.5430756743256743,0.7262305512147791,1.563712676601297
59.0,0.852799173436387,0.5628656066156067,0.7032231012980144,1.515851185166624
60.0,0.8546168231509811,0.5336472555222554,0.6745197915563397,1.497245016182668
61.0,0.854626062598479,0.5799044705294705,0.6510519177305932,1.5192504839078915
62.0,0.8527460685100062,0.5180964868464869,0.665261069466086,1.5485504759839301
63.0,0.8544911607462661,0.5263864607614607,0.7068744741234125,1.544861705345515
64.0,0.8641267175026979,0.5281659312909314,0.667103262274873,1.5341075390753662
