seed,model_kind,history_ms,layer,state,phase,bias_mode,shared_C,retrained_C,full_test_ba,trunc_shared_test_ba,trunc_retrained_test_ba,context_drop_shared_pp,information_loss_retrained_pp,geometry_shift_pp,full_test_accuracy,trunc_shared_test_accuracy,trunc_retrained_test_accuracy,full_test_macro_f1,trunc_shared_test_macro_f1,trunc_retrained_test_macro_f1,fit_intercept,scaler_with_mean
23,c2,500,L1,spike50,0.25,no_bias,0.01,0.01,0.26069971694971694,0.26069971694971694,0.26069971694971694,0.0,0.0,0.0,0.2602739726027397,0.2602739726027397,0.2602739726027397,0.23663018774791933,0.23663018774791933,0.2388440422872744,False,False
23,c2,500,L1,spike50,0.25,affine,1.0,10.0,0.25773185148185146,0.25773185148185146,0.20121128871128868,0.0,5.6520562770562774,-5.6520562770562774,0.2465753424657534,0.2465753424657534,0.19863013698630136,0.23568955747057482,0.23549114477216215,0.1822400280046457,True,True
23,c2,500,L1,spike50,0.5,no_bias,0.1,0.1,0.3839292651792651,0.3646450771450771,0.3899045399045398,1.9284188034188021,-0.5975274725274704,2.5259462759462723,0.3904109589041096,0.3767123287671233,0.4041095890410959,0.3681097322769085,0.35391432517335514,0.3704957085146426,False,False
23,c2,500,L1,spike50,0.5,affine,0.1,0.1,0.3830953768453768,0.37863109113109106,0.3882312132312131,0.4464285714285754,-0.5135836385836312,0.9600122100122066,0.3904109589041096,0.3904109589041096,0.4041095890410959,0.3802756324918774,0.36855272791186416,0.37921088791158786,True,True
23,c2,500,L1,spike50,0.75,no_bias,1.0,0.1,0.4161609224109224,0.3413232600732601,0.39275932400932395,7.483766233766231,2.3401598401598447,5.143606393606387,0.4315068493150685,0.3561643835616438,0.4041095890410959,0.41991281466833935,0.3340578599461728,0.3827334126900627,False,False
23,c2,500,L1,spike50,0.75,affine,1.0,0.01,0.3937402874902875,0.3413232600732601,0.39335248085248087,5.241702741702742,0.03878066378066314,5.202922077922079,0.4041095890410959,0.3561643835616438,0.410958904109589,0.3893981629114276,0.33622225510278164,0.37965063128106613,True,True
23,c2,500,L1,spike50,1.0,no_bias,0.1,1.0,0.30217698967698964,0.28563866688866685,0.2556554556554556,1.653832278832279,4.652153402153402,-2.9983211233211238,0.3082191780821918,0.2945205479452055,0.2602739726027397,0.29311577337524036,0.2797179133149306,0.25459795988947526,False,False
23,c2,500,L1,spike50,1.0,affine,0.1,1.0,0.2908313908313908,0.28875222000222,0.25478965478965476,0.20791708291708066,3.6041736041736048,-3.3962565212565243,0.3013698630136986,0.3013698630136986,0.2602739726027397,0.27986071881779484,0.28358070673288066,0.251226424772031,True,True
23,c2,500,L1,syn_current,0.25,no_bias,0.1,0.1,0.1944208569208569,0.1944208569208569,0.20275419025419025,0.0,-0.8333333333333359,0.8333333333333359,0.1917808219178082,0.1917808219178082,0.19863013698630136,0.1774465786504504,0.1774465786504504,0.18639556063718984,False,False
23,c2,500,L1,syn_current,0.25,affine,1.0,0.1,0.2512640137640137,0.2512640137640137,0.22106920856920856,0.0,3.0194805194805134,-3.0194805194805134,0.2465753424657534,0.2465753424657534,0.2191780821917808,0.23371395672704698,0.23371395672704698,0.21003193241116025,True,True
