seed,model_kind,history_ms,layer,state,phase,bias_mode,shared_C,retrained_C,full_test_ba,trunc_shared_test_ba,trunc_retrained_test_ba,context_drop_shared_pp,information_loss_retrained_pp,geometry_shift_pp,full_test_accuracy,trunc_shared_test_accuracy,trunc_retrained_test_accuracy,full_test_macro_f1,trunc_shared_test_macro_f1,trunc_retrained_test_macro_f1,fit_intercept,scaler_with_mean
37,c2,50,L1,spike50,0.25,no_bias,0.1,0.001,0.21217809967809967,0.06939935064935064,0.04383116883116883,14.277874902874904,16.834693084693082,-2.5568181818181808,0.19863013698630136,0.06164383561643835,0.0410958904109589,0.18778157148103755,0.04031385281385281,0.015620582414475545,False,False
37,c2,50,L1,spike50,0.25,affine,0.1,0.001,0.24843351093351096,0.06818181818181819,0.07142857142857142,18.02516927516928,17.700493950493954,0.3246753246753234,0.2328767123287671,0.06164383561643835,0.0821917808219178,0.2224838777779954,0.010714285714285713,0.014388489208633094,True,True
37,c2,50,L1,spike50,0.5,no_bias,1.0,0.001,0.3915071040071039,0.08246753246753247,0.1405261405261405,30.903957153957144,25.098096348096345,5.805860805860805,0.3972602739726027,0.07534246575342465,0.14383561643835616,0.3903495360848302,0.03273809523809524,0.09353066800153816,False,False
37,c2,50,L1,spike50,0.5,affine,0.1,0.01,0.4375444000444,0.08933566433566435,0.1464785214785215,34.82087357087356,29.10658785658785,5.714285714285714,0.4452054794520548,0.0821917808219178,0.1506849315068493,0.4304019389485331,0.037188882434425134,0.1110042735042735,True,True
37,c2,50,L1,spike50,0.75,no_bias,0.1,0.01,0.5042651792651792,0.11219128094128093,0.11709956709956709,39.20738983238983,38.71656121656121,0.490828615828616,0.5068493150684932,0.10273972602739725,0.1095890410958904,0.5059544583696883,0.08350092711453429,0.07304003472734122,False,False
37,c2,50,L1,spike50,0.75,affine,0.1,10.0,0.5100912975912976,0.08170995670995672,0.12039835164835165,42.83813408813408,38.96929459429459,3.868839493839493,0.5136986301369864,0.07534246575342465,0.1095890410958904,0.5131075460487224,0.03349297573435504,0.08804106419895892,True,True
37,c2,50,L1,spike50,1.0,no_bias,0.001,0.001,0.16716616716616714,0.08333333333333333,0.0909090909090909,8.38328338328338,7.625707625707625,0.7575757575757569,0.1780821917808219,0.07534246575342465,0.0821917808219178,0.11052191938130336,0.012471655328798186,0.02219130895601484,False,False
37,c2,50,L1,spike50,1.0,affine,0.001,0.001,0.18410755910755913,0.07738095238095238,0.08333333333333333,10.672660672660674,10.077422577422581,0.5952380952380945,0.19863013698630136,0.08904109589041095,0.0958904109589041,0.14910585272427376,0.014161220043572986,0.015250544662309367,True,True
37,c2,50,L1,syn_current,0.25,no_bias,0.1,0.01,0.20536963036963032,0.13584748584748585,0.1498716561216561,6.952214452214448,5.549797424797423,1.4024170274170245,0.19863013698630136,0.13013698630136986,0.1506849315068493,0.18735976135401422,0.11720932195624996,0.1452200034600827,False,False
37,c2,50,L1,syn_current,0.25,affine,0.1,0.01,0.23721278721278719,0.1103854478854479,0.14794857919857918,12.68273393273393,8.9264208014208,3.7563131313131284,0.2328767123287671,0.10273972602739725,0.1506849315068493,0.22329490737152713,0.06747872225813402,0.15393604952613607,True,True
37,c2,50,L1,syn_current,0.5,no_bias,1.0,0.01,0.5347964535464534,0.24745809745809746,0.26893384393384395,28.7338356088356,26.586260961260948,2.1475746475746487,0.5547945205479452,0.23972602739726026,0.2808219178082192,0.5245523586439541,0.21499486539839816,0.24256540452777012,False,False
37,c2,50,L1,syn_current,0.5,affine,10.0,0.01,0.5378850316350315,0.1693348318348318,0.26523615273615275,36.855019980019975,27.26488788988788,9.590132090132094,0.5547945205479452,0.1643835616438356,0.273972602739726,0.5285500283214711,0.11516738381443115,0.24523400358192637,True,True
37,c2,50,L1,syn_current,0.75,no_bias,0.1,1.0,0.5378961316461316,0.17158050283050286,0.31104034854034857,36.63156288156287,22.685578310578304,13.945984570984571,0.547945205479452,0.1506849315068493,0.3082191780821918,0.5347333283648886,0.13833927510398097,0.3082288896165426,False,False
37,c2,50,L1,syn_current,0.75,affine,0.1,10.0,0.5347846597846597,0.19676989676989676,0.31891580641580647,33.8014763014763,21.586885336885324,12.214590964590972,0.541095890410959,0.1917808219178082,0.3150684931506849,0.5363850655517323,0.19087843830145323,0.3232896267152929,True,True
