seed,model_kind,history_ms,layer,state,phase,bias_mode,shared_C,retrained_C,full_test_ba,trunc_shared_test_ba,trunc_retrained_test_ba,context_drop_shared_pp,information_loss_retrained_pp,geometry_shift_pp,full_test_accuracy,trunc_shared_test_accuracy,trunc_retrained_test_accuracy,full_test_macro_f1,trunc_shared_test_macro_f1,trunc_retrained_test_macro_f1,fit_intercept,scaler_with_mean
23,a2,500,L1,spike50,0.25,no_bias,0.01,0.01,0.24787920412920414,0.24787920412920414,0.2419268231768232,0.0,0.5952380952380931,-0.5952380952380931,0.2465753424657534,0.2465753424657534,0.23972602739726026,0.2292646296269484,0.2292646296269484,0.21942566022276166,False,False
23,a2,500,L1,spike50,0.25,affine,0.01,0.01,0.2868471805971806,0.2868471805971806,0.2739503552003552,0.0,1.2896825396825407,-1.2896825396825407,0.2808219178082192,0.2808219178082192,0.2671232876712329,0.2714475804564938,0.2714475804564938,0.2544259790723835,True,True
23,a2,500,L1,spike50,0.5,no_bias,0.1,0.01,0.35866980241980234,0.3665702353202353,0.3997280497280497,-0.7900432900432963,-4.105824730824736,3.31578144078144,0.363013698630137,0.3767123287671233,0.4178082191780822,0.3419118182611436,0.349490637762949,0.37293185847708993,False,False
23,a2,500,L1,spike50,0.5,affine,0.1,0.1,0.3781732156732156,0.39291888666888664,0.37013958263958263,-1.4745670995671034,0.803363303363297,-2.2779304029304006,0.3904109589041096,0.4041095890410959,0.3835616438356164,0.368100590404512,0.3884112011765832,0.35674068889381516,True,True
23,a2,500,L1,spike50,0.75,no_bias,0.1,0.01,0.4044816294816295,0.4092164779664779,0.3976454101454101,-0.47348484848483974,0.6836219336219418,-1.1571067821067815,0.4178082191780822,0.4246575342465753,0.410958904109589,0.40423881027318637,0.4083697498821695,0.4023187212232009,False,False
23,a2,500,L1,spike50,0.75,affine,0.1,1.0,0.478239121989122,0.42589424464424464,0.39815254190254185,5.234487734487736,8.008658008658015,-2.774170274170279,0.4794520547945205,0.4315068493150685,0.4041095890410959,0.474430680199603,0.4296818461264464,0.39233537423587134,True,True
23,a2,500,L1,spike50,1.0,no_bias,0.1,0.1,0.2814851814851815,0.2456356143856144,0.26444458319458314,3.5849567099567077,1.704059829059834,1.8808968808968736,0.2945205479452055,0.2534246575342466,0.2671232876712329,0.27529809791105614,0.2503793749531151,0.2522584228786275,False,False
23,a2,500,L1,spike50,1.0,affine,0.1,0.1,0.2814851814851815,0.2699030136530136,0.2879544067044067,1.1582167832167867,-0.6469225219225216,1.8051393051393083,0.2945205479452055,0.2808219178082192,0.2945205479452055,0.27506936529101916,0.27657705305268904,0.2776958664332992,True,True
23,a2,500,L1,syn_current,0.25,no_bias,0.1,0.1,0.1944208569208569,0.1944208569208569,0.20275419025419025,0.0,-0.8333333333333359,0.8333333333333359,0.1917808219178082,0.1917808219178082,0.19863013698630136,0.17792141245861756,0.17792141245861756,0.18639556063718984,False,False
23,a2,500,L1,syn_current,0.25,affine,0.1,0.1,0.23442390942390942,0.23442390942390942,0.22106920856920856,0.0,1.3354700854700863,-1.3354700854700863,0.2328767123287671,0.2328767123287671,0.2191780821917808,0.21733797570678373,0.21733797570678373,0.21003193241116025,True,True
23,a2,500,L1,syn_current,0.5,no_bias,1.0,10.0,0.5205377955377956,0.5169663669663669,0.5001262626262626,0.357142857142867,2.041153291153297,-1.68401043401043,0.5342465753424658,0.5273972602739726,0.5136986301369864,0.5072060203223097,0.5029851839547376,0.4817920613244826,False,False
23,a2,500,L1,syn_current,0.5,affine,1.0,10.0,0.5591741591741591,0.5515984015984016,0.5078754578754577,0.7575757575757569,5.12987012987014,-4.372294372294383,0.5684931506849316,0.5616438356164384,0.5205479452054794,0.5524360131159672,0.5475849514663352,0.49256978590170436,True,True
23,a2,500,L1,syn_current,0.75,no_bias,1.0,0.1,0.4542471417471417,0.4505494505494505,0.5077283827283827,0.36976911976911997,-5.348124098124102,5.717893217893222,0.4589041095890411,0.4520547945205479,0.5136986301369864,0.46091624922270075,0.4632094124199388,0.5033688919105586,False,False
23,a2,500,L1,syn_current,0.75,affine,1.0,1.0,0.47039072039072033,0.41766705516705516,0.5249382561882561,5.272366522366517,-5.454753579753574,10.727120102120091,0.4726027397260274,0.4178082191780822,0.5205479452054794,0.47672103673801464,0.43139841639841636,0.5246880257857596,True,True
23,a2,500,L1,syn_current,1.0,no_bias,1.0,0.1,0.33368853368853363,0.2953588078588078,0.275517538017538,3.8329725829725825,5.817099567099565,-1.9841269841269826,0.3424657534246575,0.3013698630136986,0.2808219178082192,0.3487164122332093,0.2920206315493047,0.26610647824654793,False,False
23,a2,500,L1,syn_current,1.0,affine,1.0,1.0,0.33583499833499825,0.3330932955932956,0.29367438117438116,0.2741702741702656,4.216061716061708,-3.941891441891443,0.3424657534246575,0.3424657534246575,0.3013698630136986,0.34109639464573743,0.33034223976225463,0.29247285624051284,True,True
23,a2,500,L1,pre_reset,0.25,no_bias,0.01,0.01,0.21387640137640138,0.21387640137640138,0.21387640137640138,0.0,0.0,0.0,0.2054794520547945,0.2054794520547945,0.2054794520547945,0.20325512359826084,0.20325512359826084,0.20177532983776536,False,False
23,a2,500,L1,pre_reset,0.25,affine,1.0,1.0,0.26205461205461206,0.26205461205461206,0.24753441003441004,0.0,1.4520202020202015,-1.4520202020202015,0.2534246575342466,0.2534246575342466,0.23972602739726026,0.237842162256329,0.2382900412129799,0.2240222350748667,True,True
23,a2,500,L1,pre_reset,0.5,no_bias,0.1,1.0,0.5700778388278388,0.5446449383949384,0.4875020812520812,2.5432900432900363,8.257575757575758,-5.7142857142857215,0.589041095890411,0.5616438356164384,0.5068493150684932,0.54388973975848,0.5178853237702122,0.47291750235472185,False,False
23,a2,500,L1,pre_reset,0.5,affine,0.1,1.0,0.5623758186258186,0.5557921245421246,0.4775203962703962,0.658369408369408,8.485542235542242,-7.827172827172834,0.5821917808219178,0.5753424657534246,0.4931506849315068,0.5431163298231283,0.5452094023107955,0.46252158975992996,True,True
23,a2,500,L1,pre_reset,0.75,no_bias,0.01,0.01,0.5757437007437007,0.5685647685647686,0.5245553058053057,0.7178932178932174,5.1188394938395,-4.400946275946282,0.589041095890411,0.5821917808219178,0.541095890410959,0.5762358633605804,0.5676961582115091,0.5233358580284623,False,False
23,a2,500,L1,pre_reset,0.75,affine,0.01,0.01,0.5724067599067598,0.5328504828504829,0.5435397935397935,3.9556277056276956,2.8866966366966285,1.0689310689310672,0.5821917808219178,0.541095890410959,0.5547945205479452,0.567168017122645,0.5326679646147671,0.5422530162201922,True,True
23,a2,500,L1,pre_reset,1.0,no_bias,0.1,0.1,0.27657481407481405,0.26223706848706846,0.2728792041292041,1.4337745587745587,0.3695609945609968,1.064213564213562,0.2808219178082192,0.2671232876712329,0.2808219178082192,0.2774012780591728,0.26215205936433555,0.2639288307915759,False,False
23,a2,500,L1,pre_reset,1.0,affine,0.1,1.0,0.2968129093129093,0.29080849705849704,0.24655136530136526,0.6004412254412284,5.026154401154407,-4.425713175713178,0.3013698630136986,0.2945205479452055,0.2534246575342466,0.2911936912268981,0.28805522648913456,0.24604717540992052,True,True
23,a2,500,L2,spike50,0.25,no_bias,0.01,0.001,0.25818278943278944,0.25818278943278944,0.22875874125874127,0.0,2.9424048174048174,-2.9424048174048174,0.2534246575342466,0.2534246575342466,0.22602739726027396,0.24561282514068894,0.24561282514068894,0.16918243793243792,False,False
23,a2,500,L2,spike50,0.25,affine,0.1,0.001,0.3150079087579088,0.3074321511821512,0.27664141414141413,0.7575757575757569,3.836649461649466,-3.0790737040737093,0.3082191780821918,0.3013698630136986,0.2671232876712329,0.29883611559686823,0.2933253629086962,0.20854249845090264,True,True
23,a2,500,L2,spike50,0.5,no_bias,0.01,0.01,0.4111194361194361,0.369055944055944,0.37630008880008875,4.206349206349208,3.4819347319347327,0.7244144744144754,0.4246575342465753,0.3767123287671233,0.3835616438356164,0.39212153331169725,0.35739523626187264,0.36020248814366457,False,False
23,a2,500,L2,spike50,0.5,affine,1.0,0.1,0.38910672660672657,0.35547369297369286,0.38103493728493726,3.3633033633033715,0.8071789321789313,2.55612443112444,0.4041095890410959,0.363013698630137,0.3904109589041096,0.3833843089124001,0.34241669148590687,0.38882952267240195,True,True
