seed,model_kind,history_ms,layer,state,phase,bias_mode,shared_C,retrained_C,full_test_ba,trunc_shared_test_ba,trunc_retrained_test_ba,context_drop_shared_pp,information_loss_retrained_pp,geometry_shift_pp,full_test_accuracy,trunc_shared_test_accuracy,trunc_retrained_test_accuracy,full_test_macro_f1,trunc_shared_test_macro_f1,trunc_retrained_test_macro_f1,fit_intercept,scaler_with_mean
37,c2,250,L1,spike50,0.25,no_bias,0.1,0.1,0.21217809967809967,0.20353812853812855,0.18585442335442334,0.8639971139971114,2.6323676323676324,-1.7683705183705212,0.19863013698630136,0.19863013698630136,0.1780821917808219,0.18778157148103755,0.19796239301479326,0.17424394935895762,False,False
37,c2,250,L1,spike50,0.25,affine,0.1,0.1,0.24843351093351096,0.20404317904317903,0.20305527805527804,4.439033189033193,4.537823287823292,-0.0987900987900997,0.2328767123287671,0.19863013698630136,0.1917808219178082,0.2224838777779954,0.18832564022507545,0.18559894466072957,True,True
37,c2,250,L1,spike50,0.5,no_bias,1.0,1.0,0.3915071040071039,0.30394882894882896,0.29536088911088915,8.755827505827495,9.614621489621477,-0.8587939837939818,0.3972602739726027,0.3082191780821918,0.3013698630136986,0.3903495360848302,0.2869293873191723,0.3025607033262087,False,False
37,c2,250,L1,spike50,0.5,affine,0.1,1.0,0.4375444000444,0.33407842157842155,0.3038315850815851,10.346597846597843,13.37128149628149,-3.024683649683646,0.4452054794520548,0.3356164383561644,0.3082191780821918,0.4304019389485331,0.31167691202574926,0.3158591221774952,True,True
37,c2,250,L1,spike50,0.75,no_bias,0.1,0.01,0.5042651792651792,0.36606171606171606,0.3927572427572428,13.820346320346315,11.150793650793645,2.6695526695526715,0.5068493150684932,0.3698630136986301,0.3972602739726027,0.5059544583696883,0.3517011702018464,0.3827305898540018,False,False
37,c2,250,L1,spike50,0.75,affine,0.1,0.01,0.5100912975912976,0.3283993783993784,0.3924818237318237,18.169191919191917,11.760947385947384,6.408244533244534,0.5136986301369864,0.3219178082191781,0.3972602739726027,0.5131075460487224,0.31156857649598124,0.38780134200928834,True,True
37,c2,250,L1,spike50,1.0,no_bias,0.001,1.0,0.16716616716616714,0.18132561882561882,0.1695714008214008,-1.4159451659451676,-0.24052336552336517,-1.1754218004218027,0.1780821917808219,0.1917808219178082,0.17123287671232876,0.11052191938130336,0.14622766176647295,0.15986915589856768,False,False
37,c2,250,L1,spike50,1.0,affine,0.001,0.1,0.18410755910755913,0.15351592851592852,0.2044289044289044,3.0591630591630614,-2.0321345321345277,5.091297591297589,0.19863013698630136,0.1643835616438356,0.1917808219178082,0.14910585272427376,0.119013533592201,0.182599783257678,True,True
37,c2,250,L1,syn_current,0.25,no_bias,0.1,0.1,0.20536963036963032,0.1900918525918526,0.182516095016095,1.5277777777777724,2.285353535353532,-0.7575757575757597,0.19863013698630136,0.18493150684931506,0.1780821917808219,0.18735976135401422,0.17743019810577818,0.16791971916971915,False,False
37,c2,250,L1,syn_current,0.25,affine,0.1,0.1,0.23721278721278719,0.23264929514929514,0.2327256077256077,0.45634920634920473,0.4487179487179471,0.007631257631257604,0.2328767123287671,0.22602739726027396,0.22602739726027396,0.22329490737152713,0.22485592788802777,0.22072621793368152,True,True
