seed,model_kind,history_ms,layer,state,phase,bias_mode,shared_C,retrained_C,full_test_ba,trunc_shared_test_ba,trunc_retrained_test_ba,context_drop_shared_pp,information_loss_retrained_pp,geometry_shift_pp,full_test_accuracy,trunc_shared_test_accuracy,trunc_retrained_test_accuracy,full_test_macro_f1,trunc_shared_test_macro_f1,trunc_retrained_test_macro_f1,fit_intercept,scaler_with_mean
11,c2,500,L1,spike50,0.25,no_bias,0.01,0.01,0.21387640137640138,0.21387640137640138,0.2063006438006438,0.0,0.7575757575757569,-0.7575757575757569,0.2054794520547945,0.2054794520547945,0.19863013698630136,0.19732512449424214,0.19732512449424214,0.19430264080801715,False,False
11,c2,500,L1,spike50,0.25,affine,0.01,0.01,0.23273254523254525,0.23273254523254525,0.23273254523254525,0.0,0.0,0.0,0.2191780821917808,0.2191780821917808,0.2191780821917808,0.2076150850696906,0.2076150850696906,0.2063355329129454,True,True
11,c2,500,L1,spike50,0.5,no_bias,0.01,1.0,0.3568306693306693,0.3270687645687645,0.2842428404928405,2.9761904761904825,7.2587828837828825,-4.2825924075924,0.3698630136986301,0.3356164383561644,0.2876712328767123,0.318807924575188,0.2880564262143209,0.27165006340342773,False,False
11,c2,500,L1,spike50,0.5,affine,0.01,1.0,0.3477147852147852,0.36676240426240425,0.28348526473526475,-1.9047619047619035,6.422952047952046,-8.32771395271395,0.3561643835616438,0.3698630136986301,0.2876712328767123,0.3194622913490251,0.33365837598877324,0.2761624389648583,True,True
11,c2,500,L1,spike50,0.75,no_bias,0.01,0.01,0.4343406593406593,0.4205891330891331,0.4046800421800421,1.3751526251526203,2.9660617160617186,-1.5909090909090984,0.4589041095890411,0.4452054794520548,0.4315068493150685,0.4225041684719104,0.40279185867895545,0.3875046140899281,False,False
11,c2,500,L1,spike50,0.75,affine,0.1,0.01,0.48324938949938945,0.4513791763791764,0.3649073149073148,3.1870213120213045,11.834207459207462,-8.647186147186158,0.4931506849315068,0.4657534246575342,0.3835616438356164,0.48736508369192033,0.45192568575090547,0.3524592593086095,True,True
11,c2,500,L1,spike50,1.0,no_bias,1.0,1.0,0.24222236097236097,0.26079684204684206,0.2600434287934288,-1.8574481074481093,-1.7821067821067822,-0.07534132534132709,0.2465753424657534,0.2602739726027397,0.2602739726027397,0.2369103198744261,0.23642105561599444,0.2626414996380671,False,False
11,c2,500,L1,spike50,1.0,affine,1.0,1.0,0.2481747419247419,0.2468871406371406,0.25317321567321566,0.12876012876013032,-0.49984737484737585,0.6286075036075062,0.2534246575342466,0.2465753424657534,0.2534246575342466,0.24308823221866696,0.22449511695201352,0.2507616458758535,True,True
11,c2,500,L1,syn_current,0.25,no_bias,0.1,0.1,0.20695693195693196,0.20695693195693196,0.20695693195693196,0.0,0.0,0.0,0.2054794520547945,0.2054794520547945,0.2054794520547945,0.1950437065017275,0.1950437065017275,0.19284505544323216,False,False
11,c2,500,L1,syn_current,0.25,affine,0.1,0.1,0.22765290265290264,0.22765290265290264,0.22765290265290264,0.0,0.0,0.0,0.22602739726027396,0.22602739726027396,0.22602739726027396,0.2214741358224395,0.2214741358224395,0.21771689443946765,True,True
11,c2,500,L1,syn_current,0.5,no_bias,0.1,1.0,0.5159382284382285,0.5218906093906094,0.5373126873126872,-0.5952380952380931,-2.137445887445877,1.5422077922077837,0.541095890410959,0.547945205479452,0.547945205479452,0.49137897976220657,0.49863498354762603,0.5317979944078659,False,False
