seed,model_kind,history_ms,layer,state,phase,bias_mode,shared_C,retrained_C,full_test_ba,trunc_shared_test_ba,trunc_retrained_test_ba,context_drop_shared_pp,information_loss_retrained_pp,geometry_shift_pp,full_test_accuracy,trunc_shared_test_accuracy,trunc_retrained_test_accuracy,full_test_macro_f1,trunc_shared_test_macro_f1,trunc_retrained_test_macro_f1,fit_intercept,scaler_with_mean
11,c2,100,L1,spike50,0.25,no_bias,0.01,0.001,0.21387640137640138,0.11632256632256632,0.10797535797535797,9.755383505383506,10.590104340104341,-0.8347208347208355,0.2054794520547945,0.1095890410958904,0.1095890410958904,0.19732512449424214,0.10469765449604158,0.07627051114336744,False,False
11,c2,100,L1,spike50,0.25,affine,0.01,0.001,0.23273254523254525,0.12995684870684873,0.10581085581085581,10.277569652569651,12.692168942168944,-2.4145992895992925,0.2191780821917808,0.1232876712328767,0.11643835616438356,0.2076150850696906,0.07175975908450656,0.07658935369019403,True,True
11,c2,100,L1,spike50,0.5,no_bias,0.01,0.01,0.3568306693306693,0.2023226773226773,0.21888805638805642,15.450799200799201,13.79426129426129,1.656537906537911,0.3698630136986301,0.2054794520547945,0.22602739726027396,0.318807924575188,0.1767314997342592,0.1833124119293789,False,False
11,c2,100,L1,spike50,0.5,affine,0.01,0.01,0.3477147852147852,0.14911893661893663,0.2419219669219669,19.85958485958486,10.57928182928183,9.280303030303028,0.3561643835616438,0.14383561643835616,0.2602739726027397,0.3194622913490251,0.10229817712286156,0.20150822602942986,True,True
11,c2,100,L1,spike50,0.75,no_bias,0.01,0.01,0.4343406593406593,0.1532092907092907,0.1817016317016317,28.113136863136855,25.263902763902756,2.849234099234099,0.4589041095890411,0.14383561643835616,0.1780821917808219,0.4225041684719104,0.14732137348281518,0.16429106996333886,False,False
11,c2,100,L1,spike50,0.75,affine,0.1,0.1,0.48324938949938945,0.1556873681873682,0.19414751914751913,32.75620213120213,28.91018703518703,3.846015096015093,0.4931506849315068,0.1506849315068493,0.2054794520547945,0.48736508369192033,0.11843058718058719,0.18176438060775923,True,True
11,c2,100,L1,spike50,1.0,no_bias,1.0,0.001,0.24222236097236097,0.10998376623376623,0.11067404817404818,13.223859473859473,13.154831279831281,0.06902819402819504,0.2465753424657534,0.10273972602739725,0.10273972602739725,0.2369103198744261,0.05738304093567251,0.05170122275385433,False,False
11,c2,100,L1,spike50,1.0,affine,1.0,0.01,0.2481747419247419,0.11593614718614718,0.09235902985902984,13.223859473859473,15.581571206571205,-2.357711732711734,0.2534246575342466,0.1095890410958904,0.10273972602739725,0.24308823221866696,0.06949013949013949,0.04053612842986657,True,True
11,c2,100,L1,syn_current,0.25,no_bias,0.1,0.1,0.20695693195693196,0.19745948495948495,0.1663378288378288,0.9497446997447007,4.061910311910316,-3.1121656121656156,0.2054794520547945,0.1917808219178082,0.1643835616438356,0.1950437065017275,0.1847823797385201,0.1576060416191995,False,False
11,c2,100,L1,syn_current,0.25,affine,0.1,0.1,0.22765290265290264,0.15342574092574093,0.19893856143856145,7.422716172716171,2.8714341214341186,4.551282051282052,0.22602739726027396,0.1506849315068493,0.19863013698630136,0.2214741358224395,0.12152586704500555,0.19033335491668824,True,True
11,c2,100,L1,syn_current,0.5,no_bias,0.1,0.01,0.5159382284382285,0.39240342990342986,0.37960789210789203,12.35347985347986,13.633033633033643,-1.2795537795537826,0.541095890410959,0.3904109589041096,0.4041095890410959,0.49137897976220657,0.351513933917585,0.33947937200853423,False,False
11,c2,100,L1,syn_current,0.5,affine,0.1,0.001,0.5065226440226439,0.25007353757353756,0.3868839493839494,25.644910644910635,11.963869463869454,13.68104118104118,0.5273972602739726,0.23972602739726026,0.410958904109589,0.4941435628355133,0.18854702802071224,0.3403822148543691,True,True
11,c2,100,L1,syn_current,0.75,no_bias,0.1,0.1,0.5466894216894217,0.2587856587856588,0.33120213120213116,28.79037629037629,21.548729048729054,7.241647241647237,0.5547945205479452,0.2465753424657534,0.3287671232876712,0.5486941469836207,0.23331084911176445,0.32373581732277384,False,False
11,c2,100,L1,syn_current,0.75,affine,0.1,0.1,0.5687853812853813,0.2642579642579643,0.3454378954378954,30.452741702741697,22.33474858474859,8.11799311799311,0.5753424657534246,0.2465753424657534,0.3424657534246575,0.5695054978239448,0.21922360248447204,0.3407370092401842,True,True
11,c2,100,L1,syn_current,1.0,no_bias,1.0,0.1,0.3383241758241758,0.13433441558441558,0.13534729159729159,20.39897602397602,20.29768842268842,0.10128760128760017,0.3424657534246575,0.14383561643835616,0.136986301369863,0.35058882272698066,0.09605631794856456,0.12908507875675557,False,False
11,c2,100,L1,syn_current,1.0,affine,1.0,1.0,0.34933816183816185,0.12943722943722943,0.16577658452658453,21.99009324009324,18.356157731157733,3.63393550893551,0.3493150684931507,0.136986301369863,0.1643835616438356,0.35667366448343607,0.0831179441473559,0.15647116337752726,True,True
11,c2,100,L1,pre_reset,0.25,no_bias,0.01,0.1,0.24810051060051055,0.20531968031968031,0.17902306027306028,4.278083028083024,6.907745032745027,-2.6296620046620034,0.23972602739726026,0.19863013698630136,0.18493150684931506,0.23074050714789165,0.1952869403684621,0.17681228099958754,False,False
11,c2,100,L1,pre_reset,0.25,affine,0.01,0.1,0.30063963813963807,0.21404082029082028,0.16949925074925073,8.65988178488178,13.114038739038733,-4.454156954156955,0.2945205479452055,0.21232876712328766,0.17123287671232876,0.2797228297814402,0.16803834197472467,0.1610551904591175,True,True
11,c2,100,L1,pre_reset,0.5,no_bias,0.1,1.0,0.5275203962703963,0.3902479464979465,0.28842615717615716,13.727244977244979,23.90942390942391,-10.182178932178932,0.547945205479452,0.3972602739726027,0.3013698630136986,0.5102606778193278,0.3513931190760458,0.27576425040965796,False,False
11,c2,100,L1,pre_reset,0.5,affine,0.1,0.001,0.536311605061605,0.24194069819069822,0.35458291708291706,29.437090687090684,18.172868797868798,11.264221889221885,0.5547945205479452,0.2328767123287671,0.3767123287671233,0.5149463965543687,0.17759572201762872,0.31082798231927683,True,True
11,c2,100,L1,pre_reset,0.75,no_bias,0.01,0.1,0.5400675713175712,0.3766518204018203,0.4008179320679321,16.341575091575088,13.924963924963912,2.416611166611177,0.5547945205479452,0.3698630136986301,0.3972602739726027,0.5414177278212365,0.3545517894148726,0.4043058444940166,False,False
11,c2,100,L1,pre_reset,0.75,affine,0.1,0.001,0.5591873404373404,0.2769542957042957,0.3054063991563991,28.223304473304474,25.37809412809413,2.845210345210342,0.5616438356164384,0.2602739726027397,0.3082191780821918,0.566397180937411,0.22303181484745452,0.25996624280179875,True,True
11,c2,100,L1,pre_reset,1.0,no_bias,0.1,1.0,0.33306832056832053,0.14949980574980573,0.14679417804417802,18.35685148185148,18.62741425241425,-0.2705627705627711,0.3356164383561644,0.1506849315068493,0.1506849315068493,0.3298719519346756,0.12655428721605191,0.1455899426399847,False,False
11,c2,100,L1,pre_reset,1.0,affine,0.1,0.1,0.3473540348540349,0.1222943722943723,0.14562867687867687,22.505966255966257,20.1725357975358,2.333430458430456,0.3493150684931507,0.1232876712328767,0.1506849315068493,0.34059196522251073,0.09065537776064092,0.14520574553312648,True,True
