seed,model_kind,history_ms,layer,state,phase,bias_mode,shared_C,retrained_C,full_test_ba,trunc_shared_test_ba,trunc_retrained_test_ba,context_drop_shared_pp,information_loss_retrained_pp,geometry_shift_pp,full_test_accuracy,trunc_shared_test_accuracy,trunc_retrained_test_accuracy,full_test_macro_f1,trunc_shared_test_macro_f1,trunc_retrained_test_macro_f1,fit_intercept,scaler_with_mean
11,c2,50,L1,spike50,0.25,no_bias,0.01,0.001,0.21387640137640138,0.07326839826839827,0.03787878787878788,14.060800310800309,17.59976134976135,-3.5389610389610393,0.2054794520547945,0.0684931506849315,0.03424657534246575,0.19732512449424214,0.051033525298231186,0.006265664160401002,False,False
11,c2,50,L1,spike50,0.25,affine,0.01,0.001,0.23273254523254525,0.0817099567099567,0.07142857142857142,15.102258852258855,16.130397380397383,-1.028138528138528,0.2191780821917808,0.07534246575342465,0.0821917808219178,0.2076150850696906,0.020762337498422313,0.014705882352941178,True,True
11,c2,50,L1,spike50,0.5,no_bias,0.01,1.0,0.3568306693306693,0.12545787545787546,0.1453962703962704,23.137279387279385,21.14343989343989,1.9938394938394943,0.3698630136986301,0.1232876712328767,0.14383561643835616,0.318807924575188,0.0741631054131054,0.10247781458307774,False,False
11,c2,50,L1,spike50,0.5,affine,0.01,1.0,0.3477147852147852,0.08812021312021312,0.13186813186813187,25.95945720945721,21.584665334665335,4.3747918747918755,0.3561643835616438,0.0821917808219178,0.13013698630136986,0.3194622913490251,0.029931561996779387,0.09639001349527665,True,True
11,c2,50,L1,spike50,0.75,no_bias,0.01,0.01,0.4343406593406593,0.1028138528138528,0.08766233766233766,33.15268065268065,34.66783216783217,-1.5151515151515138,0.4589041095890411,0.0958904109589041,0.0821917808219178,0.4225041684719104,0.04494680851063829,0.03290544035359947,False,False
11,c2,50,L1,spike50,0.75,affine,0.1,0.01,0.48324938949938945,0.07413419913419914,0.09415584415584415,40.91151903651903,38.90935453435453,2.002164502164501,0.4931506849315068,0.0684931506849315,0.10273972602739725,0.48736508369192033,0.02113095238095238,0.05259768140832976,True,True
11,c2,50,L1,spike50,1.0,no_bias,1.0,0.001,0.24222236097236097,0.09212662337662336,0.0817099567099567,15.00957375957376,16.051240426240426,-1.0416666666666656,0.2465753424657534,0.0821917808219178,0.07534246575342465,0.2369103198744261,0.04081531195625155,0.021602348993288594,False,False
11,c2,50,L1,spike50,1.0,affine,1.0,0.001,0.2481747419247419,0.09212662337662336,0.08333333333333333,15.604811854811853,16.484140859140854,-0.8793290043290034,0.2534246575342466,0.0821917808219178,0.0958904109589041,0.24308823221866696,0.04081531195625155,0.015250544662309367,True,True
11,c2,50,L1,syn_current,0.25,no_bias,0.1,0.1,0.20695693195693196,0.13870920745920745,0.13842685092685092,6.824772449772451,6.853008103008104,-0.028235653235653135,0.2054794520547945,0.136986301369863,0.136986301369863,0.1950437065017275,0.11690459332735754,0.1330626024588873,False,False
11,c2,50,L1,syn_current,0.25,affine,0.1,0.01,0.22765290265290264,0.10359015984015985,0.14840645465645463,12.40627428127428,7.924644799644801,4.481629481629479,0.22602739726027396,0.10273972602739725,0.1506849315068493,0.2214741358224395,0.06720710514006366,0.14606901199235958,True,True
