seed,model_kind,history_ms,layer,state,phase,bias_mode,shared_C,retrained_C,full_test_ba,trunc_shared_test_ba,trunc_retrained_test_ba,context_drop_shared_pp,information_loss_retrained_pp,geometry_shift_pp,full_test_accuracy,trunc_shared_test_accuracy,trunc_retrained_test_accuracy,full_test_macro_f1,trunc_shared_test_macro_f1,trunc_retrained_test_macro_f1,fit_intercept,scaler_with_mean
11,a2,1000,L1,spike50,0.25,no_bias,0.01,0.01,0.21387640137640138,0.21387640137640138,0.21387640137640138,0.0,0.0,0.0,0.2054794520547945,0.2054794520547945,0.2054794520547945,0.19732512449424214,0.19732512449424214,0.19732512449424214,False,False
11,a2,1000,L1,spike50,0.25,affine,0.01,0.01,0.23273254523254525,0.23273254523254525,0.23273254523254525,0.0,0.0,0.0,0.2191780821917808,0.2191780821917808,0.2191780821917808,0.2076150850696906,0.2076150850696906,0.2076150850696906,True,True
11,a2,1000,L1,spike50,0.5,no_bias,0.01,0.01,0.3568306693306693,0.3568306693306693,0.3568306693306693,0.0,0.0,0.0,0.3698630136986301,0.3698630136986301,0.3698630136986301,0.318807924575188,0.318807924575188,0.31870094982122993,False,False
11,a2,1000,L1,spike50,0.5,affine,0.01,0.01,0.3477147852147852,0.3477147852147852,0.35366716616716615,0.0,-0.5952380952380931,0.5952380952380931,0.3561643835616438,0.3561643835616438,0.363013698630137,0.3194622913490251,0.3194622913490251,0.3277142246009583,True,True
11,a2,1000,L1,spike50,0.75,no_bias,0.01,0.01,0.4343406593406593,0.426007326007326,0.42438394938394935,0.8333333333333304,0.9956709956709942,-0.16233766233766378,0.4589041095890411,0.4520547945205479,0.4520547945205479,0.4225041684719104,0.41050086333359387,0.4044448874182856,False,False
11,a2,1000,L1,spike50,0.75,affine,0.1,0.1,0.48324938949938945,0.4784874847374847,0.5007548007548007,0.4761904761904745,-1.7505411255411274,2.226731601731602,0.4931506849315068,0.4931506849315068,0.5136986301369864,0.48736508369192033,0.4846860036464386,0.5032405545482305,True,True
11,a2,1000,L1,spike50,1.0,no_bias,1.0,0.01,0.24222236097236097,0.2557504995004995,0.28237179487179487,-1.3528138528138527,-4.01494338994339,2.6621295371295375,0.2465753424657534,0.2602739726027397,0.2945205479452055,0.2369103198744261,0.24897080208108513,0.2741786559561496,False,False
11,a2,1000,L1,spike50,1.0,affine,1.0,0.01,0.2481747419247419,0.2557504995004995,0.2700091575091575,-0.7575757575757597,-2.1834415584415594,1.4258658008657998,0.2534246575342466,0.2602739726027397,0.2808219178082192,0.24308823221866696,0.250301142934475,0.2607650139470626,True,True
11,a2,1000,L1,syn_current,0.25,no_bias,0.1,0.1,0.20695693195693196,0.20695693195693196,0.20695693195693196,0.0,0.0,0.0,0.2054794520547945,0.2054794520547945,0.2054794520547945,0.1950437065017275,0.1950437065017275,0.1950437065017275,False,False
11,a2,1000,L1,syn_current,0.25,affine,0.1,0.1,0.22765290265290264,0.22765290265290264,0.22765290265290264,0.0,0.0,0.0,0.22602739726027396,0.22602739726027396,0.22602739726027396,0.2214741358224395,0.2214741358224395,0.2214741358224395,True,True
11,a2,1000,L1,syn_current,0.5,no_bias,0.1,1.0,0.5159382284382285,0.5159382284382285,0.5159472471972472,0.0,-0.0009018759018708522,0.0009018759018708522,0.541095890410959,0.541095890410959,0.5342465753424658,0.49137897976220657,0.49137897976220657,0.5071901284120752,False,False
