seed,model_kind,history_ms,layer,state,phase,bias_mode,shared_C,retrained_C,full_test_ba,trunc_shared_test_ba,trunc_retrained_test_ba,context_drop_shared_pp,information_loss_retrained_pp,geometry_shift_pp,full_test_accuracy,trunc_shared_test_accuracy,trunc_retrained_test_accuracy,full_test_macro_f1,trunc_shared_test_macro_f1,trunc_retrained_test_macro_f1,fit_intercept,scaler_with_mean
37,c2,500,L1,spike50,0.25,no_bias,0.1,0.01,0.21217809967809967,0.21217809967809967,0.23464868464868463,0.0,-2.247058497058496,2.247058497058496,0.19863013698630136,0.19863013698630136,0.22602739726027396,0.18778157148103755,0.18778157148103755,0.2111192604327616,False,False
37,c2,500,L1,spike50,0.25,affine,0.1,0.1,0.24843351093351096,0.24843351093351096,0.24726800976800978,0.0,0.11655011655011815,-0.11655011655011815,0.2328767123287671,0.2328767123287671,0.2328767123287671,0.2224838777779954,0.2224838777779954,0.22029667700720332,True,True
37,c2,500,L1,spike50,0.5,no_bias,1.0,0.1,0.3915071040071039,0.3888014763014762,0.3908966033966033,0.2705627705627711,0.06105006105006083,0.20951270951271028,0.3972602739726027,0.3904109589041096,0.4041095890410959,0.3903495360848302,0.39147038805548257,0.3729798502923613,False,False
37,c2,500,L1,spike50,0.5,affine,0.1,0.1,0.4375444000444,0.43546314796314795,0.4319388944388944,0.20812520812520385,0.5605505605505601,-0.3524253524253562,0.4452054794520548,0.4452054794520548,0.4452054794520548,0.4304019389485331,0.42935934164759315,0.41751883550856955,True,True
37,c2,500,L1,spike50,0.75,no_bias,0.1,0.1,0.5042651792651792,0.4698808136308135,0.4601565101565101,3.4384365634365697,4.410866910866912,-0.972430347430342,0.5068493150684932,0.4657534246575342,0.4589041095890411,0.5059544583696883,0.4749659029170588,0.4673335057675782,False,False
37,c2,500,L1,spike50,0.75,affine,0.1,0.001,0.5100912975912976,0.4639284326784326,0.33919691419691417,4.616286491286497,17.08943833943834,-12.473151848151842,0.5136986301369864,0.4589041095890411,0.3493150684931507,0.5131075460487224,0.46478170859401297,0.3168237424816372,True,True
37,c2,500,L1,spike50,1.0,no_bias,0.001,0.1,0.16716616716616714,0.18028638028638025,0.21940004440004438,-1.312021312021311,-5.223387723387724,3.9113664113664126,0.1780821917808219,0.1917808219178082,0.22602739726027396,0.11052191938130336,0.13357049102811816,0.21809428946239454,False,False
37,c2,500,L1,spike50,1.0,affine,0.001,0.01,0.18410755910755913,0.16145243645243643,0.247011322011322,2.2655122655122706,-6.290376290376287,8.555888555888558,0.19863013698630136,0.17123287671232876,0.2602739726027397,0.14910585272427376,0.12044691738168867,0.23287797760601647,True,True
37,c2,500,L1,syn_current,0.25,no_bias,0.1,0.1,0.20536963036963032,0.20536963036963032,0.20536963036963032,0.0,0.0,0.0,0.19863013698630136,0.19863013698630136,0.19863013698630136,0.18735976135401422,0.18735976135401422,0.18617713955735735,False,False
37,c2,500,L1,syn_current,0.25,affine,0.1,0.1,0.23721278721278719,0.23721278721278719,0.23126040626040625,0.0,0.5952380952380931,-0.5952380952380931,0.2328767123287671,0.2328767123287671,0.22602739726027396,0.22329490737152713,0.22329490737152713,0.21647217822674328,True,True
