seed,model_kind,history_ms,layer,state,phase,bias_mode,shared_C,retrained_C,full_test_ba,trunc_shared_test_ba,trunc_retrained_test_ba,context_drop_shared_pp,information_loss_retrained_pp,geometry_shift_pp,full_test_accuracy,trunc_shared_test_accuracy,trunc_retrained_test_accuracy,full_test_macro_f1,trunc_shared_test_macro_f1,trunc_retrained_test_macro_f1,fit_intercept,scaler_with_mean
23,c2,750,L1,spike50,0.25,no_bias,0.01,0.01,0.26069971694971694,0.26069971694971694,0.26069971694971694,0.0,0.0,0.0,0.2602739726027397,0.2602739726027397,0.2602739726027397,0.23663018774791933,0.23663018774791933,0.23663018774791933,False,False
23,c2,750,L1,spike50,0.25,affine,1.0,1.0,0.25773185148185146,0.25773185148185146,0.25773185148185146,0.0,0.0,0.0,0.2465753424657534,0.2465753424657534,0.2465753424657534,0.23568955747057482,0.23568955747057482,0.23568955747057482,True,True
23,c2,750,L1,spike50,0.5,no_bias,0.1,1.0,0.3839292651792651,0.3839292651792651,0.37622724497724497,0.0,0.7702020202020154,-0.7702020202020154,0.3904109589041096,0.3904109589041096,0.3835616438356164,0.3681097322769085,0.36982533871120826,0.3685053583633706,False,False
23,c2,750,L1,spike50,0.5,affine,0.1,0.1,0.3830953768453768,0.3973810911310911,0.40928585303585296,-1.428571428571429,-2.619047619047615,1.1904761904761862,0.3904109589041096,0.4041095890410959,0.4178082191780822,0.3802756324918774,0.39482031882213375,0.40598446523681275,True,True
23,c2,750,L1,spike50,0.75,no_bias,1.0,1.0,0.4161609224109224,0.34919871794871793,0.3093808968808969,6.696220446220447,10.678002553002546,-3.9817821067821004,0.4315068493150685,0.363013698630137,0.3219178082191781,0.41991281466833935,0.34695438657539546,0.29599790482625804,False,False
23,c2,750,L1,spike50,0.75,affine,1.0,0.01,0.3937402874902875,0.343246336996337,0.37536213786213785,5.04939504939505,1.8378149628149654,3.211580086580085,0.4041095890410959,0.3561643835616438,0.3972602739726027,0.3893981629114276,0.33857713580684035,0.3565764981206158,True,True
23,c2,750,L1,spike50,1.0,no_bias,0.1,0.01,0.30217698967698964,0.26047841047841047,0.2292263292263292,4.169857919857916,7.295066045066043,-3.125208125208126,0.3082191780821918,0.273972602739726,0.2328767123287671,0.29311577337524036,0.2551418248378435,0.21035311367348467,False,False
23,c2,750,L1,spike50,1.0,affine,0.1,0.01,0.2908313908313908,0.27238317238317233,0.22446442446442447,1.8448218448218479,6.636696636696635,-4.791874791874787,0.3013698630136986,0.2876712328767123,0.2328767123287671,0.27986071881779484,0.26397080775884024,0.20994345488538788,True,True
23,c2,750,L1,syn_current,0.25,no_bias,0.1,0.1,0.1944208569208569,0.1944208569208569,0.1944208569208569,0.0,0.0,0.0,0.1917808219178082,0.1917808219178082,0.1917808219178082,0.1774465786504504,0.1774465786504504,0.1774465786504504,False,False
23,c2,750,L1,syn_current,0.25,affine,1.0,1.0,0.2512640137640137,0.2512640137640137,0.2512640137640137,0.0,0.0,0.0,0.2465753424657534,0.2465753424657534,0.2465753424657534,0.23371395672704698,0.23371395672704698,0.23371395672704698,True,True
23,c2,750,L1,syn_current,0.5,no_bias,1.0,1.0,0.512962037962038,0.5153429903429904,0.501057276057276,-0.23809523809523725,1.1904761904761973,-1.4285714285714346,0.5273972602739726,0.5273972602739726,0.5136986301369864,0.49770763756564973,0.4944784143875775,0.48549063311912555,False,False
23,c2,750,L1,syn_current,0.5,affine,1.0,10.0,0.5515984015984016,0.5456460206460206,0.5061008436008435,0.5952380952380931,4.549755799755806,-3.9545177045177127,0.5616438356164384,0.5547945205479452,0.5136986301369864,0.5439130164350757,0.5342763840043256,0.5014381551914101,True,True
23,c2,750,L1,syn_current,0.75,no_bias,1.0,1.0,0.4482947607947607,0.4423423798423798,0.43430874680874676,0.5952380952380931,1.3986013986013957,-0.8033633033633025,0.4520547945205479,0.4452054794520548,0.4383561643835616,0.45368002139823765,0.4488720124064951,0.43974090590541376,False,False
23,c2,750,L1,syn_current,0.75,affine,1.0,0.1,0.47634310134310126,0.4449578199578199,0.5153041403041402,3.1385281385281347,-3.8961038961038916,7.034632034632027,0.4794520547945205,0.4452054794520548,0.5205479452054794,0.4825506790967317,0.4515309304816786,0.5111384256904753,True,True
23,c2,750,L1,syn_current,1.0,no_bias,1.0,1.0,0.33368853368853363,0.3142080142080142,0.30230325230325233,1.9480519480519431,3.1385281385281294,-1.1904761904761862,0.3424657534246575,0.3219178082191781,0.3082191780821918,0.34731973154129725,0.31786698700527394,0.31015109618050796,False,False
23,c2,750,L1,syn_current,1.0,affine,1.0,10.0,0.32750166500166494,0.3288905538905538,0.3116286491286491,-0.1388888888888884,1.5873015873015817,-1.72619047619047,0.3356164383561644,0.3356164383561644,0.3150684931506849,0.3329746760920696,0.32809270812950425,0.31301837475725863,True,True
23,c2,750,L1,pre_reset,0.25,no_bias,0.1,0.1,0.24584582084582082,0.24584582084582082,0.24584582084582082,0.0,0.0,0.0,0.23972602739726026,0.23972602739726026,0.23972602739726026,0.23278732695966675,0.23278732695966675,0.23355911129922605,False,False
23,c2,750,L1,pre_reset,0.25,affine,0.1,0.1,0.24584582084582082,0.24584582084582082,0.24584582084582082,0.0,0.0,0.0,0.23972602739726026,0.23972602739726026,0.23972602739726026,0.23504225072142781,0.23504225072142781,0.23504225072142781,True,True
23,c2,750,L1,pre_reset,0.5,no_bias,0.1,0.1,0.5192120379620379,0.5251644189144188,0.5187541625041624,-0.5952380952380931,0.045787545787545625,-0.6410256410256387,0.5342465753424658,0.541095890410959,0.5342465753424658,0.49191331511069475,0.5031610879490248,0.4942827160189589,False,False
23,c2,750,L1,pre_reset,0.5,affine,0.1,0.1,0.5184544622044621,0.524406843156843,0.5077401764901764,-0.5952380952380931,1.0714285714285676,-1.6666666666666607,0.5342465753424658,0.541095890410959,0.5273972602739726,0.4984402071411876,0.5061192290423456,0.4901463990086281,True,True
23,c2,750,L1,pre_reset,0.75,no_bias,0.01,0.01,0.5608627483627483,0.5628468753468754,0.5568944943944943,-0.1984126984127088,0.3968253968253954,-0.5952380952381042,0.5753424657534246,0.5753424657534246,0.5684931506849316,0.5623774420888173,0.566739754267319,0.5543762965895407,False,False
23,c2,750,L1,pre_reset,0.75,affine,0.01,0.01,0.5660936285936286,0.5644702519702519,0.5615322177822177,0.16233766233766378,0.45614108114108154,-0.29380341880341776,0.5753424657534246,0.5753424657534246,0.5684931506849316,0.5651431522030433,0.5640900898069682,0.5605208103071228,True,True
23,c2,750,L1,pre_reset,1.0,no_bias,0.1,1.0,0.28077547452547447,0.29430569430569425,0.23875222000222,-1.3530219780219788,4.202325452325447,-5.555347430347426,0.2876712328767123,0.3013698630136986,0.2465753424657534,0.27925263542552725,0.29352110000136317,0.24194374081370987,False,False
23,c2,750,L1,pre_reset,1.0,affine,1.0,1.0,0.29645215895215893,0.2668546731046731,0.2454621767121767,2.959748584748584,5.098998223998222,-2.139249639249638,0.3013698630136986,0.273972602739726,0.2534246575342466,0.2929169650802362,0.2569445152424948,0.24616341003337905,True,True
23,c2,750,L2,spike50,0.25,no_bias,0.001,0.001,0.24327894327894328,0.24327894327894328,0.24327894327894328,0.0,0.0,0.0,0.23972602739726026,0.23972602739726026,0.23972602739726026,0.17340344840344837,0.17340344840344837,0.17340344840344837,False,False
23,c2,750,L2,spike50,0.25,affine,0.001,0.001,0.26218226218226215,0.26218226218226215,0.26218226218226215,0.0,0.0,0.0,0.2534246575342466,0.2534246575342466,0.2534246575342466,0.20685173903137288,0.20685173903137288,0.20685173903137288,True,True
23,c2,750,L2,spike50,0.5,no_bias,0.01,0.01,0.43754440004440004,0.4494491619491619,0.4494491619491619,-1.1904761904761862,-1.1904761904761862,0.0,0.4520547945205479,0.4657534246575342,0.4657534246575342,0.4216857265582421,0.42832926667745247,0.42695052509907394,False,False
23,c2,750,L2,spike50,0.5,affine,0.1,0.01,0.43668761793761784,0.43668761793761784,0.43949037074037073,0.0,-0.28027528027528836,0.28027528027528836,0.4520547945205479,0.4520547945205479,0.4589041095890411,0.43252665194058054,0.42659612627321275,0.4151031305770016,True,True
23,c2,750,L2,spike50,0.75,no_bias,0.01,0.1,0.48453005328005316,0.5071491008991008,0.4754793817293817,-2.261904761904765,0.9050671550671463,-3.166971916971911,0.4863013698630137,0.5068493150684932,0.4726027397260274,0.4805478941348507,0.5087570912203265,0.47520003392982063,False,False
23,c2,750,L2,spike50,0.75,affine,0.01,0.01,0.47857767232767223,0.5011967199467199,0.49782370407370397,-2.261904761904765,-1.9246031746031733,-0.33730158730159165,0.4794520547945205,0.5,0.5,0.47325476650511716,0.501043346631582,0.49826883493258506,True,True
23,c2,750,L2,spike50,1.0,no_bias,0.01,0.01,0.4413364413364413,0.3756618381618381,0.35761946386946386,6.567460317460316,8.371697746697743,-1.8042374292374264,0.4520547945205479,0.3835616438356164,0.3698630136986301,0.4463397668931702,0.3768890386571097,0.36251016859097757,False,False
23,c2,750,L2,spike50,1.0,affine,0.01,1.0,0.4413364413364413,0.35975274725274725,0.3103521478521479,8.158369408369403,13.098429348429342,-4.940059940059937,0.4520547945205479,0.3698630136986301,0.3150684931506849,0.4472182820145639,0.36203063829426735,0.30764620875714227,True,True
23,c2,750,L2,syn_current,0.25,no_bias,0.001,0.001,0.25673076923076926,0.25673076923076926,0.25673076923076926,0.0,0.0,0.0,0.2534246575342466,0.2534246575342466,0.2534246575342466,0.19724162600361214,0.19724162600361214,0.19724162600361214,False,False
23,c2,750,L2,syn_current,0.25,affine,0.001,0.001,0.3067488067488067,0.3067488067488067,0.3067488067488067,0.0,0.0,0.0,0.3013698630136986,0.3013698630136986,0.3013698630136986,0.2558407844530637,0.2558407844530637,0.2558407844530637,True,True
23,c2,750,L2,syn_current,0.5,no_bias,1.0,1.0,0.46477411477411473,0.4445360195360195,0.4197725885225885,2.023809523809522,4.500152625152626,-2.4763431013431036,0.4726027397260274,0.4520547945205479,0.4315068493150685,0.4644264859418312,0.44136083157754985,0.41997170811291723,False,False
23,c2,750,L2,syn_current,0.5,affine,1.0,1.0,0.49499389499389496,0.489041514041514,0.4552142302142302,0.5952380952380931,3.977966477966477,-3.382728382728384,0.5068493150684932,0.5,0.4657534246575342,0.4964867999659517,0.48537365275348354,0.4587482605444067,True,True
23,c2,750,L2,syn_current,0.75,no_bias,10.0,1.0,0.4967393717393717,0.5126484626484625,0.4579739704739704,-1.5909090909090817,3.876540126540129,-5.467449217449211,0.4931506849315068,0.5068493150684932,0.4520547945205479,0.4985657504561636,0.5094361724742882,0.45347602842442886,False,False
23,c2,750,L2,syn_current,0.75,affine,10.0,1.0,0.4986853424353424,0.5010662948162948,0.4618069430569431,-0.2380952380952428,3.687839937839932,-3.925935175935175,0.5,0.5,0.4520547945205479,0.4983641300328157,0.498409338482868,0.45858914534611134,True,True
23,c2,750,L2,syn_current,1.0,no_bias,0.1,1.0,0.5105672105672105,0.38939116439116433,0.4364121989121989,12.117604617604622,7.415501165501165,4.702103452103456,0.5273972602739726,0.4041095890410959,0.4383561643835616,0.49935543193914006,0.36589361859081876,0.42899257396802976,False,False
23,c2,750,L2,syn_current,1.0,affine,0.1,0.1,0.5046148296148296,0.40083805083805074,0.42956904206904206,10.377677877677888,7.5045787545787555,2.873099123099132,0.5205479452054794,0.4178082191780822,0.4383561643835616,0.49411719291105244,0.38493731614216653,0.4236141809374216,True,True
23,c2,750,L2,pre_reset,0.25,no_bias,0.001,0.001,0.23246336996336991,0.23246336996336991,0.23246336996336991,0.0,0.0,0.0,0.22602739726027396,0.22602739726027396,0.22602739726027396,0.17525697485566996,0.17525697485566996,0.17525697485566996,False,False
23,c2,750,L2,pre_reset,0.25,affine,0.001,0.001,0.310446497946498,0.310446497946498,0.310446497946498,0.0,0.0,0.0,0.3082191780821918,0.3082191780821918,0.3082191780821918,0.2595403245358595,0.2595403245358595,0.2595403245358595,True,True
23,c2,750,L2,pre_reset,0.5,no_bias,1.0,1.0,0.447239565989566,0.4389062326562327,0.47763278388278385,0.8333333333333304,-3.039321789321786,3.8726551226551162,0.4589041095890411,0.4520547945205479,0.4931506849315068,0.44730501808506923,0.4401897394544454,0.4771592814965571,False,False
23,c2,750,L2,pre_reset,0.5,affine,1.0,1.0,0.46069139194139197,0.4666437728937729,0.4845009157509157,-0.5952380952380931,-2.3809523809523725,1.7857142857142794,0.4726027397260274,0.4794520547945205,0.5,0.4584423601090268,0.46324654228163004,0.4786515202633624,True,True
23,c2,750,L2,pre_reset,0.75,no_bias,10.0,1.0,0.5042561605061604,0.48183552558552556,0.4682553557553557,2.242063492063484,3.6000804750804694,-1.3580169830169853,0.5068493150684932,0.4794520547945205,0.4657534246575342,0.4937529271384016,0.46767654056656616,0.46683649305132685,False,False
23,c2,750,L2,pre_reset,0.75,affine,10.0,1.0,0.48193473193473185,0.453561716061716,0.4623029748029748,2.8373015873015826,1.9631757131757077,0.8741258741258751,0.4863013698630137,0.4520547945205479,0.4589041095890411,0.47872041517784436,0.44343588589112876,0.4559390867636887,True,True
23,c2,750,L2,pre_reset,1.0,no_bias,0.1,1.0,0.5595210345210345,0.424023199023199,0.37675518925518925,13.54978354978355,18.27658452658453,-4.726800976800977,0.5684931506849316,0.4383561643835616,0.3767123287671233,0.5478406867490552,0.4115522975392383,0.37162022603940864,False,False
23,c2,750,L2,pre_reset,1.0,affine,0.1,1.0,0.5664654789654789,0.43050976800976803,0.36061161061161057,13.59557109557109,20.58538683538684,-6.9898157398157466,0.5753424657534246,0.4452054794520548,0.363013698630137,0.5554233031343005,0.4214937386013689,0.3567663015363613,True,True
23,c2,750,L3,spike50,0.25,no_bias,0.01,0.01,0.2714001276501276,0.2714001276501276,0.2714001276501276,0.0,0.0,0.0,0.2671232876712329,0.2671232876712329,0.2671232876712329,0.24853618603618602,0.24853618603618602,0.24853618603618602,False,False
23,c2,750,L3,spike50,0.25,affine,0.001,0.001,0.2936174936174937,0.2936174936174937,0.2936174936174937,0.0,0.0,0.0,0.2876712328767123,0.2876712328767123,0.2876712328767123,0.23874412332453052,0.23874412332453052,0.23874412332453052,True,True
23,c2,750,L3,spike50,0.5,no_bias,10.0,0.01,0.3943605006105005,0.3840791153291152,0.4001776001776001,1.028138528138528,-0.5817099567099637,1.6098484848484917,0.4041095890410959,0.3904109589041096,0.4178082191780822,0.3789572443509825,0.36219375123721087,0.38947268225438486,False,False
23,c2,750,L3,spike50,0.5,affine,1.0,10.0,0.3959838772338771,0.3781267343767343,0.35331820956820953,1.785714285714285,4.2665667665667595,-2.480852480852475,0.4041095890410959,0.3835616438356164,0.363013698630137,0.3867956743889182,0.3631768268812749,0.3440518380105378,True,True
23,c2,750,L3,spike50,0.75,no_bias,0.1,0.1,0.5046398046398045,0.4929334554334553,0.4775967088467088,1.170634920634922,2.7043095793095717,-1.5336746586746497,0.5136986301369864,0.4931506849315068,0.4863013698630137,0.49816585075205766,0.4831763707240082,0.47948676348371255,False,False
23,c2,750,L3,spike50,0.75,affine,0.1,0.1,0.5046398046398045,0.4929334554334553,0.49095140970140966,1.170634920634922,1.3688394938394854,-0.19820457320456342,0.5136986301369864,0.4931506849315068,0.5,0.4997113997113997,0.4831763707240082,0.4925271842734939,True,True
23,c2,750,L3,spike50,1.0,no_bias,0.01,0.01,0.4979430291930291,0.38808552558552556,0.4029796592296592,10.985750360750352,9.496336996336986,1.4894133644133667,0.5068493150684932,0.3904109589041096,0.4041095890410959,0.5068665769088193,0.39422112051422403,0.4103037212983556,False,False
23,c2,750,L3,spike50,1.0,affine,0.01,0.01,0.5202623765123764,0.38808552558552556,0.4163343600843601,13.217685092685084,10.39280164280163,2.824883449883453,0.5273972602739726,0.3904109589041096,0.4178082191780822,0.5266375473284572,0.39422112051422403,0.4202198270612593,True,True
23,c2,750,L3,syn_current,0.25,no_bias,0.01,0.01,0.26144341769341767,0.26144341769341767,0.26144341769341767,0.0,0.0,0.0,0.2602739726027397,0.2602739726027397,0.2602739726027397,0.22969268668400777,0.22969268668400777,0.22969268668400777,False,False
23,c2,750,L3,syn_current,0.25,affine,0.001,0.001,0.28591547341547346,0.28591547341547346,0.28591547341547346,0.0,0.0,0.0,0.2808219178082192,0.2808219178082192,0.2808219178082192,0.2355692750620287,0.2355692750620287,0.2355692750620287,True,True
23,c2,750,L3,syn_current,0.5,no_bias,0.01,0.01,0.3759622322122322,0.3759622322122322,0.3759622322122322,0.0,0.0,0.0,0.3904109589041096,0.3904109589041096,0.3904109589041096,0.36708682313558477,0.3651358922668992,0.36131967099315054,False,False
23,c2,750,L3,syn_current,0.5,affine,0.01,1.0,0.3915716228216228,0.3975240037740037,0.4095029970029969,-0.5952380952380931,-1.7931374181374138,1.1978993228993207,0.4041095890410959,0.410958904109589,0.4246575342465753,0.37744411934814415,0.3810076473234369,0.395627432904679,True,True
23,c2,750,L3,syn_current,0.75,no_bias,0.1,0.1,0.5468475968475967,0.529513542013542,0.48802031302031296,1.7334054834054702,5.882728382728369,-4.149322899322899,0.5547945205479452,0.5342465753424658,0.4863013698630137,0.5416004207156959,0.5271024376169172,0.47979826774311113,False,False
23,c2,750,L3,syn_current,0.75,affine,0.1,0.01,0.5527999777999777,0.5354659229659229,0.5029983904983905,1.7334054834054813,4.980158730158724,-3.2467532467532423,0.5616438356164384,0.541095890410959,0.5,0.5504260037348273,0.5354789809312203,0.49179784138111865,True,True
23,c2,750,L3,syn_current,1.0,no_bias,0.1,0.1,0.5716131091131091,0.4273580586080586,0.44499111999112,14.425505050505055,12.662198912198914,1.7633061383061421,0.5753424657534246,0.4246575342465753,0.4383561643835616,0.5719558876442935,0.4145839494155432,0.43825492628382207,False,False
23,c2,750,L3,syn_current,1.0,affine,0.1,10.0,0.5799464424464424,0.4273580586080586,0.42803169053169055,15.258838383838386,15.19147519147519,0.06736319236319566,0.5821917808219178,0.4246575342465753,0.4246575342465753,0.5780447022113688,0.4129886685604231,0.41615257748285894,True,True
23,c2,750,L3,pre_reset,0.25,no_bias,0.01,0.01,0.26640373515373517,0.26640373515373517,0.26640373515373517,0.0,0.0,0.0,0.2671232876712329,0.2671232876712329,0.2671232876712329,0.2335794924030218,0.2335794924030218,0.2335794924030218,False,False
23,c2,750,L3,pre_reset,0.25,affine,0.001,0.001,0.2676004551004551,0.2676004551004551,0.2676004551004551,0.0,0.0,0.0,0.2602739726027397,0.2602739726027397,0.2602739726027397,0.2155729066255382,0.2155729066255382,0.2155729066255382,True,True
23,c2,750,L3,pre_reset,0.5,no_bias,0.1,0.01,0.3687923187923187,0.3747446997446997,0.38353798978798975,-0.5952380952380987,-1.4745670995671034,0.8793290043290047,0.3835616438356164,0.3904109589041096,0.3972602739726027,0.36199932277331665,0.3689268255279135,0.38367530155573637,False,False
23,c2,750,L3,pre_reset,0.5,affine,1.0,1.0,0.40973748473748467,0.3962093462093461,0.42136960261960255,1.3528138528138556,-1.1632117882117876,2.516025641025643,0.4246575342465753,0.410958904109589,0.4315068493150685,0.4002237740473034,0.38489673009022857,0.4190237312454244,True,True
23,c2,750,L3,pre_reset,0.75,no_bias,0.1,0.1,0.5404872904872905,0.5223956598956598,0.48355602730602726,1.8091630591630659,5.693126318126324,-3.8839632589632576,0.547945205479452,0.5273972602739726,0.4863013698630137,0.5358837641292872,0.5205680946952077,0.47532210936150304,False,False
23,c2,750,L3,pre_reset,0.75,affine,0.1,0.1,0.5345349095349095,0.5223956598956598,0.48355602730602726,1.2139249639249616,5.097888222888219,-3.8839632589632576,0.541095890410959,0.5273972602739726,0.4863013698630137,0.5318298271407146,0.5219257258702831,0.47830083466478984,True,True
23,c2,750,L3,pre_reset,1.0,no_bias,0.1,0.01,0.581569819069819,0.43731476856476853,0.4378982128982129,14.425505050505045,14.367160617160607,0.058344433344437174,0.5821917808219178,0.4315068493150685,0.4383561643835616,0.5790366329859084,0.42935295386073813,0.4352048066658041,False,False
23,c2,750,L3,pre_reset,1.0,affine,0.1,0.1,0.575617438117438,0.44326714951714946,0.4385808635808636,13.235028860028859,13.703657453657442,-0.4686285936285839,0.5753424657534246,0.4383561643835616,0.4315068493150685,0.5723036517964055,0.436565478882923,0.4255897964514264,True,True
