seed,model_kind,history_ms,layer,state,phase,bias_mode,shared_C,retrained_C,full_test_ba,trunc_shared_test_ba,trunc_retrained_test_ba,context_drop_shared_pp,information_loss_retrained_pp,geometry_shift_pp,full_test_accuracy,trunc_shared_test_accuracy,trunc_retrained_test_accuracy,full_test_macro_f1,trunc_shared_test_macro_f1,trunc_retrained_test_macro_f1,fit_intercept,scaler_with_mean
11,c2,750,L1,spike50,0.25,no_bias,0.01,0.01,0.21387640137640138,0.21387640137640138,0.21387640137640138,0.0,0.0,0.0,0.2054794520547945,0.2054794520547945,0.2054794520547945,0.19732512449424214,0.19732512449424214,0.19732512449424214,False,False
11,c2,750,L1,spike50,0.25,affine,0.01,0.01,0.23273254523254525,0.23273254523254525,0.23273254523254525,0.0,0.0,0.0,0.2191780821917808,0.2191780821917808,0.2191780821917808,0.2076150850696906,0.2076150850696906,0.2076150850696906,True,True
11,c2,750,L1,spike50,0.5,no_bias,0.01,10.0,0.3568306693306693,0.3568306693306693,0.32972027972027973,0.0,2.7110389610389585,-2.7110389610389585,0.3698630136986301,0.3698630136986301,0.3356164383561644,0.318807924575188,0.32149637800566594,0.30846173558963835,False,False
11,c2,750,L1,spike50,0.5,affine,0.01,0.01,0.3477147852147852,0.3477147852147852,0.3341866466866467,0.0,1.35281385281385,-1.35281385281385,0.3561643835616438,0.3561643835616438,0.3424657534246575,0.3194622913490251,0.3203445275578133,0.3020542903151599,True,True
11,c2,750,L1,spike50,0.75,no_bias,0.01,0.1,0.4343406593406593,0.4194236319236319,0.45921647796647797,1.4917027417027384,-2.487581862581867,3.9792846042846053,0.4589041095890411,0.4452054794520548,0.4657534246575342,0.4225041684719104,0.403532546779509,0.45856840527893156,False,False
11,c2,750,L1,spike50,0.75,affine,0.1,1.0,0.48324938949938945,0.48833596958596953,0.4611555111555112,-0.5086580086580084,2.209387834387827,-2.7180458430458354,0.4931506849315068,0.5,0.4726027397260274,0.48736508369192033,0.49145130203469045,0.45660432274983354,True,True
11,c2,750,L1,spike50,1.0,no_bias,1.0,0.1,0.24222236097236097,0.2535679598179598,0.2666021478521478,-1.1345598845598852,-2.437978687978684,1.3034188034187988,0.2465753424657534,0.2534246575342466,0.2671232876712329,0.2369103198744261,0.23896342263762171,0.2511924567476227,False,False
11,c2,750,L1,spike50,1.0,affine,1.0,0.1,0.2481747419247419,0.2471577034077034,0.2710893273393273,0.10170385170384932,-2.291458541458538,2.3931623931623873,0.2534246575342466,0.2465753424657534,0.273972602739726,0.24308823221866696,0.2315634702628706,0.2578893771133627,True,True
11,c2,750,L1,syn_current,0.25,no_bias,0.1,0.1,0.20695693195693196,0.20695693195693196,0.20695693195693196,0.0,0.0,0.0,0.2054794520547945,0.2054794520547945,0.2054794520547945,0.1950437065017275,0.1950437065017275,0.1957579922160132,False,False
11,c2,750,L1,syn_current,0.25,affine,0.1,0.1,0.22765290265290264,0.22765290265290264,0.22765290265290264,0.0,0.0,0.0,0.22602739726027396,0.22602739726027396,0.22602739726027396,0.2214741358224395,0.2214741358224395,0.2214741358224395,True,True
11,c2,750,L1,syn_current,0.5,no_bias,0.1,1.0,0.5159382284382285,0.5159382284382285,0.5133678821178821,0.0,0.25703463203463617,-0.25703463203463617,0.541095890410959,0.541095890410959,0.5273972602739726,0.49137897976220657,0.49358800439770184,0.5015162814383191,False,False
11,c2,750,L1,syn_current,0.5,affine,0.1,1.0,0.5065226440226439,0.5065226440226439,0.5353285603285604,0.0,-2.8805916305916446,2.8805916305916446,0.5273972602739726,0.5273972602739726,0.547945205479452,0.4941435628355133,0.4941435628355133,0.5252949195976134,True,True
11,c2,750,L1,syn_current,0.75,no_bias,0.1,1.0,0.5466894216894217,0.5337925962925962,0.4720522533022533,1.2896825396825462,7.463716838716838,-6.174034299034292,0.5547945205479452,0.541095890410959,0.4794520547945205,0.5486941469836207,0.5368631331698482,0.4808468525287748,False,False
11,c2,750,L1,syn_current,0.75,affine,0.1,0.1,0.5687853812853813,0.5628330003330003,0.5618409368409368,0.5952380952380931,0.694444444444442,-0.09920634920634885,0.5753424657534246,0.5684931506849316,0.5684931506849316,0.5695054978239448,0.5645454333442449,0.5630002277317182,True,True
