epoch,optimization_train_loss,train_ba,val_ba,train_loss,val_loss,weight_frobenius_norm,bias_l2_norm,bias_span,mean_row_cosine_to_init,min_row_cosine_to_init
1,2.4316883579589,0.37336406182641846,0.28710317460317464,2.2379513939974025,2.3047499656677246,2.0773842332210095,0.009325921535491943,0.007449100259691477,0.9446581786020593,0.9285289931101907
2,2.1555771967219814,0.5334404179749629,0.35321067821067825,2.0058948236570506,2.1437814235687256,2.301388719761391,0.009762560948729515,0.008229192346334457,0.8422351911379827,0.7966423255232754
3,1.9342256669538567,0.6730038837821857,0.4251443001443001,1.8006866926170257,2.0010762214660645,2.6226639780599443,0.012881464324891567,0.011609189212322235,0.7321195145224743,0.6649537848888394
4,1.736233130379511,0.7637639005680564,0.44105339105339114,1.6235650761402411,1.8788931369781494,2.9993752825316347,0.01790792867541313,0.018446924164891243,0.6348959888943623,0.5481233312258408
5,1.5691603350352092,0.8363216273394928,0.4510702260702261,1.4724340525018162,1.7796720266342163,3.405396559990787,0.02249562181532383,0.02335289493203163,0.5537132388911074,0.45257156118542347
6,1.4270432573998035,0.8546489614355589,0.46082852332852337,1.3448608719748598,1.7013074159622192,3.8190594340713853,0.027141833677887917,0.028135038912296295,0.4890857614786592,0.3790493874580816
7,1.30505162179983,0.8760284124053771,0.4913840788840788,1.2340217537395721,1.6319799423217773,4.228397267816809,0.03113740123808384,0.03180950880050659,0.4379958150574516,0.32255333340809306
8,1.200145604483232,0.8870038172644819,0.4901214526214526,1.1410128530659898,1.5691593885421753,4.625621891594473,0.034807417541742325,0.03548344969749451,0.39759669956360616,0.2789392912397269
9,1.113083731492087,0.8940866097988113,0.4990860990860992,1.0603294155068324,1.5233114957809448,5.004795041852647,0.03873344138264656,0.039602071046829224,0.36511798366004244,0.24579318544752082
10,1.036388423479773,0.8986253767806524,0.5066618566618567,0.9915102555091122,1.4869245290756226,5.362169093402566,0.04294079169631004,0.043457936495542526,0.33927968455207497,0.22243982533521184
11,0.9711653779993369,0.9025961086255054,0.5159511784511784,0.9322970386421414,1.4676026105880737,5.698366748504773,0.04663257673382759,0.047132570296525955,0.3179159589362778,0.20064217957450337
12,0.9150448678487755,0.905014306597628,0.5298400673400674,0.8798967089997717,1.4359519481658936,6.020237073358414,0.050098247826099396,0.050529368221759796,0.2999553928155154,0.1824905273188449
13,0.8646478703223079,0.91686619542501,0.5222643097643097,0.834333456629525,1.407042145729065,6.324452784132583,0.05348575487732887,0.053941287100315094,0.2846487216188405,0.1664730048927983
14,0.8205528303390937,0.9169243638840294,0.5222643097643097,0.79477395986731,1.3881549835205078,6.614211437259044,0.05673592537641525,0.057764697819948196,0.27121949628500386,0.15081637653327
15,0.7830129339649837,0.9136237102892583,0.5222643097643098,0.7591982470527163,1.3730665445327759,6.892258870045845,0.05974004417657852,0.06098122149705887,0.25969773661652046,0.13805354725073055
16,0.7489015589277428,0.9168614470869283,0.5153198653198653,0.726671724229179,1.357102870941162,7.159488546054253,0.0625334233045578,0.06326772272586823,0.24953380153369864,0.12763082048025565
17,0.7179174031324929,0.9115136313224458,0.5222643097643097,0.698633562779878,1.3449366092681885,7.412400525157103,0.06551335006952286,0.06607506424188614,0.24054471202277158,0.11717155862042533
18,0.6907238684299686,0.9184094053015532,0.5139309764309764,0.6720063428357628,1.3387131690979004,7.65368684578022,0.06867939233779907,0.06985994428396225,0.23263027223181307,0.10784784613613795
19,0.6643609519464424,0.9167427386348864,0.5139309764309764,0.6483746345913144,1.3284990787506104,7.885892524320833,0.07197009027004242,0.07315795868635178,0.22565684077737416,0.10011277162664259
20,0.6414356264518173,0.9210334747804613,0.5222643097643097,0.6271209918898683,1.3166522979736328,8.11196761274131,0.0750540941953659,0.07622846961021423,0.2194880999580856,0.09289075444509406
21,0.6209622778498572,0.9195205019624572,0.5153198653198653,0.6072989443185612,1.3148025274276733,8.32851949675328,0.0779576376080513,0.07971790432929993,0.2135612473222451,0.08534143500984734
22,0.6013927554099366,0.9264691730925038,0.5139309764309765,0.5891439194010375,1.3038551807403564,8.537871379058632,0.08090168237686157,0.08260783553123474,0.20824655876573384,0.07838508985178434
23,0.5841528936425503,0.9185281137535949,0.5278198653198654,0.5726066241473626,1.2950347661972046,8.739990178502634,0.08366547524929047,0.08510466665029526,0.20312411612384715,0.07246388261144401
24,0.5675012080476535,0.9200713236301382,0.5000420875420876,0.5567672007978476,1.2980800867080688,8.934991906609268,0.08602337539196014,0.08779354393482208,0.19869212357467073,0.06791197155009125
25,0.5536321082541946,0.919490264903918,0.5076178451178451,0.5429411633597389,1.3004205226898193,9.122914816391962,0.08817896991968155,0.09011678397655487,0.1946429321970642,0.0641853978575068
26,0.5386818142643073,0.9210043576129793,0.5006734006734007,0.5292120045002889,1.2916319370269775,9.306540756308936,0.09098213165998459,0.09298303723335266,0.19081325179926747,0.0595727835654193
27,0.5255754574133074,0.9195205019624572,0.5000420875420876,0.5169039151139185,1.2868469953536987,9.484287529901836,0.09368158876895905,0.09595216810703278,0.18719241363860192,0.05550016535318005
28,0.5133448791996337,0.9285525064258371,0.506986531986532,0.5054345286856831,1.2779239416122437,9.657815813590684,0.096916064620018,0.09910503029823303,0.1838266966985845,0.051161618372740046
29,0.5018959249563759,0.9248428290064822,0.5139309764309764,0.4937976202743189,1.2773473262786865,9.826218481069123,0.09987035393714905,0.10192297399044037,0.1807520654914022,0.047913666321465445
