epoch,optimization_train_loss,train_ba,val_ba,train_loss,val_loss,weight_frobenius_norm,bias_l2_norm,bias_span,mean_row_cosine_to_init,min_row_cosine_to_init
1,2.4031059832252857,0.4088621221751077,0.3338383838383838,2.2253566608987043,2.2801992893218994,2.0684039385486694,0.0,0.0,0.9486993034974412,0.922452713335315
2,2.152339275035103,0.5856428102203629,0.43066378066378075,2.012500018137868,2.1161088943481445,2.300709823116684,0.0,0.0,0.8478972279882279,0.7736495020673205
3,1.9419068225279528,0.7137597628574799,0.47514430014430015,1.820929871984275,1.9739547967910767,2.622603460930673,0.0,0.0,0.7402412280746443,0.6318757238047689
4,1.7628603570432548,0.755210150574389,0.5018338143338142,1.6550667794764349,1.8570551872253418,3.002459884503538,0.0,0.0,0.6431882730800068,0.5170787891646457
5,1.6048689060900585,0.8178776614561599,0.5197510822510822,1.5102780115583883,1.7559689283370972,3.4112515063668143,0.0,0.0,0.5629161520986217,0.43009132600335853
6,1.4675286004957766,0.8274242972770743,0.5461399711399711,1.3874425405889699,1.6705145835876465,3.825475218365606,0.0,0.0,0.49956920445834024,0.36571217030540837
7,1.3517696617392378,0.8297356398133539,0.5127705627705627,1.2820625861212227,1.5985345840454102,4.232852434800626,0.0,0.0,0.44956023400837103,0.3168422190630457
8,1.249365006995078,0.8683575371753679,0.54752886002886,1.190597440412656,1.5405325889587402,4.628328497994148,0.0,0.0,0.4092847601999456,0.27867560649884043
9,1.1635848392512835,0.8750120405501374,0.5405844155844155,1.1128057322485723,1.4944422245025635,5.007516684209419,0.0,0.0,0.3766277021019433,0.24899197175653978
10,1.0902490427079587,0.8772265790021897,0.5336399711399712,1.0451191047177668,1.452630877494812,5.368593936452319,0.0,0.0,0.3499238740097186,0.22508711877242668
11,1.0257725013923318,0.8785442079056031,0.5350288600288601,0.9876114222350917,1.4183701276779175,5.712038036247098,0.0,0.0,0.32785905942726673,0.20481278676293152
12,0.9706504612699434,0.8914258938719665,0.5336399711399712,0.937170606369406,1.3895760774612427,6.037036170143025,0.0,0.0,0.30891751142467655,0.18793785121205223
13,0.9220503699964172,0.8964905899783292,0.5336399711399712,0.8924838196800415,1.3654675483703613,6.345662557096865,0.0,0.0,0.2926460504634289,0.1737141631492559
14,0.8805519207004016,0.8941146245429866,0.5322510822510822,0.8539356094834727,1.3457255363464355,6.639729016866565,0.0,0.0,0.27885255401406367,0.16180557718562966
15,0.8424096810222698,0.901358233433101,0.5372113997113996,0.8192019252276461,1.327193260192871,6.91684031899256,0.0,0.0,0.2669279798779613,0.15083054604738036
16,0.8093992837940354,0.9017065755463801,0.5531204906204905,0.7876797640590373,1.3097270727157593,7.183800047768243,0.0,0.0,0.25613405489437796,0.14079688288950637
17,0.7788012034921761,0.8990160978453109,0.5447871572871572,0.7601925570665251,1.2879843711853027,7.439570633344551,0.0,0.0,0.24654115670701846,0.1319930081581356
18,0.7520387118326407,0.907430745150774,0.5447871572871572,0.7349817985203919,1.2813892364501953,7.684726049558431,0.0,0.0,0.2378514384729065,0.12456884206565413
19,0.7279761238680854,0.9026230528430816,0.5378427128427128,0.7121040678988636,1.2708660364151,7.919379244288209,0.0,0.0,0.2302667612011187,0.11780018512010017
20,0.7053591077586254,0.9024615744340543,0.5378427128427128,0.690918321710035,1.264950156211853,8.142307935480135,0.0,0.0,0.2235594172928906,0.11156003273415034
21,0.6858415163527668,0.9120751988867016,0.5447871572871572,0.6718153930469553,1.2550872564315796,8.358286086231706,0.0,0.0,0.21727048838337493,0.10544213349277093
22,0.666546234780868,0.9068846718211746,0.5566919191919192,0.6542680401502501,1.2442787885665894,8.568361080966795,0.0,0.0,0.21149098114736342,0.10021280594279937
23,0.6500752235854144,0.9084872359237387,0.5497474747474748,0.6379637561751315,1.2325633764266968,8.77310939462192,0.0,0.0,0.20593332617166227,0.0951662291030056
24,0.6336727062313979,0.9141585322200351,0.5497474747474748,0.6228781951889524,1.2274725437164307,8.969557460913066,0.0,0.0,0.20100128792261365,0.09070993654674625
25,0.6183794954352453,0.9104726347841375,0.5497474747474748,0.6083842844745584,1.2237130403518677,9.160579585694249,0.0,0.0,0.1965126889102654,0.08664712983934787
26,0.6045223507331283,0.9102233470348499,0.5483585858585859,0.5958695362439049,1.2212142944335938,9.345804568598911,0.0,0.0,0.19228517450554727,0.08271298027365157
27,0.5922904897885151,0.9086207829322857,0.5483585858585859,0.5833479946225932,1.2214293479919434,9.52737229486289,0.0,0.0,0.18828554254524088,0.07876743833670248
28,0.5798474870327213,0.9136777629892658,0.5636363636363636,0.5715444208012185,1.2140918970108032,9.703581829331888,0.0,0.0,0.1845400548530436,0.07521203084564083
